optimgain,surrgain,explained_variance_tdlam_before,EpLenMean,EpThisIter,TimeElapsed,meankl,entropy,EpisodesSoFar,EpRewMean,TimestepsSoFar,entloss
0.013635358,0.013635358,0.8041918128728867,649.55,1,1376.2624425888062,0.014723194,1.9225223,360,-0.35,229376,0.0
0.0055626873,0.0055626873,0.8806711435317993,641.425,2,1381.0397391319275,0.014457473,1.9335201,362,-0.275,230400,0.0
0.008936188,0.008936188,0.8979212045669556,642.5,1,1384.1241047382355,0.014941254,1.9495497,363,-0.3,231424,0.0
0.0040023765,0.0040023765,0.8988437131047249,643.6,2,1388.4308516979218,0.014598539,1.9326031,365,-0.325,232448,0.0
0.0036671245,0.0036671245,0.8161778450012207,641.625,1,1391.4432985782623,0.0143051855,1.9294808,366,-0.2,233472,0.0
0.010186568,0.010186568,0.8448106199502945,646.425,2,1395.9093987941742,0.014054234,1.9146374,368,-0.225,234496,0.0
-0.002825055,-0.002825055,0.8937160819768906,635.6,2,1400.3455107212067,0.016271614,1.9347215,370,-0.45,235520,0.0
0.008007594,0.008007594,0.8332542330026627,636.175,1,1403.3933165073395,0.014199387,1.9188162,371,-0.225,236544,0.0
0.0069929617,0.0069929617,0.8572860807180405,652.025,2,1407.855551958084,0.015068315,1.9184686,373,-0.275,237568,0.0
-0.0022792807,-0.0022792807,0.9216195195913315,638.25,2,1412.2222228050232,0.014506854,1.9413173,375,-0.375,238592,0.0
-0.004159579,-0.004159579,0.7826989591121674,638.85,2,1422.80996632576,0.014768697,1.9319495,377,-0.375,239616,0.0
-0.0012020704,-0.0012020704,0.7456856369972229,640.25,1,1426.0790362358093,0.016695626,1.9381598,378,-0.525,240640,0.0
0.0025964386,0.0025964386,0.8675282448530197,643.275,2,1430.4978637695312,0.014554221,1.9473318,380,-0.5,241664,0.0
0.0012732493,0.0012732493,0.848354160785675,644.975,1,1433.5864996910095,0.016579106,1.9608734,381,-0.6,242688,0.0
0.0010188154,0.0010188154,0.7347516119480133,625.425,3,1439.4770069122314,0.017310534,1.9367781,384,-0.85,243712,0.0
0.005205618,0.005205618,0.8493177890777588,624.9,1,1442.5234878063202,0.01478887,1.9478279,385,-0.975,244736,0.0
0.011079068,0.011079068,0.9116584211587906,629.4,2,1446.643482685089,0.013547996,1.9056455,387,-0.9,245760,0.0
0.010313449,0.010313449,0.8642965257167816,631.15,1,1449.9711298942566,0.014098223,1.9708478,388,-0.775,246784,0.0
0.006106611,0.006106611,0.705771267414093,625.05,2,1454.4463851451874,0.014854193,1.9454415,390,-1.05,247808,0.0
0.01661634,0.01661634,0.8865148276090622,619.675,2,1458.991067647934,0.013279897,1.945984,392,-0.85,248832,0.0
0.008650827,0.008650827,0.8898544609546661,619.775,1,1461.9031732082367,0.0146828415,1.9561522,393,-0.875,249856,0.0
0.005262805,0.005262805,0.9046503007411957,620.4,2,1466.0923116207123,0.014964595,1.9077024,395,-0.55,250880,0.0
0.0014226137,0.0014226137,0.8920597583055496,621.025,2,1470.5260820388794,0.014376137,1.9164071,397,-0.4,251904,0.0
0.010600887,0.010600887,0.8950103670358658,614.7,2,1474.9108238220215,0.013753286,1.957071,399,-0.45,252928,0.0
0.002982316,0.002982316,0.8675675094127655,607.725,2,1479.4604845046997,0.014688773,1.9395168,401,-0.575,253952,0.0
0.0036450755,0.0036450755,0.903761737048626,608.525,1,1482.8358643054962,0.013906866,1.9357519,402,-0.575,254976,0.0
0.012371049,0.012371049,0.7421270906925201,608.75,1,1486.4070239067078,0.014710507,1.955232,403,-0.675,256000,0.0
0.0027152393,0.0027152393,0.9107581749558449,606.4,2,1490.5359272956848,0.014020343,1.9227797,405,-0.8,257024,0.0
0.013367293,0.013367293,0.7939273715019226,599.375,2,1494.8191871643066,0.014717311,1.9466648,407,-0.775,258048,0.0
0.016051836,0.016051836,0.8246906250715256,603.85,1,1497.7036340236664,0.014319869,1.9271413,408,-0.725,259072,0.0
0.006100311,0.006100311,0.8638106137514114,618.275,2,1501.662917137146,0.014150631,1.9581722,410,-0.525,260096,0.0
0.0075332057,0.0075332057,0.875350147485733,624.3,1,1504.6312236785889,0.01454151,1.9426558,411,-0.65,261120,0.0
0.00479199,0.00479199,0.9042774885892868,613.45,2,1508.9921650886536,0.014817467,1.9264482,413,-0.575,262144,0.0
0.0054344237,0.0054344237,0.8933769017457962,616.25,2,1513.648657798767,0.014160876,1.9558891,415,-0.375,263168,0.0
-9.926595e-05,-9.926595e-05,0.8422841131687164,612.35,2,1517.8272414207458,0.013694139,1.9568442,417,-0.6,264192,0.0
0.0002927482,0.0002927482,0.8757126405835152,615.2,1,1521.0766861438751,0.014738442,1.9474871,418,-0.575,265216,0.0
0.008276305,0.008276305,0.882004052400589,605.675,2,1525.5668835639954,0.014891296,1.9301858,420,-0.475,266240,0.0
0.019162113,0.019162113,0.7902720719575882,609.95,2,1529.678658246994,0.014874762,1.9534843,422,-0.425,267264,0.0
0.012204692,0.012204692,0.8946385160088539,612.575,2,1533.724369764328,0.014143429,1.9396799,424,-0.175,268288,0.0
0.004771222,0.004771222,0.889497309923172,615.2,1,1537.5141379833221,0.01397304,1.9338722,425,-0.075,269312,0.0
0.008678541,0.008678541,0.8520785123109818,612.625,2,1542.3350219726562,0.014600791,1.9577732,427,-0.175,270336,0.0
0.0057110563,0.0057110563,0.8804392442107201,613.45,1,1545.6274087429047,0.014065744,1.9430939,428,-0.275,271360,0.0
-0.0010806955,-0.0010806955,0.8952314555644989,619.925,2,1550.1785786151886,0.015550852,1.9473276,430,-0.15,272384,0.0
0.0038693855,0.0038693855,0.8930416852235794,618.325,1,1553.2511179447174,0.014499367,1.945363,431,-0.175,273408,0.0
0.0026463787,0.0026463787,0.9098918288946152,621.85,2,1557.5492312908173,0.014395686,1.929533,433,-0.35,274432,0.0
0.0026698085,0.0026698085,0.8113018423318863,623.725,2,1561.9295101165771,0.013996671,1.9292337,435,-0.45,275456,0.0
0.0041642785,0.0041642785,0.9056453257799149,619.925,1,1565.1084432601929,0.01746397,1.9269416,436,-0.5,276480,0.0
0.010638513,0.010638513,0.8758239969611168,614.6,2,1569.2980654239655,0.014480054,1.8890777,438,-0.55,277504,0.0
0.003152391,0.003152391,0.8809486702084541,622.225,2,1573.8680245876312,0.014949677,1.954554,440,-0.55,278528,0.0
0.010155588,0.010155588,0.8236563950777054,622.85,2,1578.0299754142761,0.014916945,1.9027699,442,-0.475,279552,0.0
-0.002246013,-0.002246013,0.9058937877416611,622.375,1,1581.0630118846893,0.014067614,1.9300033,443,-0.375,280576,0.0
0.006787883,0.006787883,0.8309445679187775,622.425,1,1584.2158653736115,0.01376809,1.9491007,444,-0.475,281600,0.0
0.0057338006,0.0057338006,0.7590149194002151,629.55,2,1588.5946667194366,0.014592072,1.9554667,446,-0.5,282624,0.0
0.002081044,0.002081044,0.8759584054350853,622.5,2,1593.009292125702,0.013943637,1.9270624,448,-0.65,283648,0.0
0.0044345385,0.0044345385,0.8113836795091629,620.625,1,1596.1984136104584,0.014306178,1.9427655,449,-0.55,284672,0.0
0.013652027,0.013652027,0.9051176086068153,621.2,1,1599.3035626411438,0.0149926,1.9530576,450,-0.6,285696,0.0
0.0050794883,0.0050794883,0.8825899288058281,626.3,2,1603.6671075820923,0.014880044,1.9368051,452,-0.775,286720,0.0
0.00042171218,0.00042171218,0.8959705606102943,635.45,2,1608.2051451206207,0.016456284,1.9279597,454,-0.925,287744,0.0
-0.0036080368,-0.0036080368,0.9104206338524818,629.0,1,1611.4640200138092,0.016087603,1.9488622,455,-0.85,288768,0.0
0.010791492,0.010791492,0.8409142345190048,633.925,2,1615.8336188793182,0.0148818465,1.9373872,457,-0.725,289792,0.0
-0.0062821787,-0.0062821787,0.9168248400092125,625.7,2,1628.9959816932678,0.014794667,1.9337591,459,-0.65,290816,0.0
0.015077865,0.015077865,0.8928866684436798,630.575,2,1633.8970844745636,0.013516266,1.9518168,461,-0.675,291840,0.0
0.0037418657,0.0037418657,0.84457828104496,628.975,1,1637.947426557541,0.014571577,1.934108,462,-0.675,292864,0.0
0.0010860586,0.0010860586,0.8830391392111778,635.075,2,1642.5688004493713,0.014593488,1.9103156,464,-0.575,293888,0.0
-7.859152e-05,-7.859152e-05,0.824992299079895,634.425,2,1647.841372013092,0.016168721,1.9556265,466,-0.625,294912,0.0
0.0042576557,0.0042576557,0.8697053343057632,631.35,1,1651.02303647995,0.014902349,1.9535916,467,-0.625,295936,0.0
0.008260983,0.008260983,0.8656351715326309,629.975,2,1655.9542827606201,0.014066001,1.9396434,469,-0.625,296960,0.0
-0.00097086513,-0.00097086513,0.8551932126283646,629.9,1,1659.136488199234,0.01713489,1.9393166,470,-0.675,297984,0.0
-0.005321288,-0.005321288,0.7899712920188904,624.1,2,1663.7327947616577,0.016119936,1.9597037,472,-0.775,299008,0.0
0.0018309583,0.0018309583,0.9159526228904724,626.575,2,1903.090320110321,0.015828822,1.9260178,474,-0.625,300032,0.0
0.005978323,0.005978323,0.805063471198082,629.1,1,2356.633265733719,0.013719703,1.9288235,475,-0.825,301056,0.0
-0.00012436882,-0.00012436882,0.903372697532177,633.675,2,2361.2288568019867,0.014187254,1.9243412,477,-0.675,302080,0.0
0.007960983,0.007960983,0.9124232232570648,640.7,1,2364.362749814987,0.01416904,1.9153996,478,-0.75,303104,0.0
0.00094374083,0.00094374083,0.9015262126922607,645.375,1,2367.419003725052,0.01458991,1.9099413,479,-0.775,304128,0.0
0.014774455,0.014774455,0.8491511195898056,650.2,2,2371.7879807949066,0.014882796,1.913133,481,-0.725,305152,0.0
0.0014214842,0.0014214842,0.8904748558998108,651.8,1,2374.7979958057404,0.01433795,1.9396355,482,-0.6,306176,0.0
0.0037574002,0.0037574002,0.8546840101480484,647.875,2,2379.3353028297424,0.015363053,1.9423707,484,-0.625,307200,0.0
0.001693795,0.001693795,0.8995171710848808,641.325,2,2383.71853351593,0.014466288,1.919739,486,-0.8,308224,0.0
0.0057955636,0.0057955636,0.9051207676529884,637.825,2,2388.036773443222,0.014636243,1.9190254,488,-0.825,309248,0.0
0.00843173,0.00843173,0.8687994629144669,640.15,1,2391.0267095565796,0.014302146,1.9403721,489,-0.825,310272,0.0
0.004183573,0.004183573,0.8918704017996788,633.05,2,2395.361398458481,0.014383173,1.9417782,491,-0.75,311296,0.0
-0.007652813,-0.007652813,0.875890776515007,635.025,1,2398.4555661678314,0.0145213455,1.9336958,492,-0.75,312320,0.0
0.002362458,0.002362458,0.8967477902770042,637.375,2,2402.8423964977264,0.014760846,1.9118564,494,-0.675,313344,0.0
0.00084011955,0.00084011955,0.7380010783672333,644.15,1,2405.870003223419,0.014037146,1.9334333,495,-0.75,314368,0.0
-0.0017627012,-0.0017627012,0.8735141605138779,646.525,2,2410.223198413849,0.017845422,1.9186864,497,-0.825,315392,0.0
0.006092105,0.006092105,0.8493622094392776,652.8,1,2414.000334739685,0.0143447425,1.944998,498,-0.95,316416,0.0
0.0018765735,0.0018765735,0.7981633692979813,659.55,2,2418.790109872818,0.015260348,1.9360628,500,-0.75,317440,0.0
0.014917182,0.014917182,0.9026170969009399,657.475,1,2421.94380402565,0.014787657,1.948798,501,-0.725,318464,0.0
0.006840315,0.006840315,0.8989205956459045,660.7,2,2426.4717388153076,0.014946532,1.9172602,503,-0.725,319488,0.0
0.005522604,0.005522604,0.8404273986816406,663.6,1,2429.5086772441864,0.01474676,1.9442303,504,-0.775,320512,0.0
-0.0017686719,-0.0017686719,0.7838015854358673,659.975,2,2433.8999161720276,0.014936395,1.9155577,506,-0.85,321536,0.0
0.0014758483,0.0014758483,0.8134801834821701,663.7,1,2437.0017433166504,0.015219592,1.937072,507,-0.8,322560,0.0
0.0029591476,0.0029591476,0.8682095408439636,660.525,2,2441.4465482234955,0.014598088,1.9417315,509,-0.65,323584,0.0
0.0008083014,0.0008083014,0.8661994338035583,658.475,2,2445.9018862247467,0.014675684,1.9313772,511,-0.575,324608,0.0
0.00063083135,0.00063083135,0.8642985224723816,663.55,1,2448.8677790164948,0.0152007295,1.9566172,512,-0.5,325632,0.0
-0.00043946411,-0.00043946411,0.7399994730949402,659.8,2,2453.1144161224365,0.015985902,1.9261138,514,-0.475,326656,0.0
0.0035075557,0.0035075557,0.7016669511795044,663.675,1,2456.021514892578,0.015482251,1.9415938,515,-0.3,327680,0.0
0.0050240993,0.0050240993,0.8808393627405167,668.725,2,2460.223949432373,0.01438451,1.9225428,517,-0.375,328704,0.0
0.002472404,0.002472404,0.7769924253225327,665.775,1,2463.852193593979,0.013978954,1.9256592,518,-0.35,329728,0.0
0.0028931564,0.0028931564,0.8965278193354607,661.525,2,2468.1754066944122,0.014873002,1.9281054,520,-0.525,330752,0.0
0.013302326,0.013302326,0.6843544244766235,653.425,2,2472.0983147621155,0.014349827,1.9365815,522,-0.725,331776,0.0
0.0012901677,0.0012901677,0.8936950713396072,657.025,1,2475.147475004196,0.014464764,1.9517645,523,-0.6,332800,0.0
0.0023318874,0.0023318874,0.8304025381803513,658.125,1,2478.246264696121,0.013736822,1.9511122,524,-0.725,333824,0.0
-0.0027547996,-0.0027547996,0.8472665846347809,663.175,2,2482.527708530426,0.014512263,1.9344035,526,-0.45,334848,0.0
0.00213865,0.00213865,0.811156302690506,669.6,2,2487.2277760505676,0.01593326,1.9395728,528,-0.4,335872,0.0
0.008437456,0.008437456,0.7641179710626602,669.85,1,2490.2850601673126,0.014253762,1.9521024,529,-0.4,336896,0.0
0.001422612,0.001422612,0.8476527184247971,665.05,2,2494.6750366687775,0.014472781,1.9449794,531,-0.375,337920,0.0
0.0037058145,0.0037058145,0.8195788860321045,663.6,1,2497.7578325271606,0.014440789,1.911339,532,-0.225,338944,0.0
0.009515126,0.009515126,0.8636048585176468,663.55,2,2501.852224111557,0.014941815,1.9193134,534,-0.225,339968,0.0
0.0015478772,0.0015478772,0.9128240197896957,651.55,2,2506.1135823726654,0.014916413,1.9275692,536,-0.3,340992,0.0
0.012268964,0.012268964,0.8766152262687683,653.275,1,2508.941093683243,0.014893888,1.9425876,537,-0.175,342016,0.0
-0.0031949095,-0.0031949095,0.8630145937204361,655.5,2,2513.031682252884,0.015644208,1.9495809,539,-0.15,343040,0.0
0.006636409,0.006636409,0.8836793452501297,651.125,1,2516.160907268524,0.014329761,1.9554782,540,-0.2,344064,0.0
0.008107931,0.008107931,0.8472775667905807,652.9,2,2520.3159692287445,0.014932687,1.9227066,542,-0.225,345088,0.0
0.011932595,0.011932595,0.7124742865562439,647.025,2,2524.955350637436,0.014767598,1.9538591,544,-0.275,346112,0.0
0.0050994847,0.0050994847,0.848328024148941,644.8,1,2528.095124721527,0.0146007985,1.9396906,545,-0.125,347136,0.0
0.0013225023,0.0013225023,0.905539259314537,640.85,2,2532.362396001816,0.014223086,1.9362757,547,0.175,348160,0.0
0.008679221,0.008679221,0.8794354423880577,643.25,2,2537.1162955760956,0.014597237,1.940934,549,0.2,349184,0.0
-0.0025063027,-0.0025063027,0.8971715793013573,644.2,2,2541.450110912323,0.015213048,1.9422417,551,0.25,350208,0.0
0.0033113407,0.0033113407,0.825173407793045,649.05,1,2545.162905216217,0.017353948,1.9437333,552,0.275,351232,0.0
0.0042149946,0.0042149946,0.7480925619602203,651.775,1,2548.3426854610443,0.013965893,1.9311495,553,0.25,352256,0.0
-0.001097572,-0.001097572,0.9172682464122772,651.275,2,2552.517748594284,0.015706317,1.9372354,555,0.15,353280,0.0
0.0045772837,0.0045772837,0.8674097061157227,649.975,1,2555.5865721702576,0.01665235,1.9227449,556,0.15,354304,0.0
0.0035671368,0.0035671368,0.7764894068241119,648.075,1,2558.4744215011597,0.013709783,1.9361829,557,0.125,355328,0.0
-0.00031995587,-0.00031995587,0.880278654396534,651.25,2,2562.6924526691437,0.014756027,1.9421327,559,0.225,356352,0.0
-0.0011195242,-0.0011195242,0.824489951133728,652.1,2,2567.0166873931885,0.016682118,1.9380195,561,0.225,357376,0.0
0.003379696,0.003379696,0.7964780926704407,650.925,1,2569.8614614009857,0.014622217,1.9268787,562,0.225,358400,0.0
0.004010983,0.004010983,0.7777277380228043,654.95,2,2574.3252699375153,0.014159843,1.9409366,564,0.25,359424,0.0
-0.00035711983,-0.00035711983,0.8646953701972961,652.175,1,2578.201319694519,0.01701126,1.9343622,565,0.1,360448,0.0
0.0064340746,0.0064340746,0.8977421447634697,646.175,2,2582.4301528930664,0.014951499,1.9363873,567,0.075,361472,0.0
0.0073571405,0.0073571405,0.9004175215959549,634.425,3,2587.868376970291,0.01318306,1.9269509,570,0.175,362496,0.0
-0.004775427,-0.004775427,0.880451500415802,634.75,1,2591.168135166168,0.016742136,1.9398077,571,0.175,363520,0.0
0.0061069974,0.0061069974,0.8948589414358139,635.275,2,2607.7197432518005,0.014708664,1.9544185,573,0.225,364544,0.0
0.0006236853,0.0006236853,0.8324203044176102,634.725,1,2610.805013656616,0.0146335075,1.9317687,574,0.225,365568,0.0
0.010700153,0.010700153,0.8468008190393448,644.0,2,2615.2713499069214,0.0146314,1.9528862,576,0.3,366592,0.0
0.017334484,0.017334484,0.8942952081561089,644.6,1,2618.352762699127,0.014759362,1.9361851,577,0.3,367616,0.0
-0.008089217,-0.008089217,0.8984435051679611,638.8,2,2622.8062455654144,0.014458986,1.9270794,579,0.35,368640,0.0
0.0036940067,0.0036940067,0.8913412392139435,640.575,1,2625.982562303543,0.015534401,1.938834,580,0.375,369664,0.0
0.0027305046,0.0027305046,0.8539688885211945,636.9,2,2630.4305007457733,0.014033239,1.9370706,582,0.25,370688,0.0
0.0014577955,0.0014577955,0.6716910302639008,638.6,2,2635.0320353507996,0.014133136,1.9231571,584,0.125,371712,0.0
0.015444756,0.015444756,0.8229463994503021,644.575,1,2638.033960342407,0.014595671,1.9707909,585,0.025,372736,0.0
0.0011301795,0.0011301795,0.8783567771315575,647.425,2,2642.490967273712,0.014645573,1.9359926,587,-0.3,373760,0.0
-0.008152777,-0.008152777,0.9028398171067238,638.05,2,2647.180280447006,0.013904159,1.9355255,589,-0.4,374784,0.0
-0.004448932,-0.004448932,0.7698332220315933,631.025,2,2651.6213862895966,0.018339202,1.936693,591,-0.35,375808,0.0
0.0039157793,0.0039157793,0.9091614037752151,626.725,1,2655.3255462646484,0.015596263,1.9198867,592,-0.4,376832,0.0
0.0058228606,0.0058228606,0.7585054486989975,625.825,2,2659.6264765262604,0.014249913,1.9483672,594,-0.25,377856,0.0
0.0007352624,0.0007352624,0.9046826288104057,621.2,2,2663.964864253998,0.01545991,1.9079845,596,-0.275,378880,0.0
0.0046354383,0.0046354383,0.8956194818019867,622.6,1,2667.1779856681824,0.014404928,1.922526,597,-0.2,379904,0.0
0.0049392013,0.0049392013,0.7898157835006714,613.9,2,2671.6865708827972,0.016654495,1.9242411,599,-0.25,380928,0.0
-0.0016357736,-0.0016357736,0.7834822684526443,609.375,2,2676.7526257038116,0.014365388,1.931828,601,-0.275,381952,0.0
0.0017283121,0.0017283121,0.906232438981533,612.725,1,2679.8613064289093,0.014416926,1.9325085,602,-0.25,382976,0.0
-0.0042119096,-0.0042119096,0.8882383406162262,610.025,2,2684.33403301239,0.01545177,1.932688,604,-0.3,384000,0.0
0.006328569,0.006328569,0.9144735634326935,609.9,2,2689.0390989780426,0.01802335,1.911106,606,-0.3,385024,0.0
0.0022322955,0.0022322955,0.8970842361450195,612.8,1,2692.171301841736,0.015836705,1.9331912,607,-0.375,386048,0.0
0.0030748532,0.0030748532,0.7973539531230927,617.875,2,2696.5091910362244,0.018054433,1.9192986,609,-0.475,387072,0.0
-0.00478956,-0.00478956,0.8999701514840126,621.5,2,2700.755359172821,0.015500791,1.9197996,611,-0.625,388096,0.0
0.00053655915,0.00053655915,0.9021442234516144,618.05,2,2705.188042640686,0.015688509,1.9132857,613,-0.725,389120,0.0
-0.0014737397,-0.0014737397,0.7467792332172394,617.225,1,2708.1467180252075,0.014655478,1.9226325,614,-0.7,390144,0.0
0.0029398631,0.0029398631,0.8658000528812408,617.15,1,2711.1812920570374,0.017298657,1.9241122,615,-0.85,391168,0.0
0.014235201,0.014235201,0.9034846723079681,618.925,2,2715.8400988578796,0.01499489,1.9431376,617,-0.875,392192,0.0
0.0050939284,0.0050939284,0.8890338242053986,617.5,2,2720.4384610652924,0.014639217,1.9124451,619,-1.125,393216,0.0
0.0061503556,0.0061503556,0.8919296786189079,618.325,1,2723.4899802207947,0.014861384,1.9336184,620,-1.125,394240,0.0
-0.004908059,-0.004908059,0.9009649232029915,613.85,2,2727.86767745018,0.013980697,1.9400792,622,-1.2,395264,0.0
-0.0027305922,-0.0027305922,0.8996909111738205,617.15,2,2732.120971441269,0.014642682,1.9517936,624,-1.0,396288,0.0
0.0020694737,0.0020694737,0.903899297118187,613.65,1,2735.0980517864227,0.014769809,1.9345039,625,-1.025,397312,0.0
0.004521468,0.004521468,0.8641974478960037,615.175,2,2739.3662600517273,0.015581817,1.9482484,627,-0.775,398336,0.0
0.012615026,0.012615026,0.82486492395401,621.775,2,2743.406123161316,0.014800816,1.9451419,629,-0.6,399360,0.0
0.010494785,0.010494785,0.4954298138618469,621.775,0,2989.952614545822,0.014198108,1.9046469,629,-0.6,400384,0.0
0.0033812122,0.0033812122,0.8896340280771255,638.5,2,3394.6867311000824,0.013640962,1.9146764,631,-0.65,401408,0.0
0.00852865,0.00852865,0.8754275292158127,634.9,2,3398.9898982048035,0.01468822,1.9162476,633,-0.5,402432,0.0
-0.004159438,-0.004159438,0.8706850558519363,632.825,2,3403.4339666366577,0.016996242,1.8997866,635,-0.775,403456,0.0
-0.005004211,-0.005004211,0.8602503836154938,631.575,1,3406.5448994636536,0.015425918,1.9467146,636,-0.8,404480,0.0
-0.001666645,-0.001666645,0.8768946602940559,631.925,2,3411.0171031951904,0.015698727,1.9171245,638,-1.0,405504,0.0
-0.0006002807,-0.0006002807,0.9018004685640335,621.625,3,3417.3464529514313,0.014574198,1.9407656,641,-0.975,406528,0.0
0.0025171973,0.0025171973,0.8415637314319611,622.8,1,3420.4802746772766,0.014760509,1.9309113,642,-0.95,407552,0.0
0.005926054,0.005926054,0.8999028429389,608.35,2,3425.1520166397095,0.018118449,1.9324741,644,-0.875,408576,0.0
0.004632936,0.004632936,0.8224599063396454,608.475,2,3430.107680082321,0.014761608,1.9120344,646,-0.8,409600,0.0
0.0033800667,0.0033800667,0.8876152187585831,600.425,2,3434.5337262153625,0.01566818,1.9130077,648,-1.0,410624,0.0
0.006805892,0.006805892,0.9018507450819016,604.75,2,3439.092444419861,0.014872941,1.9298859,650,-0.8,411648,0.0
-0.0033306007,-0.0033306007,0.6793398261070251,602.925,1,3442.3902111053467,0.017154826,1.9145005,651,-0.775,412672,0.0
0.005235351,0.005235351,0.8016672283411026,603.7,2,3446.8683784008026,0.01646933,1.8895066,653,-0.925,413696,0.0
-0.00026486046,-0.00026486046,0.8861588686704636,598.05,2,3451.0413048267365,0.014250602,1.9182392,655,-0.925,414720,0.0
0.0028426265,0.0028426265,0.8779993206262589,595.475,2,3455.456873178482,0.01386321,1.9330932,657,-0.95,415744,0.0
0.013188432,0.013188432,0.8959436565637589,590.525,2,3459.8287675380707,0.0145707,1.9370434,659,-0.725,416768,0.0
-0.0006821973,-0.0006821973,0.7597308307886124,594.675,1,3463.398967027664,0.015664887,1.9245362,660,-0.625,417792,0.0
0.007801242,0.007801242,0.8510855883359909,599.95,1,3466.7928519248962,0.014616549,1.9290503,661,-0.525,418816,0.0
-0.0015872121,-0.0015872121,0.8851365223526955,607.625,2,3472.188507080078,0.016000591,1.9186611,663,-0.475,419840,0.0
0.00021102186,0.00021102186,0.834784671664238,598.35,2,3477.3819937705994,0.016635392,1.9046288,665,-0.275,420864,0.0
0.00080868136,0.00080868136,0.7421060502529144,597.55,1,3480.360902070999,0.01612435,1.928231,666,-0.4,421888,0.0
0.006609617,0.006609617,0.9059098586440086,601.225,1,3483.3963220119476,0.01496784,1.9015682,667,-0.425,422912,0.0
0.00723051,0.00723051,0.8919513300061226,602.775,2,3487.785850763321,0.014628386,1.90677,669,-0.525,423936,0.0
0.0022411104,0.0022411104,0.8966317251324654,591.4,2,3492.0213837623596,0.014804579,1.919075,671,-0.4,424960,0.0
0.0030858875,0.0030858875,0.8590841293334961,591.7,2,3496.700683116913,0.014101835,1.9246542,673,-0.6,425984,0.0
-0.0045625726,-0.0045625726,0.7795791327953339,594.55,1,3500.133768081665,0.016791182,1.9117303,674,-0.575,427008,0.0
0.0021384945,0.0021384945,0.8295754045248032,596.625,1,3503.5078489780426,0.016832216,1.9062507,675,-0.55,428032,0.0
0.0029961253,0.0029961253,0.9095421209931374,601.7,2,3507.9019503593445,0.014718925,1.9227707,677,-0.55,429056,0.0
-0.00237741,-0.00237741,0.8548923879861832,610.775,2,3512.1747047901154,0.016195513,1.9064739,679,-0.425,430080,0.0
-0.0043995604,-0.0043995604,0.868315264582634,611.925,2,3516.8498344421387,0.016327497,1.9190904,681,-0.35,431104,0.0
0.00024573505,0.00024573505,0.900159552693367,610.85,1,3520.0243957042694,0.01541535,1.9116056,682,-0.35,432128,0.0
0.006500408,0.006500408,0.9127371683716774,620.9,2,3524.2682983875275,0.014691934,1.8990049,684,-0.275,433152,0.0
0.0027452912,0.0027452912,0.8972047790884972,623.825,2,3528.614177942276,0.015911393,1.9139378,686,-0.2,434176,0.0
0.0015275229,0.0015275229,0.8432130962610245,622.375,1,3531.5739138126373,0.014748925,1.937025,687,-0.2,435200,0.0
0.0027020862,0.0027020862,0.8002722710371017,633.7,2,3536.536696434021,0.01428768,1.9241695,689,-0.125,436224,0.0
0.00017452822,0.00017452822,0.8568959385156631,635.85,1,3539.667992591858,0.01733647,1.9392955,690,-0.075,437248,0.0
0.0053713704,0.0053713704,0.8838086724281311,635.675,2,3544.354543209076,0.016010147,1.9107499,692,-0.175,438272,0.0
-0.0012678783,-0.0012678783,0.8967734649777412,636.275,1,3547.4426708221436,0.014862429,1.8991446,693,0.0,439296,0.0
-0.0011644571,-0.0011644571,0.8510438501834869,646.525,2,3551.990213871002,0.013594473,1.9138178,695,0.0,440320,0.0
0.014369685,0.014369685,0.9074415862560272,643.625,1,3555.0343956947327,0.014711065,1.9084469,696,-0.1,441344,0.0
-0.006190912,-0.006190912,0.832578256726265,649.75,2,3559.3862297534943,0.017551966,1.9187176,698,-0.275,442368,0.0
-0.003594915,-0.003594915,0.8030057698488235,642.725,2,3563.7396943569183,0.017640319,1.9183011,700,-0.325,443392,0.0
-0.008304444,-0.008304444,0.8991090506315231,631.425,2,3568.069613456726,0.015275541,1.941571,702,-0.25,444416,0.0
0.0100954175,0.0100954175,0.7914277911186218,627.225,2,3572.366912841797,0.014669366,1.9278686,704,-0.2,445440,0.0
0.0030506244,0.0030506244,0.884375773370266,632.05,1,3575.577136993408,0.016508548,1.9284818,705,-0.275,446464,0.0
0.0106895445,0.0106895445,0.9135474413633347,636.525,1,3578.6700823307037,0.014521255,1.9311424,706,-0.175,447488,0.0
-0.007287797,-0.007287797,0.9095370471477509,638.0,2,3582.8008136749268,0.016640507,1.937254,708,-0.175,448512,0.0
-0.0036352337,-0.0036352337,0.9021713435649872,641.55,1,3585.840355157852,0.016889533,1.941935,709,-0.2,449536,0.0
0.0047744657,0.0047744657,0.9037970677018166,643.55,2,3590.1757884025574,0.017625492,1.9110422,711,-0.425,450560,0.0
0.009302095,0.009302095,0.8706424385309219,637.225,2,3594.3907330036163,0.014749762,1.9189761,713,-0.15,451584,0.0
0.0040670913,0.0040670913,0.8727651834487915,629.9,2,3598.7614159584045,0.015024869,1.9246765,715,-0.1,452608,0.0
0.006370811,0.006370811,0.8808499351143837,622.6,1,3601.7595250606537,0.014665153,1.9098208,716,0.05,453632,0.0
0.0038014532,0.0038014532,0.8909245505928993,626.15,2,3606.153660297394,0.014748245,1.9299695,718,0.25,454656,0.0
