EpLenMean,EpRewMean,loss_pol_surr,loss_kl,ev_tdlam_before,EpThisIter,EpisodesSoFar,loss_vf_loss,TimeElapsed,loss_ent,loss_pol_entpen,TimestepsSoFar
627.2,-4.93,-0.017489528,0.0050243614,0.835832878947258,6,594,0.009939782,1628.7066733837128,1.249969,0.0,372736
630.6,-4.92,-0.012276804,0.005099847,0.8571637123823166,7,601,0.010761817,1632.4644787311554,1.2273549,0.0,376832
634.07,-4.91,-0.016345225,0.00782816,0.8517737835645676,7,608,0.011886356,1636.281854391098,1.24147,0.0,380928
624.9,-4.92,-0.013857961,0.0072561447,0.8624679148197174,7,615,0.010676709,1640.0371582508087,1.2187089,0.0,385024
626.92,-4.92,-0.014419143,0.005243107,0.8752049058675766,6,621,0.010072512,1643.7879824638367,1.219364,0.0,389120
635.64,-4.91,-0.0137353,0.004820877,0.8551075607538223,6,627,0.010498799,1647.532956123352,1.1915267,0.0,393216
633.5,-4.91,-0.016471656,0.0072597787,0.8672576546669006,7,634,0.010312654,1651.4522409439087,1.145795,0.0,397312
633.61,-4.91,-0.012447575,0.0048499694,0.8479478359222412,6,640,0.01228977,2078.7217738628387,1.1638093,0.0,401408
635.38,-4.92,-0.015510933,0.0055171624,0.8627333492040634,6,646,0.010305273,2082.8787059783936,1.1687438,0.0,405504
630.87,-4.93,-0.013840768,0.00641353,0.878696009516716,7,653,0.010380403,2087.037034034729,1.1887512,0.0,409600
626.37,-4.92,-0.013763861,0.0055422415,0.8657472431659698,7,660,0.012552975,2091.193469762802,1.1520811,0.0,413696
624.85,-4.91,-0.014510585,0.0060211862,0.8658188432455063,7,667,0.01078658,2095.357001543045,1.1437868,0.0,417792
627.79,-4.9,-0.014496523,0.0058280025,0.8586731404066086,6,673,0.011591408,2099.523085832596,1.151888,0.0,421888
623.37,-4.91,-0.01244457,0.0049930103,0.8521400094032288,7,680,0.011099928,2103.6759428977966,1.13576,0.0,425984
624.23,-4.91,-0.014723796,0.005969205,0.8565987348556519,6,686,0.009716968,2107.8369319438934,1.1476249,0.0,430080
624.47,-4.9,-0.014535837,0.005155457,0.8327757716178894,7,693,0.0109267635,2112.0038883686066,1.1324726,0.0,434176
624.65,-4.92,-0.014521437,0.0045674373,0.85183285176754,6,699,0.010190658,2116.170611858368,1.1424081,0.0,438272
622.03,-4.93,-0.013605564,0.0068768156,0.8679344058036804,7,706,0.009061724,2120.331950902939,1.124376,0.0,442368
629.5,-4.93,-0.013950128,0.0048211482,0.8225900530815125,6,712,0.01206056,2124.5007996559143,1.1364346,0.0,446464
629.22,-4.91,-0.013828069,0.00639511,0.8299625813961029,7,719,0.011369106,2128.363335609436,1.1625217,0.0,450560
626.08,-4.91,-0.015334331,0.0049391002,0.8495393991470337,6,725,0.011670728,2132.3354868888855,1.1769751,0.0,454656
626.07,-4.91,-0.014464231,0.0046015778,0.8454580456018448,6,731,0.012115704,2136.4032418727875,1.1737993,0.0,458752
629.25,-4.91,-0.014695143,0.004740849,0.8597461581230164,7,738,0.011465807,2140.1862761974335,1.1479833,0.0,462848
633.02,-4.91,-0.01506627,0.005172799,0.8596909493207932,6,744,0.010256018,2144.0052790641785,1.1379998,0.0,466944
632.85,-4.9,-0.013598774,0.0055295234,0.8756223917007446,6,750,0.010361381,2147.7771253585815,1.1159426,0.0,471040
632.52,-4.9,-0.01249194,0.0039703865,0.863665297627449,7,757,0.013159209,2151.543369293213,1.0870597,0.0,475136
630.39,-4.91,-0.013920958,0.0044898065,0.8513507395982742,7,764,0.013505005,2155.3079636096954,1.0916188,0.0,479232
625.64,-4.92,-0.013613955,0.005553471,0.8824664652347565,7,771,0.012416689,2159.0631482601166,1.0870938,0.0,483328
625.57,-4.91,-0.014024347,0.005347033,0.8665306568145752,7,778,0.009883484,2163.119718313217,1.0325034,0.0,487424
620.77,-4.91,-0.012730637,0.004236207,0.8282679319381714,7,785,0.011597002,2166.9144382476807,1.0524755,0.0,491520
619.29,-4.91,-0.013852544,0.0058121053,0.8569417893886566,7,792,0.009700439,2170.6651084423065,1.1091366,0.0,495616
615.98,-4.91,-0.014233414,0.004717464,0.8606493771076202,7,799,0.011460977,2174.442891597748,1.094668,0.0,499712
621.04,-4.91,-0.010240071,0.0044536926,0.8602767288684845,6,805,0.0113581875,2597.800231218338,1.0457355,0.0,503808
611.66,-4.9,-0.013526207,0.003923339,0.8584156185388565,8,813,0.010757708,2601.5693061351776,1.0620207,0.0,507904
617.24,-4.91,-0.0133647835,0.0058276304,0.8193295747041702,6,819,0.012831029,2605.6393342018127,1.0979316,0.0,512000
612.04,-4.92,-0.011891654,0.004752657,0.8755864128470421,7,826,0.010118311,2609.8003129959106,1.1009244,0.0,516096
601.9,-4.92,-0.013860646,0.0050291466,0.8609887063503265,7,833,0.01172173,2613.9669148921967,1.065055,0.0,520192
586.67,-4.92,-0.011910704,0.005170967,0.8720213323831558,8,841,0.011112427,2618.1326982975006,1.0238361,0.0,524288
576.11,-4.92,-0.011819376,0.0058627087,0.8464190512895584,8,849,0.011832142,2622.2976965904236,1.0345223,0.0,528384
580.31,-4.92,-0.015164761,0.0049196607,0.8615250438451767,6,855,0.010166069,2626.4619476795197,1.0805925,0.0,532480
582.1,-4.91,-0.014300788,0.0048498437,0.8664011210203171,7,862,0.01122525,2630.3308851718903,1.0657762,0.0,536576
587.35,-4.9,-0.01139568,0.004754509,0.8301705867052078,6,868,0.011152373,2634.1774110794067,1.0388721,0.0,540672
588.83,-4.89,-0.015795665,0.005052417,0.8316307663917542,6,874,0.011392831,2638.1232266426086,1.0448096,0.0,544768
594.95,-4.88,-0.017458925,0.005758728,0.8485661894083023,8,882,0.011748844,2641.9148094654083,0.99094254,0.0,548864
600.33,-4.88,-0.014684995,0.0047901417,0.8815214708447456,6,888,0.010946575,2645.68972158432,1.03348,0.0,552960
602.62,-4.88,-0.012207595,0.0050712265,0.852683961391449,5,893,0.012500802,2649.4618859291077,1.0005939,0.0,557056
603.12,-4.89,-0.011347893,0.0034837017,0.8602232784032822,7,900,0.011726212,2653.224983692169,0.95896363,0.0,561152
607.11,-4.87,-0.012721955,0.0045998986,0.8443969339132309,6,906,0.012386865,2657.1372468471527,0.9790916,0.0,565248
623.56,-4.86,-0.014383255,0.0054364586,0.821317195892334,5,911,0.01202337,2660.992260694504,0.97922003,0.0,569344
619.04,-4.86,-0.01231462,0.0032613263,0.8467720597982407,7,918,0.010708212,2664.7575521469116,0.95313984,0.0,573440
613.51,-4.85,-0.010919031,0.003746204,0.8556115031242371,7,925,0.0104167955,2668.8618466854095,0.9730067,0.0,577536
616.15,-4.86,-0.014163764,0.0046135355,0.8307557702064514,8,933,0.013115237,2672.6919956207275,0.95739204,0.0,581632
632.58,-4.85,-0.013204789,0.0054507176,0.8268687427043915,5,938,0.011034388,2676.483540534973,1.0115443,0.0,585728
636.65,-4.84,-0.016206956,0.0039716233,0.8020634949207306,7,945,0.012086939,2680.256598711014,1.0521426,0.0,589824
648.9,-4.83,-0.016084896,0.0049122176,0.8192621171474457,5,950,0.011620373,2684.2199971675873,1.0274132,0.0,593920
649.4,-4.84,-0.011400814,0.0040543852,0.8567956387996674,7,957,0.0094480235,2687.982815027237,1.0177584,0.0,598016
658.96,-4.85,-0.014561734,0.004876074,0.8659694045782089,4,961,0.009117714,3112.834143638611,1.0256472,0.0,602112
660.69,-4.86,-0.013644419,0.0054235025,0.8488727957010269,7,968,0.011808158,3116.755354166031,0.9566862,0.0,606208
657.33,-4.87,-0.01300702,0.0044702226,0.8606236129999161,6,974,0.01168182,3120.7010068893433,0.94749105,0.0,610304
657.04,-4.86,-0.015024847,0.004807043,0.8725272715091705,7,981,0.0123597095,3124.4727623462677,0.93408924,0.0,614400
655.91,-4.84,-0.013905067,0.004613617,0.8629151582717896,6,987,0.011162798,3128.418764591217,0.92907006,0.0,618496
653.79,-4.83,-0.012999417,0.003636113,0.8506087511777878,7,994,0.013119176,3132.5974414348602,0.91337943,0.0,622592
641.16,-4.83,-0.012906723,0.005303083,0.8502868413925171,8,1002,0.0128806345,3136.7675433158875,0.86645633,0.0,626688
642.08,-4.84,-0.015726294,0.0060836216,0.8401266634464264,6,1008,0.011312359,3140.80890083313,0.92857766,0.0,630784
630.32,-4.86,-0.013372917,0.0044949614,0.8325901329517365,8,1016,0.011512949,3144.7751455307007,0.8983728,0.0,634880
634.33,-4.86,-0.012959616,0.004555041,0.849405437707901,6,1022,0.012004005,3148.9300293922424,0.9037229,0.0,638976
634.99,-4.86,-0.015847415,0.004704414,0.8432824313640594,7,1029,0.010721702,3152.6855008602142,0.8925147,0.0,643072
622.04,-4.86,-0.012488357,0.0036435807,0.8609974086284637,8,1037,0.010353016,3156.44406914711,0.91823643,0.0,647168
621.14,-4.87,-0.012398847,0.0038676702,0.8482320308685303,6,1043,0.0110569615,3160.3206930160522,0.9521489,0.0,651264
612.55,-4.89,-0.012391854,0.003836173,0.8762789145112038,8,1051,0.010082784,3164.0915491580963,0.9346972,0.0,655360
614.06,-4.88,-0.0145832235,0.005566572,0.8518665879964828,6,1057,0.010326033,3168.208963394165,0.9637642,0.0,659456
609.26,-4.87,-0.012265372,0.0037523753,0.8407632261514664,5,1062,0.010739472,3172.3815219402313,0.95824426,0.0,663552
610.06,-4.85,-0.012424639,0.004015735,0.8334465622901917,7,1069,0.014437975,3176.550477743149,0.93810207,0.0,667648
610.75,-4.84,-0.0131756915,0.004560896,0.861931324005127,6,1075,0.011105018,3180.7125957012177,0.94094574,0.0,671744
615.57,-4.84,-0.013037206,0.0042864257,0.8297141790390015,6,1081,0.013384163,3184.8801176548004,0.92678005,0.0,675840
617.98,-4.84,-0.014474468,0.0043588798,0.8448005765676498,6,1087,0.011473849,3188.7347073554993,1.0072293,0.0,679936
611.35,-4.84,-0.013105848,0.0042638495,0.8545169234275818,7,1094,0.013114414,3192.491334915161,0.8902745,0.0,684032
621.45,-4.82,-0.013358098,0.0056389817,0.8547600656747818,5,1099,0.0106388135,3196.2562775611877,0.94519764,0.0,688128
628.03,-4.8,-0.014892623,0.005115024,0.8300784975290298,7,1106,0.013833663,3200.2087693214417,0.89967203,0.0,692224
627.04,-4.82,-0.014182528,0.004754676,0.8456437736749649,7,1113,0.011184137,3204.2968788146973,0.867948,0.0,696320
633.36,-4.82,-0.012484833,0.004457069,0.8722454011440277,5,1118,0.009652545,3638.5151178836823,0.9270801,0.0,700416
643.01,-4.83,-0.016952353,0.0052337586,0.8709957301616669,6,1124,0.008950947,3642.45680308342,0.90594494,0.0,704512
647.44,-4.83,-0.0113460375,0.0035123213,0.8811785951256752,7,1131,0.009157905,3646.4302940368652,0.8767671,0.0,708608
649.62,-4.82,-0.013152955,0.004804614,0.8422066420316696,6,1137,0.0107285725,3650.5910761356354,0.8765992,0.0,712704
650.65,-4.81,-0.011703171,0.004862505,0.8377320915460587,7,1144,0.010859657,3654.6538183689117,0.89212555,0.0,716800
655.68,-4.81,-0.013232722,0.0033595224,0.8618241399526596,7,1151,0.0089791985,3658.761716365814,0.8902305,0.0,720896
653.7,-4.8,-0.015226187,0.0050656395,0.8216904848814011,6,1157,0.011573755,3662.931842803955,0.8582218,0.0,724992
646.88,-4.81,-0.015791234,0.0051762797,0.8412544429302216,6,1163,0.010629243,3667.103093147278,0.88801986,0.0,729088
643.48,-4.84,-0.01282205,0.004001728,0.881562851369381,7,1170,0.008617947,3671.26397562027,0.8079156,0.0,733184
640.06,-4.84,-0.014323831,0.004670553,0.8418716341257095,7,1177,0.0101577975,3675.4306423664093,0.8465683,0.0,737280
643.32,-4.83,-0.014400803,0.004870947,0.8420180976390839,5,1182,0.011583476,3679.5950837135315,0.9005516,0.0,741376
642.17,-4.84,-0.014735838,0.0041981423,0.8480424284934998,6,1188,0.009282602,3683.780510902405,0.8703171,0.0,745472
648.1,-4.82,-0.013745946,0.0043444093,0.8368762880563736,7,1195,0.011186549,3687.739732980728,0.85486573,0.0,749568
635.0,-4.81,-0.011691335,0.0032738473,0.8451357632875443,8,1203,0.012712179,3691.5151925086975,0.7783762,0.0,753664
631.98,-4.82,-0.013035722,0.0053334604,0.8464704900979996,6,1209,0.014607554,3695.598730802536,0.8207417,0.0,757760
636.03,-4.81,-0.01195131,0.0036572956,0.852914348244667,7,1216,0.013202831,3699.5574662685394,0.8193591,0.0,761856
624.62,-4.78,-0.01074113,0.003679996,0.8739646673202515,7,1223,0.01136068,3703.344146966934,0.7928691,0.0,765952
618.08,-4.78,-0.013320931,0.0047391243,0.8442558944225311,7,1230,0.009872767,3707.1086201667786,0.78127307,0.0,770048
613.47,-4.8,-0.012750012,0.004509862,0.8635378330945969,8,1238,0.010849245,3710.8788187503815,0.78756994,0.0,774144
619.19,-4.79,-0.013044277,0.006972288,0.8056231737136841,5,1243,0.011520767,3714.644912004471,0.881383,0.0,778240
625.72,-4.77,-0.013448495,0.0037925758,0.8401424586772919,6,1249,0.01016648,3718.6350750923157,0.82652134,0.0,782336
626.56,-4.77,-0.014273399,0.0043398775,0.8429483324289322,6,1255,0.00968995,3722.6760759353638,0.85100406,0.0,786432
632.88,-4.76,-0.011374478,0.0042338558,0.8694722205400467,6,1261,0.010109242,3726.8390367031097,0.8265565,0.0,790528
630.96,-4.76,-0.010786592,0.003656062,0.8767613023519516,7,1268,0.010897612,3731.003804206848,0.79256976,0.0,794624
635.61,-4.75,-0.013324556,0.004845164,0.8682843744754791,5,1273,0.0120804515,3735.169637441635,0.7757351,0.0,798720
635.38,-4.77,-0.012080635,0.0041880575,0.8492965251207352,7,1280,0.010760149,4164.350776433945,0.81066024,0.0,802816
625.96,-4.78,-0.011849143,0.004734357,0.8629584312438965,7,1287,0.011572774,4168.522867441177,0.7944942,0.0,806912
620.92,-4.81,-0.01056034,0.003585398,0.8415348529815674,7,1294,0.0104063405,4172.688653469086,0.74484396,0.0,811008
624.15,-4.82,-0.012430687,0.0033603439,0.8525780290365219,7,1301,0.010968584,4176.847724199295,0.7552038,0.0,815104
635.52,-4.77,-0.013318565,0.004021981,0.8039402365684509,5,1306,0.014642121,4181.010100603104,0.8215307,0.0,819200
645.24,-4.77,-0.0139686605,0.003495725,0.7878353595733643,5,1311,0.012964092,4185.179075717926,0.8360622,0.0,823296
645.21,-4.76,-0.013839477,0.0040272516,0.85225909948349,6,1317,0.009707595,4189.246923923492,0.7903964,0.0,827392
644.69,-4.77,-0.0133148935,0.0038915493,0.8479262888431549,8,1325,0.010799626,4193.023208618164,0.7529241,0.0,831488
647.9,-4.76,-0.012128679,0.003131628,0.8523735851049423,7,1332,0.012014682,4196.806934356689,0.78979737,0.0,835584
658.22,-4.74,-0.015415527,0.00478263,0.7845787107944489,5,1337,0.014908611,4200.691264390945,0.7962708,0.0,839680
651.14,-4.74,-0.013809513,0.0046242313,0.7881699949502945,7,1344,0.012643571,4204.576635837555,0.76483095,0.0,843776
645.49,-4.75,-0.012210956,0.0036240194,0.8620646893978119,6,1350,0.010072077,4208.724703788757,0.7443527,0.0,847872
636.41,-4.77,-0.013113538,0.0039185677,0.8620044887065887,7,1357,0.010555804,4212.895953178406,0.7124931,0.0,851968
637.21,-4.78,-0.011715215,0.0032382575,0.8793957456946373,7,1364,0.008932685,4216.717592716217,0.70737606,0.0,856064
638.59,-4.78,-0.010837151,0.0046661356,0.8787301033735275,6,1370,0.010378672,4220.4799127578735,0.74135494,0.0,860160
631.33,-4.77,-0.013417397,0.0036694666,0.8519399762153625,7,1377,0.010483494,4224.520180225372,0.69037575,0.0,864256
636.08,-4.76,-0.010339501,0.0031546997,0.8738207519054413,6,1383,0.010196018,4228.506323099136,0.73670614,0.0,868352
644.46,-4.76,-0.012042996,0.0039361794,0.8345550298690796,5,1388,0.012070715,4232.275838136673,0.75290877,0.0,872448
647.65,-4.76,-0.010318244,0.0037512928,0.870638906955719,7,1395,0.0087486645,4236.029691934586,0.70324594,0.0,876544
650.9,-4.76,-0.01077192,0.003950773,0.8606991767883301,6,1401,0.010634275,4239.9233367443085,0.718015,0.0,880640
635.66,-4.8,-0.011853621,0.0036844336,0.8528571426868439,8,1409,0.010802371,4244.090451955795,0.6953084,0.0,884736
