EpLenMean,TimestepsSoFar,EpisodesSoFar,TimeElapsed,EpThisIter,loss_vf_loss,loss_pol_entpen,loss_pol_surr,loss_ent,EpRewMean,loss_kl,ev_tdlam_before
737.16,13721600,20242,51867.42932629585,6,0.023106562,0.0,-0.02434228,0.54320127,-1.45,0.008009242,0.8738602697849274
743.35,13725696,20247,51877.56532597542,5,0.020158434,0.0,-0.023640838,0.5254529,-1.47,0.0082984995,0.8815368115901947
745.78,13729792,20252,51887.657326221466,5,0.018068802,0.0,-0.025306959,0.54351515,-1.64,0.008090627,0.884904645383358
744.68,13733888,20259,51897.82032608986,7,0.018034464,0.0,-0.024675883,0.5664962,-1.73,0.007874961,0.8429780751466751
740.26,13737984,20265,51908.02332639694,6,0.020970328,0.0,-0.02641244,0.5594203,-1.73,0.008093964,0.8671956211328506
741.76,13742080,20271,51918.3363263607,6,0.02232523,0.0,-0.024939332,0.53899264,-1.71,0.008711917,0.8467120230197906
739.86,13746176,20276,51928.73918032646,5,0.018983012,0.0,-0.025961865,0.5450342,-1.69,0.008623464,0.8883238211274147
735.74,13750272,20282,51939.05104589462,6,0.014009779,0.0,-0.02485482,0.54047936,-1.75,0.008807497,0.9102585390210152
732.24,13754368,20288,51949.28835272789,6,0.020336172,0.0,-0.025643717,0.54102814,-1.65,0.008250277,0.8553951978683472
740.74,13758464,20293,51959.4273519516,5,0.023104023,0.0,-0.025219673,0.5638206,-1.68,0.009184199,0.8665500730276108
735.53,13762560,20299,51969.60910367966,6,0.020004982,0.0,-0.02268631,0.5490551,-1.65,0.007287868,0.8883662596344948
737.59,13766656,20305,51979.855217695236,6,0.017305423,0.0,-0.02394953,0.55439043,-1.54,0.008222111,0.8953064456582069
737.73,13770752,20310,51991.23729109764,5,0.018448455,0.0,-0.025068955,0.5616921,-1.62,0.008601515,0.8933764100074768
732.86,13774848,20315,52002.82798027992,5,0.023250373,0.0,-0.024951752,0.56118757,-1.65,0.0071855546,0.8217434883117676
725.26,13778944,20322,52012.99720668793,7,0.0141496705,0.0,-0.02531532,0.58133346,-1.78,0.007924163,0.8779246136546135
723.35,13783040,20327,52023.11723160744,5,0.020801736,0.0,-0.0224649,0.54059124,-1.64,0.007996072,0.8155916333198547
724.33,13787136,20332,52033.20323181152,5,0.027203988,0.0,-0.025005685,0.53829676,-1.7,0.0076516042,0.8509997427463531
725.07,13791232,20338,52043.297231435776,6,0.017568897,0.0,-0.025682263,0.56407005,-1.69,0.008067609,0.8792013451457024
723.31,13795328,20344,52053.73797059059,6,0.019851595,0.0,-0.025516562,0.56592464,-1.76,0.007140695,0.8589935004711151
721.24,13799424,20349,52064.107482910156,5,0.017441586,0.0,-0.024144122,0.5485127,-1.74,0.0072932243,0.8843856602907181
715.22,13803520,20355,52186.41009545326,6,0.020571493,0.0,-0.024494866,0.5605498,-1.75,0.0075466395,0.8407055586576462
716.71,13807616,20362,52198.281234264374,7,0.015127483,0.0,-0.02470991,0.5501544,-1.79,0.008027956,0.880644790828228
722.34,13811712,20367,52208.40937113762,5,0.014004256,0.0,-0.0249267,0.54039454,-1.72,0.006842039,0.9125617146492004
721.99,13815808,20373,52218.19537067413,6,0.019273384,0.0,-0.024817722,0.5244885,-1.65,0.007075182,0.8912009373307228
728.15,13819904,20378,52228.238371133804,5,0.014633928,0.0,-0.025385337,0.5562335,-1.67,0.008197014,0.8945253640413284
722.09,13824000,20384,52238.38537096977,6,0.016461907,0.0,-0.027437508,0.5653215,-1.7,0.009900735,0.8961266949772835
723.41,13828096,20390,52248.763266563416,6,0.019639796,0.0,-0.024097119,0.56117636,-1.92,0.00756789,0.8737563043832779
715.62,13832192,20396,52259.021082639694,6,0.01797321,0.0,-0.024082355,0.5370222,-1.91,0.008321704,0.8864859938621521
713.76,13836288,20402,52269.188108205795,6,0.017358288,0.0,-0.025906092,0.55996287,-2.03,0.0073607643,0.8791119009256363
715.79,13840384,20408,52279.41616010666,6,0.020865485,0.0,-0.025506407,0.54140896,-2.01,0.008341046,0.8758495897054672
711.49,13844480,20414,52289.52915978432,6,0.019473072,0.0,-0.02512774,0.5615326,-2.01,0.00782832,0.896343857049942
705.33,13848576,20420,52299.63915991783,6,0.017755637,0.0,-0.02427724,0.5553716,-1.93,0.0074202665,0.8967084214091301
713.99,13852672,20425,52309.744159698486,5,0.024004763,0.0,-0.023748027,0.5523408,-1.89,0.008141642,0.879111759364605
710.12,13856768,20430,52320.07801556587,5,0.019920636,0.0,-0.026758395,0.5517682,-2.03,0.008701239,0.8840836435556412
706.38,13860864,20436,52330.374213695526,6,0.016477784,0.0,-0.024224043,0.5380037,-2.0,0.0067574913,0.8885939493775368
713.03,13864960,20442,52340.96621346474,6,0.017984029,0.0,-0.02253026,0.5411366,-1.9,0.0073530315,0.8995960876345634
712.32,13869056,20447,52351.03807640076,5,0.023159212,0.0,-0.023322668,0.57349014,-1.93,0.007942272,0.8779927119612694
719.1,13873152,20452,52361.09158754349,5,0.022177413,0.0,-0.02507778,0.5553542,-1.89,0.0079304045,0.8328094631433487
725.39,13877248,20458,52371.14358782768,6,0.017037254,0.0,-0.024255889,0.57028604,-1.88,0.006661753,0.8962104916572571
717.81,13881344,20464,52381.56629562378,6,0.014183635,0.0,-0.025874186,0.58041626,-1.95,0.009034907,0.896246999502182
716.98,13885440,20470,52391.79029583931,6,0.016099205,0.0,-0.024362829,0.5518205,-1.8,0.0077923397,0.8854058608412743
721.47,13889536,20475,52402.005321502686,5,0.021545026,0.0,-0.026694367,0.52913076,-1.87,0.007822702,0.8761667683720589
724.4,13893632,20480,52412.01232123375,5,0.014843193,0.0,-0.024001036,0.54194295,-1.87,0.0072287293,0.8685593754053116
724.7,13897728,20486,52422.10173535347,6,0.015304234,0.0,-0.022554193,0.54108065,-1.79,0.007062657,0.9222736433148384
728.55,13901824,20491,52546.98443031311,5,0.017396366,0.0,-0.024181895,0.53762615,-1.83,0.00748542,0.8982123583555222
735.78,13905920,20496,52557.2730243206,5,0.018902779,0.0,-0.026004033,0.54767686,-1.85,0.009317506,0.8856653347611427
744.27,13910016,20501,52566.71702456474,5,0.020635877,0.0,-0.025927609,0.54101986,-1.67,0.008786138,0.8736142665147781
743.72,13914112,20506,52576.420025110245,5,0.023191836,0.0,-0.024138894,0.5475795,-1.6,0.007906243,0.8741258382797241
741.73,13918208,20513,52586.13502383232,7,0.022925971,0.0,-0.025511507,0.55839825,-1.64,0.00655321,0.8809640780091286
749.71,13922304,20518,52596.01202440262,5,0.020721352,0.0,-0.024546562,0.5392934,-1.49,0.007879822,0.8710228353738785
749.33,13926400,20524,52605.79702448845,6,0.0237154,0.0,-0.025650566,0.5462966,-1.52,0.008648788,0.883045993745327
739.85,13930496,20530,52615.770023584366,6,0.019280998,0.0,-0.025533685,0.57401246,-1.54,0.007960069,0.9055995047092438
742.54,13934592,20536,52625.76602387428,6,0.01872543,0.0,-0.025617536,0.57671005,-1.61,0.0065430044,0.8991275429725647
741.78,13938688,20541,52635.816024541855,5,0.017344711,0.0,-0.023913827,0.5574132,-1.53,0.0070187477,0.8866144716739655
735.73,13942784,20547,52646.19802427292,6,0.02226889,0.0,-0.02548086,0.55835545,-1.61,0.0081179505,0.8645732402801514
731.49,13946880,20553,52656.39502429962,6,0.015785553,0.0,-0.027114388,0.5643137,-1.58,0.009337585,0.9044248387217522
732.49,13950976,20559,52666.36502432823,6,0.019884817,0.0,-0.025487874,0.55761164,-1.49,0.0071393386,0.8946852758526802
734.19,13955072,20564,52676.31702423096,5,0.020747492,0.0,-0.025687156,0.54455084,-1.37,0.007147812,0.8751049116253853
736.93,13959168,20570,52686.221024274826,6,0.030979283,0.0,-0.024250094,0.55161136,-1.49,0.008836099,0.8539967089891434
729.58,13963264,20576,52696.13402438164,6,0.021927308,0.0,-0.027619092,0.5703187,-1.48,0.008285386,0.849604606628418
734.53,13967360,20581,52706.20702409744,5,0.021757698,0.0,-0.025564086,0.55177283,-1.47,0.0067097927,0.8676597774028778
740.03,13971456,20586,52716.380024671555,5,0.022116952,0.0,-0.0251466,0.57824534,-1.48,0.009177304,0.8577826768159866
732.13,13975552,20592,52726.50602412224,6,0.027144222,0.0,-0.026119016,0.550529,-1.41,0.007953883,0.8393655568361282
725.57,13979648,20598,52736.409024477005,6,0.019309865,0.0,-0.026208017,0.5642696,-1.54,0.010054476,0.8926112353801727
720.94,13983744,20603,52746.243024110794,5,0.026677946,0.0,-0.02418399,0.54072815,-1.5,0.0076367324,0.8368715941905975
722.46,13987840,20609,52756.10302448273,6,0.016484423,0.0,-0.025417237,0.5917014,-1.6,0.009179016,0.9044859036803246
728.1,13991936,20614,52765.96402454376,5,0.018181236,0.0,-0.023740599,0.5655581,-1.51,0.008220218,0.8930396884679794
726.91,13996032,20620,52776.070024728775,6,0.02358584,0.0,-0.025649037,0.57172394,-1.6,0.0077772145,0.8875348344445229
730.87,14000128,20624,52897.28602385521,4,0.022059867,0.0,-0.023493117,0.5806308,-1.57,0.00856831,0.884717769920826
744.26,14004224,20629,52907.76060819626,5,0.024131358,0.0,-0.024852974,0.5253659,-1.36,0.0077280467,0.879891112446785
746.85,14008320,20634,52917.38761615753,5,0.024652392,0.0,-0.025716564,0.57504636,-1.32,0.008940914,0.8693064749240875
751.51,14012416,20639,52926.931607961655,5,0.019432876,0.0,-0.025627712,0.5350656,-1.25,0.007008163,0.8981524109840393
753.53,14016512,20644,52936.44061422348,5,0.018824814,0.0,-0.02366675,0.5484964,-1.29,0.00745729,0.8761241734027863
761.01,14020608,20650,52945.97261929512,6,0.020667473,0.0,-0.026772574,0.555732,-1.17,0.008913588,0.865693211555481
760.29,14024704,20656,52955.8276078701,6,0.023935977,0.0,-0.023787571,0.57650155,-1.23,0.009195515,0.8420016318559647
755.78,14028800,20661,52965.75360798836,5,0.025042716,0.0,-0.02660163,0.5682739,-1.21,0.0087135425,0.8528208881616592
753.73,14032896,20667,52976.03460788727,6,0.01944455,0.0,-0.028094802,0.5781761,-1.24,0.0095634665,0.8737312406301498
749.42,14036992,20674,52986.19860911369,7,0.016407097,0.0,-0.02706811,0.58319646,-1.29,0.00830079,0.8715604543685913
735.55,14041088,20681,52996.23360800743,7,0.02184033,0.0,-0.023667678,0.574059,-1.48,0.0066046454,0.8572479486465454
730.31,14045184,20686,53006.181607961655,5,0.018076167,0.0,-0.024885315,0.5613036,-1.47,0.008405538,0.8481935113668442
734.6,14049280,20692,53016.06360769272,6,0.021300716,0.0,-0.025396176,0.5716717,-1.53,0.0076897023,0.8666019141674042
737.52,14053376,20698,53025.97560787201,6,0.016849177,0.0,-0.026021162,0.56401664,-1.51,0.0076841693,0.8694949299097061
736.88,14057472,20703,53036.188608169556,5,0.024700465,0.0,-0.025196077,0.578848,-1.58,0.007863934,0.8559788912534714
739.46,14061568,20709,53046.166608572006,6,0.01698052,0.0,-0.02376128,0.5648798,-1.62,0.008281428,0.8774086460471153
724.49,14065664,20716,53056.522607803345,7,0.0176916,0.0,-0.025286267,0.5901774,-1.71,0.008040826,0.8822268396615982
714.99,14069760,20722,53066.5096077919,6,0.02701319,0.0,-0.02335227,0.5808624,-1.85,0.008265012,0.8585925400257111
708.71,14073856,20727,53076.443608760834,5,0.016806621,0.0,-0.026410123,0.55680466,-1.96,0.008798586,0.8970154449343681
699.11,14077952,20733,53086.45460820198,6,0.017712837,0.0,-0.025120813,0.5812361,-2.09,0.007468725,0.904229998588562
699.91,14082048,20739,53096.315608263016,6,0.0211401,0.0,-0.023992479,0.5688496,-2.17,0.007939535,0.8771823570132256
688.57,14086144,20745,53107.06660819054,6,0.020227648,0.0,-0.025136646,0.5847356,-2.23,0.0076259016,0.841430053114891
690.55,14090240,20751,53117.35960817337,6,0.018922025,0.0,-0.026315324,0.5868697,-2.22,0.008053342,0.9053913354873657
692.74,14094336,20756,53127.428607702255,5,0.024849735,0.0,-0.025414675,0.5598593,-2.22,0.0076188813,0.7928442806005478
690.4,14098432,20762,53137.350608587265,6,0.015875917,0.0,-0.026381925,0.5901944,-2.31,0.007760484,0.8726739585399628
690.82,14102528,20768,53256.01660776138,6,0.020089755,0.0,-0.02328954,0.5985227,-2.4,0.008499725,0.881725437939167
690.97,14106624,20774,53266.24301338196,6,0.017996168,0.0,-0.023692137,0.5720794,-2.4,0.007489636,0.8860065788030624
696.89,14110720,20781,53275.76100540161,7,0.016544389,0.0,-0.025961686,0.57873875,-2.36,0.0076094354,0.8908838108181953
703.69,14114816,20785,53285.369005680084,4,0.016920015,0.0,-0.023853445,0.58031243,-2.29,0.0084256865,0.8955733552575111
704.67,14118912,20791,53295.302005529404,6,0.020302182,0.0,-0.026471786,0.5668565,-2.31,0.008823561,0.8836308568716049
705.06,14123008,20796,53305.60800528526,5,0.016760446,0.0,-0.02499666,0.5396696,-2.27,0.008842454,0.9159284606575966
703.32,14127104,20802,53316.082005023956,6,0.019934027,0.0,-0.02420224,0.5751915,-2.26,0.008556944,0.9022799283266068
698.34,14131200,20808,53326.06901907921,6,0.019268923,0.0,-0.026405113,0.5835896,-2.35,0.008118329,0.8541556596755981
707.24,14135296,20814,53335.99700546265,6,0.017231232,0.0,-0.02476728,0.58666426,-2.37,0.008591246,0.8962286859750748
717.89,14139392,20819,53345.92801070213,5,0.020334564,0.0,-0.024633229,0.566317,-2.21,0.007982858,0.8935083225369453
714.25,14143488,20825,53355.932005643845,6,0.01568637,0.0,-0.023568816,0.56164676,-2.12,0.0083439015,0.9196403846144676
720.61,14147584,20829,53366.17000627518,4,0.016446792,0.0,-0.025430037,0.5635258,-2.07,0.008937025,0.9063315019011497
724.61,14151680,20835,53376.18700623512,6,0.017753754,0.0,-0.024633674,0.56665283,-2.01,0.008103491,0.890861377120018
728.51,14155776,20841,53386.44100570679,6,0.01825278,0.0,-0.026387282,0.57125,-1.92,0.0077919625,0.8629055619239807
727.92,14159872,20846,53396.399005651474,5,0.017640539,0.0,-0.027566992,0.58829486,-1.93,0.009386904,0.8902400359511375
730.97,14163968,20852,53406.440005779266,6,0.015990127,0.0,-0.024347162,0.56963736,-1.92,0.008192173,0.9091789945960045
736.23,14168064,20856,53416.44100546837,4,0.02296986,0.0,-0.024551913,0.5483226,-1.91,0.008936731,0.8666469007730484
736.33,14172160,20862,53426.4650053978,6,0.022263112,0.0,-0.024896268,0.55541325,-1.88,0.009039482,0.8640358746051788
741.66,14176256,20867,53436.82500553131,5,0.021208726,0.0,-0.026200406,0.570969,-1.9,0.008188647,0.8902985975146294
747.26,14180352,20872,53447.061005592346,5,0.021939484,0.0,-0.023166662,0.54286224,-1.78,0.0075129657,0.8457717001438141
758.91,14184448,20878,53456.99700546265,6,0.021881804,0.0,-0.025041053,0.57683045,-1.62,0.008421667,0.8750365898013115
748.38,14188544,20884,53466.964005708694,6,0.018765021,0.0,-0.025471127,0.56419617,-1.73,0.0067222593,0.8601611703634262
747.0,14192640,20889,53476.893006801605,5,0.025130311,0.0,-0.02579352,0.5936784,-1.77,0.009284354,0.8723315298557281
752.33,14196736,20894,53486.94900584221,5,0.026051786,0.0,-0.025264043,0.5497379,-1.69,0.007472702,0.8359178155660629
753.52,14200832,20900,53607.57800555229,6,0.027055563,0.0,-0.026291355,0.54901564,-1.66,0.007872653,0.8624942004680634
757.45,14204928,20905,53617.80562543869,5,0.017290052,0.0,-0.025744226,0.5558983,-1.66,0.00795178,0.8722713887691498
758.11,14209024,20911,53627.43361735344,6,0.017490638,0.0,-0.024905443,0.588153,-1.64,0.0075666327,0.8782771155238152
752.05,14213120,20917,53637.06945323944,6,0.015823204,0.0,-0.02394196,0.56067413,-1.66,0.007195378,0.8932924717664719
751.77,14217216,20922,53647.23645281792,5,0.025764178,0.0,-0.023230417,0.55714685,-1.77,0.007864224,0.862418606877327
744.9,14221312,20928,53657.19645309448,6,0.020142648,0.0,-0.023002315,0.55090374,-1.83,0.007741283,0.8827397227287292
745.94,14225408,20934,53667.10645484924,6,0.019946992,0.0,-0.025319444,0.5371218,-1.9,0.0074733943,0.8399146199226379
742.34,14229504,20940,53677.13745307922,6,0.020282427,0.0,-0.02371338,0.55581856,-2.02,0.0070729298,0.8782121166586876
750.3,14233600,20945,53687.09945321083,5,0.022893183,0.0,-0.024806451,0.56183004,-1.91,0.008179839,0.8379871398210526
751.08,14237696,20950,53697.40645289421,5,0.026136328,0.0,-0.0245418,0.55341035,-1.88,0.008369397,0.8478028774261475
750.05,14241792,20955,53707.481452941895,5,0.018679228,0.0,-0.025671154,0.55710506,-1.82,0.008742594,0.8953419104218483
754.68,14245888,20960,53717.605452775955,5,0.023179088,0.0,-0.024912862,0.560382,-1.8,0.008093231,0.8655977845191956
750.19,14249984,20966,53728.29045963287,6,0.01816688,0.0,-0.024160633,0.553762,-1.8,0.0073274965,0.8704853355884552
748.22,14254080,20971,53739.453453063965,5,0.023861691,0.0,-0.026348831,0.57110965,-1.77,0.009189185,0.8686584681272507
751.26,14258176,20976,53749.38145303726,5,0.018918097,0.0,-0.024144638,0.53170264,-1.79,0.008442728,0.885254941880703
759.34,14262272,20981,53759.68545341492,5,0.017201448,0.0,-0.024680633,0.5444285,-1.72,0.006957976,0.8913330659270287
763.21,14266368,20986,53770.016453266144,5,0.019434072,0.0,-0.024932329,0.57392156,-1.65,0.0080287615,0.8837216570973396
758.96,14270464,20992,53780.609452962875,6,0.020745225,0.0,-0.02507594,0.553076,-1.73,0.0074140467,0.8622425049543381
751.21,14274560,20998,53791.13345527649,6,0.018456552,0.0,-0.023940967,0.5472595,-1.94,0.0076706233,0.8581238090991974
753.36,14278656,21003,53801.358453035355,5,0.019756896,0.0,-0.026161745,0.5814179,-1.91,0.007959781,0.8753859624266624
757.33,14282752,21009,53811.3894534111,6,0.019058265,0.0,-0.025893083,0.59149456,-1.87,0.009045658,0.8897350057959557
754.59,14286848,21014,53821.294452905655,5,0.023555053,0.0,-0.023939004,0.5767313,-2.0,0.0069456627,0.8644602000713348
750.65,14290944,21021,53831.49945306778,7,0.021211458,0.0,-0.026746402,0.58466274,-2.06,0.0086170845,0.8814793899655342
748.65,14295040,21026,53841.758454322815,5,0.021514352,0.0,-0.024887018,0.57252556,-2.04,0.008167404,0.8520375192165375
755.03,14299136,21031,53851.9354531765,5,0.021582793,0.0,-0.024032105,0.57091606,-1.94,0.0073774904,0.8411155790090561
766.56,14303232,21036,53977.033986091614,5,0.018711846,0.0,-0.024600483,0.5397295,-1.84,0.0076001287,0.8779732435941696
759.42,14307328,21042,53987.340985536575,6,0.018236425,0.0,-0.02658565,0.6011431,-1.94,0.008402297,0.8778284713625908
761.03,14311424,21047,53996.870275735855,5,0.019181594,0.0,-0.026800228,0.5606348,-1.94,0.0083169285,0.877899669110775
770.15,14315520,21051,54006.807985544205,4,0.02111869,0.0,-0.022853317,0.54793644,-1.95,0.0078566335,0.8614386916160583
760.08,14319616,21057,54016.36698627472,6,0.017057631,0.0,-0.024080884,0.5550065,-1.95,0.0068515767,0.8890849053859711
760.14,14323712,21063,54026.629986047745,6,0.01654673,0.0,-0.024281982,0.5724295,-2.05,0.007922952,0.8791614100337029
754.36,14327808,21069,54036.61298584938,6,0.023059614,0.0,-0.026024902,0.5526197,-1.94,0.008220582,0.8430676162242889
751.14,14331904,21074,54046.778985500336,5,0.017845191,0.0,-0.022630965,0.5557836,-1.98,0.0073440843,0.8640093356370926
746.13,14336000,21079,54056.76698589325,5,0.016708914,0.0,-0.025305305,0.54841155,-2.05,0.009594163,0.8944052308797836
747.65,14340096,21084,54066.73598623276,5,0.01768685,0.0,-0.024803096,0.54550886,-2.07,0.008290957,0.8773627057671547
751.48,14344192,21090,54076.78498625755,6,0.018269107,0.0,-0.025767067,0.563713,-2.02,0.008059945,0.9027478694915771
762.57,14348288,21094,54086.96398663521,4,0.024487201,0.0,-0.02525937,0.56875116,-1.92,0.0071674963,0.8375041633844376
759.09,14352384,21100,54097.22798657417,6,0.018258523,0.0,-0.02593169,0.5624173,-1.95,0.008050025,0.8880474269390106
763.43,14356480,21105,54107.43698620796,5,0.024671746,0.0,-0.023606662,0.5518987,-1.92,0.0077360626,0.8352469205856323
763.15,14360576,21111,54117.7559864521,6,0.020500746,0.0,-0.023190698,0.5592283,-1.86,0.0074838353,0.8756392225623131
757.28,14364672,21117,54127.76598572731,6,0.019662723,0.0,-0.026669813,0.57219476,-1.93,0.008204924,0.8750321939587593
763.35,14368768,21123,54137.759986162186,6,0.02071135,0.0,-0.025137385,0.5456263,-1.93,0.007757921,0.8677507489919662
760.54,14372864,21128,54147.67698574066,5,0.02077371,0.0,-0.026343375,0.5558962,-1.91,0.008644524,0.8547390550374985
751.89,14376960,21134,54157.97098612785,6,0.022528175,0.0,-0.026032021,0.55442053,-2.1,0.008238457,0.8313921391963959
755.79,14381056,21139,54167.89598560333,5,0.02097003,0.0,-0.025628136,0.5595956,-1.98,0.007880122,0.8482379764318466
761.02,14385152,21144,54178.01898598671,5,0.02486167,0.0,-0.024674928,0.5359329,-1.88,0.00828862,0.8236986994743347
758.83,14389248,21149,54187.916986227036,5,0.018906876,0.0,-0.025799869,0.56285614,-1.86,0.008348243,0.8793176487088203
754.83,14393344,21155,54198.14798617363,6,0.025089512,0.0,-0.023551704,0.5632062,-1.94,0.007101397,0.8192780613899231
753.67,14397440,21160,54208.05698680878,5,0.018011851,0.0,-0.025443137,0.5584069,-1.94,0.008780269,0.8785558566451073
770.18,14401536,21164,54334.45916008949,4,0.023375811,0.0,-0.024284687,0.5558403,-1.86,0.007985938,0.8337758630514145
765.14,14405632,21170,54344.842584848404,6,0.021779204,0.0,-0.024815645,0.5761374,-2.0,0.008693436,0.8371923714876175
765.87,14409728,21176,54354.60458445549,6,0.018888738,0.0,-0.023052089,0.5413162,-1.92,0.0074957088,0.8709425330162048
754.96,14413824,21182,54364.21358561516,6,0.015616733,0.0,-0.024268191,0.5663669,-2.11,0.0067238314,0.8538475185632706
749.7,14417920,21188,54374.39058446884,6,0.021571197,0.0,-0.026197325,0.5338822,-2.18,0.007706905,0.8578658998012543
743.25,14422016,21194,54384.37358593941,6,0.0160238,0.0,-0.0249676,0.57150453,-2.27,0.0071476777,0.8844615742564201
748.94,14426112,21199,54395.49958539009,5,0.024714507,0.0,-0.023910346,0.5449097,-2.13,0.007454194,0.77239990234375
747.71,14430208,21204,54405.49658513069,5,0.016637186,0.0,-0.021531044,0.5514255,-2.12,0.007297488,0.906480997800827
745.46,14434304,21209,54415.48658514023,5,0.023168618,0.0,-0.025174998,0.5284802,-2.08,0.008126546,0.8648699223995209
748.87,14438400,21214,54425.717584848404,5,0.020379962,0.0,-0.024590798,0.5734639,-2.09,0.00766975,0.8940798938274384
750.91,14442496,21220,54436.02958512306,6,0.0222866,0.0,-0.023907848,0.5544307,-2.07,0.008157812,0.8603573590517044
765.64,14446592,21224,54446.000584602356,4,0.029153055,0.0,-0.024516629,0.54771864,-1.94,0.0077188844,0.7696161568164825
767.23,14450688,21230,54456.05158495903,6,0.019597897,0.0,-0.025739858,0.5327467,-1.84,0.0069152755,0.8854820430278778
766.91,14454784,21235,54466.049097299576,5,0.023800524,0.0,-0.024888918,0.557487,-1.76,0.008362736,0.8462861925363541
756.04,14458880,21242,54476.079165935516,7,0.020637594,0.0,-0.02477428,0.5556069,-1.94,0.007758114,0.8693948686122894
749.81,14462976,21247,54486.3720972538,5,0.023618268,0.0,-0.025739972,0.5826156,-2.01,0.008084859,0.8575173318386078
751.32,14467072,21253,54496.422097206116,6,0.0220537,0.0,-0.025988793,0.58731526,-2.02,0.007419211,0.8452635705471039
760.53,14471168,21257,54506.53009772301,4,0.02362516,0.0,-0.025809236,0.52917004,-1.96,0.007221662,0.7951646000146866
761.38,14475264,21262,54516.47809767723,5,0.020537702,0.0,-0.025030304,0.5626516,-1.98,0.0074227587,0.8468712717294693
751.3,14479360,21268,54526.48909807205,6,0.027950836,0.0,-0.025812704,0.5685319,-1.98,0.008925592,0.7880353778600693
755.83,14483456,21273,54536.390097141266,5,0.017207753,0.0,-0.026563484,0.58786845,-1.97,0.009027752,0.845415785908699
760.89,14487552,21279,54546.27709722519,6,0.024541434,0.0,-0.024320986,0.5461729,-1.89,0.008103389,0.8443314284086227
763.01,14491648,21285,54556.73909711838,6,0.019964326,0.0,-0.0258005,0.53291875,-1.72,0.007840164,0.8514756262302399
764.56,14495744,21289,54566.88209724426,4,0.017949454,0.0,-0.023746947,0.55981565,-1.66,0.007864439,0.8624863475561142
768.2,14499840,21295,54577.12209773064,6,0.017813655,0.0,-0.025745606,0.5480913,-1.58,0.008166296,0.8811516538262367
777.19,14503936,21299,54695.11512231827,4,0.01806929,0.0,-0.024225049,0.55501366,-1.66,0.0073052784,0.8930712714791298
776.69,14508032,21304,54705.469680309296,5,0.022678077,0.0,-0.026461907,0.5730506,-1.65,0.008534356,0.8771914541721344
770.45,14512128,21310,54714.991679906845,6,0.02386598,0.0,-0.026072357,0.5960072,-1.79,0.008007048,0.8564165383577347
767.2,14516224,21316,54724.428679943085,6,0.020857776,0.0,-0.023690535,0.54131943,-1.81,0.007509274,0.8538729399442673
771.89,14520320,21321,54734.08668065071,5,0.021699019,0.0,-0.024575219,0.5634573,-1.8,0.008436778,0.8356446772813797
764.19,14524416,21326,54744.259680747986,5,0.02194969,0.0,-0.025096366,0.55692315,-1.9,0.0076373457,0.809633418917656
767.89,14528512,21332,54754.48168063164,6,0.02245058,0.0,-0.026016356,0.5933092,-1.99,0.009174128,0.7956148833036423
761.23,14532608,21337,54764.62267994881,5,0.02527261,0.0,-0.025012782,0.5711453,-2.05,0.007890064,0.8210210353136063
772.52,14536704,21342,54774.596680402756,5,0.021699142,0.0,-0.023439368,0.5577229,-1.84,0.0074208565,0.8397193551063538
776.31,14540800,21347,54785.93968081474,5,0.02499565,0.0,-0.025531083,0.5616125,-1.88,0.008016592,0.8062084317207336
781.93,14544896,21352,54797.36968040466,5,0.017137475,0.0,-0.02416624,0.5435902,-1.78,0.007961385,0.8701828867197037
778.78,14548992,21357,54810.22168111801,5,0.020152034,0.0,-0.025005868,0.55892724,-1.81,0.008149785,0.8930575475096703
784.85,14553088,21361,54822.947680950165,4,0.02596866,0.0,-0.023567164,0.5660163,-1.77,0.00792643,0.8045169562101364
784.7,14557184,21367,54835.63268017769,6,0.021790586,0.0,-0.025164437,0.5503071,-1.68,0.009490247,0.8710275143384933
790.83,14561280,21372,54847.43567991257,5,0.025684116,0.0,-0.022869514,0.5346463,-1.66,0.008514087,0.8276834189891815
794.43,14565376,21376,54858.33368015289,4,0.026015615,0.0,-0.02512875,0.5540028,-1.57,0.008702028,0.8208556622266769
795.43,14569472,21382,54868.61868047714,6,0.021896131,0.0,-0.024636885,0.5437832,-1.65,0.0078826705,0.8373563438653946
790.94,14573568,21388,54878.86268043518,6,0.023991266,0.0,-0.025737558,0.5501296,-1.6,0.008684514,0.8651052117347717
787.12,14577664,21393,54888.97868013382,5,0.021487398,0.0,-0.02603649,0.5798239,-1.71,0.008546782,0.8206902295351028
786.67,14581760,21398,54899.64268064499,5,0.021057198,0.0,-0.02360273,0.5404667,-1.7,0.007863149,0.8431660830974579
782.73,14585856,21403,54911.15667915344,5,0.01816712,0.0,-0.025050767,0.5489456,-1.69,0.008132972,0.8751869574189186
783.74,14589952,21410,54921.79768061638,7,0.019130306,0.0,-0.026698777,0.5492663,-1.44,0.008493627,0.8753096461296082
778.41,14594048,21415,54932.212680101395,5,0.015661437,0.0,-0.023694787,0.5589368,-1.42,0.008540307,0.8931281343102455
780.31,14598144,21420,54943.19719839096,5,0.021220852,0.0,-0.025296252,0.5384003,-1.43,0.007928912,0.8535854518413544
783.35,14602240,21425,55074.95154929161,5,0.022772627,0.0,-0.024327273,0.5700185,-1.42,0.0076169074,0.8413789868354797
