loss_kl,EpisodesSoFar,loss_ent,ev_tdlam_before,TimestepsSoFar,loss_pol_surr,loss_pol_entpen,EpThisIter,TimeElapsed,loss_vf_loss,EpRewMean,EpLenMean
0.026585672,17,1.4248757,0.35942524671554565,9984,-0.03251475,-0.014248757,1,8.571020126342773,0.013102682,0.8741176470588153,575.6470588235294
0.010921037,17,1.3999497,0.7833902686834335,10240,-0.011940824,-0.013999496,0,8.783752202987671,0.015909437,0.8741176470588153,575.6470588235294
0.009060889,18,1.4821153,0.6937825381755829,10496,-0.02726117,-0.014821153,1,8.993613004684448,0.0127673205,0.8194444444444369,570.8333333333334
0.013236919,18,1.4115496,0.5709347426891327,10752,-0.020912806,-0.014115496,0,9.23154330253601,0.016336922,0.8194444444444369,570.8333333333334
0.018656898,19,1.4725251,0.692943274974823,11008,-0.023601636,-0.014725251,1,9.4441397190094,0.012071671,0.828421052631572,572.3157894736842
0.012611161,19,1.446102,0.7221273481845856,11264,-0.029746987,-0.014461019,0,9.660755157470703,0.021193394,0.828421052631572,572.3157894736842
0.016105354,20,1.5523775,0.8298441022634506,11520,-0.032800548,-0.015523774,1,9.90477991104126,0.011039877,0.8104999999999937,571.05
0.008277582,20,1.56955,0.8191586434841156,11776,-0.016947687,-0.015695501,0,10.116522550582886,0.015593377,0.8104999999999937,571.05
0.0064755143,21,1.5877969,0.9179811030626297,12032,-0.025260862,-0.01587797,1,10.331887006759644,0.011200074,0.7538095238095179,565.8571428571429
0.015188307,21,1.5533348,0.8172050267457962,12288,-0.035026778,-0.015533348,0,10.539023876190186,0.012381736,0.7538095238095179,565.8571428571429
0.008238712,22,1.5842347,0.8335563987493515,12544,-0.026864404,-0.015842346,1,10.76822566986084,0.007877717,0.7731818181818124,568.2272727272727
0.009436054,22,1.5347131,0.8793828636407852,12800,-0.018013109,-0.0153471315,0,10.974317789077759,0.011241538,0.7731818181818124,568.2272727272727
0.0050135143,23,1.4861176,0.9281242862343788,13056,-0.013301112,-0.014861176,1,11.177681684494019,0.010141048,0.7621739130434729,567.5217391304348
0.0077220625,23,1.4673531,0.8422864228487015,13312,-0.021938626,-0.01467353,0,11.3793203830719,0.012466093,0.7621739130434729,567.5217391304348
0.006954385,23,1.5202789,0.8145043551921844,13568,-0.017429762,-0.015202789,0,11.579310655593872,0.013180468,0.7621739130434729,567.5217391304348
0.015579399,24,1.4396524,0.826281413435936,13824,-0.025222244,-0.014396524,1,11.784921407699585,0.013681639,0.7824999999999949,569.9166666666666
0.005705719,24,1.4954879,-1.1825056076049805,14080,-0.013907831,-0.014954878,0,11.992877721786499,0.04829763,0.7824999999999949,569.9166666666666
0.00492971,24,1.5429074,0.0726017951965332,14336,-0.024136268,-0.015429072,0,12.196787118911743,0.026196867,0.7824999999999949,569.9166666666666
0.010078477,25,1.4453777,0.43864208459854126,14592,-0.013001589,-0.014453777,1,12.435635089874268,0.023027938,0.8851999999999905,576.52
0.015519068,25,1.4399915,0.2731882333755493,14848,-0.02915856,-0.014399913,0,12.63789176940918,0.030305974,0.8851999999999905,576.52
0.012492622,26,1.3051715,0.6865116059780121,15104,-0.023932528,-0.013051714,1,12.839272499084473,0.019956155,0.8665384615384527,575.1153846153846
0.011251328,26,1.3295567,0.23724067211151123,15360,-0.025461825,-0.013295567,0,13.042320966720581,0.061581057,0.8665384615384527,575.1153846153846
0.006573559,26,1.3392797,0.8131841719150543,15616,-0.018139262,-0.013392797,0,13.246176719665527,0.015986068,0.8665384615384527,575.1153846153846
0.004717555,27,1.3030975,0.65591761469841,15872,-0.015644234,-0.013030973,1,13.44993543624878,0.03098746,1.0122222222222086,582.7037037037037
0.012792483,27,1.2956262,0.8949322924017906,16128,-0.014470739,-0.012956262,0,13.656291723251343,0.013671581,1.0122222222222086,582.7037037037037
0.005393493,28,1.2143769,0.8528158813714981,16384,-0.008889601,-0.012143768,1,13.861432552337646,0.019061629,1.00535714285713,582.6785714285714
0.004842936,28,1.3301909,0.7785968780517578,16640,-0.02144274,-0.013301909,0,14.070084810256958,0.020617409,1.00535714285713,582.6785714285714
0.010496816,29,1.1815491,0.776540219783783,16896,-0.024400175,-0.011815491,1,14.27294635772705,0.023307957,0.9586206896551599,578.6206896551724
0.006872076,29,1.269049,0.6652596592903137,17152,-0.020929422,-0.012690491,0,14.47806715965271,0.015119061,0.9586206896551599,578.6206896551724
0.0030251765,30,1.0219871,0.6828783750534058,17408,-0.010268651,-0.01021987,1,14.68127179145813,0.015393956,0.9266666666666548,576.0
0.010629083,30,1.1713926,0.7003622651100159,17664,-0.025099361,-0.011713925,0,14.891588687896729,0.014807971,0.9266666666666548,576.0
0.009246284,31,1.1635208,0.7039269208908081,17920,-0.0133809075,-0.011635208,1,15.117773294448853,0.014715684,0.9299999999999886,576.8709677419355
0.005878119,31,1.1282694,0.8705237507820129,18176,-0.00865929,-0.0112826945,0,15.333838939666748,0.012534268,0.9299999999999886,576.8709677419355
0.0042352728,31,1.2225106,0.8562906682491302,18432,-0.01391007,-0.012225106,0,15.533856391906738,0.0066645117,0.9299999999999886,576.8709677419355
0.007827422,32,1.2200472,0.8487716764211655,18688,-0.014094012,-0.012200471,1,15.73697543144226,0.013563358,0.932187499999989,577.59375
0.0117064705,33,1.264446,0.8790293484926224,18944,-0.013975353,-0.0126444595,1,15.93727421760559,0.014145228,0.8863636363636257,573.4848484848485
0.0052372115,33,1.0842602,0.5557979941368103,19200,-0.014417332,-0.010842602,0,16.1308434009552,0.02516345,0.8863636363636257,573.4848484848485
0.010747805,33,1.2019404,0.8686979860067368,19456,-0.021276824,-0.012019403,0,16.33464002609253,0.008128595,0.8863636363636257,573.4848484848485
0.006060632,34,1.1395196,0.6030095219612122,19712,-0.019488556,-0.0113951955,1,16.537819385528564,0.01999332,0.897058823529401,575.0
0.006280924,34,1.0500612,0.7637796401977539,19968,-0.011746971,-0.010500612,0,16.7387912273407,0.01874297,0.897058823529401,575.0
0.011843769,35,1.0909672,0.7610072791576385,20224,-0.011147554,-0.010909672,1,16.940248727798462,0.015008579,0.9179999999999889,577.5142857142857
0.0018303504,35,1.1096715,0.857846662402153,20480,-0.009170309,-0.011096714,0,17.150119304656982,0.0122123,0.9179999999999889,577.5142857142857
0.020341907,35,1.1013347,0.8196235299110413,20736,-0.014918527,-0.011013346,0,17.357120752334595,0.011879379,0.9179999999999889,577.5142857142857
0.021518938,36,1.1531208,0.8987895846366882,20992,-0.022104865,-0.011531207,1,17.557973861694336,0.011474747,0.9111111111111003,577.2222222222222
0.009349281,36,1.1000419,0.8651125878095627,21248,-0.007633172,-0.011000418,0,17.758193254470825,0.016687136,0.9111111111111003,577.2222222222222
0.023983557,37,1.2743387,0.9068688228726387,21504,-0.029027402,-0.012743388,1,17.955090284347534,0.010160237,0.9191891891891788,578.4054054054054
0.022927625,37,1.3430564,0.8892016410827637,21760,-0.015442897,-0.013430564,0,18.164727210998535,0.009029504,0.9191891891891788,578.4054054054054
0.012688136,38,1.2634755,0.9183410406112671,22016,-0.022483729,-0.012634755,1,18.397929430007935,0.007863313,0.8842105263157795,575.2631578947369
0.011722278,38,1.4143133,0.8207463026046753,22272,-0.022130292,-0.014143134,0,18.600780963897705,0.016669527,0.8842105263157795,575.2631578947369
0.011511652,39,1.3224299,0.8839089348912239,22528,-0.020192659,-0.013224299,1,18.803903818130493,0.0078270985,0.892051282051272,576.3846153846154
0.004941688,39,1.2023289,0.8337315917015076,22784,-0.008576311,-0.012023289,0,19.01199746131897,0.014213403,0.892051282051272,576.3846153846154
0.008763043,40,1.2771828,0.8814891204237938,23040,-0.018458474,-0.012771826,1,19.214770793914795,0.013519485,0.8674999999999906,574.25
0.019329462,40,1.3233919,0.5307334065437317,23296,-0.022774767,-0.013233919,0,19.419596433639526,0.01625497,0.8674999999999906,574.25
0.014699599,40,1.2535219,0.7250346839427948,23552,-0.030415792,-0.012535219,0,19.62089490890503,0.01298396,0.8674999999999906,574.25
0.0138965575,41,1.3126035,0.7566242963075638,23808,-0.03819752,-0.013126035,1,19.819589853286743,0.016376331,0.898780487804867,577.6829268292682
0.022995252,41,1.297327,0.5611014366149902,24064,-0.033643674,-0.012973269,0,20.034139394760132,0.017663214,0.898780487804867,577.6829268292682
0.012767399,41,1.2233787,0.7579521089792252,24320,-0.016610067,-0.012233786,0,20.27200174331665,0.017052379,0.898780487804867,577.6829268292682
0.0069562704,42,1.2611867,0.8044788092374802,24576,-0.025818208,-0.012611867,1,20.488954305648804,0.012412793,0.9297619047618925,581.0714285714286
0.013253294,42,1.2639288,0.8682404011487961,24832,-0.020976307,-0.012639288,0,20.72393274307251,0.010924555,0.9297619047618925,581.0714285714286
0.01652242,42,1.2037933,0.8025065511465073,25088,-0.033420045,-0.012037931,0,24.458550214767456,0.010001019,0.9297619047618925,581.0714285714286
0.004665586,43,1.0916233,0.6914379000663757,25344,-0.009287445,-0.010916233,1,24.654846906661987,0.016528025,0.9520930232558017,583.5813953488372
0.006939183,44,1.0695488,0.860738605260849,25600,-0.01861677,-0.010695489,1,24.85992980003357,0.013307158,0.9313636363636245,581.7727272727273
0.010870633,44,1.2004368,0.8362125754356384,25856,-0.020834181,-0.012004367,0,25.061578035354614,0.012497579,0.9313636363636245,581.7727272727273
0.012582506,44,1.2000847,0.06163257360458374,26112,-0.023047175,-0.012000846,0,25.267788648605347,0.06532179,0.9313636363636245,581.7727272727273
0.016790267,45,1.0835267,0.38433414697647095,26368,-0.03299395,-0.010835267,1,25.47027087211609,0.021740481,0.9675555555555426,583.4222222222222
0.010389248,45,1.0175147,0.6422224640846252,26624,-0.014034482,-0.010175146,0,25.671109676361084,0.02493763,0.9675555555555426,583.4222222222222
0.028644256,45,1.1044474,0.8467931747436523,26880,-0.034960296,-0.011044473,0,25.875683546066284,0.008356404,0.9675555555555426,583.4222222222222
0.010022209,46,1.0399008,0.8549223840236664,27136,-0.02836049,-0.010399006,1,26.088465452194214,0.017136056,0.9889130434782473,585.8478260869565
0.015392877,46,1.0779667,0.8107663542032242,27392,-0.01816805,-0.010779667,0,26.308302402496338,0.018277531,0.9889130434782473,585.8478260869565
0.0028019224,47,0.97007126,0.6331506967544556,27648,-0.01185924,-0.009700712,1,26.515738010406494,0.023808984,0.9704255319148805,584.2765957446809
0.0089713605,47,1.0435848,0.6852687895298004,27904,-0.018972475,-0.0104358485,0,26.718896627426147,0.01979047,0.9704255319148805,584.2765957446809
0.011488393,48,1.1068878,0.8140459060668945,28160,-0.037147496,-0.011068879,1,26.922717571258545,0.011970112,0.9552083333333204,583.0208333333334
0.008468246,48,0.9322901,0.8571618348360062,28416,-0.014019735,-0.0093229,0,27.12824845314026,0.015561532,0.9552083333333204,583.0208333333334
0.015226046,49,1.0150793,0.8260265588760376,28672,-0.016146697,-0.010150793,1,27.33873152732849,0.009069961,0.9651020408163136,584.265306122449
0.005772659,49,0.98512936,0.7018490731716156,28928,-0.013684458,-0.009851293,0,27.547993421554565,0.021050664,0.9651020408163136,584.265306122449
0.0053764936,50,0.95462334,0.7820776253938675,29184,-0.009015091,-0.009546233,1,27.750931978225708,0.012199065,0.9435999999999873,582.36
0.005694371,50,1.114694,0.8106859624385834,29440,-0.010404663,-0.01114694,0,27.957120656967163,0.016319618,0.9435999999999873,582.36
0.004602068,51,1.0130308,0.8350822627544403,29696,-0.013025807,-0.010130308,1,28.1669921875,0.008550164,0.9249019607843013,580.7254901960785
0.008420596,51,1.1047678,0.8807122483849525,29952,-0.012495531,-0.011047678,0,28.36801505088806,0.011969005,0.9249019607843013,580.7254901960785
0.008292802,52,1.0428568,0.8572824150323868,30208,-0.018785106,-0.010428568,1,28.575090646743774,0.011035717,0.9094230769230649,579.4038461538462
0.008522488,52,1.0049362,0.847356304526329,30464,-0.013438415,-0.010049362,0,28.77336812019348,0.016859295,0.9094230769230649,579.4038461538462
0.008574108,53,1.1359148,0.9385046474635601,30720,-0.023557976,-0.011359148,1,28.972179412841797,0.0033065071,0.8850943396226297,577.188679245283
0.027974328,53,1.0585929,0.833370715379715,30976,-0.02184933,-0.01058593,0,29.160874128341675,0.015619654,0.8850943396226297,577.188679245283
0.01825647,53,1.1419231,0.6323787271976471,31232,-0.03059679,-0.01141923,0,29.354127407073975,0.017835874,0.8850943396226297,577.188679245283
0.018765645,54,1.0767853,0.7014770805835724,31488,-0.023543106,-0.010767855,1,29.560827493667603,0.017608508,0.8970370370370254,578.5925925925926
0.018151183,54,0.99705815,0.8368958681821823,31744,-0.027026998,-0.009970581,0,29.769091606140137,0.01175426,0.8970370370370254,578.5925925925926
0.009485411,55,1.0291522,0.8415141999721527,32000,-0.024328042,-0.010291521,1,29.979642868041992,0.007252224,0.9150909090908974,580.6
0.008227918,55,1.0597739,0.4894193410873413,32256,-0.035711393,-0.010597739,0,30.184626579284668,0.03184501,0.9150909090908974,580.6
0.007804964,55,0.8802079,0.8564024716615677,32512,-0.018660897,-0.008802079,0,30.40514874458313,0.014570158,0.9150909090908974,580.6
0.008850499,56,1.0311844,0.8459997624158859,32768,-0.015762836,-0.010311844,1,30.607227087020874,0.010812111,0.9301785714285588,582.3035714285714
0.004165082,56,1.0371181,0.5596970915794373,33024,-0.008928567,-0.01037118,0,30.811197996139526,0.022616344,0.9301785714285588,582.3035714285714
0.00606231,57,1.0828354,0.7915619611740112,33280,-0.0240578,-0.010828354,1,31.01464581489563,0.014637023,0.9075438596491104,580.2280701754386
0.013398288,57,0.91925097,0.8462544083595276,33536,-0.019377554,-0.0091925105,0,31.214353561401367,0.017194925,0.9075438596491104,580.2280701754386
0.017727755,58,1.0411348,0.888802707195282,33792,-0.020370536,-0.010411348,1,31.428170204162598,0.010271548,0.9056896551724016,580.2241379310345
0.00826999,58,1.0790424,0.8585899770259857,34048,-0.017110713,-0.010790424,0,31.643911600112915,0.014254421,0.9056896551724016,580.2241379310345
0.024412498,59,1.0526164,0.9168059080839157,34304,-0.02715145,-0.010526164,1,31.859076023101807,0.008232761,0.8981355932203271,579.6440677966102
0.010308475,59,1.1129589,0.8050105571746826,34560,-0.014852141,-0.01112959,0,32.06255006790161,0.0130019775,0.8981355932203271,579.6440677966102
0.015630592,60,1.1145834,0.9078518748283386,34816,-0.012264488,-0.011145834,1,32.266979694366455,0.010951738,0.8839999999999884,578.4
0.03959059,60,1.2323649,0.8408551514148712,35072,-0.021060675,-0.012323649,0,32.468347787857056,0.00786449,0.8839999999999884,578.4
0.016424775,61,1.0539922,0.7718023508787155,35328,-0.019316163,-0.010539923,1,32.66720533370972,0.01291308,0.8873770491803162,578.9016393442623
0.015124304,61,1.2098497,0.6350920498371124,35584,-0.0206436,-0.012098497,0,32.868951082229614,0.020987868,0.8873770491803162,578.9016393442623
0.016763829,61,1.2284845,0.8304814547300339,35840,-0.020400293,-0.012284844,0,33.07296538352966,0.009349635,0.8873770491803162,578.9016393442623
0.013000872,62,1.2606101,0.8512571603059769,36096,-0.021322079,-0.012606101,1,33.27360916137695,0.00832261,0.8933870967741817,579.6612903225806
0.009620799,62,1.2151872,0.7754723429679871,36352,-0.012211166,-0.012151872,0,33.46089720726013,0.020466628,0.8933870967741817,579.6612903225806
0.006246177,62,1.274296,0.7526407092809677,36608,-0.018520243,-0.01274296,0,33.661046743392944,0.0076122987,0.8933870967741817,579.6612903225806
0.014184543,63,1.089336,0.6923353672027588,36864,-0.027468402,-0.01089336,1,33.86521625518799,0.021538038,0.9106349206349084,581.5396825396825
0.0098303165,63,1.1182532,0.830540731549263,37120,-0.015167128,-0.011182532,0,34.07184886932373,0.015724886,0.9106349206349084,581.5396825396825
0.009805333,64,1.0570557,0.8662429004907608,37376,-0.019786675,-0.010570556,1,34.27081298828125,0.007385668,0.9029687499999881,580.921875
0.008749183,64,1.1175135,0.8648103624582291,37632,-0.011368282,-0.011175136,0,34.47101449966431,0.015485572,0.9029687499999881,580.921875
0.01795637,65,1.0685728,0.9020428955554962,37888,-0.0215045,-0.010685728,1,34.66673970222473,0.010131097,0.9115384615384495,581.9230769230769
0.0054066014,65,1.2130764,0.6633759140968323,38144,-0.02216959,-0.012130763,0,34.87049984931946,0.023666404,0.9115384615384495,581.9230769230769
0.013811996,65,1.1742183,0.8619282096624374,38400,-0.02208969,-0.011742183,0,35.07791328430176,0.012516132,0.9115384615384495,581.9230769230769
0.017557634,66,1.189288,0.8839420452713966,38656,-0.025304673,-0.01189288,1,35.28391671180725,0.01179536,0.9349999999999865,584.4090909090909
0.015301423,66,1.219963,0.334686815738678,38912,-0.02767365,-0.01219963,0,35.487632036209106,0.057468764,0.9349999999999865,584.4090909090909
0.021948593,67,1.2743561,0.7764470726251602,39168,-0.03110231,-0.012743561,1,35.6886248588562,0.01859396,0.9413432835820753,583.6865671641791
0.009355269,67,1.1966796,0.8212380856275558,39424,-0.01567088,-0.011966796,0,35.87882876396179,0.017910155,0.9413432835820753,583.6865671641791
0.012814648,68,1.3687797,0.8843684047460556,39680,-0.031126112,-0.013687796,1,36.081953287124634,0.010214872,0.9244117647058684,582.1470588235294
0.014646724,68,1.3868062,0.6550509929656982,39936,-0.03783161,-0.013868062,0,36.28318667411804,0.027543338,0.9244117647058684,582.1470588235294
0.01319459,68,1.3361282,0.8274253308773041,40192,-0.03235272,-0.013361283,0,36.474934339523315,0.013262477,0.9244117647058684,582.1470588235294
0.0064979917,69,1.263439,0.7995602041482925,40448,-0.014719099,-0.01263439,1,36.66770029067993,0.01952939,0.9644927536231731,584.8550724637681
0.01941075,69,1.3995703,0.9210216850042343,40704,-0.037052065,-0.013995703,0,36.8746771812439,0.00819931,0.9644927536231731,584.8550724637681
0.016425256,69,1.2637731,0.859132394194603,40960,-0.027794728,-0.01263773,0,37.105398178100586,0.01084716,0.9644927536231731,584.8550724637681
0.013789768,70,1.3316078,0.6765225827693939,41216,-0.02837941,-0.013316077,1,37.322908878326416,0.033426184,0.9921428571428416,587.7857142857143
0.008939326,70,1.2473338,0.7512957006692886,41472,-0.02019203,-0.012473337,0,37.5254921913147,0.0117100645,0.9921428571428416,587.7857142857143
0.011743445,70,1.2672558,0.7868116050958633,41728,-0.02486939,-0.0126725575,0,37.71565556526184,0.011274282,0.9921428571428416,587.7857142857143
0.0070663313,71,1.2244382,0.6672878563404083,41984,-0.017967619,-0.012244381,1,37.91489028930664,0.025174983,0.9966197183098436,588.3943661971831
0.011916572,71,1.2591577,0.8645772188901901,42240,-0.02421536,-0.012591576,0,38.119685888290405,0.010819653,0.9966197183098436,588.3943661971831
0.011090137,72,1.147903,0.6270788908004761,42496,-0.018771049,-0.0114790285,1,38.32054138183594,0.023061987,0.9877777777777624,587.6666666666666
0.0059210523,72,1.1740232,0.8385424464941025,42752,-0.010984909,-0.011740232,0,38.5224027633667,0.01029163,0.9877777777777624,587.6666666666666
0.007431719,73,1.2629526,0.8493949770927429,43008,-0.026830215,-0.012629526,1,38.7177836894989,0.008670322,0.9934246575342314,588.3835616438356
0.012395175,73,1.2165873,0.8834538459777832,43264,-0.024319094,-0.012165872,0,38.90857934951782,0.011987025,0.9934246575342314,588.3835616438356
0.009589905,74,1.2311535,0.8143055140972137,43520,-0.032313026,-0.012311535,1,39.09924507141113,0.012555297,0.9805405405405256,587.2432432432432
0.011026524,74,1.2431197,0.5786087512969971,43776,-0.020203281,-0.012431197,0,39.301005840301514,0.030419009,0.9805405405405256,587.2432432432432
0.011102384,75,1.1847107,0.6654181778430939,44032,-0.019199675,-0.011847108,1,39.50485873222351,0.020836536,0.964666666666652,585.8
0.009495121,75,1.193161,0.7821947783231735,44288,-0.02328916,-0.011931609,0,39.70665001869202,0.0113848755,0.964666666666652,585.8
0.02570594,75,1.2075876,0.6542882323265076,44544,-0.026227003,-0.012075875,0,39.91221070289612,0.017592741,0.964666666666652,585.8
0.004663187,76,1.1777399,0.7703955769538879,44800,-0.017451182,-0.011777399,1,40.11586308479309,0.014134144,0.9763157894736693,587.1052631578947
0.017048933,76,1.2080038,0.8077728748321533,45056,-0.024312932,-0.012080038,0,40.3172402381897,0.015283903,0.9763157894736693,587.1052631578947
0.012471458,77,1.1857419,0.8947635665535927,45312,-0.022560246,-0.011857419,1,40.51793575286865,0.00925199,0.9644155844155697,586.0519480519481
0.011469243,77,1.2383192,0.2224193811416626,45568,-0.022814289,-0.012383191,0,40.70521545410156,0.06294224,0.9644155844155697,586.0519480519481
0.0076060058,78,1.0677363,0.5385620594024658,45824,-0.028512422,-0.010677363,1,40.89506196975708,0.022005722,0.9893589743589587,587.3974358974359
0.012961416,78,1.215592,0.8204783052206039,46080,-0.016105354,-0.012155919,0,41.10031509399414,0.014510486,0.9893589743589587,587.3974358974359
0.014309312,78,1.308588,0.06389063596725464,46336,-0.022678718,-0.013085879,0,41.30086421966553,0.055458352,0.9893589743589587,587.3974358974359
0.03513963,79,1.2349461,-0.007916688919067383,46592,-0.041636273,-0.012349461,1,41.503204107284546,0.020512443,1.0082278481012499,588.1645569620254
0.018190969,79,1.2228589,0.7937355041503906,46848,-0.026452892,-0.0122285895,0,41.70490217208862,0.010261446,1.0082278481012499,588.1645569620254
0.018912585,79,1.26263,0.3989402651786804,47104,-0.030880455,-0.0126263,0,41.90770721435547,0.03139975,1.0082278481012499,588.1645569620254
0.0097664725,80,1.2460114,0.6048869490623474,47360,-0.022087269,-0.0124601135,1,42.100706815719604,0.016636832,1.0432499999999834,590.575
0.0110779535,80,1.213012,0.8231074661016464,47616,-0.023339333,-0.01213012,0,42.3008234500885,0.01098036,1.0432499999999834,590.575
0.010091242,81,1.2626941,0.9003056138753891,47872,-0.02248307,-0.012626941,1,42.52172517776489,0.009116347,1.0253086419752924,588.9506172839506
0.010660029,81,1.1703978,0.8070042878389359,48128,-0.018521935,-0.011703976,0,42.74020433425903,0.016958456,1.0253086419752924,588.9506172839506
0.015230981,81,1.2122765,0.6797777116298676,48384,-0.038106624,-0.012122764,0,42.95000505447388,0.026196351,1.0253086419752924,588.9506172839506
0.032215238,82,1.1895874,0.6716025769710541,48640,-0.037661232,-0.011895874,1,43.15400528907776,0.023394484,1.0447560975609582,591.060975609756
0.013574856,82,1.236017,-0.1270531415939331,48896,-0.026576683,-0.01236017,0,43.39069199562073,0.045170844,1.0447560975609582,591.060975609756
