EpThisIter,EpisodesSoFar,EpLenMean,loss_kl,loss_ent,loss_pol_entpen,loss_vf_loss,EpRewMean,ev_tdlam_before,TimeElapsed,TimestepsSoFar,loss_pol_surr
5,8301,644.96,0.009979318,0.7354196,0.0,0.015384298,-0.06,0.913108691573143,19741.975646734238,5509120,-0.02942485
6,8307,653.33,0.0090364115,0.6595926,0.0,0.011970244,0.02,0.9414949975907803,19748.90264773369,5513216,-0.029809823
6,8313,651.09,0.009343072,0.7085861,0.0,0.015137528,0.08,0.9314458146691322,19755.792647600174,5517312,-0.03161368
7,8320,647.93,0.007917238,0.6635728,0.0,0.014377947,0.12,0.9307883605360985,19762.77464723587,5521408,-0.029973708
7,8327,650.06,0.011602198,0.71656984,0.0,0.01365109,0.19,0.9370629489421844,19770.267647266388,5525504,-0.034337234
5,8332,657.28,0.011500435,0.7149623,0.0,0.010931381,0.09,0.9387928210198879,19777.18564724922,5529600,-0.031773813
6,8338,655.77,0.008940138,0.71418715,0.0,0.013772265,0.09,0.9343537762761116,19784.07964682579,5533696,-0.03202059
6,8344,661.1,0.010725837,0.73407406,0.0,0.014698761,-0.04,0.9249501451849937,19791.05764722824,5537792,-0.034553196
6,8350,665.39,0.008932382,0.70580006,0.0,0.012980818,-0.12,0.924980528652668,19798.1166472435,5541888,-0.030513603
5,8355,668.9,0.008185673,0.71848804,0.0,0.013447687,-0.17,0.9356807097792625,19805.321647167206,5545984,-0.03112516
7,8362,669.94,0.009794791,0.7390351,0.0,0.016051559,-0.13,0.9306307211518288,19812.317646980286,5550080,-0.031120213
7,8369,665.9,0.01150825,0.8017168,0.0,0.013063808,-0.23,0.9409187249839306,19819.34964776039,5554176,-0.03517618
6,8375,665.07,0.009937879,0.76651365,0.0,0.015766226,-0.25,0.938053946942091,19826.700647592545,5558272,-0.032122914
6,8381,670.69,0.010115621,0.7403868,0.0,0.015256238,-0.44,0.941103495657444,19834.382647514343,5562368,-0.033666454
6,8387,674.57,0.010439991,0.64777523,0.0,0.011642461,-0.23,0.9236213862895966,19841.740647554398,5566464,-0.030876862
6,8393,670.66,0.00970556,0.68497556,0.0,0.0135129355,-0.01,0.9361972063779831,19849.03564763069,5570560,-0.030639464
6,8399,672.29,0.0092500495,0.6787205,0.0,0.015573435,-0.08,0.9320541396737099,19856.31164765358,5574656,-0.033383876
6,8405,667.19,0.010485495,0.71709615,0.0,0.011095292,-0.06,0.936441957950592,19863.44364786148,5578752,-0.032776874
6,8411,665.46,0.010816149,0.7505698,0.0,0.013178082,-0.11,0.9300061985850334,19870.58064723015,5582848,-0.033190537
6,8417,669.56,0.0101866685,0.69517696,0.0,0.014551955,-0.29,0.9281892031431198,19877.697647094727,5586944,-0.032180194
7,8424,668.07,0.010066295,0.73341995,0.0,0.01227443,-0.29,0.9419336505234241,19885.307651519775,5591040,-0.03238325
6,8430,668.46,0.009972457,0.69113636,0.0,0.013238637,-0.21,0.9390573687851429,19892.67964696884,5595136,-0.030434249
6,8436,672.25,0.011985807,0.70529145,0.0,0.0114365285,-0.28,0.9282016605138779,19900.150648117065,5599232,-0.030172013
6,8442,673.41,0.011531423,0.78801715,0.0,0.014083413,-0.35,0.9130810499191284,20002.3096473217,5603328,-0.032091226
7,8449,666.26,0.009807269,0.75505704,0.0,0.011909327,-0.33,0.9323788955807686,20066.02587890625,5607424,-0.031872608
6,8455,659.79,0.0095540155,0.71392953,0.0,0.011704276,-0.32,0.9404383078217506,20073.022879600525,5611520,-0.029605651
7,8462,653.71,0.011426497,0.7204123,0.0,0.01213648,-0.48,0.9437152296304703,20079.95987892151,5615616,-0.03242231
6,8468,658.68,0.008963263,0.6390257,0.0,0.015530348,-0.2,0.9193980172276497,20086.880880594254,5619712,-0.029055206
6,8474,663.2,0.009446675,0.7559667,0.0,0.013697494,-0.17,0.9278102442622185,20093.964879751205,5623808,-0.031811226
6,8480,659.09,0.009997413,0.7121908,0.0,0.014653119,-0.14,0.9356191158294678,20101.431916475296,5627904,-0.03189979
7,8487,657.61,0.010581354,0.7726081,0.0,0.012863318,-0.33,0.9401239082217216,20108.37187886238,5632000,-0.031099038
5,8492,663.28,0.010343404,0.69387466,0.0,0.010158871,-0.32,0.943471010774374,20115.313878536224,5636096,-0.030314174
6,8498,660.57,0.008474075,0.6717846,0.0,0.012444037,-0.11,0.9349113181233406,20122.36091017723,5640192,-0.027995698
6,8504,664.94,0.010355388,0.78959024,0.0,0.015040551,-0.15,0.9415740296244621,20129.371917009354,5644288,-0.0325237
6,8510,664.22,0.008927266,0.720938,0.0,0.01153058,-0.03,0.9418620727956295,20136.299879550934,5648384,-0.031378664
6,8516,667.83,0.009571631,0.7033056,0.0,0.011834682,0.14,0.9442092515528202,20143.2248814106,5652480,-0.03275853
6,8522,668.7,0.0096212635,0.7361144,0.0,0.011694713,0.05,0.9372479096055031,20150.24188017845,5656576,-0.031231618
7,8529,664.45,0.011011728,0.7304584,0.0,0.013260236,0.09,0.9314089715480804,20157.24787926674,5660672,-0.03179576
7,8536,655.78,0.010233881,0.72593224,0.0,0.013204182,0.16,0.9321360513567924,20164.82288002968,5664768,-0.02997566
6,8542,655.62,0.011191764,0.71558964,0.0,0.013701667,0.36,0.9338899403810501,20172.110879421234,5668864,-0.033039164
6,8548,661.86,0.011149193,0.7209519,0.0,0.014942152,0.48,0.9253129437565804,20179.544916391373,5672960,-0.032739054
6,8554,660.36,0.010245859,0.7101963,0.0,0.013097591,0.36,0.9361094236373901,20186.883917331696,5677056,-0.033308484
6,8560,665.61,0.011225829,0.72589725,0.0,0.016291598,0.55,0.9296542108058929,20194.07287979126,5681152,-0.03164583
6,8566,667.28,0.00993324,0.74100137,0.0,0.015995672,0.49,0.9356723055243492,20201.211879491806,5685248,-0.030891396
6,8572,668.75,0.010727923,0.7046704,0.0,0.01675656,0.51,0.9402464888989925,20208.47088456154,5689344,-0.031583987
6,8578,669.76,0.009618991,0.70517,0.0,0.013647631,0.5,0.9367931261658669,20215.749879598618,5693440,-0.033355854
6,8584,672.73,0.008838814,0.6995194,0.0,0.013640315,0.63,0.9320237189531326,20222.852914333344,5697536,-0.030419126
5,8589,682.3,0.009982661,0.67861736,0.0,0.015936347,0.65,0.9258917644619942,20329.945897102356,5701632,-0.029191814
6,8595,681.23,0.011671555,0.73797804,0.0,0.015421353,0.46,0.9120930731296539,20393.5638794899,5705728,-0.03483469
6,8601,677.79,0.009458802,0.71209425,0.0,0.014088909,0.44,0.9305377900600433,20400.56187915802,5709824,-0.031441513
6,8607,678.68,0.009758724,0.7479549,0.0,0.015067507,0.32,0.9294016510248184,20407.637882709503,5713920,-0.030513898
6,8613,677.67,0.010014431,0.7540563,0.0,0.01468933,0.24,0.9294770956039429,20414.613879680634,5718016,-0.03111121
7,8620,670.88,0.010185238,0.70293784,0.0,0.013010619,0.18,0.9386585392057896,20421.55688047409,5722112,-0.032551516
6,8626,675.72,0.009932696,0.69228005,0.0,0.0151443975,0.2,0.9426132813096046,20429.00287914276,5726208,-0.03060003
5,8631,683.36,0.011463066,0.71435934,0.0,0.016948756,0.26,0.926111027598381,20436.083879709244,5730304,-0.031941492
6,8637,687.35,0.0095529985,0.7023332,0.0,0.014406621,0.22,0.9243967235088348,20443.059879541397,5734400,-0.030576175
6,8643,692.72,0.011921871,0.72726214,0.0,0.014511746,0.15,0.9439188987016678,20449.98388338089,5738496,-0.036045294
7,8650,680.53,0.010629366,0.6576126,0.0,0.01687739,0.31,0.9261492863297462,20456.977880954742,5742592,-0.033040263
6,8656,681.1,0.01063351,0.6760279,0.0,0.016701894,0.29,0.9334748238325119,20464.058880090714,5746688,-0.03334639
6,8662,683.17,0.008968993,0.6306174,0.0,0.013719947,0.27,0.9448078274726868,20471.039915323257,5750784,-0.029602055
6,8668,683.04,0.010625446,0.6976547,0.0,0.016907664,0.37,0.9144008532166481,20477.96791625023,5754880,-0.029888824
6,8674,682.9,0.009228964,0.69180346,0.0,0.017671397,0.27,0.9275726974010468,20484.94190454483,5758976,-0.029952629
7,8681,676.92,0.010969376,0.71615016,0.0,0.018275885,0.26,0.9282488524913788,20492.427892446518,5763072,-0.032176808
6,8687,676.1,0.009333535,0.6836902,0.0,0.014528002,0.18,0.9325200840830803,20499.67687869072,5767168,-0.028881319
6,8693,668.24,0.00863064,0.65726143,0.0,0.018464848,0.26,0.9255324974656105,20506.82887983322,5771264,-0.029892407
5,8698,670.34,0.008864129,0.66088736,0.0,0.014721475,0.29,0.9437284991145134,20514.041915893555,5775360,-0.031284694
7,8705,670.34,0.009843351,0.74634224,0.0,0.01523155,0.24,0.9323691725730896,20521.3078789711,5779456,-0.0317029
6,8711,667.98,0.010397167,0.74229246,0.0,0.013974466,0.22,0.9285209700465202,20528.49287891388,5783552,-0.029481864
7,8718,665.92,0.010074549,0.74837387,0.0,0.018853046,0.2,0.911678358912468,20535.62591290474,5787648,-0.031562194
6,8724,669.09,0.010008309,0.7084304,0.0,0.019696366,0.1,0.9318661615252495,20542.770879507065,5791744,-0.034132387
6,8730,662.44,0.009174792,0.6556329,0.0,0.016194165,0.16,0.9278299510478973,20550.010879278183,5795840,-0.026027309
6,8736,663.86,0.009515341,0.69527435,0.0,0.013449318,0.16,0.9411624558269978,20557.566879034042,5799936,-0.03110452
5,8741,664.63,0.00905568,0.64288485,0.0,0.01741147,0.21,0.9177924916148186,20655.245918035507,5804032,-0.030274259
6,8747,670.67,0.010719604,0.668661,0.0,0.0144456485,0.13,0.9178588688373566,20723.870132684708,5808128,-0.03127652
7,8754,671.38,0.009169276,0.64463574,0.0,0.01220444,0.17,0.9414953924715519,20730.86913394928,5812224,-0.032033026
7,8761,666.97,0.008872363,0.65638185,0.0,0.015493247,0.16,0.931370697915554,20737.97413301468,5816320,-0.028310426
6,8767,663.55,0.010638139,0.6949467,0.0,0.01628145,0.09,0.9286137446761131,20745.09713292122,5820416,-0.029961457
6,8773,666.75,0.010439345,0.682012,0.0,0.01547371,0.14,0.9355661496520042,20752.08213186264,5824512,-0.03155283
5,8778,666.02,0.010238853,0.73588544,0.0,0.019380279,0.13,0.9176057726144791,20759.480132102966,5828608,-0.030037392
6,8784,671.31,0.009869139,0.70203316,0.0,0.019978708,0.06,0.9161563739180565,20766.539132595062,5832704,-0.028407674
7,8791,666.47,0.008895625,0.67907065,0.0,0.015315799,0.12,0.9232293665409088,20773.57013821602,5836800,-0.032998685
6,8797,664.25,0.009237682,0.7058487,0.0,0.013598741,-0.03,0.9275662750005722,20780.53113269806,5840896,-0.031482834
6,8803,665.23,0.009094704,0.69391763,0.0,0.016062813,0.04,0.917720302939415,20787.546132326126,5844992,-0.028290201
7,8810,664.46,0.011561257,0.7457945,0.0,0.017437033,0.04,0.9188585057854652,20794.641132593155,5849088,-0.031040685
7,8817,662.05,0.009666878,0.66635555,0.0,0.01781171,0.26,0.9247537702322006,20801.658131361008,5853184,-0.03138055
6,8823,660.09,0.010159554,0.706535,0.0,0.017448938,0.3,0.9212336614727974,20808.603132486343,5857280,-0.030405039
6,8829,661.24,0.00958949,0.68540335,0.0,0.012605116,0.31,0.9212784990668297,20815.576132297516,5861376,-0.030636381
7,8836,657.12,0.00991285,0.6487714,0.0,0.016706208,0.26,0.8996880203485489,20823.393132686615,5865472,-0.031567454
6,8842,651.69,0.009289882,0.64565074,0.0,0.012390299,0.35,0.9230666905641556,20830.825132608414,5869568,-0.029465279
6,8848,650.98,0.00934906,0.69777256,0.0,0.015599098,0.34,0.9279460087418556,20838.010132551193,5873664,-0.030979801
6,8854,654.81,0.008155296,0.63518447,0.0,0.0122407945,0.45,0.9278650432825089,20845.231132745743,5877760,-0.027815847
6,8860,659.33,0.009589966,0.7103863,0.0,0.013355608,0.45,0.9234052821993828,20852.49613213539,5881856,-0.030286292
7,8867,657.4,0.010277715,0.7035447,0.0,0.012373472,0.49,0.9369445815682411,20859.789131641388,5885952,-0.031796206
6,8873,653.11,0.009225213,0.6674223,0.0,0.01422317,0.56,0.9370138272643089,20866.930132627487,5890048,-0.028360933
7,8880,644.96,0.009824043,0.69764435,0.0,0.013575396,0.58,0.9354904368519783,20874.03813266754,5894144,-0.03373229
6,8886,639.52,0.009600272,0.6510535,0.0,0.016448531,0.69,0.9120141491293907,20881.265132188797,5898240,-0.029996807
7,8893,646.44,0.010348397,0.80622345,0.0,0.018840147,0.53,0.8927704691886902,20984.706132411957,5902336,-0.030342449
6,8899,642.86,0.008426339,0.7391474,0.0,0.015354492,0.48,0.9024230241775513,21043.38113284111,5906432,-0.03202898
5,8904,647.7,0.009199719,0.70791066,0.0,0.013389985,0.5,0.9254340156912804,21050.454132556915,5910528,-0.031546965
7,8911,650.2,0.010150378,0.7057851,0.0,0.014587678,0.49,0.9343148395419121,21057.417132616043,5914624,-0.032935996
5,8916,659.34,0.010393488,0.7449844,0.0,0.015486191,0.48,0.9341036677360535,21064.341132164,5918720,-0.031929296
6,8922,662.59,0.008727059,0.70763916,0.0,0.011037625,0.52,0.9291566386818886,21071.33813238144,5922816,-0.030957717
6,8928,661.23,0.010590364,0.73001903,0.0,0.015959501,0.44,0.9106922671198845,21078.423132181168,5926912,-0.032662205
7,8935,657.46,0.009513762,0.7252958,0.0,0.01906202,0.4,0.9320641234517097,21085.7801322937,5931008,-0.030939918
7,8942,655.9,0.009033026,0.721875,0.0,0.011923315,0.18,0.9262003898620605,21092.785132169724,5935104,-0.03239453
6,8948,655.3,0.009605658,0.6574954,0.0,0.014372585,0.23,0.9350303709506989,21099.78413271904,5939200,-0.032814212
6,8954,653.6,0.009997584,0.7971348,0.0,0.01592637,-0.04,0.9200820475816727,21106.871132850647,5943296,-0.030772815
7,8961,648.96,0.009660384,0.68484986,0.0,0.01364642,-0.19,0.9413740709424019,21113.85013270378,5947392,-0.031575147
7,8968,649.46,0.009119151,0.70955896,0.0,0.015751122,-0.26,0.9288768768310547,21120.777132749557,5951488,-0.029510062
5,8973,655.68,0.009368102,0.6391108,0.0,0.01390626,-0.28,0.9292875826358795,21127.88013267517,5955584,-0.03094797
7,8980,656.24,0.010754618,0.74505776,0.0,0.014657116,-0.3,0.9219695180654526,21135.18613266945,5959680,-0.034578804
6,8986,659.98,0.010248498,0.71306765,0.0,0.013222956,-0.39,0.9414760172367096,21142.494132757187,5963776,-0.033205513
6,8992,663.36,0.008132686,0.65194345,0.0,0.013939512,-0.19,0.9333066642284393,21150.0301322937,5967872,-0.029037762
6,8998,666.64,0.010948395,0.7212412,0.0,0.015654081,-0.16,0.9175219312310219,21157.38013267517,5971968,-0.030965384
6,9004,658.26,0.010111101,0.6907185,0.0,0.014579868,-0.18,0.9286712631583214,21164.573132276535,5976064,-0.030494966
7,9011,655.35,0.01095808,0.641007,0.0,0.015336574,-0.07,0.9209017232060432,21171.84813261032,5980160,-0.029342499
6,9017,650.63,0.008841472,0.6887269,0.0,0.015294181,-0.02,0.9248549714684486,21178.95813345909,5984256,-0.03229494
7,9024,643.97,0.010710221,0.6694475,0.0,0.01692858,0.05,0.9284781217575073,21186.09913301468,5988352,-0.030856058
5,9029,650.85,0.010523634,0.7494986,0.0,0.011431818,0.01,0.9412066750228405,21193.335132598877,5992448,-0.032330554
7,9036,653.29,0.009745605,0.65886253,0.0,0.018553829,0.07,0.9186589568853378,21200.525132894516,5996544,-0.030638382
5,9041,650.97,0.010131541,0.70506173,0.0,0.017325172,0.12,0.9156763628125191,21305.72313308716,6000640,-0.030597782
7,9048,656.35,0.009641675,0.6507977,0.0,0.013143761,0.22,0.9170385226607323,21364.422458410263,6004736,-0.02901678
6,9054,658.24,0.009441863,0.6352773,0.0,0.015865833,0.46,0.9176026731729507,21371.529443740845,6008832,-0.031378426
6,9060,663.07,0.008853714,0.7043448,0.0,0.016471814,0.59,0.9247395396232605,21378.709439516068,6012928,-0.030106498
7,9067,662.15,0.008985153,0.67454994,0.0,0.013261861,0.69,0.936846449971199,21385.72243952751,6017024,-0.03192783
6,9073,653.22,0.010901684,0.75944036,0.0,0.013862574,0.57,0.9247240349650383,21392.75843691826,6021120,-0.03360703
7,9080,654.4,0.011259764,0.7228741,0.0,0.011107346,0.58,0.9298311546444893,21399.861436605453,6025216,-0.03100627
5,9085,656.33,0.010178377,0.72408104,0.0,0.014897716,0.59,0.9259539023041725,21406.881442308426,6029312,-0.032170925
6,9091,657.64,0.011255707,0.6890554,0.0,0.013780108,0.54,0.9323173016309738,21414.20844268799,6033408,-0.031119585
6,9097,658.26,0.010029808,0.69685197,0.0,0.014137304,0.64,0.9366657435894012,21421.379446029663,6037504,-0.03358969
7,9104,656.93,0.011110725,0.7938471,0.0,0.01581521,0.53,0.9092486947774887,21428.476436138153,6041600,-0.032473415
5,9109,663.78,0.00930755,0.6930727,0.0,0.011399068,0.47,0.9432368390262127,21435.527453184128,6045696,-0.0322296
6,9115,665.64,0.010384797,0.67886865,0.0,0.012487858,0.54,0.9371393993496895,21442.533440589905,6049792,-0.033450454
6,9121,671.06,0.009696657,0.66699094,0.0,0.013233845,0.47,0.935043528676033,21449.542453050613,6053888,-0.030524619
6,9127,669.93,0.009883701,0.7402207,0.0,0.012179612,0.4,0.9359508827328682,21456.64843916893,6057984,-0.032933537
6,9133,676.35,0.011295692,0.68051416,0.0,0.01627519,0.48,0.9250785112380981,21463.689440011978,6062080,-0.030554991
5,9138,677.82,0.010563351,0.7181325,0.0,0.018215802,0.48,0.9119775146245956,21470.665435791016,6066176,-0.030091178
6,9144,678.09,0.010684933,0.7312588,0.0,0.016188383,0.38,0.9239102303981781,21478.14644432068,6070272,-0.033597767
6,9150,681.77,0.009785647,0.70613253,0.0,0.014770606,0.25,0.9249841868877411,21485.70744228363,6074368,-0.031730052
6,9156,684.33,0.010435874,0.6599796,0.0,0.014432066,0.28,0.9339261949062347,21492.96843981743,6078464,-0.032081008
6,9162,685.95,0.010371687,0.7343331,0.0,0.014879064,0.17,0.9316647201776505,21500.140441656113,6082560,-0.031594545
5,9167,690.19,0.009248699,0.6522599,0.0,0.012621508,0.2,0.9368534982204437,21507.31944012642,6086656,-0.032253064
7,9174,692.87,0.009451962,0.6691709,0.0,0.011068144,0.37,0.9450587965548038,21514.574439525604,6090752,-0.029025143
6,9180,698.39,0.010251138,0.6673167,0.0,0.014717473,0.44,0.932024821639061,21521.771433115005,6094848,-0.030053878
5,9185,699.75,0.010738304,0.70767474,0.0,0.013138339,0.44,0.9324413388967514,21528.91944050789,6098944,-0.033883072
6,9191,698.64,0.009860335,0.668494,0.0,0.015917134,0.44,0.9186044558882713,21634.965443849564,6103040,-0.03225157
6,9197,694.65,0.008643693,0.5982735,0.0,0.013769365,0.54,0.9170481115579605,21703.59130525589,6107136,-0.030594815
6,9203,700.67,0.010006093,0.670832,0.0,0.011847058,0.69,0.9468900933861732,21710.648306131363,6111232,-0.03274343
7,9210,690.94,0.009431541,0.7201558,0.0,0.016082954,0.66,0.9373292922973633,21717.569303750992,6115328,-0.030157572
6,9216,688.89,0.011297875,0.69554347,0.0,0.015248671,0.6,0.9371233209967613,21724.443306684494,6119424,-0.033641886
6,9222,692.71,0.010361113,0.7215556,0.0,0.0148030585,0.53,0.9320379942655563,21731.410341501236,6123520,-0.03343723
6,9228,687.91,0.007780678,0.6551614,0.0,0.014445278,0.64,0.934290885925293,21738.522324323654,6127616,-0.02975222
6,9234,686.54,0.009154934,0.69978917,0.0,0.012889997,0.57,0.9365387111902237,21745.865305423737,6131712,-0.031595197
6,9240,687.63,0.0097486805,0.68235254,0.0,0.01374772,0.54,0.9132716581225395,21752.784306764603,6135808,-0.030881487
6,9246,677.09,0.01071075,0.70459765,0.0,0.013283229,0.58,0.9326296970248222,21759.756340026855,6139904,-0.03088247
7,9253,673.5,0.007824596,0.62935203,0.0,0.013694583,0.72,0.9382785968482494,21766.811306238174,6144000,-0.029122123
7,9260,671.52,0.009977321,0.7209887,0.0,0.0121111125,0.63,0.9342759400606155,21773.745339393616,6148096,-0.032597974
5,9265,673.97,0.00987059,0.6572055,0.0,0.012567747,0.59,0.9408393055200577,21780.61730337143,6152192,-0.031145085
7,9272,669.94,0.008853915,0.65742266,0.0,0.017911894,0.64,0.9298799857497215,21787.59030342102,6156288,-0.02900182
6,9278,671.7,0.0105958795,0.73040116,0.0,0.013338085,0.45,0.9261415898799896,21794.620305776596,6160384,-0.03331596
6,9284,663.32,0.009100068,0.6829719,0.0,0.019254027,0.46,0.9178527444601059,21801.86430644989,6164480,-0.029868437
6,9290,664.89,0.010734769,0.7212519,0.0,0.017526094,0.41,0.9292217493057251,21809.43933916092,6168576,-0.031625424
6,9296,667.93,0.0084654875,0.6925891,0.0,0.015053082,0.21,0.9290579929947853,21816.733304023743,6172672,-0.02883732
6,9302,658.23,0.010200895,0.73374426,0.0,0.018256582,0.12,0.926570475101471,21824.026306390762,6176768,-0.028678123
7,9309,666.05,0.008574011,0.6748568,0.0,0.013746577,0.2,0.9322583004832268,21831.19330382347,6180864,-0.028936483
6,9315,667.58,0.011175323,0.66446674,0.0,0.015553019,0.23,0.9385025091469288,21838.27430677414,6184960,-0.031260565
6,9321,663.49,0.009757141,0.7309675,0.0,0.01391495,0.08,0.9233661144971848,21845.98430609703,6189056,-0.0319942
6,9327,665.73,0.010590152,0.66831243,0.0,0.01277631,0.05,0.9419453479349613,21853.21130681038,6193152,-0.029592613
5,9332,667.99,0.0083424505,0.6790525,0.0,0.014431226,0.1,0.9306628480553627,21860.3433406353,6197248,-0.02997246
5,9337,674.13,0.009499445,0.67524487,0.0,0.013447625,0.07,0.9390099048614502,21963.940305233,6201344,-0.029343212
7,9344,669.65,0.011493607,0.6577675,0.0,0.016447462,0.09,0.9373924061655998,22027.506109952927,6205440,-0.030157486
6,9350,679.59,0.010028164,0.69868827,0.0,0.01369966,-0.08,0.9349162578582764,22034.648110628128,6209536,-0.03171751
6,9356,676.8,0.010278941,0.6971813,0.0,0.015218834,-0.14,0.9285763800144196,22041.67211008072,6213632,-0.031528752
7,9363,671.77,0.010423858,0.6498403,0.0,0.015608012,-0.08,0.9408260360360146,22048.63311100006,6217728,-0.031187698
6,9369,675.46,0.012500991,0.6641847,0.0,0.012732524,-0.21,0.9477571621537209,22055.539109945297,6221824,-0.033128448
6,9375,671.01,0.0102569945,0.66844374,0.0,0.014504774,-0.14,0.9434513635933399,22062.426110982895,6225920,-0.031223666
5,9380,678.33,0.0108042965,0.6550846,0.0,0.013688888,-0.07,0.9345936477184296,22069.607110261917,6230016,-0.031110622
7,9387,673.02,0.01018168,0.6430484,0.0,0.014154018,-0.19,0.931178130209446,22076.915110111237,6234112,-0.031037103
6,9393,675.42,0.010363222,0.6695761,0.0,0.012740291,-0.08,0.9409793056547642,22083.82810997963,6238208,-0.031864226
6,9399,677.63,0.009423113,0.6008104,0.0,0.013073393,-0.13,0.9302811846137047,22090.747109889984,6242304,-0.031795047
5,9404,679.29,0.009323287,0.68031615,0.0,0.01870318,-0.04,0.925345741212368,22097.78012394905,6246400,-0.028666612
7,9411,681.04,0.009560887,0.62046695,0.0,0.013448689,-0.14,0.9395474754273891,22104.785110473633,6250496,-0.030312052
6,9417,680.06,0.0093032755,0.67055887,0.0,0.015431816,-0.18,0.9343683421611786,22111.67211008072,6254592,-0.031046351
6,9423,679.46,0.011226426,0.6580567,0.0,0.016758718,-0.13,0.9395550489425659,22118.59411072731,6258688,-0.031872015
5,9428,683.9,0.009453679,0.66054475,0.0,0.014827174,-0.11,0.9274837598204613,22125.71411061287,6262784,-0.028852452
6,9434,686.74,0.008821127,0.62726444,0.0,0.013487484,-0.06,0.9226099029183388,22133.10011124611,6266880,-0.02899717
6,9440,677.5,0.009549152,0.681,0.0,0.013065903,-0.15,0.9283674880862236,22140.773110866547,6270976,-0.034399364
6,9446,683.92,0.009780918,0.637952,0.0,0.015437151,-0.17,0.9278910979628563,22147.975110292435,6275072,-0.03247412
6,9452,680.29,0.0111931665,0.63763356,0.0,0.013620372,-0.2,0.93512412160635,22155.189109563828,6279168,-0.03183247
6,9458,683.43,0.008037619,0.68377596,0.0,0.015382443,-0.27,0.9193547740578651,22162.4221098423,6283264,-0.029613521
6,9464,689.81,0.009857102,0.7202353,0.0,0.01454879,-0.32,0.9235273823142052,22169.52811050415,6287360,-0.032451846
6,9470,689.76,0.008165901,0.6416489,0.0,0.012433315,-0.29,0.9409233815968037,22176.663110494614,6291456,-0.027471337
6,9476,692.02,0.0098337615,0.634823,0.0,0.012252711,-0.18,0.9395048208534718,22183.843110084534,6295552,-0.033248033
5,9481,692.29,0.010744379,0.66027045,0.0,0.011834307,-0.23,0.9384010843932629,22191.01811003685,6299648,-0.033194773
5,9486,699.77,0.008428883,0.628944,0.0,0.0119563425,-0.16,0.9324781149625778,22295.733110666275,6303744,-0.02836639
6,9492,699.86,0.009417088,0.6957824,0.0,0.014673931,-0.17,0.9370718076825142,22354.39811038971,6307840,-0.031751893
6,9498,702.97,0.01093352,0.67931217,0.0,0.010837719,-0.19,0.9477327801287174,22361.4251101017,6311936,-0.03366767
7,9505,696.03,0.010970299,0.6006857,0.0,0.013342641,-0.08,0.9369743689894676,22368.341110944748,6316032,-0.029172588
6,9511,695.2,0.01038033,0.6279201,0.0,0.012913162,-0.06,0.9435620121657848,22375.21411061287,6320128,-0.033059515
6,9517,699.24,0.009368318,0.6686907,0.0,0.0147806555,-0.03,0.9316580891609192,22382.22711110115,6324224,-0.034410562
6,9523,692.34,0.011110761,0.6266516,0.0,0.01471385,0.05,0.9367884248495102,22389.235122203827,6328320,-0.03283815
6,9529,691.89,0.010148235,0.6694846,0.0,0.0168559,0.05,0.9377460032701492,22396.27611041069,6332416,-0.033045776
6,9535,689.78,0.010576962,0.6497744,0.0,0.01715193,0.01,0.9266895353794098,22403.461112499237,6336512,-0.03345344
6,9541,687.24,0.010482323,0.659137,0.0,0.015684707,0.06,0.925793431699276,22410.593109846115,6340608,-0.032405257
6,9547,686.19,0.011477099,0.670503,0.0,0.016643524,0.02,0.9340034127235413,22417.652111053467,6344704,-0.033006147
6,9553,686.74,0.0095481165,0.6590181,0.0,0.015503696,0.17,0.9397635720670223,22424.56111073494,6348800,-0.030602118
8,9561,680.73,0.008725025,0.66504204,0.0,0.011975144,0.3,0.9383977465331554,22431.608110666275,6352896,-0.030373592
5,9566,684.02,0.008719568,0.672642,0.0,0.013936101,0.37,0.9416357651352882,22438.96011042595,6356992,-0.029499779
6,9572,677.85,0.011554114,0.7147337,0.0,0.014254308,0.22,0.9348785430192947,22447.664152383804,6361088,-0.03285111
6,9578,678.74,0.009920546,0.6634239,0.0,0.013354946,0.14,0.9370801225304604,22455.937111377716,6365184,-0.031444978
6,9584,674.41,0.011237234,0.70954525,0.0,0.012406578,0.05,0.9467702619731426,22464.031110286713,6369280,-0.032380197
6,9590,672.46,0.010300131,0.67548794,0.0,0.011983239,0.01,0.9420279078185558,22471.569110393524,6373376,-0.033499915
6,9596,667.16,0.0118644945,0.7758035,0.0,0.01332717,-0.2,0.9335723370313644,22478.853110074997,6377472,-0.032042585
7,9603,662.9,0.01039372,0.6919446,0.0,0.014908099,-0.22,0.9427048526704311,22485.95911002159,6381568,-0.030929958
7,9610,661.81,0.012220182,0.6897491,0.0,0.0138985235,-0.24,0.9438657574355602,22493.102110385895,6385664,-0.034135718
6,9616,659.24,0.010103783,0.6823843,0.0,0.011597122,-0.24,0.9484283365309238,22500.268110752106,6389760,-0.031079948
6,9622,661.84,0.009977459,0.6690915,0.0,0.013859925,-0.29,0.9423635825514793,22507.779109954834,6393856,-0.034020007
6,9628,662.1,0.00903135,0.6868774,0.0,0.012277208,-0.39,0.944162055850029,22514.93311047554,6397952,-0.03122918
6,9634,666.37,0.010546462,0.6605685,0.0,0.014933902,-0.24,0.9323489367961884,22619.77011036873,6402048,-0.029801622
