EpLenMean,EpRewMean,loss_pol_surr,loss_kl,ev_tdlam_before,EpThisIter,EpisodesSoFar,loss_vf_loss,TimeElapsed,loss_ent,loss_pol_entpen,TimestepsSoFar
631.5,-4.9,-0.01587869,0.0045203576,0.8245014995336533,7,414,0.011343957,1076.0242149829865,1.4524381,0.0,249856
632.98,-4.89,-0.018458396,0.007282692,0.8703363239765167,5,419,0.010078225,1079.7812838554382,1.3348655,0.0,253952
636.46,-4.89,-0.012960083,0.0047294195,0.8371046781539917,7,426,0.014203526,1083.562534570694,1.3042264,0.0,258048
623.94,-4.89,-0.015486302,0.006161566,0.7782070487737656,7,433,0.012964869,1087.3163993358612,1.387667,0.0,262144
630.52,-4.87,-0.01600061,0.0051182867,0.8080575168132782,6,439,0.013551319,1091.08518075943,1.311098,0.0,266240
637.49,-4.87,-0.013916878,0.0036654782,0.8469876050949097,5,444,0.011120415,1094.8361451625824,1.2778933,0.0,270336
644.08,-4.87,-0.016716065,0.004560987,0.8172023445367813,6,450,0.011148661,1098.7170207500458,1.3012106,0.0,274432
651.86,-4.87,-0.015333659,0.0060921838,0.8129463791847229,6,456,0.011958935,1102.5897209644318,1.3158247,0.0,278528
649.46,-4.87,-0.016951282,0.0058193146,0.8655177354812622,7,463,0.0091326665,1106.336489200592,1.3025843,0.0,282624
644.87,-4.88,-0.015676254,0.0058221384,0.8643780648708344,6,469,0.011638552,1110.0887389183044,1.2747922,0.0,286720
647.44,-4.88,-0.015914744,0.0066171833,0.8537258952856064,6,475,0.012976819,1113.842357158661,1.2149472,0.0,290816
645.08,-4.88,-0.0135835605,0.0049113613,0.8627062290906906,7,482,0.0114717055,1117.592785835266,1.2804391,0.0,294912
646.06,-4.88,-0.014602743,0.0057333824,0.8645907044410706,6,488,0.009520426,1121.3484425544739,1.2265296,0.0,299008
649.58,-4.87,-0.014072566,0.0050617135,0.8226505517959595,7,495,0.014595044,1564.5116600990295,1.231913,0.0,303104
648.98,-4.85,-0.014917545,0.005349288,0.8550916016101837,6,501,0.014160492,1568.6939046382904,1.1840545,0.0,307200
644.02,-4.86,-0.016595414,0.006530007,0.8261651247739792,8,509,0.011586777,1572.8512876033783,1.2733591,0.0,311296
643.26,-4.86,-0.017492296,0.006141932,0.8063438832759857,6,515,0.013892886,1577.0173404216766,1.1962364,0.0,315392
644.86,-4.85,-0.01623376,0.0053308317,0.8602128326892853,6,521,0.010283722,1581.2446405887604,1.1943556,0.0,319488
646.29,-4.86,-0.016434481,0.005409221,0.8204120397567749,6,527,0.012706241,1585.4197399616241,1.2112274,0.0,323584
646.93,-4.86,-0.01448625,0.0049719303,0.8661781698465347,7,534,0.009729604,1589.6058156490326,1.1853691,0.0,327680
642.3,-4.88,-0.014491767,0.0057874834,0.8322133272886276,7,541,0.01032893,1593.7862567901611,1.1670295,0.0,331776
630.89,-4.87,-0.013278715,0.004957849,0.8254234343767166,7,548,0.010798044,1597.9830465316772,1.2322685,0.0,335872
631.42,-4.87,-0.0165407,0.006576135,0.7929062694311142,6,554,0.011803362,1602.1581664085388,1.1849461,0.0,339968
627.71,-4.87,-0.013597121,0.004754596,0.8220239877700806,6,560,0.010951813,1606.320477962494,1.2448566,0.0,344064
630.64,-4.86,-0.015232962,0.0057174405,0.8402963727712631,7,567,0.009155342,1610.3413631916046,1.1828731,0.0,348160
622.37,-4.88,-0.014483379,0.005027046,0.8136515319347382,6,573,0.010761635,1614.4685273170471,1.1847191,0.0,352256
628.15,-4.87,-0.016046401,0.005219004,0.8400992006063461,6,579,0.011492666,1618.5770525932312,1.179073,0.0,356352
634.24,-4.88,-0.014499646,0.004097146,0.8657019138336182,6,585,0.008387481,1622.6187727451324,1.1179426,0.0,360448
633.19,-4.88,-0.0140554365,0.0050321496,0.8372743427753448,7,592,0.012031743,1626.4271037578583,1.1543338,0.0,364544
628.17,-4.9,-0.01738755,0.006170224,0.7954943180084229,7,599,0.012589448,1630.3019933700562,1.2105302,0.0,368640
634.65,-4.9,-0.014681414,0.0069761416,0.8385039865970612,6,605,0.012209663,1634.077149629593,1.1093128,0.0,372736
639.31,-4.89,-0.015132104,0.0042599374,0.8634549826383591,5,610,0.010745853,1638.248173713684,1.096874,0.0,376832
640.72,-4.86,-0.013072103,0.0048381924,0.8189858794212341,7,617,0.011899361,1642.4168436527252,1.1095433,0.0,380928
633.4,-4.87,-0.01626726,0.0053747287,0.8385599851608276,7,624,0.011421745,1646.5787770748138,1.159961,0.0,385024
641.83,-4.85,-0.014284397,0.004726498,0.8458415567874908,6,630,0.011072693,1650.4968030452728,1.053261,0.0,389120
642.76,-4.84,-0.01512542,0.0050738268,0.8665740638971329,6,636,0.00975049,1654.2963292598724,1.0852367,0.0,393216
647.08,-4.82,-0.0144802015,0.0049326494,0.8377748131752014,6,642,0.014239704,1658.081876039505,1.0635186,0.0,397312
654.03,-4.84,-0.016296,0.005656478,0.8464336097240448,6,648,0.010372486,2105.384074449539,1.0910023,0.0,401408
653.22,-4.85,-0.013367777,0.0040015746,0.8495688438415527,6,654,0.010211511,2109.2668731212616,1.0226588,0.0,405504
656.46,-4.84,-0.01660962,0.005427163,0.848402202129364,6,660,0.011478281,2113.09614610672,1.0473478,0.0,409600
659.97,-4.84,-0.013931566,0.0047467654,0.8581598997116089,6,666,0.0095909415,2116.877150774002,1.0287923,0.0,413696
662.86,-4.82,-0.014768718,0.0050050663,0.82622230052948,6,672,0.011215736,2120.8756437301636,1.0691092,0.0,417792
662.69,-4.84,-0.015285417,0.0046327147,0.8319414407014847,6,678,0.011325685,2124.9516813755035,1.080933,0.0,421888
659.63,-4.84,-0.016950943,0.0054043056,0.8682752251625061,6,684,0.009364008,2128.743665456772,1.0585271,0.0,425984
662.69,-4.84,-0.017900448,0.005534562,0.7982411086559296,7,691,0.011398935,2132.5323922634125,1.1059759,0.0,430080
669.66,-4.83,-0.01718551,0.0056925616,0.8353826403617859,5,696,0.01196305,2136.703496694565,1.0571098,0.0,434176
675.82,-4.81,-0.015099113,0.0059039593,0.8267339766025543,6,702,0.012786466,2140.868594646454,1.0436189,0.0,438272
680.66,-4.81,-0.017548075,0.0059038107,0.8159372359514236,5,707,0.012982016,2145.054724931717,1.0873175,0.0,442368
678.09,-4.81,-0.013896272,0.0045859423,0.8492064774036407,6,713,0.010198594,2149.213436603546,1.1061623,0.0,446464
680.96,-4.83,-0.017109022,0.0060437876,0.8371710926294327,6,719,0.011044872,2153.388472557068,1.091077,0.0,450560
682.55,-4.83,-0.018406166,0.0071005393,0.8378109186887741,7,726,0.009115087,2157.537522315979,1.125264,0.0,454656
683.26,-4.85,-0.014596133,0.004720546,0.8773378431797028,6,732,0.0078090476,2161.695811986923,1.0133193,0.0,458752
693.74,-4.83,-0.015559308,0.004713657,0.7943599224090576,4,736,0.014041902,2165.880924463272,0.9684334,0.0,462848
687.29,-4.83,-0.015746716,0.004340522,0.8171156942844391,7,743,0.014043109,2170.026293039322,1.0636547,0.0,466944
691.82,-4.81,-0.016147813,0.0051889624,0.8151049762964249,5,748,0.010866839,2173.8197185993195,0.9810196,0.0,471040
689.99,-4.8,-0.014431795,0.0049754116,0.8374308496713638,7,755,0.0118350275,2177.8937549591064,0.955122,0.0,475136
692.74,-4.8,-0.013996551,0.0042536836,0.8275523781776428,5,760,0.0135398945,2182.0608847141266,1.0061597,0.0,479232
696.87,-4.81,-0.015643053,0.00457627,0.8567170202732086,6,766,0.010265755,2185.833971977234,0.99368227,0.0,483328
694.43,-4.83,-0.016343586,0.0045699584,0.8440920114517212,6,772,0.0097985435,2189.8546798229218,0.98200583,0.0,487424
701.83,-4.82,-0.016191883,0.004455423,0.8393742591142654,6,778,0.011002296,2194.0123093128204,0.9936441,0.0,491520
697.34,-4.81,-0.014999939,0.0048363362,0.8281905204057693,6,784,0.012191542,2198.1880679130554,0.9378696,0.0,495616
701.63,-4.82,-0.018104568,0.0062478757,0.8448994606733322,6,790,0.0102604795,2202.1856622695923,0.96153766,0.0,499712
705.91,-4.82,-0.013535425,0.0035654798,0.8226718455553055,5,795,0.010988444,2698.85325551033,0.9727637,0.0,503808
694.99,-4.85,-0.014497745,0.0049548647,0.8013439476490021,7,802,0.011811112,2703.0638720989227,1.0122749,0.0,507904
697.2,-4.84,-0.015536187,0.0052201613,0.7780720293521881,5,807,0.012783165,2707.2647593021393,0.92069834,0.0,512000
699.85,-4.83,-0.016245116,0.005554364,0.847405269742012,6,813,0.011728419,2711.434897661209,0.9500625,0.0,516096
695.92,-4.84,-0.014422266,0.004638643,0.8641679733991623,6,819,0.009395297,2715.6906032562256,0.97870845,0.0,520192
696.36,-4.84,-0.014976252,0.0048132087,0.8321545720100403,7,826,0.011202901,2719.864973783493,1.0231874,0.0,524288
697.04,-4.83,-0.016542483,0.0043607904,0.7772479355335236,6,832,0.014143429,2724.0682594776154,0.9748844,0.0,528384
694.97,-4.85,-0.016112207,0.0049013128,0.8295325338840485,4,836,0.009004323,2728.357065677643,0.91185886,0.0,532480
707.4,-4.85,-0.016017485,0.0056516156,0.8161811381578445,6,842,0.010528028,2732.5407721996307,0.96771985,0.0,536576
706.65,-4.87,-0.014532728,0.0040717227,0.8424483835697174,5,847,0.010495881,2736.723781824112,0.9789519,0.0,540672
713.35,-4.87,-0.014460254,0.0039497185,0.8471487164497375,4,851,0.011337835,2740.9072844982147,0.9426586,0.0,544768
719.85,-4.87,-0.015423975,0.004023055,0.8624117374420166,6,857,0.00977901,2745.1084322929382,0.9903226,0.0,548864
717.57,-4.86,-0.016882764,0.004199491,0.8607012182474136,6,863,0.010597503,2749.336950778961,0.9702578,0.0,552960
715.82,-4.85,-0.018865323,0.0064529935,0.865635871887207,7,870,0.010313594,2753.508972644806,0.9755908,0.0,557056
721.36,-4.85,-0.01604765,0.0040874914,0.8687755018472672,4,874,0.00784869,2757.666762113571,0.8772045,0.0,561152
732.47,-4.86,-0.016358264,0.004351643,0.8275502920150757,5,879,0.009280412,2761.828604221344,0.8555437,0.0,565248
739.67,-4.87,-0.018412396,0.005680613,0.8276076316833496,5,884,0.009670708,2766.0344908237457,0.88895404,0.0,569344
741.77,-4.87,-0.015591595,0.0040381337,0.7881863564252853,4,888,0.010158267,2770.242021083832,0.8521712,0.0,573440
741.55,-4.88,-0.01764361,0.0058360477,0.8479456603527069,6,894,0.008981865,2774.485778570175,0.8960558,0.0,577536
744.78,-4.88,-0.015131107,0.0048812595,0.874129056930542,7,901,0.008127768,2778.5928807258606,0.9664083,0.0,581632
736.45,-4.91,-0.015591488,0.0033745093,0.8583079129457474,6,907,0.0083778575,2782.446451663971,0.9163905,0.0,585728
740.57,-4.91,-0.015153548,0.005364202,0.8005947172641754,5,912,0.009426792,2786.2395317554474,0.87980896,0.0,589824
749.25,-4.9,-0.016197387,0.0047816555,0.853982999920845,6,918,0.008759728,2790.0454194545746,0.84949756,0.0,593920
753.41,-4.9,-0.015737366,0.004473433,0.8200455605983734,6,924,0.011826423,2793.8201298713684,0.8737023,0.0,598016
759.96,-4.88,-0.015089371,0.0040982715,0.8198461085557938,5,929,0.011887965,3301.593792438507,0.8734236,0.0,602112
763.81,-4.89,-0.015964203,0.004994476,0.8067739754915237,4,933,0.011278033,3305.3157815933228,0.83729637,0.0,606208
764.4,-4.9,-0.016948365,0.0052905376,0.8723340481519699,5,938,0.007744826,3309.0506570339203,0.77266926,0.0,610304
759.97,-4.9,-0.015424282,0.0042424244,0.8526521176099777,5,943,0.010761167,3312.833596229553,0.80616146,0.0,614400
756.62,-4.87,-0.0140739195,0.0045544333,0.8141912072896957,6,949,0.012345144,3316.5712180137634,0.81740785,0.0,618496
747.63,-4.86,-0.013161183,0.0041273297,0.8514108061790466,6,955,0.011131377,3320.3102629184723,0.84327435,0.0,622592
756.58,-4.85,-0.013250191,0.004831737,0.8801532983779907,6,961,0.009507005,3324.32350230217,0.8123827,0.0,626688
755.09,-4.87,-0.017028896,0.0044685607,0.8633718937635422,5,966,0.010319324,3328.4463081359863,0.8321201,0.0,630784
746.55,-4.86,-0.015465269,0.004130839,0.8704927563667297,7,973,0.010300032,3332.5689420700073,0.8340343,0.0,634880
736.23,-4.85,-0.014520904,0.0049595092,0.8188467770814896,5,978,0.011969893,3336.7034084796906,0.831235,0.0,638976
737.98,-4.85,-0.016802657,0.0045241555,0.8780578896403313,5,983,0.007712654,3340.8425250053406,0.7461181,0.0,643072
746.99,-4.83,-0.013613446,0.004566434,0.8365975022315979,5,988,0.012157754,3344.996617794037,0.7453234,0.0,647168
739.38,-4.82,-0.014142377,0.005818862,0.8106584995985031,6,994,0.01316086,3349.1544427871704,0.83164525,0.0,651264
749.0,-4.82,-0.015067402,0.0041313726,0.8352544605731964,5,999,0.0108039575,3353.351921081543,0.7943726,0.0,655360
751.45,-4.82,-0.014770387,0.005172686,0.8095096200704575,6,1005,0.011026142,3357.536473274231,0.79753095,0.0,659456
759.54,-4.79,-0.013345319,0.0036612013,0.8298227041959763,4,1009,0.008732426,3361.758018016815,0.6900542,0.0,663552
765.93,-4.8,-0.015332998,0.0043286975,0.8585055321455002,4,1013,0.008544742,3365.933795928955,0.7656665,0.0,667648
771.39,-4.81,-0.017808558,0.0048688836,0.8553765714168549,6,1019,0.0079068085,3370.163839817047,0.751655,0.0,671744
780.81,-4.81,-0.013325885,0.003372061,0.8338807821273804,4,1023,0.008724743,3374.344299554825,0.7445965,0.0,675840
778.49,-4.83,-0.01652518,0.006119912,0.8375063836574554,6,1029,0.009162223,3378.674105167389,0.808504,0.0,679936
778.28,-4.82,-0.013914671,0.00395622,0.8212326914072037,4,1033,0.011070811,3382.584468126297,0.7622961,0.0,684032
779.44,-4.81,-0.014089567,0.0036217545,0.806753933429718,5,1038,0.01144164,3386.3743908405304,0.79433835,0.0,688128
787.97,-4.82,-0.013922823,0.0043915827,0.841120257973671,5,1043,0.009969496,3390.137883901596,0.7256995,0.0,692224
787.18,-4.85,-0.01593242,0.0053917114,0.877673402428627,5,1048,0.008618241,3393.930640220642,0.8212578,0.0,696320
784.17,-4.86,-0.01495566,0.0042697904,0.8278826624155045,5,1053,0.011117493,3919.0930342674255,0.7555405,0.0,700416
797.34,-4.87,-0.016738188,0.004222991,0.847141683101654,5,1058,0.01034139,3923.037311077118,0.7715357,0.0,704512
792.13,-4.87,-0.013990388,0.0046583875,0.83482825756073,7,1065,0.0111594265,3927.0274403095245,0.80793977,0.0,708608
800.11,-4.87,-0.014662039,0.0051451325,0.8240590691566467,4,1069,0.012505895,3930.846989631653,0.7513039,0.0,712704
806.78,-4.85,-0.015262121,0.004579401,0.8596412390470505,5,1074,0.00859121,3934.9071736335754,0.76208156,0.0,716800
813.8,-4.85,-0.014384016,0.003904037,0.8367302566766739,5,1079,0.009869152,3938.7918684482574,0.69533867,0.0,720896
816.63,-4.85,-0.015619792,0.0052580256,0.8126945942640305,4,1083,0.010131928,3942.5696222782135,0.69840145,0.0,724992
813.36,-4.85,-0.014728683,0.0053269,0.8483711928129196,5,1088,0.009908129,3946.368857860565,0.6910923,0.0,729088
812.38,-4.85,-0.016958177,0.004610125,0.8237552493810654,7,1095,0.010557158,3950.10445189476,0.8416422,0.0,733184
809.36,-4.84,-0.0146777965,0.0040599583,0.8285758346319199,6,1101,0.01231419,3953.93123793602,0.82328576,0.0,737280
809.09,-4.83,-0.016501946,0.0052169543,0.8103727400302887,5,1106,0.009784282,3957.656850337982,0.7208171,0.0,741376
808.69,-4.85,-0.014523902,0.003864995,0.8266682773828506,4,1110,0.010572736,3961.3813507556915,0.7202974,0.0,745472
805.48,-4.85,-0.015632296,0.0044230535,0.8377358466386795,5,1115,0.009304209,3965.21253824234,0.7914042,0.0,749568
801.97,-4.85,-0.01660226,0.0042297095,0.8173040300607681,6,1121,0.01248867,3969.2869970798492,0.754571,0.0,753664
806.72,-4.84,-0.0158011,0.003932361,0.8579785078763962,4,1125,0.007968823,3973.3987860679626,0.71831757,0.0,757760
815.49,-4.81,-0.013592935,0.0042138915,0.8464112281799316,4,1129,0.009373899,3977.5082247257233,0.7223368,0.0,761856
813.9,-4.8,-0.0156128695,0.0044622687,0.8017806112766266,5,1134,0.009874543,3981.627521753311,0.6849212,0.0,765952
806.98,-4.8,-0.017076427,0.0037229818,0.8340069651603699,5,1139,0.011516044,3985.7432732582092,0.78567004,0.0,770048
807.8,-4.79,-0.01688033,0.0045431973,0.8347717374563217,4,1143,0.011220282,3989.8566489219666,0.68659663,0.0,774144
818.86,-4.77,-0.016190369,0.004180614,0.8262530565261841,5,1148,0.009360672,3993.969783782959,0.7806141,0.0,778240
818.99,-4.75,-0.013733527,0.004281029,0.8127829283475876,5,1153,0.010931399,3998.0905017852783,0.72032505,0.0,782336
816.75,-4.76,-0.016927948,0.004537169,0.8634082078933716,6,1159,0.009662317,4002.204947948456,0.72457606,0.0,786432
827.21,-4.77,-0.016600467,0.004110925,0.8235653638839722,5,1164,0.010283231,4006.318583250046,0.7449501,0.0,790528
824.46,-4.78,-0.014055783,0.0040483503,0.8137089163064957,5,1169,0.010162216,4010.431405067444,0.79285663,0.0,794624
833.06,-4.8,-0.016571764,0.004636616,0.8547901064157486,4,1173,0.009831256,4014.545641183853,0.73383045,0.0,798720
838.65,-4.8,-0.0149841765,0.004754615,0.8498995155096054,4,1177,0.008481143,4563.864986658096,0.77460676,0.0,802816
848.52,-4.76,-0.012704687,0.005359983,0.8212205171585083,4,1181,0.009357791,4567.9825847148895,0.6947804,0.0,806912
847.16,-4.76,-0.016646234,0.003987557,0.8401655852794647,4,1185,0.009265659,4572.112499713898,0.698938,0.0,811008
854.24,-4.76,-0.015469065,0.0039519407,0.8397929072380066,5,1190,0.009296201,4576.237778186798,0.74651897,0.0,815104
860.85,-4.76,-0.013979689,0.004237296,0.849150612950325,5,1195,0.008702047,4580.365886688232,0.70985925,0.0,819200
867.82,-4.75,-0.015434185,0.004500325,0.8235815763473511,5,1200,0.010819972,4584.494519948959,0.71066993,0.0,823296
873.94,-4.75,-0.016387511,0.004498542,0.8374817222356796,5,1205,0.009624159,4588.626393318176,0.7386509,0.0,827392
864.72,-4.71,-0.01524549,0.0047943005,0.8234492838382721,4,1209,0.008874002,4592.751557588577,0.724779,0.0,831488
869.07,-4.72,-0.014665387,0.0049970793,0.881322480738163,5,1214,0.0065994347,4596.869663715363,0.742121,0.0,835584
870.51,-4.7,-0.012497408,0.0034413515,0.8276745229959488,4,1218,0.0101861805,4601.003592252731,0.69924295,0.0,839680
865.81,-4.71,-0.01515385,0.0059561143,0.8244524151086807,6,1224,0.009750178,4605.13076043129,0.78807014,0.0,843776
865.94,-4.73,-0.014951963,0.005184512,0.8366840481758118,4,1228,0.009545951,4609.257350921631,0.68396086,0.0,847872
873.44,-4.74,-0.015373279,0.0040625576,0.8554249852895737,4,1232,0.008787482,4613.3808052539825,0.65731215,0.0,851968
883.65,-4.73,-0.013796135,0.002776859,0.8087791502475739,4,1236,0.00905571,4617.502833843231,0.6920658,0.0,856064
891.17,-4.74,-0.015096108,0.0045635146,0.8433017283678055,4,1240,0.008857163,4621.625938653946,0.67253345,0.0,860160
883.25,-4.76,-0.01383537,0.004497204,0.8900483250617981,5,1245,0.006570658,4625.747801542282,0.7573147,0.0,864256
894.83,-4.76,-0.016038043,0.0046960437,0.8446682542562485,5,1250,0.007032746,4629.875144481659,0.74203,0.0,868352
896.21,-4.78,-0.016567865,0.005249877,0.8452693969011307,4,1254,0.008476206,4634.005100488663,0.6686413,0.0,872448
897.79,-4.77,-0.015217754,0.0049464013,0.7966804504394531,4,1258,0.009434807,4638.126773118973,0.7384083,0.0,876544
904.59,-4.76,-0.014150757,0.0034215925,0.8172553926706314,5,1263,0.010430016,4642.2474064826965,0.6670218,0.0,880640
906.86,-4.75,-0.015705293,0.0047320174,0.8613135516643524,5,1268,0.009751738,4646.374829053879,0.7352805,0.0,884736
899.54,-4.75,-0.016338188,0.0050419956,0.8219171762466431,5,1273,0.008704051,4650.506964206696,0.7070161,0.0,888832
897.36,-4.74,-0.013602581,0.0037158267,0.812652125954628,5,1278,0.009148331,4654.372212409973,0.74019974,0.0,892928
888.32,-4.79,-0.01717333,0.0049771867,0.8461180627346039,4,1282,0.008067103,4658.095411539078,0.7551914,0.0,897024
882.39,-4.8,-0.013485793,0.0030427363,0.8263767063617706,3,1285,0.008392085,5275.54612660408,0.7024295,0.0,901120
906.39,-4.8,-0.013929071,0.0045026923,0.8256001323461533,4,1289,0.0073554614,5279.265061378479,0.71883243,0.0,905216
908.0,-4.78,-0.013025377,0.0039475583,0.7864921540021896,5,1294,0.009859833,5283.097963094711,0.72840226,0.0,909312
909.04,-4.79,-0.015395051,0.0054264246,0.8179942518472672,4,1298,0.009151933,5286.824021816254,0.68420905,0.0,913408
920.76,-4.8,-0.01672113,0.003476909,0.8137492835521698,5,1303,0.00833467,5290.55557847023,0.693464,0.0,917504
912.12,-4.83,-0.01295818,0.004392857,0.8420130610466003,4,1307,0.009205152,5294.372722864151,0.74391085,0.0,921600
915.49,-4.83,-0.017798146,0.004156962,0.8330564349889755,5,1312,0.008168605,5298.111419916153,0.73168683,0.0,925696
918.43,-4.84,-0.016770018,0.005011404,0.8591514676809311,5,1317,0.007672843,5301.847267150879,0.7099836,0.0,929792
924.71,-4.83,-0.01599292,0.004832592,0.8382168412208557,4,1321,0.008125333,5305.582113265991,0.7279813,0.0,933888
929.3,-4.84,-0.015192677,0.0039152396,0.8545973002910614,4,1325,0.0078803655,5309.335685014725,0.76055485,0.0,937984
940.83,-4.84,-0.01571649,0.0047442885,0.8074406832456589,3,1328,0.007793484,5313.253795862198,0.7085777,0.0,942080
940.92,-4.86,-0.016642306,0.0047822488,0.7771335691213608,5,1333,0.010466522,5317.122802495956,0.70955604,0.0,946176
937.07,-4.87,-0.01197546,0.0057031163,0.823048397898674,3,1336,0.008127121,5320.837769031525,0.66297954,0.0,950272
939.84,-4.86,-0.015120697,0.0034000315,0.8518422394990921,4,1340,0.007332123,5324.556689977646,0.7216372,0.0,954368
953.96,-4.85,-0.014343794,0.0034564855,0.872861310839653,4,1344,0.0069064084,5328.276017904282,0.7127774,0.0,958464
953.42,-4.84,-0.015733745,0.0037120413,0.8021152168512344,4,1348,0.009822291,5332.003361701965,0.7692919,0.0,962560
961.13,-4.82,-0.017891355,0.005247057,0.8214190304279327,4,1352,0.008463152,5335.721729516983,0.67231566,0.0,966656
961.1,-4.82,-0.018332256,0.0065599172,0.8459450602531433,3,1355,0.008319961,5339.438937664032,0.7318835,0.0,970752
974.3,-4.81,-0.014032418,0.0039351527,0.8030944168567657,4,1359,0.009118458,5343.155293226242,0.72014517,0.0,974848
985.59,-4.82,-0.016020505,0.004106665,0.8593819886445999,4,1363,0.008454348,5347.08246421814,0.7289877,0.0,978944
995.55,-4.81,-0.015371012,0.003794154,0.7992502599954605,4,1367,0.009168536,5350.810504436493,0.6972804,0.0,983040
1007.23,-4.81,-0.014714392,0.004470332,0.8113263547420502,3,1370,0.010200977,5354.562301874161,0.7603749,0.0,987136
1008.47,-4.81,-0.014776464,0.003813786,0.8020049035549164,5,1375,0.010666672,5358.342635154724,0.8148068,0.0,991232
1026.08,-4.81,-0.014630635,0.0049202144,0.7674271762371063,2,1377,0.0087404335,5362.070792913437,0.64020675,0.0,995328
1038.77,-4.82,-0.016491938,0.0057590716,0.7491753399372101,4,1381,0.0125659695,5365.796580553055,0.80301845,0.0,999424
1057.67,-4.81,-0.015570291,0.0050591007,0.7651128321886063,2,1383,0.01015227,5926.606021404266,0.7639485,0.0,1003520
1041.74,-4.82,-0.017511848,0.004620135,0.7282538115978241,4,1387,0.011894303,5930.669750928879,0.747452,0.0,1007616
1048.23,-4.83,-0.016536664,0.0044634216,0.7017710506916046,4,1391,0.01194996,5934.6699414253235,0.82542,0.0,1011712
1052.94,-4.83,-0.017048048,0.0051250258,0.6892386078834534,2,1393,0.009662392,5938.592273712158,0.7654452,0.0,1015808
1075.43,-4.82,-0.016523678,0.0040595816,0.7663478404283524,4,1397,0.010669189,5942.564254760742,0.7122057,0.0,1019904
1085.19,-4.83,-0.017273877,0.0037572475,0.7471492886543274,3,1400,0.007619199,5946.308475971222,0.72434783,0.0,1024000
1095.03,-4.82,-0.015109399,0.0036541857,0.780163586139679,3,1403,0.008481197,5950.17346906662,0.73282546,0.0,1028096
1105.14,-4.83,-0.0153111005,0.0056281136,0.7902716994285583,4,1407,0.010563575,5953.902119636536,0.8527375,0.0,1032192
1119.68,-4.82,-0.017729515,0.0039184084,0.7332132160663605,3,1410,0.010178002,5957.63379240036,0.78069746,0.0,1036288
1139.8,-4.82,-0.015571799,0.004164519,0.7703793942928314,2,1412,0.0064994562,5961.348065853119,0.7158123,0.0,1040384
1161.6,-4.8,-0.015066138,0.0067067198,0.6523294448852539,3,1415,0.009942282,5965.214402914047,0.7658722,0.0,1044480
1162.33,-4.8,-0.01630357,0.0046393955,0.7913583815097809,4,1419,0.009579111,5969.336347579956,0.8267237,0.0,1048576
1181.0,-4.78,-0.013127526,0.0032149267,0.661973625421524,2,1421,0.010569954,5973.456705331802,0.7370889,0.0,1052672
1190.92,-4.78,-0.016438,0.006261483,0.6589539349079132,3,1424,0.011383516,5977.580767631531,0.8348899,0.0,1056768
1205.72,-4.76,-0.013669908,0.0048186947,0.7079639136791229,3,1427,0.011139311,5981.704411745071,0.69897175,0.0,1060864
1219.28,-4.76,-0.012532392,0.006499579,0.700409322977066,3,1430,0.011199418,5985.763786077499,0.7862565,0.0,1064960
1226.79,-4.75,-0.015306584,0.0047843023,0.7072539031505585,3,1433,0.009888601,5989.492910385132,0.7365909,0.0,1069056
1231.14,-4.75,-0.015553654,0.006197288,0.751327708363533,1,1434,0.0054619275,5993.219888925552,0.7475897,0.0,1073152
1270.42,-4.74,-0.018608138,0.004990746,0.6850842535495758,2,1436,0.005715328,5996.944569349289,0.74464685,0.0,1077248
1285.0,-4.74,-0.016810633,0.0042499015,0.5665318667888641,1,1437,0.007367273,6000.661660671234,0.6789521,0.0,1081344
1311.49,-4.74,-0.0150780175,0.0045640185,0.6207691729068756,2,1439,0.00809289,6004.376888036728,0.75928026,0.0,1085440
1322.2,-4.73,-0.015477494,0.0045177448,0.6110271215438843,2,1441,0.0071249795,6008.102828502655,0.6979308,0.0,1089536
1354.54,-4.72,-0.015719578,0.004176914,0.5583911538124084,3,1444,0.009782259,6012.09172129631,0.734464,0.0,1093632
1364.46,-4.72,-0.012233806,0.004113696,0.603490799665451,1,1445,0.005211036,6015.901571035385,0.7522125,0.0,1097728
1383.86,-4.69,-0.012785647,0.003865256,0.44753795862197876,1,1446,0.007904546,6838.5785048007965,0.5718874,0.0,1101824
1418.64,-4.7,-0.016467102,0.004621103,0.5767661035060883,2,1448,0.007937915,6842.350769281387,0.7239273,0.0,1105920
1446.06,-4.71,-0.01725826,0.0035239013,0.6090565323829651,3,1451,0.009644023,6846.102828741074,0.78604394,0.0,1110016
1451.15,-4.71,-0.017213326,0.00569412,0.5623471140861511,2,1453,0.007878671,6849.975278139114,0.7690523,0.0,1114112
1471.84,-4.7,-0.015742477,0.0049498104,0.5062091052532196,1,1454,0.0044600694,6853.7464253902435,0.7900938,0.0,1118208
1512.13,-4.69,-0.014741739,0.0043248083,0.6009571254253387,2,1456,0.007862179,6857.50351023674,0.807141,0.0,1122304
1529.59,-4.69,-0.015613528,0.0044451347,0.6520049273967743,1,1457,0.0062060966,6861.45100235939,0.83074045,0.0,1126400
1563.11,-4.68,-0.014629432,0.0034948287,0.551093578338623,2,1459,0.0051205987,6865.586083173752,0.8022325,0.0,1130496
1573.1,-4.68,-0.015335899,0.0047668316,0.6077114939689636,1,1460,0.0065046945,6869.733221292496,0.78234863,0.0,1134592
