loss_pol_surr,TimestepsSoFar,loss_kl,EpThisIter,EpLenMean,loss_pol_entpen,loss_ent,EpisodesSoFar,EpRewMean,TimeElapsed,loss_vf_loss,ev_tdlam_before
-0.008579158,4096,0.005579406,6,648.8333333333334,0.0,2.0738277,6,-1.0,11.341744422912598,0.028022569,0.017642199993133545
-0.008177748,8192,0.008747135,6,637.5,0.0,2.0651584,12,-1.0833333333333333,24.473910808563232,0.023321029,0.7754466980695724
-0.010139185,12288,0.007712636,7,640.8421052631579,0.0,2.0586026,19,-0.42105263157894735,35.52849721908569,0.0245225,0.8665373921394348
-0.012662344,16384,0.008692578,6,642.04,0.0,2.0418546,25,-0.88,43.50099968910217,0.022629019,0.9081654623150826
-0.01212904,20480,0.00576863,7,639.78125,0.0,2.0336218,32,-0.90625,50.699666023254395,0.021497129,0.9067026972770691
-0.01052426,24576,0.006620063,6,646.3157894736842,0.0,2.0171616,38,-0.9210526315789473,58.22394418716431,0.02341314,0.9220171198248863
-0.010339952,28672,0.005070771,6,643.2045454545455,0.0,2.0156949,44,-0.8181818181818182,68.37478685379028,0.020968167,0.9294402375817299
-0.012994421,32768,0.0062869214,6,644.58,0.0,2.0158045,50,-0.9,80.00122547149658,0.024125218,0.9302888810634613
-0.0116363745,36864,0.0074668033,6,648.4642857142857,0.0,2.0173044,56,-0.6607142857142857,90.90411901473999,0.02846617,0.9092328920960426
-0.01030166,40960,0.008357493,7,646.8412698412699,0.0,2.009261,63,-0.6349206349206349,102.0938446521759,0.02439818,0.9247324019670486
-0.011154185,45056,0.0058998973,6,645.1014492753624,0.0,1.9949838,69,-0.7246376811594203,113.59587359428406,0.021422187,0.9373921677470207
-0.01170868,49152,0.006841217,7,646.5921052631579,0.0,2.006419,76,-0.6578947368421053,124.80206656455994,0.02793457,0.9361050575971603
-0.009216969,53248,0.009357229,6,648.7682926829268,0.0,1.9614773,82,-0.6341463414634146,132.84264516830444,0.024338076,0.9221837073564529
-0.010155984,57344,0.0064244727,6,650.0340909090909,0.0,1.9635601,88,-0.5454545454545454,140.59378361701965,0.023951752,0.9353940263390541
-0.010940429,61440,0.0072300155,6,652.8297872340426,0.0,1.9487977,94,-0.48936170212765956,148.15560698509216,0.026393041,0.9132228791713715
-0.011600799,65536,0.0063011213,6,650.55,0.0,1.947474,100,-0.49,156.9013340473175,0.025009617,0.928816169500351
-0.0118260635,69632,0.0061149625,7,647.36,0.0,1.9349723,107,-0.65,167.5782060623169,0.01990861,0.9320357069373131
-0.010832088,73728,0.0062573035,7,646.16,0.0,1.947638,114,-0.57,178.00767254829407,0.02496722,0.9269806370139122
-0.012872773,77824,0.006358807,6,648.96,0.0,1.9228925,120,-0.6,189.130526304245,0.024178665,0.9258682653307915
-0.015407704,81920,0.008478591,7,644.85,0.0,1.9249123,127,-0.47,199.61283206939697,0.025322523,0.9382636249065399
-0.014742994,86016,0.007369942,6,643.46,0.0,1.9076937,133,-0.48,209.38617324829102,0.027723733,0.9087868854403496
-0.012854526,90112,0.008524371,6,642.96,0.0,1.9115747,139,-0.38,218.3512020111084,0.026632745,0.9233586490154266
-0.011625003,94208,0.008755573,7,644.56,0.0,1.8895315,146,-0.39,226.0459337234497,0.024007589,0.9356526881456375
-0.013323652,98304,0.0067944527,7,636.54,0.0,1.8815396,153,-0.53,234.02009558677673,0.022932023,0.9258916229009628
-0.013951153,102400,0.006691234,6,638.53,0.0,1.8860062,159,-0.5,260.5267686843872,0.02817553,0.9206302016973495
-0.013895856,106496,0.007231301,7,640.8,0.0,1.8659396,166,-0.38,271.1689145565033,0.020728106,0.9334398880600929
-0.013953981,110592,0.008601638,6,635.29,0.0,1.836032,172,-0.31,282.00190901756287,0.033607025,0.8728681802749634
-0.013904485,114688,0.00809458,7,634.01,0.0,1.8087418,179,-0.27,290.97726678848267,0.023876019,0.9395620226860046
-0.017240755,118784,0.008117583,6,637.22,0.0,1.7601211,185,-0.43,299.08027625083923,0.021840053,0.913769394159317
-0.01469487,122880,0.006176004,7,629.29,0.0,1.7202997,192,-0.62,306.72407698631287,0.024007022,0.9279331564903259
-0.013957992,126976,0.006473217,5,631.97,0.0,1.7472262,197,-0.55,316.4428782463074,0.021211842,0.9228866174817085
-0.015360951,131072,0.009067904,7,630.84,0.0,1.7357912,204,-0.43,327.6325452327728,0.022118594,0.9300362095236778
-0.014242075,135168,0.0058533074,5,641.21,0.0,1.7239618,209,-0.26,337.433039188385,0.021436661,0.9312625974416733
-0.013353944,139264,0.0058355555,7,641.25,0.0,1.7610974,216,-0.35,346.19374322891235,0.019519387,0.9385410323739052
-0.014005056,143360,0.007711235,6,641.28,0.0,1.7340869,222,-0.28,355.28951358795166,0.026018139,0.9225080758333206
-0.01473514,147456,0.0063483487,6,643.74,0.0,1.7183795,228,-0.31,364.3567295074463,0.022710526,0.9383029937744141
-0.01199342,151552,0.0057715573,6,648.91,0.0,1.7147584,234,-0.3,371.6924059391022,0.022044577,0.9253044351935387
-0.014048675,155648,0.008127848,7,643.49,0.0,1.7031441,241,-0.49,379.0769076347351,0.023828298,0.911286786198616
-0.014349244,159744,0.0060423757,5,649.54,0.0,1.6985458,246,-0.42,386.98310470581055,0.023562375,0.9301193729043007
-0.017196422,163840,0.0094321985,6,657.7,0.0,1.7159579,252,-0.34,397.82982110977173,0.021089388,0.9273075833916664
-0.012452591,167936,0.0059006386,6,661.85,0.0,1.6984745,258,-0.39,408.7086703777313,0.021836944,0.9255373477935791
-0.016009597,172032,0.0100927595,6,661.68,0.0,1.7074009,264,-0.37,419.2298345565796,0.023811838,0.9305918663740158
-0.01478265,176128,0.0064901523,7,662.63,0.0,1.672112,271,-0.45,429.9740331172943,0.021754667,0.9331042692065239
-0.014512349,180224,0.0065232255,7,657.51,0.0,1.6576384,278,-0.41,440.1145510673523,0.022191683,0.9489145986735821
-0.016619181,184320,0.006052145,7,651.98,0.0,1.6153787,285,-0.34,449.2889127731323,0.025578579,0.923862099647522
-0.015818529,188416,0.0054152636,7,655.31,0.0,1.6340716,292,-0.25,457.2904951572418,0.02109515,0.9345554336905479
-0.014508747,192512,0.005515491,7,648.62,0.0,1.6140549,299,-0.55,465.0339198112488,0.020500155,0.9075266197323799
-0.01186819,196608,0.0042038504,6,646.74,0.0,1.6267313,305,-0.54,472.9618468284607,0.026927536,0.9187463000416756
-0.01581452,200704,0.006350425,7,636.55,0.0,1.6059699,312,-0.6,497.1226849555969,0.022868669,0.9358991384506226
-0.015575412,204800,0.0061920932,6,639.1,0.0,1.5735757,318,-0.67,508.0201859474182,0.02600963,0.9300796166062355
-0.016622819,208896,0.007888589,6,640.32,0.0,1.5479567,324,-0.61,518.7035887241364,0.019273361,0.9385380856692791
-0.015282871,212992,0.0054314625,7,635.55,0.0,1.5303113,331,-0.6,528.3534529209137,0.023745788,0.9232398495078087
-0.014188424,217088,0.007845658,7,635.36,0.0,1.5339341,338,-0.58,536.0260238647461,0.025373435,0.942070983350277
-0.015690286,221184,0.0057615465,7,626.92,0.0,1.5225112,345,-0.65,543.605149269104,0.024812965,0.9384040124714375
-0.017206449,225280,0.0077287583,7,620.24,0.0,1.538595,352,-0.65,551.4202275276184,0.019826598,0.9365184456110001
-0.013916294,229376,0.0062412657,6,615.17,0.0,1.5206084,358,-0.62,560.6653385162354,0.020911627,0.9366274774074554
-0.014394035,233472,0.005729381,6,617.75,0.0,1.5336925,364,-0.71,572.2010776996613,0.02138869,0.9347584694623947
-0.015876682,237568,0.007821654,7,614.75,0.0,1.5265009,371,-0.62,583.703343629837,0.022422299,0.9162053987383842
-0.015136249,241664,0.007994145,6,618.8,0.0,1.5259628,377,-0.64,594.1956436634064,0.023419054,0.9292996674776077
-0.012973954,245760,0.0064092088,7,622.26,0.0,1.515163,384,-0.49,604.7630908489227,0.02144097,0.9263152033090591
-0.015907759,249856,0.00811531,6,627.91,0.0,1.4868714,390,-0.48,614.1363155841827,0.022435214,0.9207492992281914
-0.01700898,253952,0.006746151,6,629.01,0.0,1.4630007,396,-0.45,621.619579076767,0.023882521,0.9190946742892265
-0.016812244,258048,0.0060993754,7,628.65,0.0,1.4212946,403,-0.47,628.7387361526489,0.02140321,0.9373683333396912
-0.01752518,262144,0.007169839,5,632.47,0.0,1.44577,408,-0.38,636.088953256607,0.020602988,0.9305543377995491
-0.019943923,266240,0.007809048,7,639.37,0.0,1.4128345,415,-0.34,645.3158683776855,0.022864057,0.9256986677646637
-0.01720584,270336,0.005595963,7,632.81,0.0,1.4114838,422,-0.24,655.774222612381,0.028290201,0.9239929020404816
-0.013505276,274432,0.0068683047,6,635.68,0.0,1.3747864,428,-0.21,666.9900608062744,0.01991511,0.9298962280154228
-0.01582162,278528,0.0061817626,6,639.33,0.0,1.3839079,434,-0.29,677.9161190986633,0.021000678,0.9464669115841389
-0.013797295,282624,0.0062948596,6,639.0,0.0,1.3906722,440,-0.29,688.7258796691895,0.017982181,0.9477910846471786
-0.015683897,286720,0.0060905437,6,646.48,0.0,1.3734038,446,-0.3,696.8440065383911,0.020794723,0.9426764696836472
-0.01597297,290816,0.0045463783,7,649.08,0.0,1.3597096,453,-0.3,704.5278072357178,0.019511027,0.9306840896606445
-0.0150901675,294912,0.0052803922,6,647.75,0.0,1.3630531,459,-0.38,711.9366714954376,0.019534469,0.9294412136077881
-0.017263332,299008,0.007863125,7,643.23,0.0,1.3769381,466,-0.48,720.0689256191254,0.02183505,0.9388457350432873
-0.016904714,303104,0.0065774876,7,642.68,0.0,1.3743981,473,-0.58,744.0935845375061,0.020785794,0.931468054652214
-0.016870799,307200,0.0063962564,6,645.38,0.0,1.3880869,479,-0.72,754.4645109176636,0.027366525,0.9202181175351143
-0.015687685,311296,0.0049629905,7,636.9,0.0,1.3967813,486,-0.83,764.8706178665161,0.026636807,0.920603945851326
-0.014411378,315392,0.006681795,7,635.34,0.0,1.3810214,493,-0.81,775.5120310783386,0.020866988,0.9475943855941296
-0.014016701,319488,0.005559563,7,633.81,0.0,1.3370799,500,-0.59,784.8539054393768,0.019087946,0.9552576839923859
-0.015869254,323584,0.0072954767,7,627.56,0.0,1.352485,507,-0.65,792.5015802383423,0.024779188,0.9312491714954376
-0.019073166,327680,0.007462677,5,631.51,0.0,1.3487538,512,-0.71,800.60942029953,0.025467396,0.9229170605540276
-0.015178335,331776,0.0062740054,7,631.49,0.0,1.3210367,519,-0.77,808.5565464496613,0.025720492,0.9281340464949608
-0.017002871,335872,0.0064841397,6,629.22,0.0,1.3115145,525,-0.63,818.9651298522949,0.022629615,0.9334936290979385
-0.01778746,339968,0.007879032,6,630.98,0.0,1.2860883,531,-0.6,829.1182363033295,0.02177584,0.9259814694523811
-0.017407293,344064,0.0061097406,7,628.6,0.0,1.2957685,538,-0.61,839.5898616313934,0.024323575,0.9111012518405914
-0.017752137,348160,0.0062540253,6,630.28,0.0,1.2659968,544,-0.63,852.287513256073,0.021340711,0.9318323060870171
-0.015479195,352256,0.0058973553,7,628.16,0.0,1.2835186,551,-0.5,862.455278635025,0.018832188,0.9366395398974419
-0.019248355,356352,0.0069107786,6,627.35,0.0,1.2997819,557,-0.44,870.6767091751099,0.021309415,0.9369004517793655
-0.019457873,360448,0.005275523,6,633.37,0.0,1.3183486,563,-0.29,878.1494452953339,0.02401764,0.9280623942613602
-0.019197673,364544,0.006643473,7,631.91,0.0,1.2940375,570,-0.35,885.3916580677032,0.021108072,0.9269278645515442
-0.017243858,368640,0.0060426197,6,635.8,0.0,1.3053573,576,-0.31,894.5056133270264,0.023104005,0.9234712868928909
-0.019120606,372736,0.0054804673,7,636.9,0.0,1.2877383,583,-0.17,905.6996173858643,0.022025075,0.936931312084198
-0.01938917,376832,0.006404107,6,641.01,0.0,1.3038766,589,-0.12,917.4599957466125,0.021263871,0.9298877045512199
-0.01533043,380928,0.0053484244,8,632.39,0.0,1.2925209,597,-0.13,928.1114883422852,0.021349344,0.9264342784881592
-0.018320598,385024,0.006522079,6,634.12,0.0,1.3183212,603,-0.18,937.1299517154694,0.024826549,0.9152962937951088
-0.01651382,389120,0.006891799,6,636.25,0.0,1.301561,609,-0.27,944.6134610176086,0.02845692,0.9095673710107803
-0.016330397,393216,0.006795728,6,636.41,0.0,1.2700298,615,-0.14,952.0994775295258,0.023855027,0.9247846826910973
-0.018193107,397312,0.0053441,7,630.57,0.0,1.3019438,622,-0.43,962.3476731777191,0.019373836,0.9128793179988861
-0.01642528,401408,0.004631192,6,640.14,0.0,1.2801298,628,-0.59,987.6485559940338,0.022434281,0.929177425801754
-0.016468085,405504,0.0050781514,6,637.19,0.0,1.2759497,634,-0.56,997.1713721752167,0.020893313,0.9341417253017426
-0.016669797,409600,0.00634846,6,643.67,0.0,1.2300091,640,-0.47,1004.8721764087677,0.021147577,0.9326741993427277
-0.017341213,413696,0.0060687717,7,637.91,0.0,1.2433136,647,-0.59,1012.2721083164215,0.026902197,0.9035370200872421
-0.017682526,417792,0.0059570936,6,641.34,0.0,1.2590146,653,-0.58,1021.4233984947205,0.029196352,0.8959538415074348
-0.016935192,421888,0.008270451,7,632.9,0.0,1.2188287,660,-0.54,1032.583045244217,0.019864948,0.9160043373703957
-0.015370943,425984,0.004662788,7,632.96,0.0,1.2113359,667,-0.56,1043.8539037704468,0.025133992,0.9359477832913399
-0.016889917,430080,0.006286043,6,633.06,0.0,1.2272532,673,-0.56,1054.036865234375,0.023619032,0.9178271144628525
-0.017991297,434176,0.006641382,6,636.55,0.0,1.2105538,679,-0.64,1063.4147770404816,0.025364542,0.9170364961028099
-0.017830439,438272,0.0065733334,6,638.9,0.0,1.2097902,685,-0.58,1071.1340532302856,0.022763997,0.9205085933208466
-0.019720757,442368,0.006654443,7,640.84,0.0,1.2286224,692,-0.73,1079.0445120334625,0.022230845,0.9216032549738884
-0.015379591,446464,0.0049299723,7,641.23,0.0,1.2033615,699,-0.62,1088.512699842453,0.018118542,0.9343206956982613
-0.016587878,450560,0.0057446696,6,642.4,0.0,1.1776458,705,-0.56,1099.2577800750732,0.026180917,0.8991357609629631
-0.017713362,454656,0.0070665735,6,642.5,0.0,1.2009109,711,-0.37,1110.0557887554169,0.0209438,0.9241110160946846
-0.016717087,458752,0.006963102,7,643.15,0.0,1.2257559,718,-0.45,1120.500471830368,0.027430385,0.9096795096993446
-0.01875351,462848,0.008518009,6,644.41,0.0,1.2042122,724,-0.3,1130.7310671806335,0.020213246,0.935990072786808
-0.015215663,466944,0.0050256117,6,638.41,0.0,1.1433727,730,-0.17,1140.2628009319305,0.019841814,0.9398824982345104
-0.018794868,471040,0.0065853437,7,634.18,0.0,1.1329943,737,-0.15,1149.2218806743622,0.01926534,0.9351075813174248
-0.016795654,475136,0.007503691,7,628.43,0.0,1.0994669,744,-0.04,1156.5525312423706,0.02179301,0.9355693608522415
-0.018277764,479232,0.008838587,7,632.41,0.0,1.0767994,751,-0.01,1163.9747865200043,0.020830426,0.941893819719553
-0.019533057,483328,0.0060335957,6,636.38,0.0,1.0720297,757,-0.17,1173.5032522678375,0.020080863,0.9402748681604862
-0.017305462,487424,0.0060516647,6,635.59,0.0,1.0661411,763,-0.11,1184.0084590911865,0.031192023,0.9208980649709702
-0.01631905,491520,0.005920554,7,637.15,0.0,1.0917165,770,-0.18,1194.0325639247894,0.02237629,0.9373289942741394
-0.017971257,495616,0.005373069,6,635.49,0.0,1.0813676,776,-0.16,1203.8769567012787,0.024882048,0.9088146910071373
-0.016201464,499712,0.007332545,7,631.93,0.0,1.1030087,783,-0.21,1212.7430210113525,0.022372708,0.9125672578811646
-0.013488308,503808,0.005662823,5,633.11,0.0,1.0841433,788,-0.22,1228.3682081699371,0.024195274,0.9191562086343765
-0.017993568,507904,0.007467376,6,637.73,0.0,1.0785545,794,-0.13,1236.3276743888855,0.021463512,0.9288930147886276
-0.018512154,512000,0.0069578723,7,645.37,0.0,1.078012,801,-0.24,1247.7043006420135,0.0222413,0.9196188896894455
-0.017793015,516096,0.0055507976,7,635.96,0.0,1.0348396,808,-0.35,1258.194137096405,0.026089167,0.9016676098108292
-0.01859919,520192,0.005547573,7,632.58,0.0,1.0905997,815,-0.47,1268.803548336029,0.021851247,0.9204611852765083
-0.015348327,524288,0.006102633,6,631.64,0.0,1.0576123,821,-0.4,1279.1968331336975,0.02796661,0.9151790738105774
-0.019823989,528384,0.007350835,7,626.3,0.0,1.021835,828,-0.35,1288.4998342990875,0.025928,0.9208119213581085
-0.01809331,532480,0.006136734,7,627.38,0.0,0.99398375,835,-0.38,1295.4525499343872,0.022190463,0.9220348745584488
-0.01764737,536576,0.0071654953,7,628.93,0.0,0.95821226,842,-0.24,1302.4223577976227,0.025280626,0.9128948673605919
-0.016878163,540672,0.0050160876,7,626.61,0.0,0.9949369,849,-0.29,1311.2579383850098,0.024612203,0.9174643233418465
-0.016173154,544768,0.007004312,6,621.88,0.0,1.0264941,855,-0.42,1320.8325827121735,0.023057764,0.9278936088085175
-0.018581968,548864,0.007660296,6,625.96,0.0,1.0059929,861,-0.4,1330.910171508789,0.021695146,0.9203188046813011
-0.015537551,552960,0.006814678,7,626.53,0.0,0.9667006,868,-0.24,1340.8970685005188,0.0206827,0.9322195872664452
-0.017616315,557056,0.007029684,5,629.53,0.0,1.02672,873,-0.23,1349.772989988327,0.023915945,0.9151813462376595
-0.017226245,561152,0.006486733,7,632.41,0.0,1.0021394,880,-0.27,1356.9122705459595,0.02099326,0.9333994314074516
-0.016835105,565248,0.005888622,6,626.29,0.0,1.0104309,886,-0.3,1363.8180985450745,0.022923283,0.9286061078310013
-0.01622432,569344,0.006584459,7,625.4,0.0,0.99687546,893,-0.39,1370.609026670456,0.021161864,0.9195747748017311
-0.018452749,573440,0.008382438,6,627.06,0.0,1.0008117,899,-0.42,1381.852629184723,0.022700023,0.9145146757364273
-0.021018894,577536,0.0076552187,6,627.89,0.0,0.9894041,905,-0.3,1392.4102580547333,0.01795949,0.9245786145329475
-0.019251667,581632,0.005755605,7,632.76,0.0,1.0116209,912,-0.26,1403.0791289806366,0.0173964,0.9473540745675564
-0.018105645,585728,0.006851428,6,635.8,0.0,0.98686236,918,-0.22,1413.288819551468,0.019573484,0.9324465990066528
-0.017568434,589824,0.006237268,7,634.57,0.0,0.9638905,925,-0.19,1423.486094713211,0.023686426,0.9295832514762878
-0.022112098,593920,0.0074774385,7,634.71,0.0,1.0152574,932,-0.26,1432.2845587730408,0.029127581,0.8918368890881538
-0.017237635,598016,0.006631657,7,633.14,0.0,1.0044366,939,-0.26,1440.2669491767883,0.022403056,0.9220316708087921
-0.019851096,602112,0.005054132,6,636.4,0.0,1.0102395,945,-0.41,1459.9339401721954,0.02149101,0.9280700907111168
-0.017296484,606208,0.005888615,6,639.15,0.0,0.9806385,951,-0.33,1470.9725601673126,0.022274967,0.9195227399468422
-0.021248585,610304,0.0068433955,7,636.07,0.0,0.97939026,958,-0.2,1481.9620170593262,0.0216724,0.914976641535759
-0.017101604,614400,0.0065768566,6,632.75,0.0,0.96980035,964,-0.2,1492.2382917404175,0.02185138,0.9361385703086853
-0.018299233,618496,0.0061183097,7,631.94,0.0,1.0125966,971,-0.34,1502.990098953247,0.019928198,0.9244408532977104
-0.021861613,622592,0.0069659706,6,632.5,0.0,0.9520913,977,-0.36,1512.9111993312836,0.021581857,0.9218499287962914
-0.022436883,626688,0.006453351,8,623.04,0.0,1.009787,985,-0.44,1520.2794871330261,0.016333375,0.9250553175806999
-0.017311482,630784,0.006078675,6,627.6,0.0,0.91415375,991,-0.41,1527.5031716823578,0.020198496,0.9232954382896423
-0.018898617,634880,0.006039586,8,615.72,0.0,0.96337944,999,-0.39,1535.151103258133,0.020475278,0.9177833572030067
-0.02142004,638976,0.009898838,6,614.53,0.0,0.94900614,1005,-0.51,1545.2144153118134,0.021334425,0.914567343890667
-0.022099325,643072,0.0073766056,7,615.19,0.0,0.9663995,1012,-0.57,1555.2482631206512,0.022569573,0.9130108803510666
-0.019411584,647168,0.0054886634,6,614.97,0.0,0.96004474,1018,-0.66,1565.0719530582428,0.020626118,0.936680369079113
-0.019553762,651264,0.007419103,7,615.21,0.0,0.933453,1025,-0.67,1576.292686700821,0.019091437,0.9346814677119255
-0.02056397,655360,0.0060283043,6,618.21,0.0,0.9343739,1031,-0.8,1586.7999999523163,0.017951032,0.9353715106844902
-0.01854898,659456,0.005310857,7,620.7,0.0,0.9232384,1038,-0.82,1595.7146294116974,0.019851713,0.9435547851026058
-0.022129895,663552,0.00826223,6,620.8,0.0,0.94940513,1044,-0.87,1603.514835357666,0.023791926,0.930027648806572
-0.018930038,667648,0.006695241,6,622.55,0.0,0.93987966,1050,-0.9,1610.9142580032349,0.02643354,0.9218083098530769
-0.018288404,671744,0.007830493,7,620.01,0.0,0.9409782,1057,-0.98,1620.234121799469,0.022695946,0.9294938966631889
-0.018490193,675840,0.005776271,6,621.84,0.0,0.90208155,1063,-0.97,1630.3254098892212,0.025998073,0.9101390689611435
-0.019826047,679936,0.007206174,6,625.08,0.0,0.9379924,1069,-0.96,1640.45583152771,0.02371773,0.9325599446892738
-0.021043196,684032,0.0060662264,7,625.38,0.0,0.92805415,1076,-0.87,1650.5447993278503,0.03175249,0.9058980792760849
-0.020614568,688128,0.0069697336,6,631.81,0.0,0.9218059,1082,-0.78,1659.0049295425415,0.024763528,0.9130689427256584
-0.01680178,692224,0.0069824103,7,631.76,0.0,0.9205626,1089,-0.66,1667.5875959396362,0.020252626,0.9248276501893997
-0.020387921,696320,0.0071262894,6,628.32,0.0,0.8941502,1095,-0.64,1675.2991483211517,0.024853984,0.9222594499588013
-0.019112233,700416,0.007955569,7,631.21,0.0,0.94294953,1102,-0.69,1694.2033438682556,0.017602934,0.9077873006463051
-0.01797831,704512,0.006430332,7,630.13,0.0,0.92773175,1109,-0.71,1707.4822266101837,0.01842332,0.9285934120416641
-0.015145031,708608,0.006188968,7,625.89,0.0,0.88125354,1116,-0.73,1719.321385383606,0.0202663,0.936481200158596
-0.016076762,712704,0.0053486987,7,628.02,0.0,0.85552084,1123,-0.65,1729.927054643631,0.020481817,0.9221451431512833
-0.018680362,716800,0.007642406,6,624.04,0.0,0.898838,1129,-0.57,1739.498918056488,0.021374432,0.9334778785705566
-0.018762501,720896,0.0073023513,8,618.45,0.0,0.8919084,1137,-0.41,1747.9325172901154,0.020219143,0.9312165677547455
-0.01806169,724992,0.0070338976,6,619.21,0.0,0.8901918,1143,-0.37,1756.977735042572,0.020580588,0.9302796274423599
-0.019998841,729088,0.006327683,6,621.43,0.0,0.9232997,1149,-0.46,1764.6751637458801,0.020136572,0.9246838092803955
-0.019708805,733184,0.007405755,7,621.34,0.0,0.91619986,1156,-0.41,1772.8562226295471,0.027141107,0.916920393705368
-0.019675698,737280,0.0067790113,7,619.92,0.0,0.84610724,1163,-0.33,1783.958322763443,0.023665529,0.9356442838907242
-0.018891063,741376,0.0052835573,6,616.65,0.0,0.90946954,1169,-0.34,1794.4436016082764,0.022216935,0.9287290573120117
-0.017863713,745472,0.007037169,7,613.61,0.0,0.9159362,1176,-0.3,1804.9029548168182,0.02252409,0.9339898228645325
-0.019214885,749568,0.007086662,6,611.72,0.0,0.9196987,1182,-0.31,1815.1507267951965,0.019642677,0.9297651499509811
-0.02017913,753664,0.007786376,7,614.34,0.0,0.91925305,1189,-0.42,1826.1212701797485,0.019610215,0.9313599094748497
-0.020245802,757760,0.0074829045,6,619.01,0.0,0.8851129,1195,-0.51,1834.842316865921,0.020716645,0.9275516718626022
-0.021177977,761856,0.0064992616,7,619.54,0.0,0.8995398,1202,-0.33,1842.7675836086273,0.022110688,0.9220484718680382
-0.018993763,765952,0.0067034466,6,618.18,0.0,0.8962391,1208,-0.24,1850.5813539028168,0.025226489,0.9173888340592384
-0.022792859,770048,0.007825178,7,623.44,0.0,0.9077808,1215,-0.18,1859.8146770000458,0.020886349,0.9302007704973221
-0.018153261,774144,0.008746588,7,620.56,0.0,0.92694336,1222,-0.24,1871.1620647907257,0.023121323,0.9313196018338203
-0.020679442,778240,0.006865966,6,625.0,0.0,0.9283796,1228,-0.26,1881.7447347640991,0.019780058,0.9246230944991112
-0.01998817,782336,0.008309366,6,628.39,0.0,0.8873949,1234,-0.2,1892.23841547966,0.022114433,0.9138612300157547
-0.01707266,786432,0.006148816,6,634.85,0.0,0.8934099,1240,-0.26,1902.965095281601,0.022571765,0.9240068644285202
-0.020762606,790528,0.0071466123,7,630.31,0.0,0.90306294,1247,-0.26,1912.0054774284363,0.020999849,0.922108568251133
-0.018152047,794624,0.0069787567,6,631.5,0.0,0.85407233,1253,-0.24,1919.9595365524292,0.024527783,0.9351892992854118
-0.020268658,798720,0.0056816847,6,634.84,0.0,0.8546419,1259,-0.32,1927.9810693264008,0.020189896,0.945357833057642
-0.020223208,802816,0.0055127405,5,642.85,0.0,0.8559657,1264,-0.28,1952.9757716655731,0.028336564,0.9203065484762192
-0.021978475,806912,0.008344061,8,637.61,0.0,0.82582253,1272,-0.11,1965.0739812850952,0.018817471,0.9338882490992546
-0.017475534,811008,0.0061818054,6,640.81,0.0,0.8668984,1278,-0.11,1976.6205959320068,0.023793189,0.9186761528253555
-0.019372582,815104,0.0052080536,7,634.26,0.0,0.8585018,1285,-0.06,1986.8685038089752,0.021377442,0.9356596022844315
-0.020177456,819200,0.006024557,7,629.45,0.0,0.870265,1292,-0.14,1995.876612663269,0.020225381,0.9364275932312012
-0.021477463,823296,0.007050911,6,631.86,0.0,0.8592795,1298,-0.17,2004.7695472240448,0.022045577,0.9331525191664696
-0.020796938,827392,0.0068230173,8,630.71,0.0,0.8609626,1306,-0.14,2012.743201971054,0.021145403,0.9372790232300758
-0.02042478,831488,0.005882869,6,634.59,0.0,0.86589605,1312,-0.01,2020.617350101471,0.020595413,0.927958607673645
-0.020765807,835584,0.007281214,7,634.16,0.0,0.85168666,1319,0.02,2031.4085364341736,0.021679824,0.9371568262577057
-0.021377705,839680,0.006734517,7,625.6,0.0,0.8678133,1326,-0.09,2043.3328170776367,0.022296267,0.932619035243988
-0.02198103,843776,0.0064544813,6,629.39,0.0,0.87225413,1332,-0.03,2054.7632582187653,0.026003147,0.9170200824737549
-0.017193962,847872,0.005925251,7,624.69,0.0,0.8241497,1339,-0.02,2065.2360451221466,0.02247092,0.929179273545742
-0.022497196,851968,0.0078097335,7,618.1,0.0,0.8570502,1346,-0.09,2075.143575668335,0.02302047,0.9383751749992371
-0.020548483,856064,0.0075220843,6,622.24,0.0,0.80894905,1352,-0.11,2083.7600367069244,0.02444449,0.9213178232312202
-0.021985408,860160,0.007503089,6,625.13,0.0,0.85059345,1358,-0.14,2091.4550952911377,0.025760658,0.8833507969975471
-0.025037015,864256,0.0062598553,7,612.91,0.0,0.8498575,1365,-0.24,2099.1774792671204,0.01896796,0.922558031976223
-0.019295702,868352,0.0052463203,6,620.87,0.0,0.833531,1371,-0.28,2106.4927217960358,0.022136884,0.9326051622629166
-0.02293598,872448,0.0069212154,6,619.08,0.0,0.82939494,1377,-0.27,2115.5888748168945,0.023824198,0.9286420196294785
-0.02162298,876544,0.006165698,7,625.32,0.0,0.8338359,1384,-0.24,2126.992274284363,0.01944862,0.9295362085103989
-0.020085271,880640,0.0053617186,7,623.67,0.0,0.84596735,1391,-0.17,2136.889179468155,0.018881315,0.9317392930388451
-0.020789392,884736,0.0059942403,6,624.56,0.0,0.87324977,1397,-0.3,2146.4538259506226,0.025300352,0.9296098276972771
-0.0204994,888832,0.0061482573,7,627.29,0.0,0.84104615,1404,-0.24,2155.980316877365,0.020893645,0.9333037883043289
-0.022290677,892928,0.006382807,6,630.45,0.0,0.8451887,1410,-0.31,2164.215693950653,0.023375532,0.892903707921505
-0.0185202,897024,0.00869534,6,631.0,0.0,0.82315755,1416,-0.43,2171.322631597519,0.022171933,0.9116070196032524
