loss_kl,loss_pol_surr,TimestepsSoFar,loss_ent,ev_tdlam_before,EpisodesSoFar,loss_pol_entpen,loss_vf_loss,TimeElapsed,EpThisIter,EpLenMean,EpRewMean
0.010409923,-0.013204647,244480,0.97207445,0.8448864370584488,396,-0.009720745,0.011316223,392.3800413608551,0,630.5,1.4249999999999732
0.00253984,-0.0038341759,244736,0.7439773,0.8240522295236588,397,-0.0074397726,0.025417162,392.7810413837433,1,633.86,1.4685999999999726
0.0027989168,-0.0013813954,244992,0.79267204,0.9044072553515434,397,-0.00792672,0.010024423,393.18204140663147,0,633.86,1.4685999999999726
0.005262483,-0.004277084,245248,0.7041033,0.8688362240791321,398,-0.0070410334,0.012817959,393.587042093277,1,632.99,1.449899999999973
0.006273549,-0.0056303684,245504,0.62849855,0.8787174895405769,399,-0.0062849857,0.012260215,393.989040851593,1,631.06,1.430599999999973
0.0036017513,-0.0060129836,245760,0.828292,0.826249822974205,399,-0.008282919,0.015450183,394.3900430202484,0,631.06,1.430599999999973
0.0025651152,-0.002180541,246016,0.6118446,0.918730616569519,400,-0.0061184457,0.012660025,394.7920415401459,1,628.08,1.4007999999999736
0.00444407,-0.0055889115,246272,0.875463,0.8511887937784195,400,-0.00875463,0.010160767,395.1930413246155,0,628.08,1.4007999999999736
0.00747588,-0.0127471555,246528,0.76810825,0.7597795724868774,400,-0.0076810815,0.013298912,395.60704159736633,0,628.08,1.4007999999999736
0.002910654,-0.0057332143,246784,0.7990891,0.8331170529127121,400,-0.00799089,0.019843195,396.0020411014557,0,628.08,1.4007999999999736
0.006624585,-0.007344419,247040,0.6551672,0.8941627815365791,401,-0.0065516727,0.014807435,396.3930411338806,1,628.93,1.4092999999999734
0.0045202626,-0.0024743248,247296,0.59313554,0.8852609992027283,401,-0.0059313555,0.012144254,396.7830412387848,0,628.93,1.4092999999999734
0.0064394036,-0.008395964,247552,0.6578362,0.9013283774256706,402,-0.0065783616,0.014011554,397.18904209136963,1,627.06,1.3905999999999739
0.00719525,0.0003895685,247808,0.8143916,0.7493295967578888,402,-0.008143916,0.01223259,397.58004117012024,0,627.06,1.3905999999999739
0.002989263,-0.0034244135,248064,0.8068531,0.7798564583063126,403,-0.008068531,0.030119404,397.97404313087463,1,625.81,1.3780999999999748
0.0023912096,-0.004608102,248320,0.6653832,0.8639133423566818,403,-0.0066538327,0.008235224,398.36406421661377,0,625.81,1.3780999999999748
0.006350432,-0.008153864,248576,0.95259565,0.8402630686759949,403,-0.009525957,0.008944921,398.7590641975403,0,625.81,1.3780999999999748
0.00410812,-0.003687486,248832,0.58711964,0.8292541652917862,404,-0.0058711963,0.01788016,399.1490638256073,1,623.13,1.3512999999999757
0.004229454,-0.0031210734,249088,0.46041465,0.8474895060062408,404,-0.004604147,0.0094209695,399.53923988342285,0,623.13,1.3512999999999757
0.0034165054,-0.0032235645,249344,0.6545209,0.8575456738471985,405,-0.0065452093,0.014568433,399.9280638694763,1,622.37,1.3436999999999757
0.0040751807,-0.0038927523,249600,0.77309096,0.8919636607170105,405,-0.0077309087,0.0112146335,400.3160638809204,0,622.37,1.3436999999999757
0.02245676,-0.014293045,249856,0.4948482,0.8926737830042839,406,-0.004948482,0.011993092,400.71006417274475,1,619.52,1.3151999999999768
0.004097252,-0.0027167853,250112,0.81935656,0.8950177133083344,406,-0.0081935655,0.009177432,475.27416038513184,0,619.52,1.3151999999999768
0.0031542778,-0.002518054,250368,0.4902673,0.884409673511982,407,-0.004902673,0.012548877,475.69336009025574,1,618.56,1.3055999999999768
