loss_kl,loss_vf_loss,loss_pol_entpen,EpRewMean,EpThisIter,TimestepsSoFar,EpisodesSoFar,TimeElapsed,ev_tdlam_before,loss_ent,EpLenMean,loss_pol_surr
0.004448808,0.0039052065,0.0,-2.61,1,884736,875,1003.4677309989929,0.6689098179340363,0.809028,2823.94,-0.01298479
0.0061381147,0.0014608746,0.0,-2.58,2,888832,877,1007.5148329734802,0.4834580421447754,0.86216116,2824.0,-0.015061101
0.008184835,0.003815619,0.0,-2.55,1,892928,878,1011.477737903595,0.2635077238082886,0.83210313,2824.0,-0.010937301
0.0051746075,0.0044378936,0.0,-2.47,2,897024,880,1015.6909821033478,0.38153088092803955,0.83489096,2844.58,-0.010647498
0.005831049,0.002089374,0.0,-2.45,1,901120,881,1019.2128601074219,0.49566805362701416,0.86922807,2849.58,-0.011742253
0.0051127723,0.0048167896,0.0,-2.43,1,905216,882,1022.5223524570465,0.4229656457901001,0.80736375,2849.58,-0.011795584
0.0044569736,0.004734988,0.0,-2.36,2,909312,884,1025.8986673355103,0.5331696271896362,0.8482302,2874.48,-0.014980404
0.0072239595,0.005276422,0.0,-2.35,1,913408,885,1029.4559695720673,0.45109689235687256,0.8496692,2882.96,-0.018907953
0.006254556,0.006215334,0.0,-2.32,2,917504,887,1032.7716171741486,0.4715837240219116,0.8600414,2895.37,-0.016390242
0.0058705406,0.0077921525,0.0,-2.32,1,921600,888,1036.1101384162903,0.35351693630218506,0.9157208,2900.69,-0.01510057
0.006132139,0.0032797942,0.0,-2.31,1,925696,889,1039.3295378684998,0.5166195929050446,0.9033645,2900.69,-0.018006047
0.0050526806,0.0024040558,0.0,-2.25,2,929792,891,1042.5368065834045,0.5745451748371124,0.8954367,2918.09,-0.013152899
0.0049692304,0.0025478746,0.0,-2.21,1,933888,892,1045.8638606071472,0.17504644393920898,0.9015688,2927.59,-0.013153342
0.004920055,0.0012532577,0.0,-2.16,1,937984,893,1049.167356967926,0.13960903882980347,0.9315022,2934.99,-0.009996084
0.007124663,0.00341466,0.0,-2.07,2,942080,895,1052.4088308811188,0.34521955251693726,0.93033165,2945.55,-0.012402002
0.0077031734,0.0010339601,0.0,-2.03,1,946176,896,1055.6718547344208,0.530095785856247,0.89739805,2955.7,-0.012746064
0.0066834283,0.003170969,0.0,-2.03,1,950272,897,1058.8663699626923,0.38003814220428467,0.9304034,2955.7,-0.014696707
0.0053091813,0.005425827,0.0,-2.0,2,954368,899,1062.1244702339172,0.3615254759788513,0.93011653,2972.51,-0.013287213
0.005989757,0.0049428614,0.0,-2.01,1,958464,900,1065.6940507888794,0.5261377692222595,0.91092,2972.51,-0.014899204
0.005535614,0.001065403,0.0,-1.92,2,962560,902,1069.6896419525146,0.03407019376754761,0.8976592,2985.27,-0.012528919
0.0063607874,0.0039241957,0.0,-1.9,1,966656,903,1074.2384588718414,0.5164039731025696,0.8969326,2995.9,-0.010689352
0.0054790787,0.0037146723,0.0,-1.88,1,970752,904,1078.6487979888916,0.5419576168060303,0.8941221,3001.07,-0.0120572345
0.00403824,0.0030903746,0.0,-1.89,2,974848,906,1082.635773897171,0.5337488949298859,0.93135834,3001.07,-0.013664277
0.0054227705,0.002839071,0.0,-1.86,1,978944,907,1086.4915277957916,0.3266763687133789,0.90804666,3001.07,-0.013396514
0.004974176,0.003882202,0.0,-1.83,1,983040,908,1090.1094188690186,0.5510422587394714,0.86982524,3002.29,-0.01592028
0.004482195,0.0016301955,0.0,-1.78,2,987136,910,1094.0815720558167,0.3823930025100708,0.9096437,3002.29,-0.013038013
0.0055029215,0.0056156497,0.0,-1.8,2,991232,912,1098.0429437160492,0.4532303810119629,0.9031379,2991.33,-0.015004956
0.008245164,0.0011262383,0.0,-1.76,1,995328,913,1101.9307899475098,0.14403033256530762,0.9085663,2991.33,-0.011280887
0.0032695099,0.0009992672,0.0,-1.74,1,999424,914,1105.5138838291168,0.008124589920043945,0.8790366,2991.33,-0.010910707
0.006625253,0.0014916275,0.0,-1.71,1,1003520,915,1262.483427286148,-0.002635359764099121,0.9498204,3019.12,-0.01351046
0.006326411,0.0011848373,0.0,-1.68,1,1007616,916,1265.7594361305237,0.44746601581573486,0.9004193,3019.12,-0.01529911
0.0062261275,0.00050061004,0.0,-1.67,1,1011712,917,1269.0213098526,0.3296054005622864,0.9474436,3019.12,-0.014285177
0.0065586735,0.0035881535,0.0,-1.61,2,1015808,919,1272.4678761959076,0.4609551429748535,0.9116224,3020.06,-0.016969869
0.005154367,0.0010520039,0.0,-1.59,1,1019904,920,1276.2241849899292,0.33707594871520996,0.96256876,3020.06,-0.012409854
0.0043560374,0.003195564,0.0,-1.59,2,1024000,922,1280.219032049179,0.5599259436130524,0.9455879,3020.06,-0.012472275
0.0052512167,0.0036418345,0.0,-1.57,1,1028096,923,1284.1835715770721,0.6768935322761536,0.9071967,3023.85,-0.011774226
0.0057240715,0.0010867121,0.0,-1.58,1,1032192,924,1288.3623051643372,0.13739585876464844,0.921406,3023.85,-0.011698139
0.0053285253,0.002595104,0.0,-1.55,2,1036288,926,1292.8658978939056,0.46187710762023926,0.9198296,3023.85,-0.015509233
0.007995299,0.003309809,0.0,-1.5,1,1040384,927,1296.7099249362946,0.3265230059623718,0.9109589,3023.85,-0.011918873
0.0050345557,0.000705992,0.0,-1.47,1,1044480,928,1300.2319033145905,0.595403403043747,0.896025,3023.85,-0.011595014
0.006055802,0.002650667,0.0,-1.48,2,1048576,930,1303.7889132499695,0.523138165473938,0.92088157,3023.85,-0.014815177
0.0059322943,0.0039366153,0.0,-1.45,1,1052672,931,1307.3696660995483,0.5639189779758453,0.8841032,3023.85,-0.015399728
0.005314562,0.0019877017,0.0,-1.47,1,1056768,932,1310.6852869987488,0.28580325841903687,0.9402728,3010.0,-0.014304718
0.0036988102,0.0020526138,0.0,-1.45,2,1060864,934,1314.0930666923523,0.3031046986579895,0.8822528,3010.0,-0.007313541
0.00750075,0.0013069357,0.0,-1.44,1,1064960,935,1317.3905527591705,0.14871549606323242,0.94159085,3010.0,-0.0124754105
0.0050742235,0.0013249768,0.0,-1.38,2,1069056,937,1320.699967622757,0.0900794267654419,0.9065769,3010.0,-0.011191437
0.003913862,0.0005078627,0.0,-1.36,1,1073152,938,1323.9464423656464,0.47230732440948486,0.88191354,3010.0,-0.011130657
0.007989174,0.0012224901,0.0,-1.36,1,1077248,939,1327.217420578003,0.6045020222663879,0.8962093,3010.0,-0.00853307
0.005952066,0.00061234715,0.0,-1.36,2,1081344,941,1330.506679534912,0.2987974286079407,0.88735145,3010.0,-0.010974678
0.0056797476,0.00289266,0.0,-1.37,1,1085440,942,1334.5790374279022,0.6031292378902435,0.8711037,3010.0,-0.010719443
0.0052530547,0.0012961612,0.0,-1.36,1,1089536,943,1338.082463979721,0.28374576568603516,0.865123,3010.0,-0.014402305
0.005819365,0.002128417,0.0,-1.33,2,1093632,945,1341.6629695892334,0.4405360817909241,0.85221845,3010.0,-0.011759664
0.0053334553,0.0020834801,0.0,-1.33,1,1097728,946,1345.215129852295,0.5668520629405975,0.85027254,3010.0,-0.009411016
0.005099989,0.0017565744,0.0,-1.32,1,1101824,947,1349.0710020065308,0.007766544818878174,0.9161273,3010.0,-0.012140561
0.0046725944,0.00039224722,0.0,-1.27,2,1105920,949,1352.9647855758667,-0.20003187656402588,0.89505666,3010.0,-0.0109427385
0.0045564864,0.0012443574,0.0,-1.24,1,1110016,950,1358.1828708648682,0.3565298914909363,0.8429621,3010.0,-0.00843894
0.0053694583,0.0008350023,0.0,-1.2,2,1114112,952,1362.3426599502563,0.53345787525177,0.8450604,3010.0,-0.010860854
0.005881244,0.003008102,0.0,-1.18,1,1118208,953,1366.2264325618744,0.31837910413742065,0.87194335,3010.0,-0.01151549
0.0049495893,0.0027206577,0.0,-1.16,1,1122304,954,1370.5497131347656,0.4327468276023865,0.90568626,3010.0,-0.008188818
0.005161837,0.0027251723,0.0,-1.1,2,1126400,956,1374.2719690799713,0.4467357397079468,0.8899001,3010.0,-0.010126793
0.0039174766,0.00022618908,0.0,-1.08,1,1130496,957,1377.7757625579834,-1.477283239364624,0.93059516,3010.0,-0.014314807
0.0045336536,0.0025663567,0.0,-1.08,1,1134592,958,1381.2240960597992,0.6856225430965424,0.8793424,3010.0,-0.012183018
0.005217805,0.0002058908,0.0,-1.03,2,1138688,960,1384.4622049331665,-0.8238294124603271,0.94816893,3010.0,-0.010920291
0.0052683265,0.0010968416,0.0,-1.03,1,1142784,961,1387.6963124275208,0.6848669052124023,0.9182066,3010.0,-0.012723933
0.005597448,0.0031540685,0.0,-1.0,1,1146880,962,1390.9186305999756,0.5836152136325836,0.87182736,3010.0,-0.012623929
0.0064573986,0.003322057,0.0,-0.98,2,1150976,964,1394.1664633750916,0.633962094783783,0.90697694,3010.0,-0.012940992
0.009240797,0.0025488897,0.0,-1.0,1,1155072,965,1397.468239068985,0.5611535012722015,0.9560609,3010.0,-0.009342734
0.003822623,0.0020676255,0.0,-1.04,2,1159168,967,1400.642721414566,-0.009050846099853516,0.92414397,3010.0,-0.0116070425
0.0050001927,0.0006985863,0.0,-1.04,1,1163264,968,1403.8552541732788,0.5306664109230042,0.9633566,3010.0,-0.012877163
0.0045364215,0.0019053989,0.0,-1.04,1,1167360,969,1407.0237045288086,-0.10906791687011719,0.92503285,3010.0,-0.011415812
0.004070201,0.0019201583,0.0,-1.02,2,1171456,971,1410.162125825882,0.3257497549057007,0.92403525,3010.0,-0.011521734
0.0055562225,0.00012801962,0.0,-0.99,1,1175552,972,1413.3197782039642,-1.746903419494629,0.8913988,3010.0,-0.01915358
0.0053027193,7.658507e-05,0.0,-1.0,1,1179648,973,1416.4652800559998,-1.183180332183838,0.9389617,3010.0,-0.017301261
0.005775839,0.0011685063,0.0,-0.95,2,1183744,975,1419.7106506824493,0.36062318086624146,0.8898108,3010.0,-0.009763695
0.005775053,0.002213242,0.0,-0.91,1,1187840,976,1423.0829815864563,0.5885130763053894,0.9121403,3010.0,-0.011286032
0.0053567253,0.0010608173,0.0,-0.91,1,1191936,977,1427.1186084747314,0.09766644239425659,0.9182363,3010.0,-0.008079392
0.006725441,0.0011425951,0.0,-0.87,2,1196032,979,1430.9631958007812,0.36013221740722656,0.9250413,3010.0,-0.010064719
0.006450619,0.0024212555,0.0,-0.89,1,1200128,980,1434.8330991268158,0.6095243394374847,0.9599478,3010.0,-0.014657658
0.0050628213,0.0017670465,0.0,-0.86,2,1204224,982,1438.7030408382416,0.22780489921569824,0.9357655,3010.0,-0.01036334
0.0037300165,0.00020127272,0.0,-0.85,1,1208320,983,1442.7178332805634,0.021036803722381592,0.96536607,3010.0,-0.011064802
0.004416324,0.0020626844,0.0,-0.82,1,1212416,984,1446.9234845638275,0.44667351245880127,0.925662,3010.0,-0.00839588
0.0054488527,0.0008409753,0.0,-0.72,2,1216512,986,1450.8391904830933,0.5503337979316711,0.93500364,3016.83,-0.009387554
0.0037545853,0.0017063861,0.0,-0.72,1,1220608,987,1454.557245016098,0.4116159677505493,0.9341771,3016.83,-0.01129865
0.0048804684,0.0019167961,0.0,-0.69,1,1224704,988,1457.841686964035,0.6297776699066162,0.94335514,3016.83,-0.010577507
0.0050261877,0.00015445394,0.0,-0.66,2,1228800,990,1461.0761852264404,-0.489782452583313,0.9434118,3016.83,-0.013631595
0.0036263193,0.0004931473,0.0,-0.65,1,1232896,991,1464.2840893268585,0.6070192158222198,0.94057703,3016.83,-0.011801484
0.0073460983,0.0029189903,0.0,-0.66,1,1236992,992,1467.486783027649,0.2754857540130615,0.94428,3016.83,-0.012748652
0.0054618563,0.00011142315,0.0,-0.68,2,1241088,994,1470.8107345104218,-2.916593551635742,0.98200583,3016.83,-0.018452443
0.004886085,0.0032317864,0.0,-0.7,1,1245184,995,1474.0233306884766,0.27624624967575073,0.93028694,3016.83,-0.010776143
0.0045993477,0.0022412501,0.0,-0.66,2,1249280,997,1477.3183634281158,0.45569372177124023,0.94883317,3016.83,-0.013003858
0.0057844836,0.0030874424,0.0,-0.61,1,1253376,998,1647.3703792095184,0.33662521839141846,0.9348901,3026.83,-0.008422796
0.0072264047,0.002757651,0.0,-0.61,1,1257472,999,1650.5475161075592,0.04913175106048584,0.96864456,3026.83,-0.0105238315
0.0054127034,0.00015594445,0.0,-0.6,1,1261568,1000,1653.7380256652832,-1.2836835384368896,1.0059544,3026.83,-0.016584896
0.0042804396,0.00010719108,0.0,-0.59,2,1265664,1002,1657.4656460285187,-1.5559673309326172,0.96680117,3026.83,-0.012748178
0.0044772634,0.00038220076,0.0,-0.56,1,1269760,1003,1661.3892781734467,0.6827405393123627,0.9965092,3026.83,-0.010669706
0.0076374235,0.0013231053,0.0,-0.55,1,1273856,1004,1665.3206241130829,0.5695759057998657,0.99382555,3026.83,-0.013068318
0.006116068,9.871726e-05,0.0,-0.52,2,1277952,1006,1669.2355139255524,-4.57741117477417,0.95804435,3026.83,-0.012544434
0.004869349,0.0014643385,0.0,-0.54,1,1282048,1007,1672.8918783664703,0.43228429555892944,0.9625541,3026.83,-0.013296833
0.0037794993,0.0010505494,0.0,-0.5,2,1286144,1009,1676.7856385707855,0.15076452493667603,0.9321971,3026.83,-0.0056267604
0.0058379904,0.0011412636,0.0,-0.5,1,1290240,1010,1680.644199371338,0.48665380477905273,0.94756126,3026.83,-0.011012276
0.0044739535,8.9718276e-05,0.0,-0.51,1,1294336,1011,1684.22988986969,-2.584425210952759,0.9115484,3026.83,-0.010716924
0.0072115473,0.0016386823,0.0,-0.49,2,1298432,1013,1687.5999057292938,0.584477424621582,0.93074304,3037.79,-0.012731998
0.005005417,0.0034098756,0.0,-0.47,1,1302528,1014,1690.7883791923523,0.491449236869812,0.9134397,3037.79,-0.009997677
0.0053432826,0.00012222881,0.0,-0.48,1,1306624,1015,1693.9600903987885,-1.89436674118042,0.97602224,3010.0,-0.014196504
0.0038830908,0.0018195243,0.0,-0.45,2,1310720,1017,1697.15953707695,0.12483203411102295,0.91520745,3010.0,-0.00608478
0.00523381,0.00064193434,0.0,-0.45,1,1314816,1018,1700.3557677268982,0.5813800096511841,0.92262554,3010.0,-0.014874829
0.0067345356,0.0017287561,0.0,-0.43,1,1318912,1019,1703.5275065898895,0.5625254213809967,0.8876202,3010.0,-0.009144865
0.0047168983,0.0009436814,0.0,-0.39,2,1323008,1021,1706.7102596759796,0.1930840015411377,0.95544505,3010.0,-0.010165261
0.00399472,0.0013208828,0.0,-0.4,1,1327104,1022,1709.9279081821442,0.5572167038917542,0.9331097,3010.0,-0.013159779
0.005512692,0.00011164323,0.0,-0.36,2,1331200,1024,1713.1242094039917,-3.0756354331970215,0.9830331,3010.0,-0.0129994955
0.005495851,0.0027736574,0.0,-0.36,1,1335296,1025,1716.3167793750763,0.20207250118255615,0.8988407,3010.0,-0.008885651
0.007401319,0.0003193248,0.0,-0.33,1,1339392,1026,1719.5107431411743,-1.365382432937622,0.89600223,3010.0,-0.013854956
0.005548337,0.0016785047,0.0,-0.35,2,1343488,1028,1722.7084996700287,0.5349752008914948,0.9412827,3010.0,-0.00820874
0.0063256146,0.0001710576,0.0,-0.34,1,1347584,1029,1725.9742414951324,-0.995543360710144,0.95135635,3010.0,-0.012458466
0.0049997265,9.197282e-05,0.0,-0.32,1,1351680,1030,1729.7544305324554,-0.9799575805664062,0.9562204,3010.0,-0.013912384
0.0028579698,0.0005464576,0.0,-0.32,2,1355776,1032,1733.6189939975739,0.45440369844436646,0.95377314,3010.0,-0.009652231
0.0055470844,0.0007071237,0.0,-0.32,1,1359872,1033,1737.4773313999176,0.21163183450698853,0.9545267,3010.0,-0.00941347
0.0037930186,0.0016077772,0.0,-0.33,1,1363968,1034,1741.3480820655823,0.6901338994503021,0.947842,3010.0,-0.010117061
0.004490437,0.001163739,0.0,-0.33,2,1368064,1036,1745.219075202942,0.26764917373657227,0.8973001,3010.0,-0.008192113
0.006148578,0.007405531,0.0,-0.36,2,1372160,1038,1749.6155443191528,0.4484119415283203,0.96092665,2999.93,-0.017589726
0.0050368537,0.00043023474,0.0,-0.36,1,1376256,1039,1753.8893067836761,-0.2667536735534668,0.9452996,2999.93,-0.011798581
0.0065175756,0.0016402875,0.0,-0.34,1,1380352,1040,1757.0991389751434,0.5392372310161591,0.98375577,2999.93,-0.012890747
0.004090768,0.0014813119,0.0,-0.33,2,1384448,1042,1760.3726122379303,0.09025555849075317,0.91760975,2999.93,-0.009900603
0.0035972432,0.00026552667,0.0,-0.34,1,1388544,1043,1763.6022970676422,-1.0336885452270508,0.9484995,2999.93,-0.012345178
0.0048040794,0.000805529,0.0,-0.34,1,1392640,1044,1766.8381843566895,-0.18152713775634766,0.89508474,2999.93,-0.01075423
0.005157277,0.00011846968,0.0,-0.34,2,1396736,1046,1770.0487275123596,-2.2317936420440674,0.9145859,2999.93,-0.017036851
0.0036113004,0.0030235897,0.0,-0.35,1,1400832,1047,1773.2505371570587,0.4782789945602417,0.91130847,2999.93,-0.012731548
0.00531637,0.0016913452,0.0,-0.39,1,1404928,1048,1776.3786842823029,0.326457679271698,0.90047055,2999.93,-0.013401717
0.0050341203,9.296703e-05,0.0,-0.39,2,1409024,1050,1779.4978766441345,-2.7264950275421143,0.88703656,2999.93,-0.014963561
0.004084564,0.0019267579,0.0,-0.38,1,1413120,1051,1782.6199777126312,0.21065747737884521,0.8756632,2999.93,-0.010151828
0.0038640115,0.00012476521,0.0,-0.39,2,1417216,1053,1785.760549068451,-2.436918020248413,0.8931612,2999.93,-0.01392614
0.0063571623,0.004818634,0.0,-0.39,1,1421312,1054,1788.8747119903564,0.28187888860702515,0.88311595,2999.93,-0.012136685
0.0049662758,0.003834243,0.0,-0.4,1,1425408,1055,1791.987155675888,0.2253054976463318,0.89851606,2999.93,-0.01443184
0.0044178404,0.0006636158,0.0,-0.38,2,1429504,1057,1795.302413702011,-0.2222597599029541,0.8920597,2999.93,-0.009553873
0.0035371778,0.0022190146,0.0,-0.38,1,1433600,1058,1798.5194427967072,0.45778465270996094,0.88453996,2999.93,-0.011453876
0.003772882,0.0008411751,0.0,-0.39,1,1437696,1059,1801.732186794281,0.5952052175998688,0.92924696,2999.93,-0.011925801
0.0045572077,0.0017127524,0.0,-0.39,2,1441792,1061,1804.9588525295258,0.6342526078224182,0.9025472,2999.93,-0.0122061055
0.0055859755,0.0047399304,0.0,-0.37,1,1445888,1062,1808.171148300171,0.4710962772369385,0.9159076,2999.93,-0.013863361
0.0033997444,0.002751544,0.0,-0.36,1,1449984,1063,1811.8452098369598,0.5067187547683716,0.91902924,2999.93,-0.0079657715
0.0040736757,0.00093116896,0.0,-0.31,2,1454080,1065,1815.1818523406982,0.6635786890983582,0.91780573,2999.93,-0.012527271
0.0039419597,0.0027625435,0.0,-0.3,1,1458176,1066,1818.5659894943237,0.2718164920806885,0.9205735,2999.93,-0.010295609
0.0050652768,0.00022673917,0.0,-0.27,2,1462272,1068,1822.6599440574646,-0.7510185241699219,0.9055176,2999.93,-0.016369754
0.0050388216,0.0041529355,0.0,-0.27,1,1466368,1069,1826.885041475296,0.332552969455719,0.88649154,2999.93,-0.011884383
0.004172423,0.00031562758,0.0,-0.3,1,1470464,1070,1830.9348068237305,-1.6164658069610596,0.89180076,2999.93,-0.012212303
0.0041212407,0.0013612371,0.0,-0.26,2,1474560,1072,1834.8921806812286,0.25563520193099976,0.91930383,2999.93,-0.010050707
0.004794352,0.0017659814,0.0,-0.26,1,1478656,1073,1838.8520019054413,0.45682835578918457,0.9197381,2999.93,-0.011713749
0.005950841,0.0029417921,0.0,-0.25,1,1482752,1074,1842.8342502117157,0.6385138034820557,0.91516376,2999.93,-0.01203094
0.004761892,0.0023962732,0.0,-0.26,2,1486848,1076,1846.4766519069672,0.5483611822128296,0.94852597,2999.93,-0.012485361
0.0048125996,0.00040988062,0.0,-0.26,1,1490944,1077,1850.0682036876678,-0.377010703086853,0.9448131,2999.93,-0.013582636
0.002890413,0.0012183402,0.0,-0.26,2,1495040,1079,1853.6595907211304,0.23982763290405273,0.9499846,2999.93,-0.006554463
0.0046781413,0.0012105012,0.0,-0.27,1,1499136,1080,1856.8978385925293,0.3632391095161438,0.92305076,2999.93,-0.012227053
0.004824972,0.0016045967,0.0,-0.27,1,1503232,1081,2031.1728072166443,0.30914539098739624,0.9387866,3020.0,-0.011426027
0.005479757,0.0013426843,0.0,-0.28,1,1507328,1082,2034.4810354709625,0.22453367710113525,0.88135093,3020.0,-0.006836639
0.006477022,0.0014223409,0.0,-0.27,1,1511424,1083,2037.7385947704315,-0.42360198497772217,0.88994175,3020.0,-0.008216324
0.0050719366,0.00012778677,0.0,-0.29,2,1515520,1085,2040.8948049545288,-1.173170804977417,0.879521,3020.0,-0.012357118
0.005382528,0.0021768527,0.0,-0.31,1,1519616,1086,2044.1460874080658,0.5542417168617249,0.8865517,3020.0,-0.015591936
0.004213771,0.0001555888,0.0,-0.32,1,1523712,1087,2047.424476146698,-2.971428394317627,0.88237154,3020.0,-0.013980316
0.0035202599,0.0016673339,0.0,-0.28,2,1527808,1089,2050.6103632450104,0.45068055391311646,0.8544397,3020.0,-0.009000203
0.0048820726,0.0017147077,0.0,-0.28,1,1531904,1090,2053.96107506752,0.6083406507968903,0.86813843,3020.0,-0.0103342775
0.0049693533,0.002029639,0.0,-0.27,2,1536000,1092,2057.1993601322174,0.16955840587615967,0.8884942,3020.0,-0.011700231
0.0046851807,0.0021406224,0.0,-0.26,1,1540096,1093,2060.512475013733,0.5209749937057495,0.86570615,3020.0,-0.010783628
0.0046819625,0.00015520942,0.0,-0.26,1,1544192,1094,2063.8097293376923,-2.4388649463653564,0.93266624,3020.0,-0.012944231
0.0048693134,8.520885e-05,0.0,-0.27,2,1548288,1096,2067.0500309467316,-1.263925313949585,0.9299635,3020.0,-0.014862211
0.004525894,0.0019136337,0.0,-0.27,1,1552384,1097,2070.165191411972,0.38695067167282104,0.89947486,3020.0,-0.0081747705
0.0057806014,0.0024926949,0.0,-0.26,1,1556480,1098,2074.035814523697,0.3995039463043213,0.9167473,3010.0,-0.010798924
0.005092879,0.00013613817,0.0,-0.25,2,1560576,1100,2078.248322725296,-2.23596453666687,0.9862761,3010.0,-0.014116262
0.005172419,0.0018812666,0.0,-0.25,1,1564672,1101,2082.4727969169617,0.40473365783691406,0.890866,3010.0,-0.010846361
0.0041862438,0.00019139274,0.0,-0.24,1,1568768,1102,2086.56254529953,-0.8752012252807617,0.9173803,3010.0,-0.016913906
0.0029977812,0.0007913623,0.0,-0.23,2,1572864,1104,2090.5525374412537,0.6437521278858185,0.9234038,3010.0,-0.009652047
0.003691027,8.5280204e-05,0.0,-0.23,1,1576960,1105,2094.293518781662,-0.8923717737197876,0.91652375,3010.0,-0.01373494
0.0063758045,0.00085647946,0.0,-0.22,2,1581056,1107,2098.246482372284,0.2988099455833435,0.92411035,3010.0,-0.009939245
0.003978227,7.1582566e-05,0.0,-0.23,1,1585152,1108,2102.3037168979645,-1.0055060386657715,0.9269513,3010.0,-0.014874905
0.0038250338,0.0003825456,0.0,-0.23,1,1589248,1109,2105.730962753296,0.3092811107635498,0.9103117,3010.0,-0.008473261
0.0042102807,0.0012440924,0.0,-0.23,2,1593344,1111,2108.9633853435516,0.6382640898227692,0.92180175,3010.0,-0.009395913
0.005774719,9.2228394e-05,0.0,-0.23,1,1597440,1112,2112.1579039096832,-1.9419183731079102,0.89682466,3010.0,-0.010428085
0.0040573534,0.0013373755,0.0,-0.2,1,1601536,1113,2115.498592853546,0.17485767602920532,0.9500928,3010.0,-0.008002921
0.0054166475,0.0013554991,0.0,-0.23,2,1605632,1115,2118.7205259799957,0.13756591081619263,0.9418194,3010.0,-0.011272419
0.0047571873,0.00079461065,0.0,-0.22,1,1609728,1116,2121.909828901291,0.6539232134819031,0.9186546,3010.0,-0.010976289
0.0041622855,0.0010455279,0.0,-0.24,1,1613824,1117,2125.0299887657166,0.5618368983268738,0.8901367,3010.0,-0.01326902
0.0055904314,0.00017723243,0.0,-0.25,2,1617920,1119,2128.1566319465637,-1.9709949493408203,0.92613345,3010.0,-0.012179578
0.0048482735,0.0006889139,0.0,-0.24,1,1622016,1120,2131.402956008911,0.042374491691589355,0.8842059,3010.0,-0.008566221
0.0044563683,8.266201e-05,0.0,-0.22,2,1626112,1122,2134.5089654922485,-2.2657840251922607,0.90603095,3010.0,-0.01365551
0.0048412187,0.0003810477,0.0,-0.22,1,1630208,1123,2137.623967409134,0.628826379776001,0.90532637,3010.0,-0.008167231
0.004384771,5.4459906e-05,0.0,-0.23,1,1634304,1124,2140.731564760208,-1.7720699310302734,0.8987852,3010.0,-0.013202063
0.0044048876,0.0018376675,0.0,-0.25,2,1638400,1126,2144.0037322044373,0.43619418144226074,0.8992997,3010.0,-0.012409122
0.004890649,0.0015712494,0.0,-0.27,1,1642496,1127,2147.2836034297943,0.5565898418426514,0.8935259,3010.0,-0.010507751
0.0035546753,0.0017518428,0.0,-0.27,1,1646592,1128,2150.430227279663,0.25229084491729736,0.91658956,3010.0,-0.0102938535
0.012261201,0.004535536,0.0,-0.3,2,1650688,1130,2153.5427651405334,0.5124810039997101,0.8721695,3010.0,-0.012191817
0.004267775,0.0015339163,0.0,-0.31,1,1654784,1131,2156.652971982956,0.6375594437122345,0.9622087,3010.0,-0.010027317
0.0041919854,0.0004495908,0.0,-0.32,1,1658880,1132,2159.7616369724274,-0.09299004077911377,0.9343649,3010.0,-0.012864751
0.003563809,0.00045164864,0.0,-0.32,2,1662976,1134,2163.1588459014893,0.35721224546432495,0.9275967,3010.0,-0.011036554
0.0046232697,0.0014961057,0.0,-0.3,1,1667072,1135,2166.452009677887,0.39437365531921387,0.9583676,3010.0,-0.009735974
0.0061068777,0.0029986964,0.0,-0.33,2,1671168,1137,2169.7078766822815,0.6257385909557343,0.92525834,3010.0,-0.012622408
0.0044843643,0.0029638265,0.0,-0.34,1,1675264,1138,2173.131612062454,0.7094231843948364,0.93039984,3020.07,-0.012500858
0.0043851417,0.0009233759,0.0,-0.35,1,1679360,1139,2176.4008128643036,0.6910326182842255,0.9870034,3020.07,-0.014035411
0.004928718,0.0007770979,0.0,-0.32,2,1683456,1141,2180.336622238159,0.42666178941726685,0.9360484,3020.07,-0.008350331
0.0056154598,8.767793e-05,0.0,-0.32,1,1687552,1142,2184.2773768901825,-2.1651253700256348,0.9476828,3020.07,-0.012423402
0.003419214,0.00051628024,0.0,-0.32,1,1691648,1143,2188.2007043361664,0.7644725888967514,0.9652017,3020.07,-0.010236289
0.004403711,0.00014522731,0.0,-0.32,2,1695744,1145,2192.1769030094147,-2.087179183959961,0.9582852,3020.07,-0.013909086
0.004121449,0.0010245787,0.0,-0.32,1,1699840,1146,2196.0597443580627,0.42511624097824097,0.9286736,3020.07,-0.010845578
0.004414141,5.6906378e-05,0.0,-0.32,1,1703936,1147,2200.0052173137665,-2.3828132152557373,0.9841284,3020.07,-0.014788035
0.0033399195,7.3654584e-05,0.0,-0.29,2,1708032,1149,2203.8957381248474,-2.5390822887420654,0.9707194,3020.07,-0.009117404
0.0030744846,0.0013131633,0.0,-0.29,1,1712128,1150,2208.068205356598,0.33819133043289185,0.98452103,3020.07,-0.0073371697
0.004485756,0.000500076,0.0,-0.28,2,1716224,1152,2212.0596601963043,0.6743002235889435,0.9573894,3020.07,-0.009871522
0.0047950563,0.0012328612,0.0,-0.29,1,1720320,1153,2215.624767065048,0.49336719512939453,0.9401219,3020.07,-0.009041372
0.0039164387,4.961328e-05,0.0,-0.29,1,1724416,1154,2218.8370258808136,-2.4787986278533936,0.92312956,3020.07,-0.011672929
0.003586005,0.0017729809,0.0,-0.28,2,1728512,1156,2222.220969438553,-0.18063783645629883,0.9032567,3020.07,-0.009462114
