nupdates,value_loss,explained_variance,total_timesteps,fps,policy_entropy,ep_reward_mean,ep_len_mean
99500,0.0005605228943750262,-0.3279834985733032,497500,791,2.0718390941619873,0.36,625.29
99600,8.948906906880438e-05,-2.8252930641174316,498000,791,2.0718202590942383,0.37,627.25
99700,0.0004894931917078793,-5.403802394866943,498500,791,2.0766704082489014,0.4,626.85
99800,0.0007065742975100875,-1.4797585010528564,499000,791,2.0737907886505127,0.32,627.23
99900,0.0006869331700727344,-3.5776209831237793,499500,791,2.037919521331787,0.32,627.23
100000,5.488755414262414e-05,0.5866496860980988,500000,791,2.0633692741394043,0.33,627.47
100100,0.0001084043033188209,-2.870349645614624,500500,791,2.0391933917999268,0.25,625.33
100200,0.00032749169622547925,0.5593770742416382,501000,791,2.0458316802978516,0.28,627.85
100300,0.27164191007614136,0.2740720510482788,501500,791,2.052738666534424,0.34,626.28
100400,0.0004964218242093921,-4.89774227142334,502000,791,2.0363619327545166,0.34,626.33
100500,0.0002484923752490431,0.11742788553237915,502500,791,2.0407698154449463,0.34,626.33
100600,9.899538417812437e-05,-0.5667154788970947,503000,791,2.0121262073516846,0.42,628.06
100700,7.503339293180034e-05,-0.23605751991271973,503500,791,2.018341541290283,0.36,628.71
100800,0.00021435802045743912,0.35941392183303833,504000,791,2.0312774181365967,0.36,627.95
100900,0.0018511402886360884,-647.90380859375,504500,791,2.0550894737243652,0.35,628.93
101000,1.5311738025047816e-05,0.6888888478279114,505000,791,2.0563461780548096,0.35,628.93
101100,6.768388993805274e-05,-1.124145746231079,505500,791,2.019134521484375,0.39,629.22
101200,0.0004050452262163162,-0.4319373369216919,506000,791,2.064795732498169,0.42,627.51
101300,0.0004860589688178152,0.6683661937713623,506500,791,2.0570476055145264,0.35,626.61
101400,0.002767678815871477,-18.173274993896484,507000,791,2.0115535259246826,0.27,626.84
101500,8.606490882812068e-05,0.7850288897752762,507500,791,2.061549425125122,0.24,624.75
101600,0.00036112204543314874,-1.829115629196167,508000,791,2.0628743171691895,0.25,624.21
101700,2.1027623006375507e-05,0.7392131984233856,508500,791,2.0788514614105225,0.25,624.21
101800,0.00016612172476015985,0.28489840030670166,509000,791,2.048478364944458,0.23,622.2
101900,0.000102229903859552,-2.9915361404418945,509500,791,2.0524306297302246,0.22,622.63
102000,0.00018941477173939347,-3.4792909622192383,510000,791,2.040527820587158,0.25,623.98
102100,0.00024101680901367217,-5.067664623260498,510500,791,2.0742180347442627,0.25,623.98
102200,6.159338227007538e-06,0.8977596685290337,511000,791,2.0581867694854736,0.19,625.38
102300,1.0679663319024257e-05,0.4826396703720093,511500,791,2.057697296142578,0.2,623.95
102400,0.00013222041889093816,-2.882035493850708,512000,791,2.0705277919769287,0.14,623.8
102500,0.0002535187522880733,-2.185999870300293,512500,791,2.0735116004943848,0.11,620.91
102600,0.15914973616600037,0.35654181241989136,513000,791,2.068682909011841,0.11,620.91
102700,0.00013781365123577416,-2.8320744037628174,513500,791,2.0697646141052246,0.05,623.25
102800,2.1933265088591725e-05,0.655599981546402,514000,791,2.0736355781555176,0.07,620.67
102900,0.00040636429912410676,-0.217002272605896,514500,791,2.059309720993042,0.09,619.5
103000,0.0006687389686703682,-2.5593626499176025,515000,791,2.07135009765625,0.15,617.51
103100,0.0006432379595935345,0.11885297298431396,515500,791,2.0503318309783936,0.19,619.49
103200,0.00011204644397366792,0.9306711629033089,516000,791,2.0547051429748535,0.16,616.93
103300,0.0001515756594017148,0.24674296379089355,516500,791,2.0529353618621826,0.1,616.62
103400,0.00047937623457983136,-0.6426329612731934,517000,791,2.0627381801605225,0.1,616.62
103500,0.0005992344813421369,0.05782508850097656,517500,791,2.074431896209717,0.15,617.19
103600,0.00951315276324749,-23.70274543762207,518000,791,2.0742268562316895,0.15,616.99
103700,0.04987853392958641,0.8857791423797607,518500,791,2.0736825466156006,0.1,618.75
103800,0.00010670050687622279,-1.4774770736694336,519000,791,2.057896137237549,0.1,618.75
103900,1.8697912310017273e-05,0.6471793055534363,519500,791,2.0273702144622803,0.09,617.85
104000,7.912193541415036e-05,0.47220373153686523,520000,791,2.072675943374634,0.14,618.74
104100,0.0006791202467866242,-2.9667205810546875,520500,791,2.0713796615600586,0.14,618.74
104200,0.00020998288528062403,-0.7266709804534912,521000,791,2.0459179878234863,0.11,621.3
104300,0.0006435104878619313,-6.709834098815918,521500,791,2.0613207817077637,0.03,619.11
104400,9.020252764457837e-05,0.30247557163238525,522000,791,2.0483479499816895,-0.04,619.61
104500,0.00012975212302990258,-0.23944687843322754,522500,791,2.0695018768310547,-0.04,618.78
104600,2.4913049855967984e-05,0.958234716206789,523000,791,2.069875478744507,-0.04,618.78
104700,0.0008303365902975202,-0.205369234085083,523500,791,2.0689454078674316,-0.09,618.78
104800,4.603657725965604e-05,0.5509346723556519,524000,791,2.051097869873047,-0.07,618.99
104900,0.0015666612889617682,-4.947808742523193,524500,791,2.071183443069458,-0.1,618.46
105000,0.0001439112238585949,-1.6604914665222168,525000,791,2.0595755577087402,-0.1,618.46
105100,0.00015399474068544805,-1.1635680198669434,525500,791,2.0733845233917236,-0.05,617.53
105200,0.001502325525507331,-5.981453895568848,526000,791,2.0429539680480957,-0.04,618.63
105300,0.0006829918129369617,-3.3200221061706543,526500,791,2.0169055461883545,-0.01,619.17
105400,0.0005308204563334584,0.2613125443458557,527000,791,2.065790891647339,-0.01,619.17
105500,0.00011565421300474554,-1.0713050365447998,527500,791,2.0454254150390625,0.01,621.73
105600,1.5983529010554776e-05,0.840259850025177,528000,791,2.0611228942871094,0.0,620.64
105700,6.15253156865947e-05,-1.6300296783447266,528500,791,2.0641608238220215,0.0,620.64
105800,0.001558676129207015,-13.15734577178955,529000,791,2.069535732269287,0.01,619.47
105900,0.0003676959895528853,-5.618306636810303,529500,791,2.0738039016723633,-0.01,619.43
106000,0.0015689845895394683,-37.58232116699219,530000,791,2.0748648643493652,0.04,618.19
106100,0.0007425447111018002,-8.843911170959473,530500,791,2.066429615020752,0.13,618.89
106200,6.0012436733813956e-05,0.7729873657226562,531000,791,2.043513536453247,0.13,618.89
106300,0.00028655343339778483,-0.14658832550048828,531500,791,2.0662553310394287,0.11,620.95
106400,0.00011305229418212548,0.24939274787902832,532000,791,2.0706231594085693,0.09,619.97
106500,0.0003526869404595345,-13.58938980102539,532500,791,2.04848575592041,0.11,617.99
106600,0.15088346600532532,-0.5119199752807617,533000,791,2.0443837642669678,0.09,619.44
106700,7.789323717588559e-05,0.9024915993213654,533500,791,2.070909261703491,0.09,619.44
106800,0.00011671155516523868,0.47239357233047485,534000,791,2.0563037395477295,0.09,618.84
106900,1.2485705155995674e-05,0.8774774521589279,534500,791,2.072605609893799,0.07,621.74
107000,9.840468555921689e-05,-1.6876769065856934,535000,791,2.0683376789093018,0.01,619.71
107100,0.00012577039888128638,-11961.1474609375,535500,791,2.073945999145508,0.01,619.71
107200,6.328698509605601e-05,0.5613028705120087,536000,791,2.071303606033325,-0.02,621.04
107300,0.00021490415383595973,0.6669922471046448,536500,791,2.0660786628723145,-0.02,621.55
107400,9.854718518909067e-05,0.4215063452720642,537000,791,2.063326358795166,-0.02,621.7
107500,0.0005029404419474304,-5.7288289070129395,537500,791,2.074091672897339,0.03,622.39
107600,0.0002779840142466128,-0.02705073356628418,538000,791,2.0779051780700684,0.02,623.16
107700,0.00021399566321633756,-3.8807835578918457,538500,791,2.0634615421295166,0.02,623.16
107800,0.310039222240448,0.14678150415420532,539000,791,2.066915273666382,0.08,626.21
107900,0.0003153863362967968,0.14748018980026245,539500,791,2.0718650817871094,0.07,627.27
108000,0.0013139017391949892,-6.235627174377441,540000,791,2.074918746948242,0.07,627.27
108100,7.459463813574985e-05,-0.6580978631973267,540500,791,2.0548501014709473,0.07,627.18
108200,0.24687790870666504,0.28720980882644653,541000,791,2.0459108352661133,0.04,628.59
108300,5.430293458630331e-05,-0.9324404001235962,541500,791,2.0619759559631348,0.12,630.48
108400,6.732454494340345e-05,0.5149241387844086,542000,791,2.0719058513641357,0.12,630.48
108500,0.00011113098298665136,-1.8403685092926025,542500,791,2.065849781036377,0.18,632.6
108600,0.00034365622559562325,-3.913848400115967,543000,791,2.0509657859802246,0.19,631.29
108700,3.8990459870547056e-05,0.6843641400337219,543500,791,2.0227155685424805,0.15,629.83
108800,3.129697506665252e-05,0.44694238901138306,544000,791,2.051726818084717,0.15,629.83
108900,5.885337668587454e-05,0.20219182968139648,544500,791,2.0536446571350098,0.18,632.88
109000,0.0007358319126069546,-3.9407548904418945,545000,791,2.0438244342803955,0.15,632.19
109100,0.00010600975656416267,-0.031415700912475586,545500,791,2.051914691925049,0.15,633.36
109200,0.0015293917385861278,-2.6639249324798584,546000,791,2.047607898712158,0.15,633.36
109300,6.216274050530046e-05,0.36264246702194214,546500,791,2.0759530067443848,0.18,632.41
109400,6.478351133409888e-05,0.6897972822189331,547000,791,2.0651438236236572,0.16,634.68
109500,0.0001253338996320963,-0.3818928003311157,547500,791,2.0620179176330566,0.16,634.68
109600,0.0021265819668769836,-4208.90869140625,548000,791,2.0069899559020996,0.11,635.84
109700,0.00033580599119886756,-5.288717746734619,548500,791,2.0362496376037598,0.16,636.96
109800,2.1755544366897084e-05,0.34846770763397217,549000,791,2.026585817337036,0.09,635.51
109900,0.00018563432968221605,0.6838851273059845,549500,791,2.0388970375061035,0.07,635.37
110000,5.5837568652350456e-05,0.5941636264324188,550000,791,2.0620665550231934,0.02,634.22
110100,0.00016264041187241673,0.7186087071895599,550500,791,2.0637600421905518,0.02,634.22
110200,0.00011510353215271607,-8.573968887329102,551000,791,2.0610458850860596,-0.03,633.63
110300,0.00025106550310738385,-0.5051388740539551,551500,791,2.0749032497406006,-0.05,633.61
110400,0.19160209596157074,0.31850945949554443,552000,791,2.06963849067688,-0.05,632.84
110500,5.193187826080248e-05,0.5779993534088135,552500,791,2.067629337310791,-0.04,633.84
110600,1.4878311958455015e-05,0.8654503971338272,553000,791,2.06872296333313,-0.03,633.19
110700,0.00022200835519470274,-0.517339825630188,553500,791,2.0540828704833984,-0.03,633.31
110800,6.386428867699578e-05,0.7390110492706299,554000,791,2.0476436614990234,-0.09,634.73
110900,3.348901736899279e-05,0.8223870545625687,554500,791,2.0158162117004395,-0.09,634.73
111000,0.000299460458336398,0.46716225147247314,555000,791,2.0505805015563965,-0.06,636.82
111100,0.0006548237288370728,-9.443114280700684,555500,791,2.0646209716796875,-0.14,638.42
111200,0.0001607006270205602,-116.24739074707031,556000,791,2.0703024864196777,-0.14,638.42
111300,0.00044216192327439785,-0.32730770111083984,556500,791,2.043297290802002,-0.1,640.37
111400,4.347067078924738e-05,0.5288334488868713,557000,791,2.062772274017334,-0.11,639.28
111500,0.0001958261418621987,0.7502808272838593,557500,791,2.071183681488037,-0.12,638.73
111600,0.00018706300761550665,-9.341229438781738,558000,791,2.0588343143463135,-0.12,638.73
111700,3.219962673028931e-05,0.7176668047904968,558500,791,2.0710034370422363,-0.11,638.48
111800,2.8862155886599794e-05,0.7969480156898499,559000,791,2.0619893074035645,-0.07,637.51
111900,0.0005700401961803436,-8.171156883239746,559500,791,2.072526216506958,-0.04,635.21
112000,0.0013886254746466875,-30.13640785217285,560000,791,2.0587916374206543,-0.04,634.84
112100,0.0002821745292749256,-1.543632984161377,560500,791,2.049866199493408,-0.04,634.84
112200,0.00011471904872450978,-5.278528213500977,561000,791,2.027966022491455,0.02,635.3
112300,0.0009711115853860974,-0.5515140295028687,561500,791,2.0425212383270264,0.02,634.2
112400,4.275848368706647e-06,0.8829056844115257,562000,791,2.0413196086883545,-0.04,632.16
112500,0.0003144683432765305,0.5138517022132874,562500,791,2.0491530895233154,0.01,634.56
112600,9.204963134834543e-05,0.5586663484573364,563000,791,2.0419774055480957,0.01,634.56
112700,0.00019343456369824708,0.08453810214996338,563500,791,2.040191173553467,0.01,634.07
112800,0.0004752393870148808,-6.917079448699951,564000,791,2.0662355422973633,0.08,636.46
112900,0.00010914327867794782,-0.7592349052429199,564500,791,2.060818672180176,0.07,634.94
113000,0.034696560353040695,-9.40392017364502,565000,791,2.0538041591644287,0.05,636.46
113100,0.0002614351105876267,-9.858197212219238,565500,791,2.0554347038269043,0.01,634.15
113200,0.00029655350954271853,-0.6733821630477905,566000,791,2.0299887657165527,0.01,634.15
113300,0.00011705551150953397,0.7394573986530304,566500,791,2.0719826221466064,0.0,635.23
113400,0.00012863180018030107,-1.2798027992248535,567000,791,2.055593729019165,-0.02,632.04
113500,0.00017706425569485873,0.021359920501708984,567500,791,2.0466458797454834,-0.08,632.54
113600,0.00026722793700173497,-50.00351333618164,568000,791,2.0545034408569336,-0.1,634.45
113700,0.0005051962798461318,-0.6969246864318848,568500,791,2.068206310272217,-0.08,632.76
113800,0.0006472668028436601,0.4272611141204834,569000,791,2.0486807823181152,-0.08,632.76
113900,0.00011249948147451505,-0.5763400793075562,569500,791,2.034790515899658,-0.12,633.31
114000,0.0002036621153820306,-1.724311113357544,570000,791,2.0573630332946777,-0.1,636.12
114100,3.222666782676242e-05,-0.16522037982940674,570500,791,2.0716333389282227,-0.1,636.12
114200,0.00013014351134188473,-5.2313127517700195,571000,791,2.0740325450897217,-0.05,638.48
114300,0.00016551517182961106,0.16414934396743774,571500,791,2.059563159942627,0.03,637.86
114400,0.0009532879339531064,-6.714423656463623,572000,791,2.0672831535339355,-0.02,638.07
114500,0.00521493935957551,0.9952338491566479,572500,791,2.0275559425354004,0.0,639.84
114600,4.033672666992061e-05,-0.5494928359985352,573000,791,2.0659492015838623,0.0,639.84
114700,0.0001417770836269483,-1.1332273483276367,573500,791,2.046804904937744,-0.05,639.0
114800,0.0005436290521174669,-2.8455069065093994,574000,791,2.064822196960449,-0.07,638.28
114900,0.004996113013476133,-338.542236328125,574500,791,2.0653254985809326,-0.07,638.28
115000,4.6127901441650465e-05,0.5501001477241516,575000,791,2.05964732170105,-0.05,639.54
115100,0.0006377704557962716,-172.30612182617188,575500,791,2.075655698776245,-0.11,639.34
115200,0.0005077757523395121,-5.469057083129883,576000,791,2.0692508220672607,-0.12,637.88
115300,0.0004630196781363338,-525.2637329101562,576500,791,2.0575904846191406,-0.12,637.55
115400,0.00026031280867755413,0.9432150796055794,577000,791,2.0693581104278564,-0.11,638.72
115500,0.0001683309383224696,-2.100752353668213,577500,791,2.0575451850891113,-0.11,638.72
115600,0.0025590413715690374,-6.733525276184082,578000,791,2.0677170753479004,-0.2,638.78
115700,3.829664638033137e-05,0.846773773431778,578500,791,2.067481279373169,-0.28,638.86
115800,0.0003515351563692093,-1.0521132946014404,579000,791,2.0716392993927,-0.28,638.86
115900,0.0020572023931890726,-17.677478790283203,579500,791,2.0546875,-0.28,638.2
116000,5.302753925207071e-05,0.6335093677043915,580000,791,2.0622200965881348,-0.21,638.96
116100,0.00014605256728827953,0.7398601174354553,580500,791,2.063448429107666,-0.2,638.19
116200,0.00010873896826524287,-18.660615921020508,581000,791,2.063025712966919,-0.2,638.19
116300,6.091962495702319e-05,-1.035738229751587,581500,791,2.05792498588562,-0.23,640.15
116400,0.00016868831880856305,-1.7513678073883057,582000,791,2.05694317817688,-0.25,640.18
116500,7.293356611626223e-05,0.3673572540283203,582500,791,2.0619542598724365,-0.19,638.4
116600,0.00041786543442867696,-0.5171817541122437,583000,791,2.070849895477295,-0.19,638.4
116700,5.748890180257149e-05,0.34171491861343384,583500,791,2.0547573566436768,-0.18,638.56
116800,0.00013666618906427175,-3.0939135551452637,584000,791,2.066762924194336,-0.23,636.82
116900,0.00026237135170958936,-0.3673194646835327,584500,791,2.066241979598999,-0.27,636.22
117000,0.00016025658987928182,-0.6729871034622192,585000,791,2.0752432346343994,-0.26,637.72
117100,0.000298617931548506,-4.498137950897217,585500,791,2.0680880546569824,-0.25,638.1
117200,0.0002772652660496533,-18.7899112701416,586000,791,2.0713841915130615,-0.25,638.1
117300,4.256657121004537e-05,0.3181154131889343,586500,791,2.0378575325012207,-0.21,637.57
117400,0.9526427388191223,0.6312449276447296,587000,791,2.0182831287384033,-0.15,637.26
117500,0.0012166410451754928,-8.594874382019043,587500,791,2.0640311241149902,-0.13,635.65
117600,0.0007418487803079188,-1.2298531532287598,588000,791,2.0659661293029785,-0.13,635.65
117700,3.593393921619281e-05,0.8181111365556717,588500,791,2.0583584308624268,-0.12,636.63
117800,0.00026452617021277547,-2.8228704929351807,589000,791,2.0749573707580566,-0.13,636.77
117900,1.855797745520249e-05,0.3337387442588806,589500,791,2.023127555847168,-0.09,637.25
118000,0.001166212372481823,-2.7182371616363525,590000,791,2.0594396591186523,-0.09,637.25
118100,0.0004485310928430408,-12.314544677734375,590500,791,2.0124733448028564,-0.07,635.68
118200,3.156332968501374e-05,0.9203849360346794,591000,791,2.067965030670166,-0.02,632.48
118300,0.0005928410100750625,-83.61565399169922,591500,791,2.0593364238739014,0.02,632.2
118400,0.0001266272010980174,-4.568691730499268,592000,791,2.0513153076171875,-0.04,632.59
118500,0.0020737145096063614,-0.8012446165084839,592500,791,2.0125179290771484,-0.05,631.52
118600,0.0005434679333120584,-0.09050357341766357,593000,791,2.0742430686950684,-0.13,630.0
118700,0.00012412939395289868,0.2909073233604431,593500,791,2.024596691131592,-0.13,630.0
118800,0.00031446892535313964,0.4967429041862488,594000,791,2.033480405807495,-0.14,631.67
118900,1.7299968021688983e-05,0.7849712520837784,594500,791,2.055443525314331,-0.19,628.89
119000,0.00013964380195830017,0.555060863494873,595000,791,2.0126969814300537,-0.14,629.08
119100,1.6159247024916112e-05,0.9664890430867672,595500,791,2.0340075492858887,-0.21,630.36
119200,0.00032039705547504127,0.00030052661895751953,596000,791,2.029824733734131,-0.21,630.36
119300,0.23535466194152832,-6355.92626953125,596500,791,2.0516164302825928,-0.23,630.48
119400,0.00010372696124250069,-0.026279211044311523,597000,791,2.0702691078186035,-0.28,631.87
119500,4.622362757800147e-05,0.5830640196800232,597500,791,2.0647575855255127,-0.34,627.47
119600,2.1183575881877914e-05,-0.11285161972045898,598000,791,2.0690219402313232,-0.26,627.95
119700,0.0004446596431080252,-1.456841230392456,598500,791,2.061889410018921,-0.26,628.92
119800,0.00038214432424865663,-3.197227954864502,599000,791,2.060840129852295,-0.26,628.92
119900,2.1313044271664694e-05,0.7038348019123077,599500,791,2.062943458557129,-0.28,630.37
120000,0.42940735816955566,-0.012662649154663086,600000,791,2.027623176574707,-0.28,629.63
120100,8.06009047664702e-05,-1.1013696193695068,600500,791,2.0497615337371826,-0.27,629.82
120200,0.00011670737148961052,-2.4128386974334717,601000,791,2.0498695373535156,-0.27,629.82
120300,0.0006066992646083236,-14.868941307067871,601500,791,2.0686697959899902,-0.32,630.86
120400,0.0004817275330424309,0.2875521779060364,602000,791,2.072169303894043,-0.31,630.15
120500,1.1632093446678482e-05,0.8721994906663895,602500,791,2.047335386276245,-0.29,629.39
120600,0.04136613756418228,0.9593073725700378,603000,791,2.053762435913086,-0.33,628.54
120700,8.967799658421427e-05,0.269355833530426,603500,791,2.056741237640381,-0.33,628.54
120800,0.00018321354582440108,0.5789129734039307,604000,791,2.0595061779022217,-0.33,628.45
120900,0.00011326182720949873,0.28877997398376465,604500,791,2.048975706100464,-0.33,629.37
121000,8.638654253445566e-05,-3.1764726638793945,605000,791,2.0181186199188232,-0.38,628.12
121100,0.00042013468919321895,-2.0041351318359375,605500,791,2.035895586013794,-0.38,628.12
121200,0.00022858008742332458,0.4585235118865967,606000,791,2.0574240684509277,-0.37,628.12
121300,0.0009327119332738221,-6.576516628265381,606500,791,2.0611276626586914,-0.32,628.97
121400,7.085996912792325e-05,0.9531691856682301,607000,791,2.0347838401794434,-0.28,626.77
121500,5.10149184265174e-05,0.5211747288703918,607500,791,2.044095277786255,-0.28,626.77
121600,3.017443304997869e-05,0.6985262036323547,608000,791,2.0114684104919434,-0.27,627.5
121700,0.00010289521014783531,0.8992490917444229,608500,791,2.0615592002868652,-0.27,627.09
121800,0.0009776575025171041,-3.3969316482543945,609000,791,2.0629451274871826,-0.28,627.95
121900,0.0006667748093605042,0.34730595350265503,609500,791,2.06777286529541,-0.28,627.95
122000,0.0011313564609736204,-4.7845306396484375,610000,791,2.052095890045166,-0.28,626.97
122100,0.000285946560325101,-0.8535951375961304,610500,791,2.05680775642395,-0.29,625.73
122200,0.00014948323951102793,-5.9526801109313965,611000,791,2.0728023052215576,-0.35,623.65
122300,0.0008750645210966468,-2.951411247253418,611500,791,2.0240602493286133,-0.27,624.43
122400,6.537321951327613e-06,0.8111237436532974,612000,791,2.0736141204833984,-0.24,623.72
122500,0.0003057435969822109,-0.2028639316558838,612500,791,2.0471930503845215,-0.24,623.72
122600,0.00021859616390429437,-2.109957456588745,613000,791,2.063791513442993,-0.22,625.63
122700,4.579249434755184e-05,0.31693053245544434,613500,791,2.0620570182800293,-0.23,625.33
122800,0.2025514841079712,0.005601823329925537,614000,791,2.063707113265991,-0.19,623.67
122900,4.059355705976486e-05,0.7052434384822845,614500,791,2.0506954193115234,-0.23,624.97
123000,2.409285843896214e-05,0.6403930187225342,615000,791,2.0426928997039795,-0.18,625.19
123100,0.0007112489547580481,-4.917777061462402,615500,791,2.059861660003662,-0.18,625.19
123200,0.9415532946586609,0.5742149353027344,616000,791,2.032672643661499,-0.22,629.18
123300,8.839802467264235e-05,-48.97771072387695,616500,791,2.0733025074005127,-0.26,632.45
123400,0.00028826770721934736,0.05091673135757446,617000,791,2.0573296546936035,-0.28,631.06
123500,2.1155758076929487e-05,0.8542049527168274,617500,791,2.06742787361145,-0.28,631.06
123600,0.00034686201252043247,-0.8689309358596802,618000,791,2.061342716217041,-0.26,628.23
123700,0.0014063147827982903,-35.01513671875,618500,791,2.063652515411377,-0.19,627.26
123800,4.842710404773243e-05,0.7979515343904495,619000,791,2.059779644012451,-0.22,626.38
123900,0.000471123872557655,-5.351984977722168,619500,791,2.0601208209991455,-0.23,627.08
124000,0.00038018194027245045,0.8887863457202911,620000,791,2.0722851753234863,-0.23,627.08
124100,0.0005621949676424265,-11.977784156799316,620500,791,2.043403148651123,-0.23,626.77
124200,0.0008293228456750512,0.7996557652950287,621000,791,2.0545849800109863,-0.24,626.92
124300,4.414097929839045e-06,0.8333980739116669,621500,791,2.031374454498291,-0.24,626.92
124400,7.254202500917017e-05,0.580408126115799,622000,791,2.0540077686309814,-0.27,628.83
124500,9.380003029946238e-05,-0.5231032371520996,622500,791,2.0539591312408447,-0.33,630.14
124600,7.168228330556303e-05,0.641239196062088,623000,791,2.074749708175659,-0.33,630.14
124700,0.00017976324306800961,-0.9559208154678345,623500,791,2.059185743331909,-0.29,631.45
124800,0.0004162359400652349,0.04185450077056885,624000,791,2.076704502105713,-0.31,632.69
124900,0.0003148491960018873,-11.50426959991455,624500,791,2.0550179481506348,-0.34,630.26
125000,0.004019354470074177,-13.693806648254395,625000,791,2.069152355194092,-0.27,630.62
125100,0.00029648427153006196,-1.2317519187927246,625500,791,2.070167064666748,-0.27,630.62
125200,0.0003154037694912404,-856.3035888671875,626000,791,2.075411558151245,-0.29,631.8
125300,0.00041617188253439963,-182.06292724609375,626500,791,2.0705161094665527,-0.32,629.98
125400,0.00015363396960310638,-0.4313284158706665,627000,791,2.0537185668945312,-0.31,628.41
125500,1.3463973118632566e-05,0.7947397381067276,627500,791,2.064272403717041,-0.25,629.19
125600,0.0001269022177439183,0.6468139588832855,628000,791,2.0359160900115967,-0.24,628.7
125700,5.163305831956677e-05,-0.8106474876403809,628500,791,2.063281536102295,-0.24,628.33
125800,8.404500476899557e-06,0.9680837765336037,629000,791,2.025139570236206,-0.23,626.93
125900,0.001578626804985106,-4.595880031585693,629500,791,2.061894416809082,-0.21,628.59
126000,8.454427006654441e-05,-1.3329460620880127,630000,791,2.0665125846862793,-0.21,628.47
126100,0.0001810461253626272,0.03768998384475708,630500,791,2.058840751647949,-0.21,628.47
126200,0.30095866322517395,-0.3834097385406494,631000,791,2.0583348274230957,-0.21,628.06
126300,0.00021701391960959882,-1510.7763671875,631500,791,2.073805570602417,-0.21,628.22
126400,0.00014940818073228002,0.3910854458808899,632000,791,2.0582287311553955,-0.21,628.57
126500,5.32116973772645e-05,0.2904636263847351,632500,791,2.0680501461029053,-0.21,628.57
126600,0.0008523194119334221,-2.9423398971557617,633000,791,2.053873062133789,-0.18,628.14
126700,0.004590586759150028,-5.708742141723633,633500,791,2.0614402294158936,-0.23,625.22
126800,4.162589902989566e-05,-0.06529700756072998,634000,791,2.066551923751831,-0.28,627.79
126900,0.0004310916119720787,-18.22325897216797,634500,791,2.066748857498169,-0.28,627.79
127000,0.00035800947807729244,-2.524320602416992,635000,791,2.044395923614502,-0.29,628.58
127100,0.0005232163821347058,-1.3865861892700195,635500,791,2.0169460773468018,-0.25,627.3
127200,0.0004744335892610252,-1.4027502536773682,636000,791,2.062516927719116,-0.25,627.43
127300,0.0003366397868376225,-0.6180784702301025,636500,791,2.0527350902557373,-0.27,625.87
127400,0.0011014834744855762,-0.001241445541381836,637000,791,2.064300060272217,-0.27,625.87
127500,0.000758892041631043,-6.6892781257629395,637500,791,2.0640530586242676,-0.3,622.86
127600,0.00010044496593764052,-0.48639976978302,638000,791,2.0709941387176514,-0.21,623.2
127700,0.00014968382311053574,-0.8073831796646118,638500,791,2.0684385299682617,-0.21,623.2
127800,0.0009806143352761865,-2.3043124675750732,639000,791,2.07096529006958,-0.18,625.37
127900,0.001092872116714716,-14.856645584106445,639500,791,2.072209596633911,-0.18,625.15
128000,0.00011032806651201099,0.15910214185714722,640000,791,2.052407741546631,-0.18,625.15
128100,0.00045710522681474686,-1.8627386093139648,640500,791,2.075078010559082,-0.2,627.37
128200,7.851087138988078e-05,-0.7071963548660278,641000,791,2.055495023727417,-0.2,628.51
128300,0.0001453232252970338,-2.989588975906372,641500,791,2.064281940460205,-0.2,628.6
128400,0.00014334789011627436,0.6213065683841705,642000,791,2.0585873126983643,-0.24,627.25
128500,0.0009466186165809631,-1.6234016418457031,642500,791,2.072345495223999,-0.24,627.25
128600,0.0002258683816762641,-0.9227659702301025,643000,791,2.063041925430298,-0.26,629.38
128700,6.550481339218095e-05,-8.658134460449219,643500,791,2.0333898067474365,-0.24,630.87
128800,0.0006611142307519913,-5.89393949508667,644000,791,2.061954975128174,-0.18,627.28
128900,4.062498192070052e-05,-0.061786651611328125,644500,791,2.056502342224121,-0.18,627.28
129000,7.084466051310301e-05,-3.758190631866455,645000,791,2.0639212131500244,-0.16,627.98
129100,0.0003877492854371667,0.3030361533164978,645500,791,2.0663464069366455,-0.17,628.22
129200,0.0006036755512468517,-0.5156776905059814,646000,791,2.069606304168701,-0.21,625.33
129300,0.0005055342335253954,-167.39675903320312,646500,791,2.0693535804748535,-0.2,625.78
129400,0.1533651202917099,0.3675503730773926,647000,791,2.066354751586914,-0.21,624.95
129500,0.0029894912149757147,-14.352327346801758,647500,791,2.074970245361328,-0.15,625.82
129600,0.00015836612146813422,-7.834630966186523,648000,791,2.0677077770233154,-0.15,625.82
129700,0.00016910774866119027,0.3671905994415283,648500,791,2.0517094135284424,-0.12,626.55
129800,0.00015950399392750114,0.5774851143360138,649000,791,2.0670809745788574,-0.13,626.71
129900,9.011644579004496e-05,-1.1149559020996094,649500,791,2.0637974739074707,-0.13,626.71
130000,3.369346450199373e-05,0.938128124922514,650000,791,2.0730950832366943,-0.17,628.45
130100,0.0002962577564176172,-6.165522575378418,650500,791,2.0721001625061035,-0.23,629.09
130200,0.0004469735431484878,0.4026317596435547,651000,791,2.059990406036377,-0.26,625.96
130300,1.9714530935743824e-05,0.6340483725070953,651500,791,2.042187452316284,-0.3,626.08
130400,0.00022188997536431998,-2.9069652557373047,652000,791,2.062351703643799,-0.3,626.08
130500,0.00040569837437942624,-0.7247750759124756,652500,791,2.06303071975708,-0.3,625.96
