#{"t_start": 1603190452.914524, "env_id": null}
r,l,t
1,771,419.145156
-2,685,419.839707
4,483,420.329357
-1,782,421.128957
1,786,421.929986
-1,702,422.645546
-1,732,423.391836
2,639,424.042509
4,476,424.528944
1,742,425.283401
4,510,425.802428
5,391,426.202931
-5,377,426.589149
-3,511,427.110644
2,659,427.784719
-1,710,428.510444
3,615,429.139592
3,589,429.742842
-2,660,430.4129
-2,665,431.090899
-2,678,431.782087
-2,648,432.441756
-3,561,433.011217
-1,697,433.719506
-4,489,434.218492
-5,391,434.617023
3,600,435.228251
-2,693,435.935745
3,603,436.548543
1,799,437.359149
-4,474,437.842201
-2,701,438.557823
1,709,439.282582
1,726,440.022568
2,642,440.680073
1,762,441.456851
-3,609,442.077421
-1,769,442.862067
-1,712,443.589902
4,461,444.05944
1,770,444.84173
4,496,445.349059
-4,521,445.881796
2,625,446.519221
-2,639,447.170678
-2,620,447.802552
3,626,448.440909
4,481,448.935117
2,619,449.569794
-2,704,450.29031
-4,504,450.805157
3,554,451.370873
4,454,451.834843
-3,566,452.410473
-1,776,453.204212
-1,766,453.98783
5,411,454.406871
-3,587,455.005693
2,714,455.733322
-2,635,456.38133
5,406,456.795321
4,472,457.276916
-1,723,458.014263
5,391,458.41273
-3,644,459.076722
3,579,459.669699
-1,763,460.453117
1,691,461.158414
-4,469,461.638493
2,661,462.3131
-3,577,462.901881
2,882,463.802866
3,587,464.402354
-3,544,464.958865
-4,506,465.476723
2,747,466.237467
4,502,466.75267
4,492,467.254428
-1,833,468.10503
2,593,468.708539
1,831,469.560074
-1,754,470.330666
-2,726,471.075437
-3,578,471.664002
1,796,472.474545
-4,496,472.980325
-3,629,473.623161
2,677,474.314602
1,772,475.100987
-1,774,475.889954
-4,471,476.369215
3,616,476.995836
-2,689,477.699843
1,877,478.594555
3,577,479.18191
3,626,479.821424
3,547,480.381351
2,617,481.0101
2,720,481.743718
3,600,482.357718
-3,593,482.965135
-3,563,483.538128
5,419,483.966258
-5,415,484.388801
2,633,485.035602
2,686,485.737367
2,650,486.402858
-4,559,486.974338
-4,440,487.424493
1,769,488.21099
-3,543,488.767698
-3,552,489.329903
1,707,490.058528
2,632,490.707312
-2,685,491.410961
3,605,492.02835
2,625,492.666476
-3,584,493.262087
-1,749,494.026824
2,635,494.674562
1,725,495.413015
1,743,496.172837
3,610,496.793851
3,580,497.384326
-4,503,497.898832
4,534,498.44195
5,403,498.852152
4,505,499.367008
1,694,500.073884
1,718,500.807108
1,704,501.524472
-1,696,502.231356
1,780,503.027399
-1,828,503.87123
2,679,504.562445
-1,805,505.382858
2,634,506.028123
-3,640,506.679152
4,566,507.256745
-4,523,507.791208
-3,582,508.382882
-4,512,508.905611
-3,559,509.475619
3,654,510.144085
-1,728,510.887137
4,562,511.458932
-2,718,512.189168
3,552,512.750655
3,565,513.325785
-1,748,514.089474
-2,662,514.762695
-2,691,515.46677
-2,739,516.21826
-2,689,516.918792
-1,695,517.62849
3,622,518.259637
1,767,519.03973
1,815,519.869552
-2,655,520.536565
-2,664,521.214191
-4,493,521.715441
2,652,522.3805
2,702,523.095026
3,546,523.651793
1,792,524.460037
-4,592,525.065948
-3,574,525.653092
3,581,526.242811
1,776,527.031893
-2,639,527.685402
1,735,528.434824
1,769,529.219254
3,692,529.925658
-4,506,530.440732
-4,502,530.953639
-2,868,531.841757
-4,496,532.348278
1,713,533.073506
-4,517,533.602913
1,792,534.411939
-2,631,535.055825
1,768,535.83902
-3,606,536.454359
-4,536,537.000728
1,841,537.857453
2,653,538.523464
1,782,539.318515
3,550,539.878867
1,817,540.709817
-3,667,541.388292
4,476,541.874279
2,699,542.58737
2,717,543.320617
-1,751,544.0839
1,740,544.83991
1,828,545.684718
3,595,546.292142
-2,646,546.951064
-2,604,547.567029
2,642,548.2218
2,661,548.89746
2,653,549.566449
1,772,550.35282
-4,549,550.913537
3,589,551.516457
-1,752,552.280854
2,652,552.945349
-3,553,553.511445
1,799,554.325235
-2,640,554.978895
3,654,555.646657
-1,760,556.420963
2,644,557.077072
-1,717,557.811639
-3,623,558.444537
-4,473,558.92862
3,621,559.561044
-3,572,560.144603
-3,575,560.731935
-3,540,561.282678
2,637,561.933731
-3,559,562.504711
5,372,562.884247
5,403,563.296953
-2,664,563.974375
3,570,564.55738
-1,763,565.334321
1,847,566.200469
-1,870,567.090878
-1,781,567.888722
2,676,568.578515
1,742,569.335248
-2,667,570.01996
1,702,570.736284
-1,696,571.447203
-5,450,571.905911
-2,664,572.584817
-1,714,573.311612
2,698,574.023391
-2,617,574.653388
3,577,575.241952
-5,421,575.673516
4,515,576.19865
-3,606,576.815858
-3,692,577.520422
1,768,578.304601
2,593,578.909271
-1,749,579.67544
1,711,580.398819
-2,773,581.185474
4,462,581.656247
-4,466,582.131618
-3,527,582.667881
-3,595,583.273736
2,741,584.028202
-2,678,584.719666
-2,725,585.460285
-4,481,585.951778
-3,563,586.52671
3,572,587.109105
-2,670,587.794081
-2,599,588.405618
-2,678,589.096318
3,578,589.686918
3,653,590.351648
-3,590,590.95251
1,776,591.745736
-1,751,592.512703
4,501,593.021985
-1,785,593.820857
-3,559,594.391768
-2,672,595.076499
-3,603,595.68965
-3,563,596.263238
-1,693,596.968741
1,751,597.735201
-1,805,598.556348
1,839,599.41094
1,738,600.163415
4,472,600.642485
2,644,601.301155
-1,962,602.28569
-2,701,603.004362
-2,712,603.734663
2,697,604.445534
-3,560,605.017677
-2,648,605.679892
-3,631,606.323981
-1,725,607.064267
-2,656,607.732793
-4,470,608.211188
1,719,608.947
2,630,609.592673
2,638,610.242416
-1,774,611.033298
3,581,611.627143
-2,715,612.355978
2,662,613.030687
4,598,613.641575
1,736,614.392287
-2,660,615.065736
3,572,615.650344
-2,712,616.375657
5,408,616.791337
-1,823,617.630126
3,602,618.243162
-2,712,618.969637
-4,539,619.520828
4,548,620.078004
3,571,620.659082
-1,696,621.369665
-1,728,622.11259
2,663,622.790766
2,608,623.410905
-1,722,624.148575
-3,597,624.758427
4,535,625.305575
-1,692,626.011913
2,689,626.714073
1,754,627.482443
1,720,628.221342
-4,509,628.741809
3,568,629.324
4,491,629.826375
-1,764,630.605122
-1,749,631.368215
-3,602,631.982252
2,623,632.617716
2,725,633.36081
-3,559,633.932962
-4,486,634.429006
4,460,634.897462
4,482,635.389059
-4,576,635.975628
3,539,636.525486
3,600,637.135456
-4,500,637.645105
2,600,638.25607
2,685,638.958105
3,543,639.511737
-5,390,639.908117
4,504,640.422613
-3,543,640.976824
-2,742,641.733937
-1,711,642.458915
2,678,643.150008
3,605,643.767334
2,659,644.437164
-2,798,645.249596
-1,748,646.013172
1,798,646.829381
-1,784,647.628118
-3,594,648.232622
-2,657,648.903832
-4,532,649.445422
4,560,650.016046
-2,695,650.724953
-1,765,651.506801
-2,697,652.217541
-5,418,652.644842
-3,521,653.176924
-3,706,653.897901
3,655,654.567828
3,603,655.183866
-5,405,655.597427
4,493,656.097304
2,703,656.814168
3,563,657.38863
-4,498,657.895408
-2,602,658.510079
-2,758,659.285124
2,650,659.948925
2,711,660.673049
1,726,661.415334
-2,621,662.048374
-2,643,662.70367
1,707,663.425738
-5,382,663.813939
1,732,664.563555
-2,619,665.193719
-1,771,665.978922
2,751,666.744603
3,598,667.353709
-1,688,668.055518
2,707,668.777568
5,409,669.194693
3,664,669.875424
-1,813,670.705932
-4,477,671.19224
1,753,671.958789
2,669,672.640292
-5,484,673.132206
-5,388,673.528028
4,461,673.99733
2,626,674.636284
4,507,675.153286
-2,666,675.831183
1,686,676.5299
-4,510,677.050542
-3,600,677.6638
-3,629,678.306285
5,427,678.740402
-3,599,679.351972
2,682,680.047976
-3,556,680.616694
1,793,681.425198
-5,385,681.817799
2,685,682.518598
2,751,683.287404
-2,738,684.039626
5,387,684.435677
-2,630,685.079116
2,631,685.723115
-4,498,686.231037
5,456,686.698977
1,744,687.45729
-2,641,688.11059
1,756,688.883229
2,641,689.539086
-2,696,690.248771
4,576,690.838917
-1,701,691.55926
-3,682,692.252278
2,611,692.877663
4,541,693.429435
-3,576,694.01821
2,699,694.734095
-3,664,695.411642
-3,556,695.977835
-1,778,696.775812
-2,816,697.609581
-4,535,698.154334
-4,523,698.687942
-2,721,699.425944
2,696,700.136205
-2,645,700.792464
2,692,701.500212
2,740,702.255497
-3,572,702.839524
2,646,703.499905
-1,733,704.247887
3,588,704.84804
1,757,705.623695
-3,542,706.175496
-1,757,706.948556
-3,566,707.527153
5,395,707.929934
2,715,708.657371
3,594,709.264029
2,651,709.929878
-4,512,710.454817
3,605,711.071944
-2,629,711.714826
-5,427,712.149912
1,757,712.924604
-4,514,713.447523
4,479,713.93416
2,674,714.623746
4,495,715.129865
1,747,715.89151
-1,797,716.706112
-2,752,717.472632
1,737,718.22718
-1,762,719.00352
-3,628,719.645463
-2,644,720.299785
4,466,720.776074
4,514,721.300398
2,634,721.947137
-4,483,722.442339
5,429,722.893046
1,791,723.700308
2,603,724.314665
-4,463,724.788306
1,784,725.591394
-2,641,726.245548
3,548,726.807565
4,565,727.3866
2,633,728.032795
2,675,728.723873
-3,566,729.307379
1,700,730.02439
4,544,730.580157
3,539,731.133379
-2,745,731.893827
4,505,732.408939
-5,392,732.809805
3,651,733.475831
5,388,733.873096
3,563,734.448088
-1,763,735.22749
2,635,735.877693
-2,639,736.531682
3,573,737.117808
-1,714,737.84772
2,626,738.487578
-3,530,739.0283
-1,751,739.794005
-1,691,740.498597
-1,750,741.267154
1,703,741.986424
-2,651,742.6534
-3,580,743.244259
-5,412,743.665881
4,482,744.155263
3,543,744.710102
-4,469,745.187496
1,728,745.932556
1,832,746.781605
1,699,747.496005
4,458,747.963253
-1,786,748.764007
4,472,749.24419
-4,477,749.72981
-1,763,750.507496
4,485,751.002313
1,781,751.802546
-2,642,752.455139
1,727,753.19719
3,635,753.84643
1,773,754.634919
1,732,755.380563
1,768,756.164332
1,679,756.857991
-3,556,757.422434
-3,544,757.977767
5,515,758.502501
-2,713,759.22795
-2,752,759.994481
2,665,760.669403
1,824,761.508946
5,409,761.925464
-4,515,762.452672
-2,653,763.120717
2,669,763.806893
4,492,764.307567
