#{"t_start": 1602811189.0129123, "env_id": null}
r,l,t
-3,574,3518.17065
-2,696,3522.541064
-2,652,3526.69058
-4,577,3530.418628
-3,546,3534.195886
2,614,3538.783936
2,632,3542.622692
-2,659,3547.085206
5,387,3550.603634
1,783,3555.112018
3,654,3559.008031
-4,480,3562.602347
1,868,3566.787421
4,489,3570.36214
-1,817,3574.447051
1,728,3578.525194
1,751,3582.556485
-2,666,3586.581378
3,546,3590.318026
3,589,3593.970056
-1,731,3597.93145
3,606,3601.676442
2,859,3605.77643
2,619,3609.61317
-2,635,3613.487649
-2,741,3617.534055
1,757,3621.690535
-2,680,3625.974785
-2,687,3629.855062
1,717,3633.80385
1,840,3638.234405
5,452,3641.776117
-4,488,3645.409349
2,714,3649.37288
2,644,3653.428055
-3,572,3657.270368
2,691,3661.4788
-4,452,3665.364698
1,745,3669.989818
3,708,3674.181471
1,675,3678.305979
-1,732,3682.51267
-2,640,3686.853581
5,397,3691.504617
-1,833,3695.574085
2,622,3699.470255
-2,644,3704.454566
1,694,3708.610965
-4,467,3712.169737
-3,561,3715.846632
2,731,3719.889985
-1,740,3724.179699
5,437,3727.899597
5,385,3731.514649
2,634,3735.425294
-1,696,3739.655523
-1,804,3743.73923
-1,762,3748.237909
2,703,3752.344742
4,556,3756.888753
-2,646,3761.204527
-4,468,3764.841991
1,727,3769.301184
4,505,3773.130396
4,509,3776.847165
-1,672,3781.060673
3,585,3785.11472
-1,714,3788.883121
1,707,3792.731577
-4,480,3796.451887
4,608,3800.252882
-3,553,3804.020642
1,749,3808.073781
3,603,3811.99429
3,559,3815.739339
2,712,3819.592583
2,740,3824.047392
2,672,3828.123948
4,468,3831.791084
2,663,3835.735816
-1,777,3839.767076
4,532,3843.572517
-5,392,3847.030552
4,494,3850.593682
5,428,3854.006582
1,784,3858.039583
-3,618,3861.93059
5,428,3865.495563
1,690,3870.17332
2,646,3874.084319
-3,604,3878.051125
1,739,3882.355208
3,533,3886.231275
-4,493,3889.88124
1,701,3893.745257
-4,463,3897.366428
-2,712,3901.263272
-1,858,3905.307637
1,772,3909.256846
-3,647,3913.046434
-5,421,3916.441109
3,579,3920.493133
3,583,3924.272503
-4,464,3927.990762
3,572,3931.602156
4,573,3935.292537
-1,767,3939.453478
2,615,3943.132719
-4,510,3946.746633
3,572,3950.324428
-1,727,3954.199969
-1,747,3958.092812
4,511,3962.424927
1,855,3966.744714
-2,645,3971.008705
1,751,3975.359963
-1,725,3979.347168
-2,644,3983.246554
1,737,3987.378423
2,655,3991.133548
3,550,3995.112963
-3,567,3999.02967
-3,557,4002.820474
