value_loss,total_timesteps,fps,policy_entropy,explained_variance,policy_loss,nupdates
0.00010829125676536933,3972000,742,2.0608253479003906,0.9540399238467216,-0.040487177670001984,198600
0.00025289374752901495,3974000,742,2.0219452381134033,0.9467059448361397,-0.002827014774084091,198700
0.00024395959917455912,3976000,741,2.054098129272461,0.9588211216032505,-0.04732033982872963,198800
0.00044451438589021564,3978000,741,2.0439422130584717,0.932992734014988,0.01164536364376545,198900
0.00010161758109461516,3980000,741,1.9982566833496094,0.9195319339632988,-0.03428440913558006,199000
0.008099302649497986,3982000,741,2.0503737926483154,0.3487659692764282,0.1395244598388672,199100
0.0001394591381540522,3984000,741,2.057217836380005,0.9578814208507538,-0.009411407634615898,199200
0.004357269965112209,3986000,741,2.0596542358398438,0.0874861478805542,-0.11827407032251358,199300
0.0021951734088361263,3988000,741,2.0693225860595703,0.5413235425949097,0.03327896445989609,199400
0.0003120026085525751,3990000,741,2.0618948936462402,0.9160050973296165,-0.051690347492694855,199500
0.0273907370865345,3992000,741,2.052694320678711,0.7757424563169479,0.3030678927898407,199600
6.451838271459565e-05,3994000,742,2.0664942264556885,0.952690239995718,-0.018940744921565056,199700
0.00021594963618554175,3996000,742,2.0541718006134033,0.8782561719417572,-0.03810317441821098,199800
0.0005109205958433449,3998000,742,2.0661449432373047,0.842405840754509,-0.05210600793361664,199900
0.0008804185199551284,4000000,741,2.0756328105926514,0.8306683599948883,0.03667040169239044,200000
0.0013794563710689545,4002000,741,2.0757222175598145,0.9370801821351051,0.05190237611532211,200100
0.003647302743047476,4004000,741,2.069140911102295,0.4010171890258789,-0.13396859169006348,200200
0.0022815451957285404,4006000,741,2.0679216384887695,0.9660653471946716,-0.121251180768013,200300
0.0008587202755734324,4008000,741,2.0720460414886475,0.35557985305786133,-0.003979908302426338,200400
0.0004409649409353733,4010000,741,2.071106433868408,0.5477373600006104,-0.05462091416120529,200500
2.7770893211709335e-05,4012000,741,2.05069899559021,0.9418234564363956,-0.016167009249329567,200600
0.0004974302719347179,4014000,741,2.0022683143615723,0.879140242934227,-0.04106108844280243,200700
0.00017891460447572172,4016000,741,2.0657150745391846,0.6202971637248993,-0.002412911504507065,200800
0.0004246579483151436,4018000,741,1.9602954387664795,0.9344090670347214,-0.04589584842324257,200900
0.0009965032804757357,4020000,741,2.0665974617004395,0.5572529137134552,0.028279107064008713,201000
0.13610099256038666,4022000,741,1.9734325408935547,0.5947937369346619,-0.4694596529006958,201100
0.03668197989463806,4024000,741,2.0494821071624756,-5.599902153015137,0.31791192293167114,201200
0.0003820666461251676,4026000,741,2.0280632972717285,0.9836749490350485,0.016698870807886124,201300
0.011149289086461067,4028000,741,2.052572727203369,-2.474566698074341,-0.17669405043125153,201400
