EpThisIter,EpisodesSoFar,EpLenMean,loss_kl,loss_ent,loss_pol_entpen,loss_vf_loss,EpRewMean,ev_tdlam_before,TimeElapsed,TimestepsSoFar,loss_pol_surr
6,18830,707.99,0.010851053,0.62094057,0.0,0.01409271,1.12,0.9035428836941719,47928.031474113464,12689408,-0.03283786
5,18835,709.14,0.010910984,0.6425336,0.0,0.0218604,1.22,0.8625879883766174,47935.68898510933,12693504,-0.02848279
6,18841,711.53,0.010790074,0.66280067,0.0,0.018071998,1.21,0.8436165302991867,47943.35777711868,12697600,-0.03085785
5,18846,714.66,0.010531853,0.6412155,0.0,0.018042266,1.29,0.8253165483474731,48062.603977918625,12701696,-0.031954195
6,18852,713.09,0.009497457,0.64434975,0.0,0.01321912,1.2,0.9109540432691574,48121.664781570435,12705792,-0.029598411
6,18858,712.12,0.0125617385,0.66030777,0.0,0.016972246,1.24,0.8287784159183502,48129.05278277397,12709888,-0.031998415
7,18865,714.0,0.009929014,0.6373628,0.0,0.01881478,1.2,0.8879245072603226,48136.37482333183,12713984,-0.032437347
5,18870,711.41,0.009570957,0.6313303,0.0,0.014085103,1.29,0.9048580303788185,48143.922394275665,12718080,-0.031344116
6,18876,720.42,0.010451931,0.63239914,0.0,0.01095639,1.24,0.9212489873170853,48151.60493040085,12722176,-0.030718181
6,18882,723.73,0.009857006,0.62655383,0.0,0.017938714,1.17,0.9116987809538841,48159.35193037987,12726272,-0.031274933
6,18888,720.44,0.009701938,0.629188,0.0,0.015771016,1.05,0.9153496995568275,48166.95293092728,12730368,-0.029104851
7,18895,715.5,0.009932856,0.6166025,0.0,0.016159313,1.26,0.8785048574209213,48175.080268383026,12734464,-0.029089296
5,18900,712.17,0.01077093,0.6398045,0.0,0.018580416,1.22,0.8998210430145264,48182.79166221619,12738560,-0.03283056
6,18906,711.04,0.010007605,0.63836336,0.0,0.019940242,1.21,0.8594506680965424,48190.49666261673,12742656,-0.031205341
6,18912,702.93,0.011275196,0.64741796,0.0,0.02283215,1.25,0.8518582731485367,48198.09866285324,12746752,-0.029568097
6,18918,695.34,0.010274722,0.63107926,0.0,0.021330394,1.32,0.837896853685379,48205.69766283035,12750848,-0.031340547
6,18924,698.29,0.0095513975,0.6392411,0.0,0.017376753,1.29,0.8608013689517975,48213.325662612915,12754944,-0.030691653
5,18929,700.72,0.010859507,0.65599376,0.0,0.015261978,1.25,0.8888715356588364,48221.14668560028,12759040,-0.03245278
6,18935,694.0,0.011063707,0.6476099,0.0,0.016295485,1.17,0.8643469512462616,48228.7696852684,12763136,-0.031717665
6,18941,694.67,0.010374061,0.64725435,0.0,0.017828917,1.28,0.8804368525743484,48236.554688215256,12767232,-0.03185776
5,18946,698.55,0.009330892,0.63137454,0.0,0.0116463555,1.24,0.8986689820885658,48244.63366699219,12771328,-0.030679148
5,18951,705.44,0.010605678,0.65407443,0.0,0.016810706,1.28,0.8633318394422531,48252.31466674805,12775424,-0.029698798
7,18958,698.68,0.0129052065,0.6397025,0.0,0.016334869,1.27,0.8637619763612747,48259.93766641617,12779520,-0.029099964
5,18963,704.97,0.011419331,0.63567525,0.0,0.015991425,1.23,0.8790356814861298,48267.58866643906,12783616,-0.030515285
5,18968,709.68,0.011945518,0.6334202,0.0,0.020826515,1.19,0.8612606227397919,48275.18766665459,12787712,-0.033617213
6,18974,709.87,0.010638395,0.6472824,0.0,0.01602571,1.13,0.8925241753458977,48282.909688949585,12791808,-0.030039774
6,18980,708.0,0.010327874,0.67299056,0.0,0.021775104,0.9,0.8551192879676819,48290.54569172859,12795904,-0.031600703
6,18986,704.61,0.010619751,0.6220885,0.0,0.015182459,0.88,0.9128184169530869,48412.31863999367,12800000,-0.030587606
5,18991,716.01,0.010428496,0.63103855,0.0,0.021976799,0.83,0.8643942177295685,48420.1006629467,12804096,-0.032070577
7,18998,717.36,0.010475335,0.6307952,0.0,0.017706534,0.95,0.8572281301021576,48489.400698661804,12808192,-0.03252934
6,19004,711.27,0.012584959,0.6330859,0.0,0.019697838,1.01,0.8314156085252762,48496.814717292786,12812288,-0.03263228
5,19009,714.82,0.010661643,0.6449731,0.0,0.017673407,0.83,0.8637953996658325,48504.57401227951,12816384,-0.031362094
6,19015,719.65,0.010069571,0.62111175,0.0,0.016720686,0.83,0.8886177763342857,48512.04301190376,12820480,-0.029913353
6,19021,715.66,0.011402565,0.6135286,0.0,0.0142027065,0.95,0.8872876539826393,48519.58801198006,12824576,-0.027688362
5,19026,720.35,0.009228217,0.62190354,0.0,0.017606571,1.01,0.8739871829748154,48527.243012189865,12828672,-0.028551364
6,19032,716.68,0.01098054,0.6308758,0.0,0.01498431,1.19,0.8985754176974297,48535.00301218033,12832768,-0.029804358
5,19037,723.17,0.011338968,0.6433028,0.0,0.017176704,1.02,0.8643195033073425,48542.84352636337,12836864,-0.032191385
6,19043,720.35,0.010390823,0.62964875,0.0,0.018433534,1.02,0.8758048266172409,48550.45324921608,12840960,-0.028782923
6,19049,714.33,0.011748895,0.61685336,0.0,0.016871791,1.07,0.8760091736912727,48558.08576107025,12845056,-0.02939315
6,19055,714.73,0.010352807,0.6357227,0.0,0.013895562,0.99,0.8942089006304741,48566.546660900116,12849152,-0.031552915
5,19060,718.49,0.009271216,0.6154486,0.0,0.01389285,1.05,0.8978184312582016,48574.80566763878,12853248,-0.027442906
6,19066,717.42,0.011004969,0.5968721,0.0,0.017272344,1.09,0.9004852697253227,48582.747695446014,12857344,-0.03115043
5,19071,715.58,0.010233655,0.60915667,0.0,0.014844554,1.13,0.8396982401609421,48590.58769583702,12861440,-0.032975156
5,19076,725.24,0.011659723,0.62426925,0.0,0.014580056,1.34,0.849722295999527,48598.5836956501,12865536,-0.03132591
6,19082,724.66,0.009602735,0.62725866,0.0,0.02129937,1.46,0.8293353468179703,48606.80669593811,12869632,-0.030506333
6,19088,717.21,0.009328355,0.61244446,0.0,0.019534236,1.57,0.8704192638397217,48614.745740413666,12873728,-0.03057646
5,19093,724.34,0.009912427,0.633837,0.0,0.017883977,1.63,0.8887705281376839,48622.53674054146,12877824,-0.030576756
5,19098,735.97,0.010102034,0.6355055,0.0,0.019102298,1.48,0.8998468592762947,48630.619740486145,12881920,-0.029960219
5,19103,746.13,0.010308045,0.6437617,0.0,0.022805851,1.35,0.8432377278804779,48638.838341236115,12886016,-0.03238513
6,19109,735.43,0.010002913,0.60588944,0.0,0.01664586,1.59,0.8644927144050598,48646.58385491371,12890112,-0.02813976
