loss_kl,TimeElapsed,ev_tdlam_before,EpThisIter,TimestepsSoFar,loss_pol_entpen,loss_pol_surr,EpisodesSoFar,loss_vf_loss,loss_ent,EpLenMean,EpRewMean
0.001408251,1.1129510402679443,-0.026641488075256348,0,256,-0.020780116,-0.010347246,0,0.02430975,2.0780118,,
0.0035836482,1.4544847011566162,0.2805249094963074,0,512,-0.020714324,-0.014288196,0,0.026309662,2.0714326,,
0.0020353924,1.7956314086914062,0.73399817943573,1,768,-0.02066914,-0.005184019,1,0.024824884,2.066914,580.0,-5.0
0.0019147871,2.136443614959717,0.7517740577459335,1,1024,-0.020626605,-0.007973702,2,0.020235762,2.0626602,506.0,-5.0
0.0022168607,2.477923631668091,0.7866693884134293,0,1280,-0.0206266,-0.008914826,2,0.01782731,2.0626602,506.0,-5.0
0.0031158421,2.817964792251587,0.68252894282341,0,1536,-0.020720903,-0.013678413,2,0.017142937,2.0720901,506.0,-5.0
0.0005339524,3.157721757888794,0.709283322095871,1,1792,-0.020673241,-0.0026014373,3,0.018786428,2.0673242,566.6666666666666,-5.0
0.0054679736,3.4981727600097656,0.75007563829422,0,2048,-0.020505505,-0.012392543,3,0.011129221,2.0505505,566.6666666666666,-5.0
0.0033978708,3.8386454582214355,0.5165145099163055,0,2304,-0.020329142,-0.0019330624,3,0.02262478,2.0329142,566.6666666666666,-5.0
0.003611689,4.1774797439575195,0.5346567034721375,0,2560,-0.020503111,-0.011563491,3,0.033962987,2.050311,566.6666666666666,-5.0
0.0036537591,4.515981197357178,0.7834711819887161,1,2816,-0.020567369,-0.009808326,4,0.016410265,2.056737,642.5,-4.75
0.0013841204,4.854960918426514,0.6386972367763519,0,3072,-0.02061606,-0.0024411324,4,0.025547776,2.061606,642.5,-4.75
0.0011729188,5.19532036781311,0.649061769247055,1,3328,-0.020559084,-0.0054227468,5,0.02087674,2.0559087,629.0,-4.8
0.0050212853,5.535459280014038,0.6304209232330322,0,3584,-0.020407919,-0.011027843,5,0.034029752,2.040792,629.0,-4.8
0.0028495607,5.875258207321167,0.8296018987894058,1,3840,-0.020120438,-0.0027414896,6,0.009730633,2.0120437,607.6666666666666,-4.833333333333333
0.0030792789,6.2160234451293945,0.6453826427459717,0,4096,-0.020013973,-0.0029537398,6,0.02471275,2.0013974,607.6666666666666,-4.833333333333333
0.006038065,6.557059288024902,0.6799912452697754,1,4352,-0.019498654,-0.0062301205,7,0.025806285,1.9498655,619.1428571428571,-4.857142857142857
0.0066260663,6.897443056106567,0.7715186178684235,0,4608,-0.019279417,-0.010856381,7,0.010328118,1.9279416,619.1428571428571,-4.857142857142857
0.0047316966,7.238154888153076,0.8082228302955627,0,4864,-0.018952401,-0.012187183,7,0.017617816,1.8952401,619.1428571428571,-4.857142857142857
0.0053209527,7.578668117523193,0.600763350725174,1,5120,-0.019622544,-0.014223371,8,0.02622021,1.9622544,625.75,-4.875
0.0028929925,7.918150424957275,0.6519657969474792,0,5376,-0.019865546,-0.006822102,8,0.016128257,1.9865547,625.75,-4.875
0.0048603243,8.257664442062378,0.6337202489376068,0,5632,-0.019615727,-0.010953283,8,0.01882615,1.9615726,625.75,-4.875
0.006958064,8.59660291671753,0.5898487269878387,0,5888,-0.019266568,-0.008572653,8,0.017211929,1.926657,625.75,-4.875
0.010853789,8.93663477897644,0.7471998631954193,1,6144,-0.0192195,-0.012990061,9,0.013367321,1.9219499,661.1111111111111,-4.888888888888889
0.0054805013,9.276618957519531,0.8203628659248352,0,6400,-0.019394249,-0.009048808,9,0.012147017,1.9394248,661.1111111111111,-4.888888888888889
0.013039537,9.616804599761963,0.8403786718845367,1,6656,-0.019985374,-0.013999119,10,0.014660826,1.9985374,643.0,-4.9
0.006533846,9.956777572631836,0.8329968899488449,0,6912,-0.020361494,-0.008109522,10,0.013853617,2.0361495,643.0,-4.9
0.0053454023,10.295709609985352,0.8649263232946396,1,7168,-0.020048013,-0.012337539,11,0.010889426,2.0048013,632.1818181818181,-4.909090909090909
0.01701948,10.63589859008789,0.5704900324344635,0,7424,-0.019363483,-0.008133765,11,0.026682694,1.9363482,632.1818181818181,-4.909090909090909
0.003440537,10.975814819335938,0.7812538594007492,0,7680,-0.01990258,-0.010451458,11,0.017674223,1.990258,632.1818181818181,-4.909090909090909
0.0015837257,11.315266132354736,0.653367280960083,1,7936,-0.019917838,4.1606836e-05,12,0.018724287,1.991784,644.5,-4.833333333333333
0.0044023753,11.655298233032227,0.7805340886116028,1,8192,-0.020151826,-0.010870436,13,0.020878658,2.0151825,629.8461538461538,-4.846153846153846
0.0011092499,12.012185096740723,0.7191513776779175,0,8448,-0.020190269,-0.0037305653,13,0.025013996,2.0190268,629.8461538461538,-4.846153846153846
0.002223602,12.350505590438843,0.6775111854076385,1,8704,-0.020066086,-0.008582957,14,0.020389928,2.0066087,614.5714285714286,-4.857142857142857
0.00257805,12.688951253890991,0.8771329671144485,0,8960,-0.020090545,-0.009844633,14,0.011108,2.0090547,614.5714285714286,-4.857142857142857
0.009161243,13.02763557434082,0.6675317585468292,1,9216,-0.01980668,-0.0209819,15,0.0139554525,1.9806678,612.0,-4.866666666666666
0.0045744968,13.366304397583008,0.4156879186630249,0,9472,-0.019690666,-0.012005243,15,0.022603482,1.9690666,612.0,-4.866666666666666
0.008919519,13.705784559249878,0.50772425532341,0,9728,-0.019570582,-0.023361433,15,0.033002045,1.9570583,612.0,-4.866666666666666
0.0052896743,14.044501304626465,0.8744605332612991,1,9984,-0.019190714,-0.018366154,16,0.0068049747,1.9190717,613.625,-4.875
0.012227579,645.9567251205444,0.779264360666275,0,10240,-0.018744417,-0.015801914,16,0.017737282,1.8744417,613.625,-4.875
0.012189329,646.2983691692352,0.7916401922702789,0,10496,-0.017930072,-0.015350758,16,0.015881311,1.7930074,613.625,-4.875
0.0027194773,646.6418080329895,0.7925831973552704,1,10752,-0.017435428,-0.0025738738,17,0.0151846055,1.7435428,617.4705882352941,-4.9411764705882355
0.012073237,646.9843435287476,0.7568686604499817,1,11008,-0.017635066,-0.015182864,18,0.02285776,1.7635067,607.3333333333334,-4.944444444444445
0.0034698364,647.3265585899353,0.8000059872865677,0,11264,-0.018104028,0.00055179,18,0.01794172,1.8104029,607.3333333333334,-4.944444444444445
0.0095715355,647.6686789989471,0.2499108910560608,0,11520,-0.017328436,-0.010685019,18,0.022071408,1.7328436,607.3333333333334,-4.944444444444445
0.01098655,648.0117061138153,0.6151831746101379,1,11776,-0.017857265,-0.018719923,19,0.024308696,1.7857265,610.421052631579,-4.947368421052632
0.005197357,648.3534059524536,0.8040398955345154,0,12032,-0.018534238,-0.005189147,19,0.02323118,1.8534238,610.421052631579,-4.947368421052632
0.024377314,648.6958792209625,0.7564596086740494,1,12288,-0.019297097,-0.027742092,20,0.0134453075,1.9297097,605.7,-4.9
0.009946684,649.0383088588715,0.8349271565675735,0,12544,-0.020076394,-0.012702132,20,0.0153179085,2.0076394,605.7,-4.9
0.002553842,649.3795495033264,0.5971526503562927,1,12800,-0.019941075,-0.012476254,21,0.029078785,1.9941075,601.3809523809524,-4.904761904761905
0.0021145223,649.7229762077332,0.848437562584877,1,13056,-0.020090638,-0.00955732,22,0.0150200445,2.0090637,592.4090909090909,-4.909090909090909
0.0018971153,650.0662000179291,0.4357551336288452,0,13312,-0.020022392,-0.006843023,22,0.04928024,2.0022392,592.4090909090909,-4.909090909090909
0.009573499,650.4084668159485,-0.006840944290161133,0,13568,-0.01951608,-0.01905309,22,0.034893144,1.9516082,592.4090909090909,-4.909090909090909
0.002027697,650.7530255317688,0.6417963206768036,0,13824,-0.019879188,-0.0071771424,22,0.015628751,1.9879191,592.4090909090909,-4.909090909090909
0.0029350729,651.0948655605316,-0.640887975692749,0,14080,-0.020065885,-0.006168142,22,0.009679358,2.0065885,592.4090909090909,-4.909090909090909
0.004600518,651.4359047412872,0.5477669537067413,1,14336,-0.020064922,-0.01848373,23,0.028817298,2.0064921,616.4347826086956,-4.826086956521739
0.0018617213,651.7776992321014,0.6693577468395233,0,14592,-0.019892883,-0.003574703,23,0.032719735,1.9892884,616.4347826086956,-4.826086956521739
0.006984364,652.1178183555603,0.7324196100234985,1,14848,-0.019715294,-0.025021803,24,0.023307968,1.9715295,613.5833333333334,-4.791666666666667
0.012914827,652.4586398601532,0.7105554044246674,0,15104,-0.01916751,-0.019652685,24,0.025047045,1.9167511,613.5833333333334,-4.791666666666667
0.00569964,652.8018050193787,0.8531635701656342,1,15360,-0.018670712,-0.0035803095,25,0.01830234,1.8670714,610.8,-4.8
0.008529471,653.1435656547546,0.8535440862178802,0,15616,-0.018736973,-0.01270446,25,0.015977861,1.8736973,610.8,-4.8
0.014040738,653.4861319065094,0.8664174228906631,0,15872,-0.019377388,-0.017364576,25,0.010803556,1.9377387,610.8,-4.8
0.011465071,653.8279628753662,0.8300144672393799,1,16128,-0.018996384,-0.011834128,26,0.019657288,1.8996384,612.0769230769231,-4.8076923076923075
0.0061077783,654.1690986156464,0.7599782645702362,0,16384,-0.01990712,-0.0050954632,26,0.018370746,1.9907122,612.0769230769231,-4.8076923076923075
0.0034527234,654.5124728679657,0.7485460638999939,1,16640,-0.019673388,-0.00837405,27,0.016914235,1.967339,608.074074074074,-4.814814814814815
0.009857396,654.8533184528351,0.8230355381965637,0,16896,-0.019230649,-0.01812581,27,0.022534825,1.9230648,608.074074074074,-4.814814814814815
0.002864399,655.1945445537567,0.5808032751083374,1,17152,-0.019465473,-0.008021407,28,0.024249908,1.9465473,606.1428571428571,-4.821428571428571
0.007726796,655.5363280773163,0.8802399709820747,0,17408,-0.019095445,-0.01332172,28,0.01016123,1.9095445,606.1428571428571,-4.821428571428571
0.004889674,655.8770778179169,0.6521558463573456,1,17664,-0.020065684,-0.016773291,29,0.018488744,2.0065684,602.6206896551724,-4.827586206896552
0.0037589045,656.2171485424042,0.8857382014393806,0,17920,-0.02013184,-0.007819308,29,0.014346858,2.0131838,602.6206896551724,-4.827586206896552
0.002221834,656.5584721565247,0.7502574324607849,1,18176,-0.02040684,-0.011217276,30,0.025447104,2.0406842,597.9,-4.833333333333333
0.002502147,656.8999032974243,0.7761344462633133,1,18432,-0.019853702,-0.003786482,31,0.013299925,1.9853702,592.2258064516129,-4.838709677419355
0.0013319585,657.2419302463531,0.8790637329220772,0,18688,-0.020314518,-0.0064475182,31,0.010875866,2.0314522,592.2258064516129,-4.838709677419355
0.0017130626,657.583568572998,0.7908806353807449,1,18944,-0.020411037,-0.0057099685,32,0.01971519,2.0411036,591.34375,-4.84375
0.0014223922,657.9248478412628,0.6143912076950073,0,19200,-0.020200696,-0.0049157515,32,0.022882055,2.0200696,591.34375,-4.84375
0.005254723,658.2646970748901,0.8817239329218864,0,19456,-0.020258255,-0.006404266,32,0.009826848,2.0258255,591.34375,-4.84375
0.0044929646,658.6044890880585,-2.033123254776001,0,19712,-0.020472562,-0.010447891,32,0.0146413045,2.0472562,591.34375,-4.84375
0.0020466102,658.946709394455,0.5393089056015015,1,19968,-0.02060888,-0.008004034,33,0.025316771,2.060888,601.2424242424242,-4.848484848484849
0.0015629996,1352.3807554244995,0.7540742456912994,0,20224,-0.020429246,-0.008716119,33,0.0072847623,2.042925,601.2424242424242,-4.848484848484849
0.0014790627,1352.7213072776794,0.48630768060684204,0,20480,-0.020547608,-0.0012869434,33,0.03835492,2.054761,601.2424242424242,-4.848484848484849
0.0031036795,1353.06165933609,0.8179275542497635,0,20736,-0.020314164,-0.010395182,33,0.011504505,2.0314164,601.2424242424242,-4.848484848484849
0.0014481843,1353.4022357463837,0.5404103696346283,1,20992,-0.020375047,-0.003843855,34,0.028395254,2.0375047,613.6176470588235,-4.823529411764706
0.0029814471,1353.742473602295,0.8875674679875374,0,21248,-0.02062258,-0.013109261,34,0.012029116,2.062258,613.6176470588235,-4.823529411764706
0.0011369418,1354.081624507904,0.8309677839279175,1,21504,-0.020607619,-0.0032978863,35,0.014335223,2.060762,610.2285714285714,-4.828571428571428
0.0011171708,1354.421623468399,0.8726618736982346,0,21760,-0.02058573,-0.002973089,35,0.013277208,2.0585732,610.2285714285714,-4.828571428571428
0.0015357621,1354.7616534233093,0.874254047870636,1,22016,-0.020648118,-0.0125720315,36,0.010950187,2.064812,608.2777777777778,-4.833333333333333
0.0019191871,1355.1020185947418,0.7803960740566254,0,22272,-0.020523934,-0.011893984,36,0.013655658,2.0523934,608.2777777777778,-4.833333333333333
0.0034531988,1355.4422144889832,0.7760933339595795,1,22528,-0.02046728,-0.017647121,37,0.018997759,2.0467281,604.7567567567568,-4.837837837837838
0.0097355675,1355.7820994853973,0.9008897319436073,0,22784,-0.019965105,-0.021690737,37,0.0068529733,1.9965106,604.7567567567568,-4.837837837837838
0.0036147088,1356.12246632576,0.8811962828040123,0,23040,-0.020180393,-0.012102657,37,0.012530433,2.0180392,604.7567567567568,-4.837837837837838
0.0029601664,1356.46169090271,0.8590886741876602,1,23296,-0.020434488,-0.009101901,38,0.0135669,2.043449,607.1578947368421,-4.842105263157895
0.007252882,1356.802345752716,-0.8041582107543945,0,23552,-0.0204181,-0.024349399,38,0.027589403,2.04181,607.1578947368421,-4.842105263157895
0.0066146073,1357.1430819034576,0.810924842953682,1,23808,-0.020439873,-0.011812156,39,0.014589997,2.0439873,609.8461538461538,-4.82051282051282
0.0025995146,1357.4847326278687,0.7545023560523987,0,24064,-0.020370726,-0.009005107,39,0.016278924,2.0370727,609.8461538461538,-4.82051282051282
0.010779565,1357.8251807689667,0.8059544414281845,0,24320,-0.02017513,-0.012123035,39,0.0118303485,2.0175128,609.8461538461538,-4.82051282051282
0.0016865539,1358.1659905910492,0.8101671189069748,1,24576,-0.02056992,-0.0067063803,40,0.015476328,2.056992,608.2,-4.825
0.0035133264,1358.5059368610382,0.8872866928577423,0,24832,-0.020368265,-0.0035605598,40,0.007736733,2.0368266,608.2,-4.825
0.0048871557,1358.8450927734375,0.686628520488739,1,25088,-0.020296544,-0.009032879,41,0.032860126,2.0296545,606.0487804878048,-4.829268292682927
0.00475699,1359.1845433712006,0.8890477642416954,0,25344,-0.020064339,-0.009026051,41,0.006781569,2.006434,606.0487804878048,-4.829268292682927
0.0020750952,1359.5248064994812,0.6530986726284027,1,25600,-0.020425845,-0.0067943744,42,0.019597378,2.0425844,608.1904761904761,-4.809523809523809
0.004937783,1359.8658165931702,0.7907872796058655,0,25856,-0.02023533,-0.009271405,42,0.017495599,2.023533,608.1904761904761,-4.809523809523809
0.0031709275,1360.2057735919952,0.7759265154600143,0,26112,-0.020378502,-0.013762669,42,0.021331862,2.0378504,608.1904761904761,-4.809523809523809
0.0019888505,1360.5455956459045,0.843803733587265,1,26368,-0.020399068,-0.011279564,43,0.013065136,2.0399067,607.8604651162791,-4.813953488372093
0.005244474,1360.8867058753967,0.25870007276535034,0,26624,-0.020274319,-0.012989234,43,0.09056201,2.027432,607.8604651162791,-4.813953488372093
0.007304131,1361.2293572425842,0.9246497601270676,1,26880,-0.020262416,-0.01755181,44,0.005692355,2.0262418,609.7272727272727,-4.795454545454546
0.0024998062,1361.573306798935,0.6557753682136536,0,27136,-0.02014244,-0.004913859,44,0.019623874,2.014244,609.7272727272727,-4.795454545454546
0.00214529,1361.916028022766,0.7505597174167633,1,27392,-0.020056106,-0.008402448,45,0.015243713,2.0056107,606.5555555555555,-4.8
0.0030633747,1362.255856513977,0.7314964532852173,0,27648,-0.02008985,-0.01428061,45,0.021529568,2.008985,606.5555555555555,-4.8
0.0019725268,1362.5949997901917,0.7776855230331421,1,27904,-0.019905146,-0.013186179,46,0.012748719,1.9905146,606.1739130434783,-4.804347826086956
0.0035900488,1362.9349081516266,0.48031461238861084,0,28160,-0.019986566,-0.00032952428,46,0.022431772,1.9986565,606.1739130434783,-4.804347826086956
0.0034820214,1363.2753629684448,0.7191831767559052,1,28416,-0.020117393,-0.016800284,47,0.01712314,2.0117393,603.936170212766,-4.808510638297872
0.009067771,1363.6165044307709,0.8095946758985519,0,28672,-0.0200388,-0.011825889,47,0.013777364,2.00388,603.936170212766,-4.808510638297872
0.012278841,1363.95734500885,0.7858171314001083,1,28928,-0.020438693,-0.019171808,48,0.016561955,2.0438695,601.6041666666666,-4.8125
0.0037344764,1364.2972719669342,0.8603120297193527,0,29184,-0.020315193,-0.0060421173,48,0.014772926,2.0315194,601.6041666666666,-4.8125
0.008491744,1364.6366739273071,0.8189261704683304,1,29440,-0.020489013,-0.015642216,49,0.0098372325,2.0489013,599.1428571428571,-4.816326530612245
0.006781051,1364.977962255478,0.6977446973323822,0,29696,-0.020545663,-0.0091938805,49,0.02454593,2.0545664,599.1428571428571,-4.816326530612245
0.0026331414,1365.3188960552216,0.7489524781703949,0,29952,-0.020586878,-0.0075047966,49,0.00779268,2.058688,599.1428571428571,-4.816326530612245
0.0038995151,1978.503962278366,0.751669391989708,0,30208,-0.020410914,-0.009316376,49,0.017219769,2.0410914,599.1428571428571,-4.816326530612245
0.011894838,1978.8455448150635,0.8891616836190224,0,30464,-0.020029409,-0.01631502,49,0.008995934,2.0029411,599.1428571428571,-4.816326530612245
0.010327231,1979.1878337860107,0.8587606251239777,1,30720,-0.019618317,-0.015599083,50,0.0035782978,1.9618317,611.54,-4.9
0.005240625,1979.529462337494,0.886997364461422,0,30976,-0.01954004,-0.010314538,50,0.00904897,1.9540042,611.54,-4.9
0.0039697005,1979.87153673172,0.816181406378746,1,31232,-0.019832917,0.00057246536,51,0.0151204765,1.9832916,611.843137254902,-4.901960784313726
0.007865725,1980.212509393692,0.8321349024772644,0,31488,-0.019736234,-0.01900179,51,0.011659386,1.9736234,611.843137254902,-4.901960784313726
0.0061513307,1980.5572276115417,0.6655899286270142,0,31744,-0.02016583,-0.0023439853,51,0.020576255,2.016583,611.843137254902,-4.901960784313726
0.0031934553,1980.8977282047272,0.7517301440238953,1,32000,-0.020227242,-0.009206805,52,0.020231035,2.0227244,611.0192307692307,-4.903846153846154
0.0033997213,1981.2392230033875,0.5741974711418152,0,32256,-0.020092364,-0.004883483,52,0.021766774,2.0092363,611.0192307692307,-4.903846153846154
0.011192637,1981.580729484558,0.6730763614177704,1,32512,-0.019930182,-0.010773957,53,0.018240795,1.9930183,609.3584905660377,-4.90566037735849
0.0070698173,1981.922753572464,0.6758807897567749,0,32768,-0.020134695,-0.026018664,53,0.011951611,2.0134697,609.3584905660377,-4.90566037735849
0.007030488,1982.2680575847626,0.7334757447242737,1,33024,-0.019865299,-0.0151305795,54,0.014643369,1.9865301,607.1296296296297,-4.907407407407407
0.008921664,1982.611076116562,0.795273020863533,0,33280,-0.019469336,-0.0062056743,54,0.016260268,1.9469336,607.1296296296297,-4.907407407407407
0.0052821296,1982.9614553451538,0.7911340743303299,1,33536,-0.019281004,-0.008689666,55,0.014503801,1.9281003,605.5090909090909,-4.909090909090909
0.0033726464,1983.3056888580322,0.7794304341077805,1,33792,-0.018961355,-0.009401809,56,0.016593192,1.8961354,602.9464285714286,-4.910714285714286
0.003007615,1983.650907278061,0.7720815539360046,0,34048,-0.01914124,-0.007651262,56,0.013969927,1.9141239,602.9464285714286,-4.910714285714286
0.0142438,1983.990928888321,0.7552156299352646,1,34304,-0.019103745,-0.023968656,57,0.015432576,1.9103745,599.8245614035088,-4.912280701754386
0.011175001,1984.3316304683685,0.6583081483840942,0,34560,-0.019352306,-0.009273315,57,0.025591973,1.9352306,599.8245614035088,-4.912280701754386
0.007533276,1984.671954870224,0.7705466151237488,1,34816,-0.019827973,-0.0142600015,58,0.015444085,1.9827974,597.6379310344828,-4.913793103448276
0.0070823566,1985.0124351978302,0.8720665723085403,0,35072,-0.019410351,-0.015593931,58,0.010171387,1.941035,597.6379310344828,-4.913793103448276
0.008529317,1985.3745646476746,0.6697070002555847,1,35328,-0.019667003,-0.014890768,59,0.019165264,1.9667003,596.5084745762712,-4.915254237288136
0.0019677263,1985.7158732414246,0.844273567199707,0,35584,-0.019586537,-0.004880948,59,0.013971123,1.9586538,596.5084745762712,-4.915254237288136
0.0056836414,1986.0629949569702,-0.4526420831680298,1,35840,-0.019226095,-0.009480219,60,0.04379058,1.9226096,595.4833333333333,-4.916666666666667
0.0053074076,1986.4040246009827,0.7618697881698608,0,36096,-0.019448608,-0.011895962,60,0.008139273,1.9448609,595.4833333333333,-4.916666666666667
0.003131215,1986.746589899063,0.5559547543525696,0,36352,-0.019156612,-0.009163689,60,0.02821063,1.9156613,595.4833333333333,-4.916666666666667
0.0021946374,1987.0878126621246,0.833324134349823,1,36608,-0.01939328,-0.0077074505,61,0.013747845,1.9393281,597.9672131147541,-4.885245901639344
0.002475299,1987.4292016029358,0.7634435147047043,0,36864,-0.019271016,-0.0025717504,61,0.015082076,1.9271019,597.9672131147541,-4.885245901639344
0.0050295824,1987.780246257782,0.7857279926538467,1,37120,-0.019004729,-0.007029891,62,0.020479172,1.9004729,596.016129032258,-4.887096774193548
0.0030327416,1988.1210129261017,0.7788119614124298,0,37376,-0.018850524,-0.015216827,62,0.01679889,1.8850524,596.016129032258,-4.887096774193548
0.0051997146,1988.4625375270844,0.8895351141691208,1,37632,-0.018630454,-0.01022641,63,0.012746067,1.8630453,594.1746031746031,-4.873015873015873
0.004718194,1988.8041970729828,0.8075569123029709,0,37888,-0.018772062,-0.020655056,63,0.018676883,1.8772062,594.1746031746031,-4.873015873015873
0.004772065,1989.1463544368744,0.9436989948153496,1,38144,-0.018855356,-0.0052085426,64,0.0048519773,1.8855355,593.03125,-4.875
0.0068422775,1989.48774600029,0.39027220010757446,0,38400,-0.019387454,-0.019636225,64,0.027313752,1.9387454,593.03125,-4.875
0.013743155,1989.8297748565674,-0.04636216163635254,0,38656,-0.019940935,-0.017541578,64,0.010079848,1.9940934,593.03125,-4.875
0.0015782556,1990.171010017395,0.4210304617881775,0,38912,-0.01996949,-0.002151779,64,0.031857237,1.9969491,593.03125,-4.875
0.005155465,1990.5104699134827,0.8754199966788292,1,39168,-0.02005184,-0.012259128,65,0.012172817,2.0051842,598.6923076923077,-4.876923076923077
0.004815287,1990.8505733013153,0.6802173256874084,0,39424,-0.020335115,-0.01011468,65,0.03945087,2.0335116,598.6923076923077,-4.876923076923077
0.0018282044,1991.1912002563477,0.7724233269691467,1,39680,-0.020333497,-0.012096951,66,0.016141618,2.0333498,598.4090909090909,-4.878787878787879
0.0018325346,1991.5306606292725,0.5792210102081299,0,39936,-0.020306583,-0.0049856603,66,0.02431316,2.0306582,598.4090909090909,-4.878787878787879
0.0022934582,2638.436514854431,0.813856840133667,0,40192,-0.020294664,-0.009183306,66,0.02263558,2.0294664,598.4090909090909,-4.878787878787879
0.0029682303,2638.7774074077606,0.5662537217140198,0,40448,-0.020379419,-0.012335576,66,0.021878805,2.037942,598.4090909090909,-4.878787878787879
0.0017074584,2639.118469953537,0.8455196171998978,0,40704,-0.02037663,-0.0045143105,66,0.008416892,2.037663,598.4090909090909,-4.878787878787879
0.0019641137,2639.458117246628,0.08756011724472046,1,40960,-0.020292519,-0.0051624216,67,0.02858433,2.029252,607.5820895522388,-4.940298507462686
0.0045951027,2639.7983317375183,0.7501890808343887,0,41216,-0.020252448,-0.021173924,67,0.01836474,2.0252447,607.5820895522388,-4.940298507462686
0.0013428731,2640.13924741745,0.8236449658870697,1,41472,-0.020281712,-0.0024582688,68,0.011370572,2.0281713,608.0882352941177,-4.9411764705882355
0.0010764063,2640.4798576831818,0.80951227247715,0,41728,-0.02028384,-0.005266481,68,0.015333721,2.028384,608.0882352941177,-4.9411764705882355
0.001169356,2640.8223283290863,0.7945691794157028,1,41984,-0.020241065,0.0032742247,69,0.016340468,2.0241065,606.768115942029,-4.942028985507246
0.0034078183,2641.164067029953,0.46282029151916504,0,42240,-0.020148173,-0.008670098,69,0.03952287,2.0148175,606.768115942029,-4.942028985507246
0.0019429871,2641.5057578086853,0.7962912321090698,1,42496,-0.02035334,-0.015615193,70,0.01554139,2.035334,607.0857142857143,-4.928571428571429
0.0015998981,2641.8480525016785,0.6346338987350464,0,42752,-0.020252576,-7.3202886e-05,70,0.042063788,2.0252576,607.0857142857143,-4.928571428571429
0.0025828942,2642.1889204978943,0.7871244698762894,1,43008,-0.020316754,-0.005961925,71,0.017630324,2.0316753,605.5070422535211,-4.915492957746479
0.0050628744,2642.5293307304382,0.8764760717749596,0,43264,-0.020082213,-0.012534143,71,0.010493222,2.0082211,605.5070422535211,-4.915492957746479
0.0018002288,2642.869957923889,0.8389178812503815,0,43520,-0.020111077,-0.0019204058,71,0.015696786,2.0111074,605.5070422535211,-4.915492957746479
0.0025926013,2643.210713624954,0.8219321221113205,1,43776,-0.01977942,-0.009991615,72,0.023513975,1.977942,604.9027777777778,-4.916666666666667
0.0041970424,2643.5515596866608,0.8810405433177948,0,44032,-0.019882826,-0.018922549,72,0.019308962,1.9882827,604.9027777777778,-4.916666666666667
0.0022185962,2643.8921320438385,0.9315899312496185,1,44288,-0.019961186,-0.008101407,73,0.01182114,1.9961185,604.972602739726,-4.904109589041096
0.0065328456,2644.2318625450134,0.8368276506662369,0,44544,-0.020182217,-0.013187487,73,0.0102780275,2.0182216,604.972602739726,-4.904109589041096
0.0028326735,2644.5723655223846,0.8554284870624542,0,44800,-0.020345237,-0.008545002,73,0.008104579,2.0345237,604.972602739726,-4.904109589041096
0.0013578981,2644.914383649826,0.8174982815980911,1,45056,-0.020304922,-0.0026505422,74,0.0119262235,2.0304923,608.7297297297297,-4.905405405405405
0.004168539,2645.256360054016,0.840359091758728,0,45312,-0.020388646,-0.0117987795,74,0.011376045,2.0388646,608.7297297297297,-4.905405405405405
0.0051083537,2645.5984559059143,0.863224595785141,0,45568,-0.020514434,-0.005006235,74,0.009980588,2.0514433,608.7297297297297,-4.905405405405405
0.00342655,2645.940536737442,0.9042016491293907,1,45824,-0.020401407,-0.0047292206,75,0.008873792,2.0401406,609.7866666666666,-4.906666666666666
0.0018999297,2646.2812156677246,0.7141258716583252,0,46080,-0.020467144,-0.008065911,75,0.02376373,2.0467143,609.7866666666666,-4.906666666666666
0.0013469425,2646.62215423584,0.4234057068824768,1,46336,-0.020541705,-0.008503448,76,0.034415826,2.0541706,609.5526315789474,-4.907894736842105
0.0047370545,2646.9621500968933,0.3568655848503113,0,46592,-0.020554114,-0.01715726,76,0.04149942,2.0554116,609.5526315789474,-4.907894736842105
0.0022528465,2647.3019461631775,0.7045715749263763,0,46848,-0.020372378,-0.011477555,76,0.036056854,2.037238,609.5526315789474,-4.907894736842105
0.003646309,2647.6421308517456,0.7361770272254944,1,47104,-0.020328898,-0.0051625036,77,0.008924059,2.0328898,609.3116883116883,-4.896103896103896
0.002919288,2647.9831278324127,0.7665442377328873,0,47360,-0.020540927,-0.010714598,77,0.017621513,2.0540926,609.3116883116883,-4.896103896103896
0.0062169237,2648.323399066925,0.48847395181655884,1,47616,-0.020404443,-0.015955053,78,0.032579325,2.0404444,608.3076923076923,-4.897435897435898
0.0021125972,2648.6644191741943,0.859264999628067,0,47872,-0.020405844,-0.0075653624,78,0.015524097,2.0405846,608.3076923076923,-4.897435897435898
0.0017493148,2649.0068917274475,-0.2187284231185913,1,48128,-0.02045322,-0.008234002,79,0.009536143,2.045322,607.8354430379746,-4.89873417721519
0.007399528,2649.348555326462,0.8183341026306152,0,48384,-0.020243993,-0.019906051,79,0.012006715,2.0243993,607.8354430379746,-4.89873417721519
0.010692828,2649.6931393146515,0.8361029922962189,0,48640,-0.01979534,-0.018859096,79,0.010213458,1.9795339,607.8354430379746,-4.89873417721519
0.0038696108,2650.035228252411,0.6264703869819641,1,48896,-0.019938847,-0.0033858065,80,0.0120224105,1.9938847,610.8125,-4.9
0.003534556,2650.378523349762,0.7102533280849457,0,49152,-0.02003949,-0.011216602,80,0.022224305,2.003949,610.8125,-4.9
