EpThisIter,loss_pol_surr,loss_pol_entpen,ev_tdlam_before,TimestepsSoFar,EpRewMean,TimeElapsed,loss_vf_loss,EpLenMean,EpisodesSoFar,loss_kl,loss_ent
6,-0.0023068106,0.0,0.849522203207016,1875968,-4.83,6792.593517303467,0.010568541,657.25,2973,0.004715692,0.28599304
6,-0.0024672542,0.0,0.8600763976573944,1880064,-4.82,6801.93051815033,0.011422938,656.84,2979,0.004290689,0.25990328
7,-0.002811608,0.0,0.870203047990799,1884160,-4.79,6811.890561103821,0.010974151,652.69,2986,0.0038380786,0.2379474
7,-0.0027617794,0.0,0.856562465429306,1888256,-4.79,6821.348559141159,0.010586683,656.86,2993,0.0043101003,0.2510785
7,-0.002047662,0.0,0.8680437654256821,1892352,-4.78,6830.087559461594,0.010628378,656.87,3000,0.004064238,0.2577553
7,-0.00078664185,0.0,0.8732867240905762,1896448,-4.81,6838.8715608119965,0.010236785,642.75,3007,0.0029709667,0.22780938
6,-0.0013067559,0.0,0.8634210526943207,1900544,-4.82,6922.227178096771,0.010063109,637.68,3013,0.0040554428,0.2597099
7,-0.0028198431,0.0,0.8627464473247528,1904640,-4.79,6930.643144130707,0.013282892,638.85,3020,0.0042437464,0.2467666
6,-0.00085797673,0.0,0.8464156836271286,1908736,-4.8,6939.240338802338,0.010799596,635.65,3026,0.00374942,0.23587877
6,-0.003012577,0.0,0.8696554154157639,1912832,-4.79,6948.7951917648315,0.009291355,636.42,3032,0.004622799,0.2675252
5,-0.0020879828,0.0,0.8659949004650116,1916928,-4.79,6957.269226074219,0.010326297,640.34,3037,0.004147343,0.2539197
7,-0.002990824,0.0,0.8871407136321068,1921024,-4.77,6966.632803916931,0.008910103,638.85,3044,0.0048285522,0.282352
6,-0.0019584484,0.0,0.8966496586799622,1925120,-4.78,6976.068887233734,0.007689367,637.73,3050,0.003984531,0.27463928
7,-0.0017177776,0.0,0.8774502202868462,1929216,-4.78,6984.713886976242,0.009640461,633.97,3057,0.0033616596,0.24408767
6,-0.0031716302,0.0,0.86734539270401,1933312,-4.77,6993.046887397766,0.009704833,637.22,3063,0.00411425,0.26616365
6,-0.0033796905,0.0,0.865169882774353,1937408,-4.77,7001.303887605667,0.010296276,643.83,3069,0.0046483385,0.24094413
6,-0.0012329544,0.0,0.8582856506109238,1941504,-4.78,7010.934885501862,0.009417236,644.2,3075,0.003718826,0.28409368
5,-0.0017944353,0.0,0.8530320674180984,1945600,-4.81,7019.873361349106,0.00920114,638.85,3080,0.0041982415,0.27739528
7,-0.0013672144,0.0,0.8729170113801956,1949696,-4.81,7028.761812925339,0.010467267,652.67,3087,0.0044344873,0.29272506
6,-0.0025163998,0.0,0.8853423446416855,1953792,-4.81,7037.888782262802,0.008517014,653.15,3093,0.0035422563,0.25013736
6,-0.0015793119,0.0,0.8553144186735153,1957888,-4.82,7046.17381644249,0.009212493,659.45,3099,0.00438057,0.27754876
7,-0.00206298,0.0,0.8827386051416397,1961984,-4.82,7054.913338661194,0.009845117,660.25,3106,0.004189988,0.25413346
8,-0.0012790755,0.0,0.8715698271989822,1966080,-4.84,7064.12734246254,0.009713055,650.07,3114,0.0033133004,0.25583303
5,-0.0018403588,0.0,0.8527524024248123,1970176,-4.86,7073.515338897705,0.010150066,655.73,3119,0.004336154,0.28300548
6,-0.0023807255,0.0,0.8811076059937477,1974272,-4.86,7082.513889789581,0.008556037,660.68,3125,0.004688305,0.29299405
8,-0.0030590806,0.0,0.8661853969097137,1978368,-4.89,7091.868856906891,0.00971272,649.43,3133,0.0037111298,0.2716335
5,-0.0006506458,0.0,0.8311778455972672,1982464,-4.91,7100.993854761124,0.009537956,652.66,3138,0.004715511,0.30943117
7,-0.00057414547,0.0,0.8754059597849846,1986560,-4.9,7110.143892765045,0.010232665,647.65,3145,0.0033756893,0.266403
7,-0.002301031,0.0,0.8496651202440262,1990656,-4.9,7118.9778916835785,0.010979878,640.83,3152,0.0035007407,0.2615158
6,-0.0014141825,0.0,0.8633389919996262,1994752,-4.89,7127.520891189575,0.009437356,646.46,3158,0.0031581372,0.2855604
8,-5.5877026e-06,0.0,0.8637610077857971,1998848,-4.9,7136.64089012146,0.010396371,636.53,3166,0.0030104336,0.24980561
5,-0.0026033365,0.0,0.8382257968187332,2002944,-4.9,7225.236854553223,0.009553752,639.1,3171,0.0048610508,0.28503272
8,-0.0025734836,0.0,0.8722761571407318,2007040,-4.9,7234.291092634201,0.009198076,629.17,3179,0.0034667277,0.24444054
6,-0.002781976,0.0,0.8489498943090439,2011136,-4.89,7243.818128347397,0.010829766,628.0,3185,0.00461192,0.26858902
6,-0.0023845308,0.0,0.8546697795391083,2015232,-4.9,7253.435855388641,0.009794749,627.99,3191,0.0043381006,0.26937866
8,-0.001418357,0.0,0.8619025200605392,2019328,-4.88,7263.018795013428,0.009486748,615.6,3199,0.0032210797,0.24701971
6,-0.0023853434,0.0,0.8716060221195221,2023424,-4.89,7272.713272333145,0.009514184,616.07,3205,0.0036954284,0.25164053
6,-0.0012179363,0.0,0.8527031540870667,2027520,-4.87,7282.237667798996,0.010764479,630.28,3211,0.0035524732,0.27431834
5,-0.0025020232,0.0,0.8916033506393433,2031616,-4.85,7291.212304592133,0.008898286,634.36,3216,0.0038966457,0.27708584
7,-0.0019810337,0.0,0.8381691575050354,2035712,-4.86,7300.325388908386,0.010403022,635.97,3223,0.0038827613,0.26033327
6,-0.0015023741,0.0,0.8776114135980606,2039808,-4.85,7309.263179063797,0.010574941,633.92,3229,0.0032249964,0.24687074
7,-0.0020484433,0.0,0.8536882996559143,2043904,-4.84,7318.110851049423,0.010724166,628.93,3236,0.0035983878,0.25865433
8,-0.0012814556,0.0,0.8669842034578323,2048000,-4.86,7327.214826107025,0.011357073,620.41,3244,0.0038626438,0.22803001
6,-0.00047144992,0.0,0.8371559679508209,2052096,-4.85,7336.8036506175995,0.0109352125,622.42,3250,0.0030725906,0.26705727
6,-0.0032829505,0.0,0.8548134118318558,2056192,-4.82,7345.941699028015,0.011975705,632.18,3256,0.00476884,0.3043637
6,-0.0020110314,0.0,0.8598954975605011,2060288,-4.81,7354.993039608002,0.011232308,635.5,3262,0.00362413,0.2742726
7,-0.0034471748,0.0,0.8663752228021622,2064384,-4.81,7363.952698469162,0.010156385,637.28,3269,0.0046147164,0.24782549
6,-0.0014975101,0.0,0.8386544436216354,2068480,-4.81,7373.044508934021,0.011343206,634.28,3275,0.0039033429,0.26054078
7,-0.004113912,0.0,0.8700106292963028,2072576,-4.83,7382.0474972724915,0.0102299275,632.91,3282,0.003618988,0.26703277
6,-0.0012842459,0.0,0.843318447470665,2076672,-4.82,7391.1262373924255,0.011143076,636.45,3288,0.0032870602,0.27044737
7,-0.0016743465,0.0,0.8565872609615326,2080768,-4.83,7399.79542350769,0.0100383675,635.67,3295,0.0041149054,0.25608087
6,-0.0015297515,0.0,0.8707060366868973,2084864,-4.82,7409.2523901462555,0.009825749,642.0,3301,0.004692929,0.24175267
7,-0.0020282164,0.0,0.8701484948396683,2088960,-4.84,7418.537777900696,0.009116308,634.5,3308,0.0038531795,0.22962554
5,-0.0019614417,0.0,0.8395514041185379,2093056,-4.84,7427.6685338020325,0.008977168,634.9,3313,0.004915092,0.28688112
6,-0.0021883277,0.0,0.843941405415535,2097152,-4.85,7437.278265237808,0.00932026,639.86,3319,0.0035193695,0.2567891
5,-0.0007701552,0.0,0.8342321664094925,2101248,-4.86,7537.385576248169,0.010561013,644.52,3324,0.003908821,0.26211175
6,-0.0015455573,0.0,0.8371346294879913,2105344,-4.86,7546.678406953812,0.008969856,649.76,3330,0.0043292562,0.27589908
6,-0.0025945231,0.0,0.874530091881752,2109440,-4.86,7556.164535284042,0.009432369,650.5,3336,0.0037271825,0.26131272
7,-0.0023633805,0.0,0.8528873920440674,2113536,-4.84,7565.8370151519775,0.011466813,656.01,3343,0.0040828055,0.23757425
6,-0.0012134723,0.0,0.8737033158540726,2117632,-4.82,7575.106065988541,0.010169281,662.89,3349,0.0042209,0.26311725
7,-0.00081798993,0.0,0.8740314692258835,2121728,-4.84,7584.334462881088,0.009979745,653.05,3356,0.0037168167,0.24671222
6,-0.0027847649,0.0,0.8644894808530807,2125824,-4.86,7593.555523395538,0.010559879,646.91,3362,0.0036582018,0.26777837
6,-0.0020596492,0.0,0.8460846841335297,2129920,-4.83,7603.503793954849,0.012143482,654.39,3368,0.003924435,0.25002623
7,-0.0010553275,0.0,0.8682861775159836,2134016,-4.82,7612.670269012451,0.009069772,658.07,3375,0.0035654227,0.2528423
6,-0.0028943233,0.0,0.857838436961174,2138112,-4.81,7621.8281128406525,0.009557376,663.43,3381,0.0033639835,0.24422038
6,-0.0028139064,0.0,0.8426510840654373,2142208,-4.78,7631.290517568588,0.011753422,663.1,3387,0.0042670593,0.2631249
6,-0.001464365,0.0,0.8876259922981262,2146304,-4.8,7644.872928619385,0.008407762,666.09,3393,0.004060022,0.24338418
6,-0.0028108216,0.0,0.8441234230995178,2150400,-4.77,7657.689928770065,0.012661351,668.34,3399,0.00338325,0.25672856
6,-0.0028381068,0.0,0.8932875245809555,2154496,-4.77,7669.682861804962,0.009005005,671.52,3405,0.0031983703,0.23385617
7,-0.0019986446,0.0,0.8689700663089752,2158592,-4.78,7680.2638573646545,0.0094795255,665.54,3412,0.004152567,0.2666748
6,0.00029515906,0.0,0.8613840788602829,2162688,-4.79,7690.585380315781,0.009919654,661.29,3418,0.003982587,0.24800745
7,-0.0025333008,0.0,0.8481680005788803,2166784,-4.76,7705.1732387542725,0.012343597,651.36,3425,0.003975543,0.24918917
6,-0.0017526776,0.0,0.8688813149929047,2170880,-4.77,7714.122153997421,0.010002421,648.56,3431,0.0039773057,0.23521309
6,-0.0022811384,0.0,0.884806327521801,2174976,-4.78,7722.900442123413,0.009230327,644.94,3437,0.004466352,0.2575513
8,-0.0019480041,0.0,0.8752086311578751,2179072,-4.79,7732.116951227188,0.010670154,646.85,3445,0.0030261348,0.2177984
7,-0.0015266109,0.0,0.8721979707479477,2183168,-4.82,7740.82789683342,0.0103702275,638.63,3452,0.003701983,0.22892135
6,-0.0031410013,0.0,0.8492309898138046,2187264,-4.82,7749.676558732986,0.010129246,640.31,3458,0.0037566244,0.2541545
6,-0.0032215347,0.0,0.879974789917469,2191360,-4.78,7758.601007938385,0.011244965,641.16,3464,0.0037147785,0.25481817
7,-0.0026770937,0.0,0.8721041083335876,2195456,-4.82,7767.432559728622,0.009182118,639.94,3471,0.003803483,0.24104495
6,-0.0023346988,0.0,0.8798834457993507,2199552,-4.81,7776.345420837402,0.010504824,644.9,3477,0.0036175328,0.25859997
5,-0.0013440085,0.0,0.8654947727918625,2203648,-4.81,7873.08135676384,0.009441399,647.53,3482,0.0034848973,0.2669142
7,-0.0023994774,0.0,0.8761754259467125,2207744,-4.84,7883.199488162994,0.010311563,643.36,3489,0.0031878098,0.24557365
7,-0.003151151,0.0,0.8717922866344452,2211840,-4.84,7893.55366897583,0.009635736,635.82,3496,0.0032831742,0.23730531
5,-0.0021640388,0.0,0.8681189715862274,2215936,-4.85,7902.739540338516,0.009446731,634.29,3501,0.0041415743,0.25019673
7,-0.0022810579,0.0,0.8858600705862045,2220032,-4.86,7911.859767198563,0.009672364,635.94,3508,0.004500252,0.24882035
6,-0.0023076164,0.0,0.8678412437438965,2224128,-4.86,7921.099796295166,0.008736705,641.37,3514,0.003502681,0.24997783
6,-0.0008285686,0.0,0.8304013758897781,2228224,-4.86,7930.758081674576,0.010302542,638.87,3520,0.0034259306,0.23128115
6,-0.00058332365,0.0,0.8803106099367142,2232320,-4.87,7940.280228376389,0.008937537,643.69,3526,0.0032429777,0.25221464
8,-0.003571597,0.0,0.8603535890579224,2236416,-4.86,7949.3339602947235,0.011501287,642.34,3534,0.0035705622,0.23000325
6,-0.0034752286,0.0,0.8597774654626846,2240512,-4.85,7958.628003358841,0.010492036,636.56,3540,0.0029332715,0.22546308
6,-0.0028570273,0.0,0.8702311217784882,2244608,-4.85,7968.021630764008,0.008879891,645.6,3546,0.0037880703,0.2582194
7,-0.003115248,0.0,0.8674578368663788,2248704,-4.85,7977.557403326035,0.010000389,647.59,3553,0.00404691,0.2287255
7,-0.0013704323,0.0,0.879729263484478,2252800,-4.88,7986.644466161728,0.009474546,642.44,3560,0.0032025746,0.23436603
6,-0.0032186578,0.0,0.868963748216629,2256896,-4.89,7996.08832192421,0.009466636,642.77,3566,0.0043197013,0.25915414
6,-0.0024671934,0.0,0.8744308799505234,2260992,-4.88,8005.440674781799,0.010169312,642.88,3572,0.0034264338,0.23535872
7,-0.001277931,0.0,0.877085730433464,2265088,-4.9,8014.674173116684,0.0086062215,636.8,3579,0.0039904774,0.2517219
7,-0.0011202726,0.0,0.8565976321697235,2269184,-4.89,8024.067710399628,0.010217788,629.93,3586,0.0036794269,0.22042905
6,-0.0010973925,0.0,0.8691342920064926,2273280,-4.88,8033.010011672974,0.0099350605,637.79,3592,0.0037718816,0.2370294
6,-0.001833668,0.0,0.8739775717258453,2277376,-4.88,8041.984386920929,0.009552409,640.91,3598,0.0037783207,0.24563067
6,-0.00030310964,0.0,0.8568010032176971,2281472,-4.87,8051.082447767258,0.011826995,643.32,3604,0.0033871597,0.22631358
6,-0.0017864779,0.0,0.8569956719875336,2285568,-4.86,8060.595778942108,0.012772277,640.53,3610,0.00409663,0.24055251
6,-0.002919678,0.0,0.8620280176401138,2289664,-4.84,8070.007218837738,0.010600054,639.86,3616,0.004489857,0.24592344
7,-0.002450338,0.0,0.8374046385288239,2293760,-4.84,8079.531331062317,0.011017986,637.37,3623,0.0031992444,0.22525573
6,-0.0022451945,0.0,0.8613380640745163,2297856,-4.85,8088.954345464706,0.011057289,642.61,3629,0.0041041276,0.23444073
5,-0.0040224525,0.0,0.8568181693553925,2301952,-4.83,8181.025014877319,0.010962623,653.9,3634,0.004356329,0.23398663
6,-0.0026559273,0.0,0.8749346733093262,2306048,-4.83,8190.275429964066,0.009881222,658.32,3640,0.003382853,0.23279095
6,-0.0017314039,0.0,0.8615860790014267,2310144,-4.84,8199.483414173126,0.009251618,657.49,3646,0.0033513075,0.2422399
6,-0.0017421893,0.0,0.8728778213262558,2314240,-4.83,8208.418376207352,0.009891106,662.94,3652,0.003460102,0.23761031
7,-0.0018357388,0.0,0.8687619566917419,2318336,-4.82,8217.650901317596,0.009453887,656.57,3659,0.0033849475,0.22046037
7,-1.2942357e-05,0.0,0.8877758085727692,2322432,-4.82,8226.950782060623,0.008189728,656.58,3666,0.0033417405,0.22021961
7,-0.0037113018,0.0,0.8713579475879669,2326528,-4.82,8236.144551753998,0.008934848,653.31,3673,0.0034349954,0.21814857
7,-0.0026744741,0.0,0.8748686462640762,2330624,-4.82,8245.26760482788,0.010208525,647.42,3680,0.003634629,0.22209316
7,-0.00014373241,0.0,0.8566324561834335,2334720,-4.81,8254.571561813354,0.011303745,645.44,3687,0.0026024578,0.2151554
7,-0.003235571,0.0,0.8806664422154427,2338816,-4.83,8263.692474365234,0.009424436,641.7,3694,0.0036226464,0.22095521
6,-0.000578533,0.0,0.8799078986048698,2342912,-4.83,8272.812788248062,0.010560867,640.75,3700,0.0034146616,0.23833604
6,-0.0017207128,0.0,0.8454766720533371,2347008,-4.8,8281.625419139862,0.0126833385,646.88,3706,0.002913222,0.217427
6,-0.0004926394,0.0,0.8271504044532776,2351104,-4.81,8290.627362012863,0.010453538,643.19,3712,0.0038740374,0.22126633
6,-0.0011866379,0.0,0.8701783418655396,2355200,-4.84,8299.636607646942,0.008667387,643.72,3718,0.003667116,0.22255658
6,-0.0025351588,0.0,0.8751902058720589,2359296,-4.83,8308.629365205765,0.009444577,647.27,3724,0.0032543899,0.2239585
6,-0.0005769612,0.0,0.8768373727798462,2363392,-4.83,8317.510533332825,0.008327874,647.05,3730,0.003275564,0.2352468
6,-0.0024317934,0.0,0.8660518079996109,2367488,-4.84,8326.825173139572,0.008381373,640.28,3736,0.003696155,0.24474388
6,-0.0010845927,0.0,0.8730094879865646,2371584,-4.82,8336.105402469635,0.011011788,642.07,3742,0.002767462,0.21657632
6,-0.0011255734,0.0,0.8693652749061584,2375680,-4.82,8345.162505149841,0.009251358,640.28,3748,0.0038337056,0.22117288
7,-0.0025223726,0.0,0.8786516562104225,2379776,-4.83,8354.290438652039,0.010080537,641.02,3755,0.0034420057,0.23463026
7,-0.000850621,0.0,0.8710565567016602,2383872,-4.82,8363.220175743103,0.010299643,642.67,3762,0.0033488534,0.22494127
6,-0.0017653031,0.0,0.89413882791996,2387968,-4.82,8372.25494670868,0.008596419,642.95,3768,0.0030178253,0.23739152
7,-0.0042641885,0.0,0.864650547504425,2392064,-4.83,8381.10194015503,0.010426306,642.13,3775,0.0035781104,0.20541112
7,-0.0015579426,0.0,0.8716435134410858,2396160,-4.83,8390.491649150848,0.009066693,646.25,3782,0.0029495251,0.21083413
6,-0.0020294632,0.0,0.8536558747291565,2400256,-4.83,8482.03404545784,0.0096963765,650.44,3788,0.004235264,0.22335637
5,-0.0037282843,0.0,0.8643604069948196,2404352,-4.82,8491.290557146072,0.009067779,660.79,3793,0.004129909,0.22375667
6,-0.0021356053,0.0,0.8490145653486252,2408448,-4.82,8500.130622148514,0.010993244,660.62,3799,0.00299525,0.20996046
7,-0.002272156,0.0,0.8497205823659897,2412544,-4.83,8508.925374746323,0.011384947,650.98,3806,0.0030131568,0.22632179
7,-0.0003643888,0.0,0.875266432762146,2416640,-4.83,8519.74939250946,0.010275722,649.9,3813,0.003097382,0.22245951
6,-0.0017129986,0.0,0.865615576505661,2420736,-4.83,8529.660562515259,0.008374746,648.91,3819,0.0030974697,0.22763892
8,-0.0015540915,0.0,0.8366014957427979,2424832,-4.83,8539.02046751976,0.012239523,639.6,3827,0.0026709614,0.20023105
5,-0.0012909349,0.0,0.8342845141887665,2428928,-4.85,8547.935354232788,0.010233199,639.31,3832,0.003246555,0.22297679
6,-0.00064415485,0.0,0.8570750802755356,2433024,-4.82,8556.952527046204,0.01398964,640.16,3838,0.0027957417,0.20783222
6,-0.0007456612,0.0,0.8682815730571747,2437120,-4.83,8565.991390228271,0.009907435,642.87,3844,0.0031866184,0.21752581
6,-0.0020420603,0.0,0.8694163411855698,2441216,-4.83,8574.876395225525,0.010657906,647.21,3850,0.0026421263,0.21162345
6,0.00027668662,0.0,0.8940749689936638,2445312,-4.83,8584.699386835098,0.008973931,650.8,3856,0.0031236773,0.20834504
7,-0.0016609535,0.0,0.8752946481108665,2449408,-4.84,8593.996581315994,0.0093737375,646.96,3863,0.0028847165,0.2150136
6,-0.0012019644,0.0,0.8512308299541473,2453504,-4.83,8603.164520740509,0.010621491,646.02,3869,0.0032641757,0.21209922
6,-0.001193881,0.0,0.8884007781744003,2457600,-4.81,8612.025594711304,0.008221462,654.12,3875,0.002768562,0.21816254
7,-0.002209759,0.0,0.8630974590778351,2461696,-4.81,8620.922042608261,0.010679821,654.75,3882,0.0027696842,0.1948398
7,-0.0025836518,0.0,0.8780969232320786,2465792,-4.81,8629.724507331848,0.011038618,649.43,3889,0.0026078932,0.20078771
6,-0.00034724222,0.0,0.8888371512293816,2469888,-4.83,8638.780379533768,0.009515222,640.27,3895,0.0029074075,0.21106665
6,-0.002296721,0.0,0.8532091826200485,2473984,-4.86,8648.284635066986,0.009789338,641.26,3901,0.0036434815,0.22524944
6,-0.0015401366,0.0,0.8524147868156433,2478080,-4.85,8657.469526052475,0.01010148,647.55,3907,0.002612797,0.2214409
6,-0.0016315195,0.0,0.8787186145782471,2482176,-4.85,8666.747524738312,0.008296378,656.08,3913,0.003615482,0.22519203
6,-0.0012737953,0.0,0.8923118114471436,2486272,-4.85,8675.571339845657,0.008282451,654.85,3919,0.002988149,0.22234325
6,-0.0025976566,0.0,0.8693704605102539,2490368,-4.85,8684.711452960968,0.00976844,662.78,3925,0.003407084,0.2216164
7,-0.0010448105,0.0,0.8497549891471863,2494464,-4.85,8693.553347587585,0.010265503,656.76,3932,0.0025626903,0.21002476
6,-5.687005e-05,0.0,0.8883629515767097,2498560,-4.87,8702.838765382767,0.008861432,658.5,3938,0.0029925904,0.21385245
6,-0.0010477924,0.0,0.8787828832864761,2502656,-4.88,8795.915397644043,0.008842229,657.24,3944,0.0027635114,0.20421873
6,-0.0006644689,0.0,0.8816993981599808,2506752,-4.87,8804.800523042679,0.009826832,653.07,3950,0.0027367547,0.19019143
6,0.00012388406,0.0,0.8529832363128662,2510848,-4.86,8813.934235811234,0.011563304,650.14,3956,0.0033661113,0.20947537
6,-0.00012466125,0.0,0.8621627241373062,2514944,-4.84,8822.773307800293,0.010171418,659.56,3962,0.0033899867,0.22820333
5,-0.0019645784,0.0,0.8323856890201569,2519040,-4.84,8831.66042971611,0.008487313,674.1,3967,0.0033720206,0.22117849
7,-0.0012337569,0.0,0.8498402833938599,2523136,-4.86,8840.804234266281,0.011402972,665.74,3974,0.0029691122,0.1971883
6,-0.0028599254,0.0,0.8555948436260223,2527232,-4.87,8849.95778465271,0.009933413,665.08,3980,0.002596294,0.20249386
6,-0.0016319852,0.0,0.866704449057579,2531328,-4.86,8859.170743227005,0.010457947,674.05,3986,0.002806496,0.20988734
7,-0.0015995945,0.0,0.870084598660469,2535424,-4.86,8868.257460355759,0.010980382,670.26,3993,0.0026057786,0.19296151
6,-0.0018962966,0.0,0.8601010739803314,2539520,-4.85,8877.806187152863,0.008263659,673.3,3999,0.0030948173,0.20762411
6,-0.0015509377,0.0,0.8317249119281769,2543616,-4.82,8887.042051553726,0.012564401,679.85,4005,0.0030437768,0.2026805
6,-0.0019458161,0.0,0.8485099077224731,2547712,-4.83,8896.657765865326,0.011538889,668.98,4011,0.0029056694,0.19316915
6,-0.0027433122,0.0,0.850684642791748,2551808,-4.81,8905.51301908493,0.013064634,668.53,4017,0.002585557,0.19278497
7,-0.00079041277,0.0,0.8249388635158539,2555904,-4.81,8914.830522298813,0.010499582,665.09,4024,0.0027355554,0.19072945
5,-0.001659102,0.0,0.8856572434306145,2560000,-4.82,8924.042466163635,0.009090198,667.96,4029,0.0033018268,0.20975073
5,-0.0009905883,0.0,0.8525827974081039,2564096,-4.81,8933.184825181961,0.009470504,675.38,4034,0.003210265,0.19495134
7,-0.0035121744,0.0,0.8911415562033653,2568192,-4.81,8942.311580896378,0.008833442,672.77,4041,0.0028983275,0.19227792
7,-0.002027391,0.0,0.8551871180534363,2572288,-4.8,8951.725499868393,0.010135404,669.77,4048,0.0032341643,0.17964363
7,-0.0015188935,0.0,0.8668549060821533,2576384,-4.83,8960.92726969719,0.009462953,666.86,4055,0.0031958413,0.19950773
6,-0.0015842642,0.0,0.8366010189056396,2580480,-4.84,8969.992593288422,0.010672953,664.5,4061,0.0026739768,0.20096457
5,-0.0011692961,0.0,0.8772197365760803,2584576,-4.85,8979.107346057892,0.008000619,664.61,4066,0.003907093,0.21893625
6,0.00081936363,0.0,0.8776823729276657,2588672,-4.84,8987.980205774307,0.009029124,663.59,4072,0.0026803832,0.20267047
7,-0.0003289882,0.0,0.8412972092628479,2592768,-4.84,8997.123517036438,0.011001724,660.08,4079,0.0028571966,0.19404487
6,-0.0016162395,0.0,0.8681307435035706,2596864,-4.84,9006.251208782196,0.008343421,662.36,4085,0.0034789296,0.2054055
5,-0.0007979319,0.0,0.8242838680744171,2600960,-4.81,9105.564127445221,0.011069403,674.91,4090,0.002722637,0.18926217
6,-0.0025451726,0.0,0.8449689745903015,2605056,-4.81,9115.374096155167,0.011846466,679.76,4096,0.003252261,0.1865502
7,-0.0021179558,0.0,0.8632018268108368,2609152,-4.82,9124.73826122284,0.01172749,670.48,4103,0.0028010772,0.19173092
6,-0.0015542619,0.0,0.8717534691095352,2613248,-4.83,9133.595445156097,0.010270272,664.82,4109,0.0030944955,0.20023757
7,-0.0022145475,0.0,0.8866255134344101,2617344,-4.83,9142.894539117813,0.011484403,661.63,4116,0.002234622,0.18314883
7,-0.0022775242,0.0,0.8616321384906769,2621440,-4.83,9151.888541936874,0.010635039,654.2,4123,0.0030145259,0.20622274
6,-0.0027157296,0.0,0.9008720144629478,2625536,-4.84,9161.075423717499,0.008456154,656.61,4129,0.0032751749,0.19391991
6,-0.0016510896,0.0,0.8834531977772713,2629632,-4.85,9170.07351565361,0.008084645,652.2,4135,0.003031513,0.20173843
6,-0.001446662,0.0,0.8369112461805344,2633728,-4.83,9179.5869576931,0.011898502,655.49,4141,0.00263522,0.19189402
6,-0.0023253267,0.0,0.8582569360733032,2637824,-4.83,9188.504711389542,0.00884373,659.79,4147,0.002734848,0.19792895
7,-0.0014039576,0.0,0.8286333978176117,2641920,-4.82,9197.452606201172,0.012583735,656.02,4154,0.0025472292,0.19294928
6,-0.0012338271,0.0,0.8457053005695343,2646016,-4.83,9206.622609376907,0.011522338,655.28,4160,0.002685267,0.19684316
6,-0.0003086538,0.0,0.8349378854036331,2650112,-4.81,9215.745567798615,0.010889806,655.21,4166,0.0029557717,0.19226177
7,-0.0001604564,0.0,0.8636411428451538,2654208,-4.8,9224.590452671051,0.010037286,653.75,4173,0.002854733,0.20020722
5,-0.0006086088,0.0,0.9015471041202545,2658304,-4.8,9233.630547761917,0.008171703,658.16,4178,0.0028919776,0.20222983
7,-0.0010902662,0.0,0.8364819288253784,2662400,-4.8,9242.737561941147,0.00906069,655.79,4185,0.0027697198,0.20023006
6,-0.0002707881,0.0,0.8815158754587173,2666496,-4.83,9251.763135671616,0.007855617,650.87,4191,0.002834782,0.19872843
5,-0.0016603951,0.0,0.8766539543867111,2670592,-4.84,9260.717279434204,0.0073362505,647.67,4196,0.0025275487,0.19137937
7,-0.0017407336,0.0,0.8443109691143036,2674688,-4.84,9269.538461208344,0.009954789,655.14,4203,0.0025575317,0.19819024
6,-0.0019699107,0.0,0.8652477860450745,2678784,-4.85,9278.546479225159,0.009653755,654.98,4209,0.0026661847,0.20207824
7,0.00023888017,0.0,0.8793267980217934,2682880,-4.87,9287.43969964981,0.00917429,658.73,4216,0.0024287382,0.19754192
5,-0.0009777944,0.0,0.8848976641893387,2686976,-4.85,9296.746651649475,0.008775243,669.16,4221,0.0027816752,0.20143004
6,0.0012625682,0.0,0.8755633011460304,2691072,-4.85,9305.895221710205,0.010229176,670.22,4227,0.0027515802,0.1980894
7,-0.00070700486,0.0,0.8828998059034348,2695168,-4.83,9315.438301324844,0.010532413,660.18,4234,0.0024975005,0.19668911
6,-0.0008159663,0.0,0.810685008764267,2699264,-4.83,9324.394046068192,0.011575511,661.53,4240,0.0031913924,0.20768209
5,-0.0012994898,0.0,0.8633744269609451,2703360,-4.83,9420.570427417755,0.010407176,667.28,4245,0.0029145365,0.20540729
7,-0.0003577615,0.0,0.8591000586748123,2707456,-4.84,9429.56142783165,0.010537526,668.06,4252,0.0025795838,0.19247216
5,-0.0014137292,0.0,0.8690321147441864,2711552,-4.82,9438.870518922806,0.010415929,673.76,4257,0.0031052013,0.19782287
6,-0.0010912085,0.0,0.8816898316144943,2715648,-4.82,9447.618552923203,0.00906174,680.35,4263,0.0029760555,0.19856521
6,-0.0006893104,0.0,0.8721860349178314,2719744,-4.85,9455.86952495575,0.009620377,681.12,4269,0.0031365529,0.20845105
5,-0.0008625814,0.0,0.8560616970062256,2723840,-4.84,9464.097490549088,0.010359621,683.38,4274,0.0024739662,0.19808197
6,-0.0018658941,0.0,0.8662578463554382,2727936,-4.85,9472.671496152878,0.0080264965,689.34,4280,0.0029397544,0.20300338
5,-0.00042583828,0.0,0.8908021599054337,2732032,-4.86,9481.709847927094,0.008547161,692.75,4285,0.0030452125,0.21108504
8,-0.0017394868,0.0,0.8615624159574509,2736128,-4.86,9491.179718971252,0.009236108,683.55,4293,0.0022939097,0.19655454
7,-0.0020898927,0.0,0.8748857825994492,2740224,-4.85,9501.170942544937,0.008971428,676.1,4300,0.0026911765,0.1946131
