EpLenMean,TimestepsSoFar,loss_pol_surr,loss_kl,EpRewMean,loss_vf_loss,loss_pol_entpen,loss_ent,EpThisIter,TimeElapsed,ev_tdlam_before,EpisodesSoFar
3007.83,18210816,-0.019394387,0.009234771,0.46,0.0046373503,0.0,0.52499723,1,28186.093899726868,0.7474179267883301,8391
3007.83,18214912,-0.020099854,0.010386261,0.45,0.0009232638,0.0,0.5234555,1,28191.484200954437,0.47117334604263306,8392
3007.83,18219008,-0.016630355,0.009062346,0.41,0.0007105231,0.0,0.5183781,2,28196.811876535416,0.21248292922973633,8394
3007.83,18223104,-0.017282669,0.0092109535,0.42,0.0023381072,0.0,0.5241293,1,28202.20310473442,0.5526137948036194,8395
3007.83,18227200,-0.016784111,0.009082704,0.41,0.0010444896,0.0,0.5193917,1,28207.616141796112,0.5311393737792969,8396
3007.83,18231296,-0.01656842,0.008520671,0.4,0.0020160459,0.0,0.5328252,2,28212.913296461105,0.5388343632221222,8398
3007.83,18235392,-0.017759223,0.009778203,0.39,0.0008118835,0.0,0.52041495,1,28218.084223508835,0.6625940203666687,8399
3007.83,18239488,-0.016670167,0.008871029,0.29,0.0036323667,0.0,0.5289229,2,28223.282156467438,0.5836301743984222,8401
3010.94,18243584,-0.019228071,0.009005333,0.26,0.0016421693,0.0,0.53053045,1,28228.70764708519,0.6962249279022217,8402
3010.94,18247680,-0.0212778,0.009426262,0.25,0.0010468612,0.0,0.5316473,1,28234.03253674507,0.5743937194347382,8403
3010.94,18251776,-0.015326388,0.0071499487,0.26,0.0012847738,0.0,0.53361905,2,28239.322305202484,0.5648301839828491,8405
3010.94,18255872,-0.01980063,0.009603998,0.28,0.005275377,0.0,0.5335227,1,28244.88249850273,0.5756088495254517,8406
3010.97,18259968,-0.017734835,0.011281695,0.2,0.0030542149,0.0,0.5271593,1,28250.057839393616,0.5146791338920593,8407
3010.97,18264064,-0.02004441,0.00814964,0.12,0.0013130908,0.0,0.5226,2,28255.38650560379,0.5268516838550568,8409
3010.97,18268160,-0.0193077,0.0097346315,0.09,0.0018018389,0.0,0.51093745,1,28260.67435336113,0.6393319964408875,8410
3010.97,18272256,-0.019526817,0.008139292,0.09,0.0009336724,0.0,0.51496434,1,28266.289892196655,0.8077292740345001,8411
3012.4,18276352,-0.018898072,0.007588772,0.06,0.0029258772,0.0,0.527432,2,28272.19735598564,0.6999956369400024,8413
3012.4,18280448,-0.018737257,0.008477988,0.05,0.0014963077,0.0,0.5143611,1,28277.48901438713,0.7111753523349762,8414
3012.4,18284544,-0.019060366,0.009567716,0.03,0.0012967095,0.0,0.5151117,2,28282.82305908203,0.37608593702316284,8416
3012.4,18288640,-0.014623124,0.008019375,0.03,0.0016803332,0.0,0.5071703,1,28288.140325069427,0.5556288063526154,8417
3012.4,18292736,-0.01773675,0.008496457,0.01,0.0029441535,0.0,0.5183696,1,28293.686769485474,0.5771689414978027,8418
3012.4,18296832,-0.01829714,0.009364913,-0.05,0.00028022088,0.0,0.5235506,2,28298.85018849373,-0.1315298080444336,8420
3012.4,18300928,-0.014151421,0.011375406,-0.07,0.0029921704,0.0,0.529517,1,28304.180413484573,0.5703706443309784,8421
2994.64,18305024,-0.017201824,0.008577649,-0.09,0.003926985,0.0,0.5244937,1,28309.3315448761,0.5978241562843323,8422
2994.64,18309120,-0.018510675,0.008598649,-0.07,0.0009964411,0.0,0.53151715,2,28314.528654813766,0.6438029706478119,8424
2994.64,18313216,-0.01566527,0.008739137,-0.07,0.0037101947,0.0,0.51557827,1,28320.442259550095,0.5214747488498688,8425
2994.64,18317312,-0.017993389,0.009860858,-0.06,0.0041164085,0.0,0.5190663,1,28325.762709379196,0.47007888555526733,8426
2994.64,18321408,-0.019416962,0.009417396,0.01,0.0038211027,0.0,0.536222,2,28330.93038725853,0.5018986761569977,8428
2994.64,18325504,-0.018904788,0.008782363,0.01,0.0014105212,0.0,0.5213302,1,28336.077617645264,0.48314177989959717,8429
2994.64,18329600,-0.01763488,0.009654151,0.02,0.0028433881,0.0,0.52075016,2,28341.226747512817,0.6197021007537842,8431
2994.64,18333696,-0.016895555,0.007786645,0.05,0.0016000265,0.0,0.5111022,1,28346.487430095673,0.6500868499279022,8432
2994.64,18337792,-0.017748926,0.008223524,0.05,0.003695939,0.0,0.5172621,1,28351.666464328766,0.7123166918754578,8433
2988.01,18341888,-0.019684406,0.009128595,0.1,0.0031106737,0.0,0.51851803,2,28356.838293790817,0.6923984587192535,8435
2988.01,18345984,-0.018497936,0.009918075,0.08,0.002451527,0.0,0.5219159,1,28362.12461209297,0.6368378400802612,8436
2988.01,18350080,-0.019945526,0.009453981,0.14,0.00077807764,0.0,0.51827115,2,28367.537427425385,0.611445426940918,8438
2988.01,18354176,-0.017533123,0.00818529,0.13,0.0023815695,0.0,0.51479477,1,28372.79613828659,0.45678848028182983,8439
2988.01,18358272,-0.018983362,0.008687689,0.13,0.0025747486,0.0,0.5058011,1,28377.982352495193,0.6017141938209534,8440
2988.01,18362368,-0.019806892,0.008509223,0.13,0.0009986005,0.0,0.532693,2,28383.145152568817,0.011101961135864258,8442
2988.01,18366464,-0.021161543,0.009141498,0.12,0.0016324735,0.0,0.5222029,1,28388.49853539467,0.6501757502555847,8443
2988.01,18370560,-0.018423093,0.011062861,0.13,0.0030603434,0.0,0.51475114,1,28393.65178155899,0.5727322697639465,8444
2988.01,18374656,-0.014462423,0.0071908925,0.13,0.0017208965,0.0,0.5164066,2,28399.02251434326,0.6882457435131073,8446
2988.01,18378752,-0.01438248,0.008815601,0.11,0.002728702,0.0,0.5238506,1,28404.516191482544,0.6010003089904785,8447
2988.01,18382848,-0.017811455,0.009749491,0.08,0.0018002617,0.0,0.51890814,2,28409.667886972427,0.1336260437965393,8449
2988.01,18386944,-0.019839391,0.011387804,0.04,0.0038383137,0.0,0.5019488,1,28414.837177991867,0.6233804523944855,8450
2988.01,18391040,-0.015020587,0.008219082,0.02,0.0015669614,0.0,0.5130719,1,28419.998140335083,0.4701330065727234,8451
2988.01,18395136,-0.015229391,0.008047351,-0.01,0.00045204352,0.0,0.50400203,2,28425.270924806595,0.4137501120567322,8453
2988.01,18399232,-0.015552967,0.013835149,-0.01,0.0015882694,0.0,0.5210795,1,28430.92000055313,0.5467038452625275,8454
2988.01,18403328,-0.016244065,0.010663872,0.01,0.0043594367,0.0,0.5163434,1,28436.158494710922,0.580755352973938,8455
2988.01,18407424,-0.016867727,0.010189608,0.03,0.0017727586,0.0,0.5241777,2,28441.51751923561,0.36831992864608765,8457
2988.01,18411520,-0.019635413,0.00863335,0.04,0.0025947872,0.0,0.51825213,1,28446.675865888596,0.6375353634357452,8458
2988.01,18415616,-0.020450389,0.0090735275,0.0,0.005422646,0.0,0.5135319,1,28451.85251712799,0.5544259548187256,8459
2988.01,18419712,-0.016664388,0.0075652767,0.01,0.0035316066,0.0,0.52550435,2,28457.090361833572,0.48835277557373047,8461
2988.01,18423808,-0.016066825,0.0076386807,0.04,0.0019277768,0.0,0.51211846,1,28462.231637477875,0.3367025852203369,8462
2988.01,18427904,-0.020803185,0.009532467,0.07,0.0023076434,0.0,0.52038616,2,28467.386195898056,0.5516358017921448,8464
2988.01,18432000,-0.017099576,0.008569514,0.11,0.002940598,0.0,0.52487874,1,28472.910680532455,0.47421956062316895,8465
2988.01,18436096,-0.016201695,0.00876169,0.11,0.0006072557,0.0,0.5180584,1,28478.521523952484,0.5316463708877563,8466
2988.01,18440192,-0.017757239,0.009282996,0.1,0.0033402897,0.0,0.5129958,2,28483.79528927803,0.6249515414237976,8468
2988.01,18444288,-0.016184628,0.008364988,0.09,0.0006807508,0.0,0.50851303,1,28488.97087955475,0.766807422041893,8469
2988.01,18448384,-0.01750666,0.008448994,0.1,0.0020745746,0.0,0.51875377,1,28494.246803045273,0.6764811873435974,8470
2977.08,18452480,-0.018450586,0.007682278,0.07,0.005352815,0.0,0.509833,2,28499.45813035965,0.7019789218902588,8472
2977.08,18456576,-0.016301034,0.00898753,0.11,0.0017899765,0.0,0.52377796,1,28504.626403093338,0.5985004305839539,8473
2977.08,18460672,-0.017171884,0.008429176,0.14,0.003285789,0.0,0.5063142,2,28509.86978816986,0.7301429212093353,8475
2977.08,18464768,-0.020146586,0.0094920555,0.13,0.0016686451,0.0,0.5178776,1,28515.283513069153,0.41524606943130493,8476
2977.08,18468864,-0.019617086,0.008926338,0.06,0.007360565,0.0,0.49758393,2,28520.63927578926,0.655921459197998,8478
2977.08,18472960,-0.01737302,0.008453275,0.05,0.0016444522,0.0,0.5215466,1,28525.81610751152,0.7186905443668365,8479
2977.08,18477056,-0.01912244,0.010143715,0.06,0.001341284,0.0,0.52637035,1,28530.99908900261,0.5954641997814178,8480
2977.08,18481152,-0.02133772,0.0096824,0.08,0.00036496183,0.0,0.51430374,2,28536.183655023575,0.4132425785064697,8482
2977.08,18485248,-0.014483655,0.00788825,0.08,0.0006192404,0.0,0.52095175,1,28541.369762659073,0.6123717725276947,8483
2977.08,18489344,-0.017737143,0.0081016775,0.09,0.0009176417,0.0,0.53301746,1,28546.642906188965,0.6415261924266815,8484
2977.08,18493440,-0.014720477,0.007929599,0.09,0.001456787,0.0,0.5124234,2,28551.833557367325,0.28057003021240234,8486
2977.08,18497536,-0.018064462,0.010311043,0.1,0.00476293,0.0,0.49972448,1,28557.399109363556,0.6546083986759186,8487
2977.08,18501632,-0.015767602,0.007841881,0.09,0.002647334,0.0,0.52230585,1,28563.01006960869,0.5184100568294525,8488
2982.44,18505728,-0.015587197,0.008021331,0.06,0.0010539062,0.0,0.5177793,2,28568.180817365646,0.48260384798049927,8490
2982.44,18509824,-0.01816106,0.009886633,0.04,0.005462733,0.0,0.50980234,1,28573.35495686531,0.3107028603553772,8491
2982.44,18513920,-0.019171089,0.0096521545,0.08,0.0042209686,0.0,0.5244889,2,28578.52778172493,0.684942215681076,8493
2982.44,18518016,-0.018920407,0.010071131,0.09,0.0037398646,0.0,0.514446,1,28583.700837135315,0.48454707860946655,8494
2982.44,18522112,-0.018614737,0.009277896,0.06,0.004649234,0.0,0.52988124,1,28589.214121818542,0.6192001104354858,8495
2978.03,18526208,-0.018088592,0.009088727,0.04,0.0038050306,0.0,0.5192631,2,28594.434331417084,0.6999048292636871,8497
2978.03,18530304,-0.020272147,0.008234463,0.06,0.0027219292,0.0,0.5110176,1,28599.600049495697,0.6103902161121368,8498
2978.03,18534400,-0.017449293,0.010403716,0.08,0.0049698614,0.0,0.519033,2,28604.750411748886,0.6600675880908966,8500
2978.03,18538496,-0.017461898,0.007973692,0.08,0.0016332159,0.0,0.5147586,1,28609.92822599411,0.7105214893817902,8501
2978.03,18542592,-0.019440768,0.008661882,0.04,0.0038562606,0.0,0.5095202,1,28615.10854244232,0.6080516278743744,8502
2978.03,18546688,-0.017583868,0.007634353,0.03,0.0027902757,0.0,0.52941597,2,28620.342647075653,0.6149355173110962,8504
2978.03,18550784,-0.016462082,0.008621799,0.04,0.0011190847,0.0,0.52536124,1,28625.893626451492,0.3101027011871338,8505
2978.03,18554880,-0.017939622,0.0100050755,0.02,0.002867288,0.0,0.5281239,1,28631.150131702423,0.5398617386817932,8506
2978.03,18558976,-0.01777501,0.010312217,0.05,0.0033661514,0.0,0.5247208,2,28636.36482167244,0.588759571313858,8508
2978.03,18563072,-0.017401513,0.009010698,0.06,0.0019241066,0.0,0.51537466,1,28641.546746492386,0.6511599123477936,8509
2978.03,18567168,-0.018700482,0.010212831,0.06,0.0011609031,0.0,0.5228948,1,28646.971055030823,0.5521833002567291,8510
2978.03,18571264,-0.016877722,0.008102711,0.01,0.002348814,0.0,0.5308159,2,28652.14896416664,0.47843074798583984,8512
2978.03,18575360,-0.019813005,0.011464825,-0.02,0.0018838638,0.0,0.5302238,1,28657.37784099579,0.4521048069000244,8513
2978.03,18579456,-0.017596327,0.008556608,-0.01,0.0016586558,0.0,0.53537273,2,28662.56054162979,0.37091171741485596,8515
2978.03,18583552,-0.019856667,0.009108887,-0.03,0.00459663,0.0,0.5113722,1,28668.22947883606,0.689637690782547,8516
2978.03,18587648,-0.016729983,0.0106639685,-0.06,0.002557118,0.0,0.52384615,1,28673.716779232025,0.6206106245517731,8517
2969.83,18591744,-0.019409996,0.0077103926,-0.05,0.0055502052,0.0,0.55577546,2,28678.881531715393,0.5747277438640594,8519
2969.83,18595840,-0.017910695,0.009814271,-0.04,0.0035656719,0.0,0.53217167,1,28684.04063129425,0.5483287572860718,8520
2969.83,18599936,-0.022841668,0.009035772,-0.02,0.0006690292,0.0,0.524847,2,28689.273547887802,0.28661876916885376,8522
2969.83,18604032,-0.015129873,0.00894251,-0.01,0.0007412988,0.0,0.5244451,1,28694.55087852478,0.447068989276886,8523
2969.83,18608128,-0.015575945,0.0069623804,-0.02,0.0012049805,0.0,0.53317136,1,28700.24536895752,0.6062870621681213,8524
2969.83,18612224,-0.013530317,0.007571792,-0.03,0.0011504493,0.0,0.5400397,2,28705.642760038376,0.47769200801849365,8526
2969.83,18616320,-0.015859762,0.008039903,-0.03,0.0029362447,0.0,0.52259475,1,28711.555310726166,0.3944762945175171,8527
2969.83,18620416,-0.01723925,0.0080687255,-0.03,0.0019593395,0.0,0.5266619,1,28716.799374341965,0.5711209774017334,8528
2969.83,18624512,-0.017964572,0.010310618,-0.01,0.0020096572,0.0,0.526221,2,28721.957998752594,0.7457414865493774,8530
2969.83,18628608,-0.019268256,0.009259563,0.02,0.002953737,0.0,0.5239361,1,28727.611373901367,0.7386289834976196,8531
2969.83,18632704,-0.018648844,0.008426676,0.04,0.0020226345,0.0,0.5265219,2,28733.11258172989,0.5533043146133423,8533
2969.83,18636800,-0.017780961,0.010646065,0.04,0.002728982,0.0,0.5279879,1,28738.673944950104,0.7053623497486115,8534
2976.46,18640896,-0.019643018,0.009547791,-0.01,0.0022757533,0.0,0.52105546,1,28744.582632541656,0.4577903747558594,8535
2976.46,18644992,-0.017488856,0.008115035,-0.02,0.0019085068,0.0,0.51592845,2,28750.489757061005,0.4397677779197693,8537
2976.46,18649088,-0.014176582,0.0073482264,-0.02,0.0006837817,0.0,0.52414054,1,28756.413388967514,-1.136366605758667,8538
2976.46,18653184,-0.015163534,0.008537201,-0.01,0.0014893416,0.0,0.51655656,1,28761.828500032425,0.668207436800003,8539
2976.46,18657280,-0.015475242,0.009120125,0.0,0.0028563358,0.0,0.5298095,2,28767.07821035385,0.6759563684463501,8541
2976.46,18661376,-0.01742293,0.008776688,0.0,0.0022622726,0.0,0.52820754,1,28772.25426387787,0.5895353257656097,8542
2976.46,18665472,-0.016178306,0.008530168,0.04,0.0013103364,0.0,0.5298882,2,28777.439544677734,-0.04844510555267334,8544
2976.46,18669568,-0.017559882,0.009390368,0.04,0.0031065233,0.0,0.53269815,1,28782.597651958466,0.6120525896549225,8545
2976.46,18673664,-0.015908416,0.008771087,0.02,0.0013621036,0.0,0.52223486,1,28788.166759729385,0.44199228286743164,8546
2976.46,18677760,-0.017260358,0.009491245,0.04,0.00228948,0.0,0.53240746,2,28793.452429533005,0.41068392992019653,8548
2976.46,18681856,-0.018109681,0.009547866,0.06,0.0032198909,0.0,0.5175077,1,28799.375796079636,0.6658742725849152,8549
2976.46,18685952,-0.016995443,0.009295663,0.07,0.0021866513,0.0,0.5400494,1,28804.60565495491,0.7051486372947693,8550
2976.46,18690048,-0.017918428,0.0087830685,0.09,0.0019270881,0.0,0.5195178,2,28809.780982732773,0.7779770642518997,8552
2976.46,18694144,-0.017352425,0.007860305,0.11,0.000956202,0.0,0.52414185,1,28814.949603796005,0.6419422328472137,8553
2976.46,18698240,-0.016880063,0.007348776,0.11,0.0020226089,0.0,0.5154809,1,28820.116375684738,0.39309704303741455,8554
2976.46,18702336,-0.015039533,0.0073529254,0.1,0.00032145367,0.0,0.5145673,2,28825.273737192154,0.6201562881469727,8556
2976.46,18706432,-0.019805836,0.01034195,0.1,0.00025232177,0.0,0.5091363,1,28830.4439432621,-0.5516713857650757,8557
2976.46,18710528,-0.015795784,0.008898,0.13,0.0013420156,0.0,0.51613516,2,28835.61274433136,0.46180397272109985,8559
2976.46,18714624,-0.014932256,0.007819687,0.18,0.0013725628,0.0,0.5054073,1,28840.78530883789,0.663827508687973,8560
2976.46,18718720,-0.012249408,0.007913265,0.18,0.0009938383,0.0,0.5262099,1,28846.11015534401,0.6248304843902588,8561
2976.46,18722816,-0.018147346,0.011716097,0.17,0.0038474514,0.0,0.5238328,2,28851.47661471367,0.4894842505455017,8563
2976.46,18726912,-0.018950824,0.009634963,0.2,0.0019742507,0.0,0.53230685,1,28856.715829610825,0.583629697561264,8564
2976.46,18731008,-0.016222985,0.009980678,0.18,0.0035967752,0.0,0.54214555,1,28862.040297031403,0.562356024980545,8565
2976.46,18735104,-0.01764047,0.00955105,0.18,0.0029224583,0.0,0.52890074,2,28867.272600889206,0.6112844347953796,8567
2976.46,18739200,-0.014405683,0.005854939,0.2,0.0009473599,0.0,0.52123076,1,28872.527176380157,0.03868299722671509,8568
2976.46,18743296,-0.016994176,0.008719827,0.19,0.0006797238,0.0,0.5122006,1,28877.69449877739,-0.002080082893371582,8569
2976.46,18747392,-0.0141712595,0.0106528895,0.22,0.0019614685,0.0,0.53262156,2,28882.85545182228,0.53450146317482,8571
2987.39,18751488,-0.017335057,0.009953296,0.27,0.0009444237,0.0,0.5130975,1,28888.014212846756,0.5072153806686401,8572
2987.39,18755584,-0.021029238,0.009297668,0.26,0.001365952,0.0,0.5369273,2,28893.16661310196,0.24430537223815918,8574
2987.39,18759680,-0.02376331,0.010906232,0.24,0.0003493698,0.0,0.5221303,1,28898.70857167244,-0.3381108045578003,8575
2987.39,18763776,-0.01234548,0.007905289,0.25,0.00036702992,0.0,0.52633566,1,28903.97451233864,0.2635383605957031,8576
2987.39,18767872,-0.012849309,0.0078011295,0.32,0.0006035578,0.0,0.535636,2,28909.219403266907,0.4610390067100525,8578
2987.39,18771968,-0.016472818,0.0106208045,0.33,0.0010480996,0.0,0.53410256,1,28914.93816804886,0.7306160032749176,8579
2987.39,18776064,-0.016701011,0.012469098,0.34,0.0016011621,0.0,0.5325049,1,28920.843126535416,0.6419096887111664,8580
2987.39,18780160,-0.016362036,0.009873417,0.34,0.0021297862,0.0,0.5377834,2,28926.62672162056,0.5309137105941772,8582
2987.39,18784256,-0.016202621,0.008223958,0.34,0.0032922432,0.0,0.52782696,1,28932.51455926895,0.3727096915245056,8583
2987.39,18788352,-0.017665764,0.009248153,0.36,0.0034356855,0.0,0.53424025,1,28937.86842560768,0.7581305056810379,8584
2987.39,18792448,-0.01841759,0.008623263,0.36,0.002565767,0.0,0.53884864,2,28943.343842983246,0.6583754122257233,8586
2987.39,18796544,-0.01580636,0.008098534,0.34,0.003186835,0.0,0.52784675,1,28948.501168489456,0.6939688622951508,8587
2987.39,18800640,-0.016211467,0.008087544,0.4,0.0013533867,0.0,0.5255769,2,28953.66379570961,0.520950436592102,8589
2987.39,18804736,-0.021860035,0.008332139,0.38,0.00070582464,0.0,0.52714396,1,28958.830521821976,-0.002440333366394043,8590
2987.39,18808832,-0.021707151,0.008537825,0.39,0.0008207195,0.0,0.51893204,1,28964.087023496628,0.6105524599552155,8591
2987.39,18812928,-0.014168831,0.0072489483,0.35,0.0020460668,0.0,0.5413418,2,28969.27093243599,0.5607597827911377,8593
2987.39,18817024,-0.014142453,0.007967419,0.34,0.0011605985,0.0,0.5366878,1,28974.57879114151,0.10890239477157593,8594
2987.39,18821120,-0.014352115,0.007406324,0.35,0.0010715818,0.0,0.53623664,1,28979.73781490326,0.6445612013339996,8595
2991.8,18825216,-0.01506515,0.009479496,0.38,0.001851237,0.0,0.553352,2,28984.90023469925,0.6629544496536255,8597
2991.8,18829312,-0.01908762,0.009012799,0.35,0.0023954832,0.0,0.53532845,1,28990.053745508194,0.6174854338169098,8598
2991.8,18833408,-0.019598775,0.009320121,0.32,0.0013528108,0.0,0.5315815,1,28995.214611530304,0.6815812885761261,8599
2991.8,18837504,-0.015235704,0.007832989,0.37,0.0011815786,0.0,0.5360056,2,29000.378591775894,0.3506436347961426,8601
2991.8,18841600,-0.015706556,0.008543778,0.4,0.0034390504,0.0,0.531196,1,29005.854929447174,0.602241188287735,8602
2991.8,18845696,-0.020681439,0.009011514,0.43,0.0014442902,0.0,0.52664083,2,29011.75298833847,0.2132929563522339,8604
2991.8,18849792,-0.015468147,0.008215885,0.42,0.0013168998,0.0,0.53210735,1,29017.6658782959,0.5459932386875153,8605
2991.8,18853888,-0.018237894,0.008419809,0.41,0.0031575426,0.0,0.5242461,1,29023.557882785797,0.43819063901901245,8606
2991.8,18857984,-0.01852369,0.009518554,0.43,0.0009926142,0.0,0.52972347,2,29029.46822977066,0.24350577592849731,8608
2991.8,18862080,-0.015623938,0.01640538,0.44,0.005627588,0.0,0.5375353,1,29035.36863207817,0.5986155867576599,8609
2991.8,18866176,-0.018510707,0.009101232,0.45,0.0027680688,0.0,0.5514227,1,29040.776953458786,0.5112349987030029,8610
2991.8,18870272,-0.018110134,0.008297004,0.49,0.0006557611,0.0,0.5224036,2,29045.98757004738,0.20650845766067505,8612
2991.8,18874368,-0.017282821,0.008264182,0.52,0.0026948147,0.0,0.5355371,1,29051.322869062424,0.548030436038971,8613
2991.8,18878464,-0.018165477,0.008800227,0.49,0.0013501762,0.0,0.5341104,2,29056.479457616806,0.5715528130531311,8615
2991.8,18882560,-0.016431902,0.008850492,0.51,0.001627499,0.0,0.55026376,1,29061.924347162247,0.6606002748012543,8616
2991.8,18886656,-0.014640685,0.008765648,0.56,0.0015976789,0.0,0.5368947,1,29067.790759801865,0.5864882171154022,8617
3000.0,18890752,-0.020838458,0.011316388,0.59,0.0005872644,0.0,0.54470587,2,29073.648933172226,0.5541553497314453,8619
3000.0,18894848,-0.01798145,0.010556255,0.58,0.0030373323,0.0,0.5450595,1,29079.551142454147,0.5765056312084198,8620
3000.0,18898944,-0.017714405,0.006979886,0.58,0.002086427,0.0,0.5174858,1,29085.461580753326,0.7603597044944763,8621
3000.0,18903040,-0.01622915,0.007648721,0.62,0.0040386436,0.0,0.5415591,2,29091.367223739624,0.46134668588638306,8623
3000.0,18907136,-0.017250368,0.0107655935,0.6,0.0025970193,0.0,0.5184498,1,29096.837124586105,0.6228227317333221,8624
3000.0,18911232,-0.01674006,0.007844105,0.61,0.0028407993,0.0,0.5485948,1,29102.060923099518,0.6557880640029907,8625
3000.0,18915328,-0.016498007,0.008888984,0.62,0.0023211173,0.0,0.5355278,2,29107.296355962753,0.5933610498905182,8627
3000.0,18919424,-0.020058943,0.011276856,0.65,0.00074646424,0.0,0.55429876,1,29112.81248307228,0.4156690239906311,8628
3000.0,18923520,-0.01835542,0.008099303,0.61,0.000780956,0.0,0.52267474,2,29118.325607538223,0.6849995255470276,8630
3000.0,18927616,-0.019612698,0.008727158,0.62,0.0018559298,0.0,0.5362483,1,29123.552130699158,0.6052044630050659,8631
3000.0,18931712,-0.017226383,0.010424044,0.58,0.002280182,0.0,0.5438611,1,29128.70954823494,0.5082950592041016,8632
3000.0,18935808,-0.01694306,0.009167871,0.59,0.002634049,0.0,0.54643404,2,29134.136570215225,0.4525437355041504,8634
3000.0,18939904,-0.016874772,0.008360007,0.6,0.0022941472,0.0,0.5515437,1,29139.358175754547,0.7082322537899017,8635
3000.0,18944000,-0.018976292,0.008796213,0.61,0.00233648,0.0,0.5269941,1,29144.642800092697,0.40039652585983276,8636
3000.0,18948096,-0.016304657,0.0074013644,0.61,0.0013840041,0.0,0.5242667,2,29150.21921467781,0.6142528653144836,8638
3000.0,18952192,-0.015999347,0.009259007,0.63,0.0051823333,0.0,0.5234516,1,29155.517310857773,0.5220801830291748,8639
3000.0,18956288,-0.016361626,0.0074944063,0.64,0.0028939168,0.0,0.5423093,1,29160.67888045311,0.6971008777618408,8640
3000.0,18960384,-0.016413704,0.008895373,0.61,0.0027397834,0.0,0.542655,2,29165.835854291916,0.34348422288894653,8642
3000.0,18964480,-0.016359309,0.008785902,0.58,0.004412392,0.0,0.53736234,1,29171.23626089096,0.6252016723155975,8643
3000.0,18968576,-0.015727043,0.009681697,0.57,0.0034959996,0.0,0.5423171,2,29176.857893705368,0.6411460041999817,8645
3000.0,18972672,-0.017882098,0.008908853,0.59,0.0021835717,0.0,0.53907245,1,29182.75302386284,0.17221766710281372,8646
3000.0,18976768,-0.016057745,0.0080905985,0.59,0.0043825824,0.0,0.54506814,1,29188.661014556885,0.43032288551330566,8647
3000.0,18980864,-0.017906753,0.008073977,0.55,0.00090875593,0.0,0.55334055,2,29194.45632839203,0.6411640346050262,8649
3000.0,18984960,-0.020259062,0.008271417,0.56,0.00038334215,0.0,0.5433755,1,29199.678780078888,0.09369295835494995,8650
3000.0,18989056,-0.015920473,0.00757416,0.55,0.0015817027,0.0,0.5362672,1,29204.820893764496,0.7467859983444214,8651
3000.0,18993152,-0.014155341,0.008589766,0.52,0.003069664,0.0,0.5355267,2,29210.20930671692,0.2548917531967163,8653
3000.0,18997248,-0.01721479,0.008858307,0.52,0.0012623338,0.0,0.53677505,1,29216.11775279045,0.47380638122558594,8654
3000.0,19001344,-0.01698922,0.007488941,0.51,0.0014718099,0.0,0.54146755,1,29539.48028898239,0.6143743097782135,8655
3015.53,19005440,-0.018193312,0.008427975,0.51,0.0016668945,0.0,0.5271444,1,29545.646544218063,0.7160095274448395,8656
3015.53,19009536,-0.018689029,0.009119771,0.52,0.00084156805,0.0,0.5558815,2,29550.952002048492,0.778125673532486,8658
3015.53,19013632,-0.017666314,0.008955447,0.52,0.0015847889,0.0,0.54079276,1,29556.15024471283,0.647211343050003,8659
3015.53,19017728,-0.018625448,0.009744891,0.49,0.0002109103,0.0,0.55205274,1,29561.323710918427,0.16185927391052246,8660
3015.53,19021824,-0.010313132,0.03858515,0.47,0.0028840653,0.0,0.53319794,2,29566.701907157898,0.5705133378505707,8662
3015.53,19025920,-0.018681955,0.009340601,0.47,0.0017849484,0.0,0.569529,1,29572.139528751373,0.7468309998512268,8663
3015.53,19030016,-0.017092109,0.007161031,0.43,0.005345655,0.0,0.5574113,2,29578.04496359825,0.6059770882129669,8665
3015.53,19034112,-0.016435888,0.008061804,0.39,0.0019896675,0.0,0.563063,1,29583.944138765335,0.7670723348855972,8666
3015.53,19038208,-0.014911966,0.008546964,0.38,0.0030142216,0.0,0.5572844,1,29589.839344978333,0.5727787911891937,8667
3015.53,19042304,-0.018895168,0.008562906,0.36,0.0022598647,0.0,0.57089514,2,29595.748110055923,0.7919085323810577,8669
3015.53,19046400,-0.018889792,0.008364099,0.34,0.001356407,0.0,0.54125625,1,29601.65236735344,0.6906162202358246,8670
3015.53,19050496,-0.016995326,0.007513887,0.33,0.0014080902,0.0,0.53862566,1,29607.551782131195,0.4516732692718506,8671
3015.53,19054592,-0.018357394,0.009391209,0.29,0.0014537895,0.0,0.56244135,2,29613.371829032898,0.6239852905273438,8673
3015.53,19058688,-0.015744137,0.008951185,0.29,0.0015858761,0.0,0.54329085,1,29618.86989545822,0.49229103326797485,8674
3015.53,19062784,-0.015018282,0.0083140815,0.29,0.0014761905,0.0,0.54198825,1,29624.010345220566,0.5919100046157837,8675
3015.53,19066880,-0.018169759,0.009887247,0.31,0.0010718176,0.0,0.5484156,2,29629.18208003044,0.5852138102054596,8677
3015.53,19070976,-0.017014349,0.00865423,0.28,0.002679615,0.0,0.53843635,1,29634.336160182953,0.5867870151996613,8678
3015.53,19075072,-0.018191226,0.009447023,0.27,0.0017629283,0.0,0.5628415,2,29639.756676912308,0.61172154545784,8680
3015.53,19079168,-0.01510694,0.0072896713,0.28,0.00053093804,0.0,0.53898084,1,29645.005221128464,0.2235584259033203,8681
3015.53,19083264,-0.013109984,0.008240595,0.26,0.0004009248,0.0,0.55517817,1,29650.45817732811,0.38785266876220703,8682
