TimeElapsed,loss_kl,EpThisIter,loss_pol_entpen,TimestepsSoFar,loss_ent,ev_tdlam_before,EpLenMean,loss_vf_loss,EpRewMean,EpisodesSoFar,loss_pol_surr
10105.285892248154,0.00044332774,1,0.0,3874816,0.9497728,0.5376439094543457,3030.0,0.0015293586,0.01,1764,-0.0032219691
10109.09684062004,0.00058384484,2,0.0,3878912,0.96841896,0.1274701952934265,3030.0,0.001763156,0.04,1766,-0.0038997112
10112.753015995026,0.00071298284,1,0.0,3883008,1.0215896,0.5926736891269684,3030.0,0.0021196555,0.06,1767,-0.0024861086
10116.445382118225,0.00056349515,2,0.0,3887104,0.916486,0.5144850611686707,3030.0,0.0015468611,0.05,1769,-0.0026526116
10120.159187078476,0.00047118246,1,0.0,3891200,0.9742017,0.5044098496437073,3030.0,0.004679275,0.06,1770,-0.0034070776
10123.891921043396,0.00034276396,1,0.0,3895296,0.86411744,0.544169008731842,3030.0,0.0030088816,0.07,1771,-0.0034239297
10127.759986639023,0.00053730316,2,0.0,3899392,0.99609625,0.653893768787384,3030.0,0.0008872813,0.06,1773,-0.003908509
10320.440370798111,0.00048502066,1,0.0,3903488,0.99614555,0.603275716304779,3040.0,0.0005308584,0.06,1774,-0.0029364554
10324.253138303757,0.0005740416,1,0.0,3907584,0.9442713,0.008671998977661133,3030.0,0.0016403724,0.07,1775,-0.0032052044
10327.935443878174,0.00048181854,1,0.0,3911680,0.85950524,-0.4335240125656128,3030.0,0.00016998142,0.08,1776,-0.004106328
10331.854706525803,0.0006078693,2,0.0,3915776,0.9960321,0.42296427488327026,3030.0,0.0013499717,0.08,1778,-0.0032930258
10335.89905500412,0.00040247146,1,0.0,3919872,0.95225984,0.34018367528915405,3030.0,0.0013669474,0.08,1779,-0.0025495416
10339.945695877075,0.0005689929,1,0.0,3923968,0.93964434,0.5380326211452484,3030.0,0.0010578361,0.08,1780,-0.0030138486
10343.989913225174,0.00066023157,2,0.0,3928064,1.0120715,-2.446033000946045,3030.0,7.855241e-05,0.07,1782,-0.0036734075
10348.044014453888,0.0004170868,1,0.0,3932160,0.91469765,0.5256564617156982,3030.0,0.0004566802,0.06,1783,-0.001524399
10352.086571216583,0.0003833489,2,0.0,3936256,0.87064993,0.6180202662944794,3030.0,0.00058066787,0.07,1785,-0.0022361819
10355.733662366867,0.00066336483,1,0.0,3940352,0.965403,0.3619098663330078,3030.0,0.0036619112,0.06,1786,-0.003930716
10359.373991966248,0.000554173,1,0.0,3944448,0.96146524,-0.5053209066390991,3030.0,0.0014618941,0.07,1787,-0.002711297
10363.343823194504,0.00048177436,2,0.0,3948544,0.8950314,-1.7615692615509033,3030.0,0.00011923953,0.05,1789,-0.004898648
10367.091961622238,0.00050004304,1,0.0,3952640,0.92203134,0.6665772199630737,3030.0,0.0023638767,0.06,1790,-0.002352459
10370.720375061035,0.00032915192,1,0.0,3956736,0.95341855,-4.19126558303833,3030.0,5.8050897e-05,0.05,1791,-0.004151295
10374.463436603546,0.0004624732,2,0.0,3960832,0.8505687,-1.3070664405822754,3030.0,4.5770223e-05,0.05,1793,-0.004082659
10378.128032684326,0.00044886017,1,0.0,3964928,0.9510228,0.5703907608985901,3030.0,0.0024199097,0.04,1794,-0.0035001403
10381.763675928116,0.00045810777,2,0.0,3969024,0.92702574,-2.606921434402466,3030.0,0.00010406644,0.02,1796,-0.0038847555
10385.468299627304,0.00038576644,1,0.0,3973120,0.9054952,-2.6260476112365723,3030.0,5.7178582e-05,0.02,1797,-0.004441059
10389.291622877121,0.000392722,1,0.0,3977216,0.8982923,0.3986382484436035,3030.0,0.002449707,0.02,1798,-0.0021080738
10393.129743099213,0.0003447635,2,0.0,3981312,0.84371537,0.5559037029743195,3030.0,0.0021863168,0.02,1800,-0.002614216
10396.76442861557,0.0007171767,1,0.0,3985408,0.88326967,0.2921227216720581,3030.0,0.002709922,0.04,1801,-0.0026156087
10400.398822784424,0.00036670643,1,0.0,3989504,0.87321085,0.38283830881118774,3030.0,0.0007754864,0.04,1802,-0.0028249067
10404.023803949356,0.0002897192,2,0.0,3993600,0.9672219,0.33500635623931885,3030.0,0.0026894226,0.04,1804,-0.002165269
10407.650058984756,0.00057499734,1,0.0,3997696,0.94803303,-1.513608694076538,3030.0,0.00017414332,0.05,1805,-0.0033481875
10603.849989652634,0.00040322833,1,0.0,4001792,0.96984947,0.26646310091018677,3030.0,0.0003575851,0.05,1806,-0.0022091751
10607.483939409256,0.00034767378,1,0.0,4005888,0.87666005,-0.07174932956695557,3040.0,7.01351e-05,0.05,1807,-0.003981515
10611.108210802078,0.00043047842,2,0.0,4009984,0.8913362,0.43298929929733276,3030.0,0.0015476058,0.08,1809,-0.0025954093
10614.936748027802,0.00055281527,1,0.0,4014080,0.87143654,0.38805580139160156,3030.0,0.00355655,0.09,1810,-0.003166815
10618.774713039398,0.0003972575,2,0.0,4018176,0.94983494,-1.8098623752593994,3030.0,8.126276e-05,0.1,1812,-0.0042074937
10622.662693023682,0.0002939443,1,0.0,4022272,0.91787505,0.6430557370185852,3030.0,0.00041740914,0.12,1813,-0.0018403928
10626.430214643478,0.00040602835,1,0.0,4026368,0.8682901,0.6643413305282593,3030.0,0.0022558367,0.14,1814,-0.003936042
