fps,explained_variance,nupdates,value_loss,policy_entropy,total_timesteps,ep_reward_mean,ep_len_mean
186,0.41195154190063477,273300,8.175965922418982e-05,2.074789047241211,1366500,-4.9,611.38
186,0.814725935459137,273400,1.887033795355819e-05,2.0721230506896973,1367000,-4.9,611.38
186,-0.7373789548873901,273500,8.203564357245341e-05,2.077498435974121,1367500,-4.9,613.9
186,-1.1817171573638916,273600,0.0017104890430346131,2.063509464263916,1368000,-4.9,615.16
186,0.6090454161167145,273700,7.692215876886621e-05,2.0549488067626953,1368500,-4.9,617.23
186,0.33228540420532227,273800,0.00013547824346460402,2.07289981842041,1369000,-4.9,617.23
186,-4.221689224243164,273900,0.00011443783296272159,2.0665767192840576,1369500,-4.9,616.01
186,-7.832149505615234,274000,0.0005050390609540045,2.0748672485351562,1370000,-4.9,615.37
186,-1.3354864120483398,274100,0.0013543234672397375,2.033522367477417,1370500,-4.9,614.85
186,-9.768613815307617,274200,0.0001700624416116625,2.0567169189453125,1371000,-4.9,615.31
186,-0.2671593427658081,274300,0.00017237415886484087,2.0625972747802734,1371500,-4.91,613.67
187,-45.34733200073242,274400,0.0009048281353898346,2.0575225353240967,1372000,-4.91,613.45
187,0.4069061875343323,274500,5.662628245772794e-05,2.0761685371398926,1372500,-4.9,613.2
187,-0.3062976598739624,274600,0.00029358675237745047,2.0343270301818848,1373000,-4.89,613.79
187,-0.5035400390625,274700,0.00034981215139850974,2.078073263168335,1373500,-4.89,612.67
187,-2.519221305847168,274800,4.8994977987604216e-05,2.0542469024658203,1374000,-4.89,612.67
187,-0.15544414520263672,274900,0.0002309010160388425,2.0684945583343506,1374500,-4.88,615.79
187,0.45446693897247314,275000,0.00020397090702317655,2.0575618743896484,1375000,-4.88,615.66
187,-1.1504783630371094,275100,0.0005355963367037475,2.078188419342041,1375500,-4.88,613.21
187,-11.66897201538086,275200,0.0006772741326130927,2.0581183433532715,1376000,-4.88,614.1
187,0.21198749542236328,275300,0.00020135976956225932,2.0432682037353516,1376500,-4.88,614.1
187,0.9198153913021088,275400,2.4997693799377885e-06,2.0656681060791016,1377000,-4.88,615.08
187,-0.16243410110473633,275500,0.022904686629772186,2.038316249847412,1377500,-4.88,615.08
187,0.8733488023281097,275600,5.184880137676373e-05,2.0702309608459473,1378000,-4.88,615.15
187,-1.0100836753845215,275700,6.525538628920913e-05,2.075159788131714,1378500,-4.89,614.34
187,0.4551527500152588,275800,3.313986962893978e-05,2.0626063346862793,1379000,-4.89,617.75
187,0.16922271251678467,275900,0.00019003578927367926,2.0609936714172363,1379500,-4.89,617.75
187,0.6439144909381866,276000,9.393332584295422e-05,2.0469810962677,1380000,-4.89,617.75
188,0.9304968640208244,276100,7.147356518544257e-05,2.062343120574951,1380500,-4.89,616.34
188,0.4296947121620178,276200,0.1347753405570984,2.058387279510498,1381000,-4.88,618.87
188,-5.941919803619385,276300,0.00018744227418210357,2.0425937175750732,1381500,-4.88,617.52
188,0.976324949413538,276400,1.708580930426251e-05,2.077030658721924,1382000,-4.87,618.39
188,-0.9647442102432251,276500,6.148537795525044e-05,2.060439348220825,1382500,-4.86,616.14
188,-0.6016577482223511,276600,0.0013714160304516554,2.062152862548828,1383000,-4.86,616.14
188,0.9557053707540035,276700,2.923886313510593e-05,2.0574851036071777,1383500,-4.85,618.56
188,0.941432997584343,276800,8.260105096269399e-05,2.065420150756836,1384000,-4.86,616.29
188,-3.356675624847412,276900,0.0017297405283898115,2.0619120597839355,1384500,-4.86,614.39
188,-4.876004695892334,277000,0.0005721893394365907,2.0744752883911133,1385000,-4.86,614.04
188,0.5127770602703094,277100,0.0003665561380330473,2.069903612136841,1385500,-4.86,615.12
188,0.7147944867610931,277200,0.00010054124140879139,2.052429437637329,1386000,-4.86,612.12
188,-1.0895638465881348,277300,0.001162844942882657,2.0753607749938965,1386500,-4.86,612.14
188,-1.38751220703125,277400,0.0007458780892193317,2.042576313018799,1387000,-4.86,611.39
188,-3.2237396240234375,277500,0.002011479577049613,2.067246198654175,1387500,-4.86,610.83
188,0.929795540869236,277600,0.02271198108792305,2.070155620574951,1388000,-4.86,609.88
188,0.8167605698108673,277700,8.803015953162685e-05,2.0209574699401855,1388500,-4.86,609.88
188,0.36749178171157837,277800,8.968183828983456e-05,2.0665035247802734,1389000,-4.86,612.09
189,0.15624010562896729,277900,0.00015105749480426311,2.0743355751037598,1389500,-4.87,612.89
189,0.20669633150100708,278000,0.00022154425096232444,2.061038017272949,1390000,-4.87,612.89
189,0.6131090819835663,278100,1.2411362149578054e-05,2.0695767402648926,1390500,-4.87,614.41
189,-9.104671478271484,278200,0.00034728756872937083,2.0777151584625244,1391000,-4.87,613.0
189,0.6505776643753052,278300,1.6331176084349863e-05,2.0731334686279297,1391500,-4.87,612.72
189,0.3593369126319885,278400,0.00037165297544561327,2.0728237628936768,1392000,-4.87,611.75
189,-4.787644386291504,278500,0.0001299635914620012,2.062608003616333,1392500,-4.87,611.72
189,0.262681245803833,278600,3.140929766232148e-05,2.0463738441467285,1393000,-4.87,612.07
189,0.7001785933971405,278700,0.0007161085377447307,2.0513782501220703,1393500,-4.87,612.07
189,-0.600195050239563,278800,3.2384152291342616e-05,2.044961929321289,1394000,-4.86,612.81
189,0.019004464149475098,278900,0.0008558975532650948,2.029850482940674,1394500,-4.87,612.85
189,0.7023673355579376,279000,0.0002435252972645685,2.064802646636963,1395000,-4.87,610.13
189,0.7411971688270569,279100,0.00017778972687665373,2.068901538848877,1395500,-4.87,610.5
189,0.8737246692180634,279200,2.1394353098003194e-05,2.0685536861419678,1396000,-4.87,609.46
189,-6.930400371551514,279300,0.0035084146074950695,2.0686402320861816,1396500,-4.87,609.1
189,-0.6049156188964844,279400,0.00011749652912840247,2.0644161701202393,1397000,-4.87,608.88
189,-0.9606636762619019,279500,0.0019689348991960287,2.0686519145965576,1397500,-4.87,608.06
189,-19.335203170776367,279600,0.004915381316095591,2.055259943008423,1398000,-4.87,608.06
190,0.9363343939185143,279700,8.006143616512418e-06,2.066725492477417,1398500,-4.87,607.77
190,0.5580071210861206,279800,0.0002643381885718554,2.072073459625244,1399000,-4.87,604.31
190,0.9720886591821909,279900,9.502584362053312e-06,2.0704498291015625,1399500,-4.88,606.47
182,-1.4138591289520264,280000,0.000309059425489977,2.0768768787384033,1400000,-4.88,606.47
182,0.5516922473907471,280100,8.010427700355649e-05,2.070927858352661,1400500,-4.88,606.47
182,-0.11341452598571777,280200,0.00013287329056765884,2.0753486156463623,1401000,-4.88,605.04
182,-0.28867387771606445,280300,0.00032595160882920027,2.0783352851867676,1401500,-4.88,606.29
182,-0.6284775733947754,280400,0.00031216509523801506,2.052307605743408,1402000,-4.88,606.87
182,-13.498892784118652,280500,0.0034891129471361637,2.0571846961975098,1402500,-4.88,605.13
182,0.7022584974765778,280600,4.383182022138499e-05,2.039198398590088,1403000,-4.88,603.26
182,-8.828559875488281,280700,0.0032210121862590313,2.072528123855591,1403500,-4.88,603.26
182,-0.36062800884246826,280800,0.00019694243383128196,2.060274124145508,1404000,-4.88,602.1
182,0.6715371608734131,280900,3.3910728234332055e-05,2.05121111869812,1404500,-4.88,600.89
182,-0.17560768127441406,281000,0.0002058742829831317,2.037283420562744,1405000,-4.87,601.73
182,0.5571339130401611,281100,7.341044693021104e-05,2.0722193717956543,1405500,-4.88,600.56
182,0.9088603258132935,281200,3.7788158806506544e-05,2.074059009552002,1406000,-4.88,600.56
182,-894.8448486328125,281300,0.0746491551399231,2.0531210899353027,1406500,-4.88,604.47
182,0.4819701313972473,281400,9.563600906403735e-05,2.0691328048706055,1407000,-4.88,601.69
182,-0.02670753002166748,281500,0.00016979874635580927,2.067098379135132,1407500,-4.88,600.97
182,-0.12979912757873535,281600,6.242557719815522e-05,2.0620622634887695,1408000,-4.88,599.67
183,-3.7187376022338867,281700,0.0003253599861636758,2.0302929878234863,1408500,-4.88,598.81
183,0.9311513900756836,281800,7.06620849086903e-05,2.0167083740234375,1409000,-4.88,598.23
183,0.10548096895217896,281900,0.0002675584109965712,2.0284807682037354,1409500,-4.88,591.77
183,-0.08247721195220947,282000,8.52610610309057e-05,2.0282576084136963,1410000,-4.88,587.99
183,0.19053548574447632,282100,0.00015983266348484904,2.0497498512268066,1410500,-4.89,585.64
183,-1.2979893684387207,282200,0.0005628520157188177,2.072779893875122,1411000,-4.89,584.82
183,-3.457256317138672,282300,0.0001906023098854348,2.074387311935425,1411500,-4.88,587.0
183,-1.3049964904785156,282400,0.0001546692510601133,2.0704197883605957,1412000,-4.88,585.28
183,-0.2877488136291504,282500,0.00015602752682752907,2.0622782707214355,1412500,-4.88,584.86
183,-0.07630109786987305,282600,0.00021462356380652636,2.073582410812378,1413000,-4.88,584.86
183,0.46611422300338745,282700,0.0001001765122055076,2.075362205505371,1413500,-4.88,584.6
183,0.7751453369855881,282800,1.5055263247631956e-05,2.0764150619506836,1414000,-4.88,586.25
183,-0.289365291595459,282900,0.0005094102816656232,2.066746473312378,1414500,-4.88,586.42
183,0.540835827589035,283000,4.3119296606164426e-05,2.074960708618164,1415000,-4.88,586.42
183,-1.0804443359375,283100,0.0012922886526212096,2.0708415508270264,1415500,-4.89,587.05
183,-0.8335338830947876,283200,0.0001861852069851011,2.075795888900757,1416000,-4.89,584.32
183,0.31387919187545776,283300,0.21583613753318787,2.048701763153076,1416500,-4.88,586.06
183,-549.0198974609375,283400,0.05988427996635437,2.032637596130371,1417000,-4.88,586.06
184,0.9765989501029253,283500,2.2114329112810083e-05,2.024003505706787,1417500,-4.88,584.5
184,-1.9526150226593018,283600,0.0002951893548015505,2.0245795249938965,1418000,-4.88,583.9
184,-0.35830605030059814,283700,0.0006646203109994531,2.0288805961608887,1418500,-4.88,584.11
184,0.10502022504806519,283800,0.00034265959402546287,2.0245003700256348,1419000,-4.88,586.26
184,0.8738983124494553,283900,0.00018372938211541623,2.0017824172973633,1419500,-4.88,582.59
184,0.5207126438617706,284000,9.135109576163813e-05,2.076317071914673,1420000,-4.88,582.44
184,-0.22260785102844238,284100,0.0005204308545216918,2.074993133544922,1420500,-4.88,580.3
184,-4.356401443481445,284200,0.0033212665002793074,2.0659849643707275,1421000,-4.88,579.95
184,0.7957541644573212,284300,0.00012625717499759048,2.073791265487671,1421500,-4.88,577.44
184,0.5573672950267792,284400,0.00041316013084724545,2.0483648777008057,1422000,-4.87,577.49
184,-2139.18505859375,284500,0.10104984045028687,2.061861515045166,1422500,-4.87,577.49
184,0.23966795206069946,284600,0.000267697119852528,2.0779926776885986,1423000,-4.85,579.96
184,-0.3603459596633911,284700,0.0003572202112991363,2.061310052871704,1423500,-4.85,580.54
184,0.7728144824504852,284800,0.00014070322504267097,2.061669111251831,1424000,-4.85,578.71
184,-0.026509523391723633,284900,0.20391273498535156,2.054166316986084,1424500,-4.85,576.6
184,0.95348334684968,285000,6.526834476971999e-05,2.0647332668304443,1425000,-4.85,576.93
184,-0.6063017845153809,285100,0.0001302119781030342,2.0711069107055664,1425500,-4.85,575.18
184,-2.135150194168091,285200,0.0005041070398874581,2.064910411834717,1426000,-4.85,574.53
184,-0.3626902103424072,285300,0.0008381000952795148,2.0692381858825684,1426500,-4.85,574.53
185,0.8264882862567902,285400,6.91785171511583e-05,2.0673885345458984,1427000,-4.85,575.04
185,0.2990625500679016,285500,5.245887587079778e-05,2.057176113128662,1427500,-4.85,570.84
185,-13.597173690795898,285600,0.0008451283210888505,2.0702922344207764,1428000,-4.85,570.84
185,-1.156353235244751,285700,0.0020060469396412373,2.063952922821045,1428500,-4.85,573.99
185,0.9839457497000694,285800,1.800753307179548e-05,2.072309732437134,1429000,-4.85,574.28
185,-1.163081169128418,285900,0.0007090026629157364,2.0727195739746094,1429500,-4.85,574.28
185,0.3736615777015686,286000,0.00011316463496768847,2.0766263008117676,1430000,-4.85,575.65
185,0.8482889086008072,286100,8.724068175069988e-05,2.0615768432617188,1430500,-4.85,575.65
185,-0.2670259475708008,286200,0.00034824188333004713,2.0601344108581543,1431000,-4.85,576.51
185,-4.459867000579834,286300,0.0014218108262866735,2.052682876586914,1431500,-4.86,576.49
185,-2.0861246585845947,286400,0.00011668897786876187,2.0719361305236816,1432000,-4.86,577.76
185,0.870573416352272,286500,0.00019981623336207122,2.06602144241333,1432500,-4.86,577.76
185,0.02714437246322632,286600,0.000549407908692956,2.073516607284546,1433000,-4.86,577.62
185,0.83669213950634,286700,0.0001218010438606143,2.075820207595825,1433500,-4.86,576.13
185,0.7957597076892853,286800,0.00017052239854820073,2.0494208335876465,1434000,-4.86,577.47
185,0.9055924043059349,286900,0.0006671808660030365,2.0671520233154297,1434500,-4.86,577.47
185,-38.57795333862305,287000,0.003584474790841341,2.0640408992767334,1435000,-4.86,580.17
185,0.7813398391008377,287100,5.334193701855838e-05,2.0747311115264893,1435500,-4.86,579.16
185,0.23477786779403687,287200,0.00015856111713219434,2.066802978515625,1436000,-4.86,579.25
186,0.6866478621959686,287300,0.0001578832307131961,2.0760650634765625,1436500,-4.86,579.21
186,0.4997100830078125,287400,0.00024340169329661876,2.0710816383361816,1437000,-4.86,579.09
186,-1.898075819015503,287500,0.00031731341732665896,2.0468227863311768,1437500,-4.86,577.92
186,0.5296901166439056,287600,6.962916086195037e-05,2.06531023979187,1438000,-4.86,577.92
186,0.921424426138401,287700,3.98713382310234e-05,2.0658111572265625,1438500,-4.86,579.35
186,-3.193276882171631,287800,0.00015806194278411567,2.0655250549316406,1439000,-4.86,579.35
186,0.17891860008239746,287900,0.0007369478116743267,2.0778517723083496,1439500,-4.85,583.04
186,-0.009976029396057129,288000,0.00025004296912811697,2.0536270141601562,1440000,-4.86,581.39
186,0.6189598739147186,288100,6.511138053610921e-05,2.0576462745666504,1440500,-4.86,582.68
186,-0.06343400478363037,288200,0.00027710292488336563,2.06223726272583,1441000,-4.87,583.19
186,-1.6781847476959229,288300,0.00035039318026974797,2.059797763824463,1441500,-4.88,581.27
186,-0.3463704586029053,288400,0.0001936197077156976,2.0557467937469482,1442000,-4.89,578.34
186,0.8968155533075333,288500,1.2223424164403696e-05,2.0775017738342285,1442500,-4.89,578.34
186,-0.5677156448364258,288600,3.3394670026609674e-05,2.051802396774292,1443000,-4.89,581.85
186,-3.1441526412963867,288700,0.00088896305533126,2.0606729984283447,1443500,-4.89,583.56
186,0.7336405813694,288800,0.00020113152277190238,2.0578770637512207,1444000,-4.88,585.84
186,0.7771953493356705,288900,0.00011329226981615648,2.072214365005493,1444500,-4.88,583.9
186,0.6148783564567566,289000,3.18000020342879e-05,2.0548274517059326,1445000,-4.88,584.61
187,-314.74267578125,289100,0.03754323720932007,2.0739376544952393,1445500,-4.88,584.61
187,0.7567325681447983,289200,5.379161302698776e-05,2.0771539211273193,1446000,-4.88,585.65
187,-1.137941837310791,289300,0.000272158911684528,2.0699174404144287,1446500,-4.88,585.19
187,0.3522399663925171,289400,0.00018516049021854997,2.0472023487091064,1447000,-4.88,586.23
187,-0.9630755186080933,289500,0.0004008838441222906,2.03910493850708,1447500,-4.88,587.03
187,-2.1486082077026367,289600,0.0010163100669160485,2.0681118965148926,1448000,-4.88,585.26
187,-13.243939399719238,289700,0.00042523365118540823,2.068019151687622,1448500,-4.88,585.52
187,0.6901827752590179,289800,0.00044638756662607193,2.0704174041748047,1449000,-4.88,585.52
187,-0.08727085590362549,289900,0.0003682142705656588,2.041102886199951,1449500,-4.88,582.66
187,-1596.8609619140625,290000,0.08443333953619003,2.0530917644500732,1450000,-4.88,584.34
187,0.03580731153488159,290100,0.7971138954162598,1.9936583042144775,1450500,-4.88,582.07
187,0.4395504593849182,290200,0.00018434601952321827,2.070992946624756,1451000,-4.86,583.89
187,0.27174806594848633,290300,0.00031598718487657607,2.0690596103668213,1451500,-4.87,584.98
187,-0.8681336641311646,290400,0.00034004286862909794,2.0714402198791504,1452000,-4.87,584.98
187,-1.1250355243682861,290500,4.780425297212787e-05,2.0730793476104736,1452500,-4.87,585.31
187,0.9217801541090012,290600,2.1599946194328368e-05,2.0588998794555664,1453000,-4.88,584.29
187,-0.5956370830535889,290700,0.00019654650532174855,2.069326877593994,1453500,-4.88,584.29
187,-0.5051456689834595,290800,0.00018545688362792134,2.0567433834075928,1454000,-4.88,586.64
187,0.7216254472732544,290900,0.0002611384552437812,2.0565266609191895,1454500,-4.88,586.69
188,0.430797278881073,291000,0.0005771877476945519,2.0546019077301025,1455000,-4.88,587.55
188,0.9034723564982414,291100,0.0001333219261141494,2.061511993408203,1455500,-4.87,587.94
188,0.4951941967010498,291200,4.585154965752736e-05,2.0369744300842285,1456000,-4.87,589.57
188,-0.5446704626083374,291300,0.00041116573265753686,2.0390028953552246,1456500,-4.87,589.57
188,-12.10761547088623,291400,0.00017983766156248748,2.0726895332336426,1457000,-4.87,590.87
188,0.3372042775154114,291500,0.000595205812714994,2.0622358322143555,1457500,-4.87,592.15
188,0.46590256690979004,291600,0.921107292175293,2.038475751876831,1458000,-4.86,592.12
188,-332.307373046875,291700,0.048186399042606354,1.9803879261016846,1458500,-4.86,592.12
188,-2.7928874492645264,291800,0.001035852124914527,2.042332649230957,1459000,-4.86,593.84
188,0.9836095832288265,291900,3.3611038816161454e-05,1.991046667098999,1459500,-4.86,590.47
188,-10.753617286682129,292000,0.0008862130343914032,2.072704792022705,1460000,-4.86,590.38
188,-18.43609046936035,292100,0.0005303681828081608,2.0672295093536377,1460500,-4.86,590.38
188,-43.9448127746582,292200,0.0022251002956181765,2.072847604751587,1461000,-4.84,592.24
188,0.5029524266719818,292300,5.363110176404007e-05,2.0756828784942627,1461500,-4.84,594.14
188,-1.2490339279174805,292400,8.284151408588514e-05,2.076857089996338,1462000,-4.84,593.95
188,0.4199804663658142,292500,2.7404480533732567e-06,2.0646369457244873,1462500,-4.84,593.95
188,-1.3384273052215576,292600,0.00021110630768816918,2.07452130317688,1463000,-4.84,597.6
188,-0.8030447959899902,292700,6.410370406229049e-05,2.0759475231170654,1463500,-4.84,596.31
188,0.7719664424657822,292800,0.00018898081907536834,2.0745668411254883,1464000,-4.84,597.66
189,0.8357284367084503,292900,0.00012839180999435484,2.0678610801696777,1464500,-4.85,596.11
189,-5.233851909637451,293000,0.0005444142734631896,2.0422091484069824,1465000,-4.85,596.11
189,-3.0244617462158203,293100,5.1033333875238895e-05,2.0704474449157715,1465500,-4.85,600.38
189,-0.6726714372634888,293200,0.0002458391827531159,2.0670886039733887,1466000,-4.85,600.38
189,-2.0602705478668213,293300,0.0001675536623224616,2.078303813934326,1466500,-4.85,601.23
189,-3.3894309997558594,293400,0.00032104511046782136,2.069287061691284,1467000,-4.85,600.89
189,0.5409842431545258,293500,2.479465547366999e-05,2.074061870574951,1467500,-4.85,601.76
189,-0.02004873752593994,293600,0.28677183389663696,1.8921515941619873,1468000,-4.85,600.25
189,-0.6928749084472656,293700,0.00047224239096976817,2.0141937732696533,1468500,-4.85,599.09
189,0.996849485905841,293800,9.677735215518624e-05,2.0519840717315674,1469000,-4.84,600.69
189,0.06878417730331421,293900,9.152002166956663e-05,2.0610594749450684,1469500,-4.84,600.43
189,0.4081048369407654,294000,0.0001554028276586905,2.073190212249756,1470000,-4.84,600.43
189,-1.3367722034454346,294100,0.0029560450930148363,2.0664873123168945,1470500,-4.83,603.23
189,0.19397509098052979,294200,0.00017515003855805844,2.068445920944214,1471000,-4.83,604.67
189,-0.8103835582733154,294300,7.893929432611912e-05,2.0612361431121826,1471500,-4.83,605.75
189,0.9144161120057106,294400,1.8482756786397658e-05,2.060199022293091,1472000,-4.84,605.61
189,0.514492005109787,294500,0.0009340333053842187,2.074079751968384,1472500,-4.84,606.24
189,-75.2839126586914,294600,0.0006784830475226045,2.0701956748962402,1473000,-4.84,604.82
189,-0.3390136957168579,294700,0.0001777514989953488,2.0768325328826904,1473500,-4.84,604.82
190,-0.314120888710022,294800,0.00014816733892075717,2.051079273223877,1474000,-4.83,605.07
190,0.3906673789024353,294900,0.000289597490336746,2.0735065937042236,1474500,-4.83,602.77
190,-21.556461334228516,295000,0.0014551578788086772,2.078256845474243,1475000,-4.83,603.05
190,-90.20802307128906,295100,0.003436728147789836,2.069789409637451,1475500,-4.83,601.33
190,0.6839777529239655,295200,0.00022074198932386935,2.0679681301116943,1476000,-4.82,603.86
190,-1.9603877067565918,295300,0.0001171546900877729,2.0702149868011475,1476500,-4.83,602.22
190,-2.3606767654418945,295400,0.0003971984551753849,2.065410614013672,1477000,-4.83,602.22
190,-1.7159428596496582,295500,8.766069367993623e-05,2.0711545944213867,1477500,-4.82,604.22
190,0.9833346549421549,295600,5.126117684994824e-06,2.0560877323150635,1478000,-4.82,605.63
190,-0.7852181196212769,295700,0.0001682344445725903,2.0790491104125977,1478500,-4.82,606.67
190,-2.2030444145202637,295800,0.0009334905189462006,2.07199764251709,1479000,-4.82,607.9
190,0.6660053431987762,295900,0.00013871656847186387,2.0629308223724365,1479500,-4.82,605.12
190,0.8096786588430405,296000,0.00016367086209356785,2.0470492839813232,1480000,-4.82,605.71
190,0.07852643728256226,296100,0.00021778224618174136,2.0265491008758545,1480500,-4.82,606.34
190,-0.049637675285339355,296200,5.397521817940287e-05,2.068328380584717,1481000,-4.82,605.84
190,0.3308713436126709,296300,0.18636201322078705,2.0465495586395264,1481500,-4.81,607.39
190,-6.379946231842041,296400,0.0017602425068616867,2.0585525035858154,1482000,-4.81,607.71
190,-0.022989630699157715,296500,9.190989658236504e-05,2.0376980304718018,1482500,-4.81,607.71
191,-0.48609042167663574,296600,0.00039403612026944757,2.066021680831909,1483000,-4.82,608.34
191,-12.065592765808105,296700,0.0003285995335318148,2.053351879119873,1483500,-4.82,608.34
191,0.3375198245048523,296800,0.18812085688114166,2.0508017539978027,1484000,-4.83,610.52
191,-0.005301952362060547,296900,0.0004373342380858958,2.055666208267212,1484500,-4.83,610.62
191,0.031097233295440674,297000,2.3378972400678322e-05,2.074328660964966,1485000,-4.83,612.85
191,0.08500128984451294,297100,0.00022032200649846345,2.0539259910583496,1485500,-4.83,612.79
191,-3.7774691581726074,297200,0.0011705666547641158,2.010822057723999,1486000,-4.83,612.79
191,0.827075868844986,297300,4.132700996706262e-05,2.0038046836853027,1486500,-4.83,613.46
191,0.8019353747367859,297400,1.032013551593991e-05,2.0533130168914795,1487000,-4.83,614.06
191,0.9943147953599691,297500,2.5228098820662126e-05,2.040487766265869,1487500,-4.83,614.26
191,0.06910985708236694,297600,0.0005360323120839894,2.0728769302368164,1488000,-4.82,612.63
191,-5.356870174407959,297700,0.001922048395499587,2.075427532196045,1488500,-4.82,612.63
191,0.9663511961698532,297800,1.4678599654871505e-05,2.061846971511841,1489000,-4.8,615.59
191,-0.18296301364898682,297900,0.00015787519805599004,2.061222791671753,1489500,-4.8,617.77
191,-0.24741220474243164,298000,4.052518852404319e-05,2.06201171875,1490000,-4.79,616.61
191,0.8856110200285912,298100,7.683789590373635e-05,2.0585360527038574,1490500,-4.78,615.09
191,0.718790739774704,298200,0.0007545309490524232,2.063282012939453,1491000,-4.78,612.94
191,-16.163286209106445,298300,0.0016016808804124594,2.046638011932373,1491500,-4.78,612.53
191,-20.358156204223633,298400,0.0007119054207578301,2.077393054962158,1492000,-4.78,612.53
192,0.9579670466482639,298500,8.692174014868215e-05,2.075895071029663,1492500,-4.76,613.29
192,-5.6741204261779785,298600,0.00039785224362276495,2.072319507598877,1493000,-4.76,613.03
192,0.24553215503692627,298700,0.0006259145447984338,2.0610299110412598,1493500,-4.76,613.2
192,0.09394782781600952,298800,4.443497891770676e-05,2.074772596359253,1494000,-4.76,614.07
192,0.7360532283782959,298900,8.500736294081435e-05,2.052372932434082,1494500,-4.76,612.4
192,0.9560214541852474,299000,1.5617140888934955e-05,2.060460329055786,1495000,-4.76,612.4
192,-2.918179512023926,299100,0.00018903560703620315,2.0684633255004883,1495500,-4.76,613.16
192,0.4276442527770996,299200,1.2550581232062541e-05,2.071427822113037,1496000,-4.76,611.81
192,-7.375853538513184,299300,0.00016688236792106181,2.0714778900146484,1496500,-4.75,612.02
192,0.7000542283058167,299400,7.489406561944634e-05,2.0650157928466797,1497000,-4.75,612.85
192,0.6495354175567627,299500,0.0007669385522603989,2.0634958744049072,1497500,-4.75,612.27
192,0.5948448479175568,299600,4.0350565541302785e-05,2.063279628753662,1498000,-4.75,612.42
192,0.04727494716644287,299700,0.00011755832383641973,2.0409035682678223,1498500,-4.75,609.75
192,0.9615568742156029,299800,4.633831122191623e-05,2.0583877563476562,1499000,-4.75,609.75
192,-25.242679595947266,299900,0.0005842245882377028,2.046056032180786,1499500,-4.75,608.66
185,-5.089885234832764,300000,9.399549890076742e-05,2.0718443393707275,1500000,-4.74,608.08
185,0.5698007345199585,300100,0.00012501618766691536,2.0176854133605957,1500500,-4.74,608.08
185,0.7509766966104507,300200,2.0489674170676153e-06,2.0776143074035645,1501000,-4.73,610.46
185,-3.4144105911254883,300300,0.0003721798420883715,2.0608603954315186,1501500,-4.73,611.06
185,-0.2114187479019165,300400,0.0008671118994243443,2.0617544651031494,1502000,-4.72,610.14
185,0.4255983233451843,300500,9.744249837240204e-05,2.03952693939209,1502500,-4.72,610.14
185,-14.778241157531738,300600,0.0010021619964390993,2.0399630069732666,1503000,-4.72,610.14
185,0.4370378851890564,300700,9.131282422458753e-05,2.068115711212158,1503500,-4.71,618.05
185,0.8438193053007126,300800,0.00018578536401037127,2.0665221214294434,1504000,-4.71,619.98
185,0.9945444017648697,300900,1.9306691683596e-05,2.0773558616638184,1504500,-4.71,615.36
185,0.7684792876243591,301000,6.375470547936857e-06,2.0523531436920166,1505000,-4.71,615.89
185,0.6458452939987183,301100,0.00013568652502726763,2.042539119720459,1505500,-4.72,613.58
185,0.334503710269928,301200,0.18288283050060272,2.060920000076294,1506000,-4.72,612.6
185,0.19628649950027466,301300,4.105265543330461e-05,2.068281650543213,1506500,-4.72,613.02
185,0.27707749605178833,301400,4.865307346335612e-05,2.063133955001831,1507000,-4.71,612.62
185,0.4921877384185791,301500,0.0001237207616213709,2.063636302947998,1507500,-4.71,612.62
186,-2.863236665725708,301600,0.001116382423788309,2.0707595348358154,1508000,-4.71,613.17
186,-44.787322998046875,301700,0.0027704467065632343,2.0132319927215576,1508500,-4.71,614.71
186,0.8405266553163528,301800,6.414679228328168e-05,2.053891658782959,1509000,-4.71,615.22
186,0.6994574964046478,301900,0.00014414219185709953,2.072230815887451,1509500,-4.71,615.22
186,0.8064640015363693,302000,0.00010771649976959452,2.060410261154175,1510000,-4.71,616.63
186,-3.5519442558288574,302100,0.00032907494460232556,2.069322109222412,1510500,-4.71,616.45
186,0.340485155582428,302200,0.00025762966834008694,2.059293031692505,1511000,-4.71,618.32
186,-11.718814849853516,302300,0.000491179758682847,2.068727970123291,1511500,-4.71,616.61
186,0.9608458764851093,302400,2.164385932701407e-06,2.0737836360931396,1512000,-4.71,617.68
186,-0.2917853593826294,302500,0.0006099764141254127,2.064218521118164,1512500,-4.71,617.68
186,0.9162642359733582,302600,0.000257342733675614,2.0642342567443848,1513000,-4.73,617.07
186,-1.4612109661102295,302700,0.00039622015901841223,2.0457863807678223,1513500,-4.73,616.43
186,0.9863179456442595,302800,6.789148028474301e-05,2.0666935443878174,1514000,-4.73,615.61
186,-3.813459873199463,302900,0.00017575742094777524,2.0485496520996094,1514500,-4.73,615.8
186,-0.615770697593689,303000,0.00038422257057391107,2.0468714237213135,1515000,-4.73,612.33
186,0.6575119495391846,303100,0.0015766425058245659,2.062356472015381,1515500,-4.73,612.15
186,0.9586149267852306,303200,0.0002372564485995099,2.0681777000427246,1516000,-4.73,612.15
186,-1.2672269344329834,303300,0.0001399502216372639,2.0622634887695312,1516500,-4.73,614.98
186,-0.391870379447937,303400,9.116413275478408e-05,2.0683255195617676,1517000,-4.74,616.5
