ev_tdlam_before,TimestepsSoFar,loss_pol_surr,loss_ent,TimeElapsed,EpThisIter,EpisodesSoFar,loss_kl,loss_pol_entpen,loss_vf_loss,EpLenMean,EpRewMean
0.7670839130878448,33536,-0.014411799,1.4747698,28.384640216827393,1,56,0.011186695,-0.014747698,0.013110101,598.8392857142857,-4.839285714285714
0.8578401058912277,33792,-0.020108383,1.4997671,28.59139370918274,0,56,0.008381021,-0.014997669,0.008851958,598.8392857142857,-4.839285714285714
0.8555523604154587,34048,-0.011212092,1.5768158,28.79669737815857,1,57,0.0024540122,-0.01576816,0.010270368,597.2982456140351,-4.842105263157895
0.8870657086372375,34304,-0.01726564,1.5109553,29.003032684326172,0,57,0.008693694,-0.015109554,0.0050031263,597.2982456140351,-4.842105263157895
0.5737699866294861,34560,-0.012542024,1.4056746,29.210078954696655,1,58,0.018572278,-0.014056746,0.024003677,595.8103448275862,-4.844827586206897
0.8756375908851624,34816,-0.024279682,1.5808115,29.416600942611694,0,58,0.022885155,-0.015808115,0.012256455,595.8103448275862,-4.844827586206897
0.7923257648944855,35072,-0.017215297,1.5967572,29.62323832511902,0,58,0.008344255,-0.01596757,0.014865336,595.8103448275862,-4.844827586206897
0.8420529216527939,35328,-0.027655076,1.6061729,29.83013939857483,1,59,0.009200063,-0.016061727,0.00979984,596.3389830508474,-4.8474576271186445
0.8580964207649231,35584,-0.01684713,1.6263899,30.039763927459717,0,59,0.0062877233,-0.016263898,0.008924058,596.3389830508474,-4.8474576271186445
0.8233934044837952,35840,-0.020016879,1.4629532,30.247188329696655,1,60,0.011643667,-0.014629533,0.011493175,595.0666666666667,-4.85
0.8495694994926453,36096,-0.020661965,1.5682938,30.453751802444458,0,60,0.018073736,-0.015682938,0.009694436,595.0666666666667,-4.85
0.6910867393016815,36352,-0.017165424,1.6027033,30.660332441329956,0,60,0.016413292,-0.016027033,0.017347196,595.0666666666667,-4.85
0.8666744381189346,36608,-0.016080294,1.5389361,30.867276668548584,1,61,0.009738646,-0.015389361,0.010625634,596.1475409836065,-4.852459016393443
0.4915233254432678,36864,-0.01626854,1.5797968,31.073611736297607,0,61,0.005511742,-0.015797969,0.015858969,596.1475409836065,-4.852459016393443
0.6985656917095184,37120,-0.01769446,1.5125964,31.28018045425415,1,62,0.006525208,-0.015125964,0.017867241,596.4677419354839,-4.854838709677419
0.8484861999750137,37376,-0.024390431,1.4985772,31.48734450340271,0,62,0.020146595,-0.014985772,0.015101348,596.4677419354839,-4.854838709677419
0.7591095417737961,37632,-0.016489612,1.6798939,31.693734645843506,1,63,0.008861499,-0.016798938,0.006348463,594.031746031746,-4.857142857142857
0.5699321329593658,37888,-0.02583513,1.7309914,31.89958953857422,0,63,0.021063037,-0.017309913,0.021286206,594.031746031746,-4.857142857142857
0.6892566084861755,38144,-0.028048268,1.5464411,32.106056928634644,0,63,0.018988378,-0.015464409,0.018990245,594.031746031746,-4.857142857142857
0.7857736498117447,38400,-0.016540222,1.5900502,32.31303858757019,1,64,0.007672952,-0.015900502,0.017693091,597.234375,-4.84375
