optimgain,entropy,TimestepsSoFar,TimeElapsed,meankl,EpThisIter,EpLenMean,EpisodesSoFar,surrgain,EpRewMean,explained_variance_tdlam_before,entloss
0.037910722,0.72713023,5391360,7128.228551864624,0.0062753456,0,3125.0,4694,0.037910722,-0.2,-10.094710350036621,0.0
0.024281606,0.7437067,5392384,7128.971551656723,0.004297246,0,3125.0,4694,0.024281606,-0.2,0.6195501387119293,0.0
0.054103494,0.7651534,5393408,7129.7925481796265,0.007146117,1,3125.0,4695,0.054103494,-0.2,-2.457813262939453,0.0
0.022689136,0.76972514,5394432,7130.583585500717,0.004161945,0,3125.0,4695,0.022689136,-0.2,-3.622117519378662,0.0
0.055258036,0.76904535,5395456,7131.334547996521,0.0074208295,0,3125.0,4695,0.055258036,-0.2,-1.8407196998596191,0.0
0.03898359,0.73616946,5396480,7132.085587263107,0.0056246696,1,3125.0,4696,0.03898359,-0.175,-2.3050172328948975,0.0
0.046617366,0.7779387,5397504,7132.8225836753845,0.005565501,0,3125.0,4696,0.046617366,-0.175,0.19060581922531128,0.0
0.049872905,0.7400601,5398528,7133.63954782486,0.0077996934,0,3125.0,4696,0.049872905,-0.175,-3.603534698486328,0.0
0.05073939,0.6766272,5399552,7134.453550577164,0.008041226,1,3125.0,4697,0.05073939,-0.2,0.4317631721496582,0.0
0.049043007,0.70812,5400576,7157.381453037262,0.0064897817,0,3125.0,4697,0.049043007,-0.2,0.6223412752151489,0.0
0.03975558,0.7484349,5401600,7158.096419334412,0.0061387545,0,3125.0,4697,0.03975558,-0.2,-0.9611834287643433,0.0
0.055446398,0.76740384,5402624,7158.819421052933,0.013264253,0,3125.0,4697,0.055446398,-0.2,0.3088555932044983,0.0
0.052222945,0.6449583,5403648,7159.5384159088135,0.007849163,1,3125.0,4698,0.052222945,-0.225,-1.6112186908721924,0.0
0.029914483,0.70005095,5404672,7160.246418952942,0.0066871145,0,3125.0,4698,0.029914483,-0.225,0.12615591287612915,0.0
0.043616764,0.7182187,5405696,7160.985418558121,0.013129699,0,3125.0,4698,0.043616764,-0.225,0.6859667003154755,0.0
0.039456308,0.6932177,5406720,7161.720418214798,0.0055369614,1,3125.0,4699,0.039456308,-0.2,-0.1660376787185669,0.0
0.03399267,0.6720445,5407744,7162.501775741577,0.0057266084,0,3125.0,4699,0.03399267,-0.2,0.7123020887374878,0.0
0.060984887,0.7307655,5408768,7163.2685668468475,0.0060312804,0,3125.0,4699,0.060984887,-0.2,-1.1621623039245605,0.0
0.095340684,0.7710356,5409792,7164.0015206336975,0.0076358295,1,3125.0,4700,0.095340684,-0.225,-15.178627014160156,0.0
0.055829138,0.73642606,5410816,7164.761547803879,0.0052037877,0,3125.0,4700,0.055829138,-0.225,0.3300245404243469,0.0
0.036414556,0.7130176,5411840,7165.515521287918,0.0048895287,0,3125.0,4700,0.036414556,-0.225,-1.5617821216583252,0.0
0.034078665,0.7320919,5412864,7166.334519147873,0.0061381077,1,3125.0,4701,0.034078665,-0.2,-4.599643230438232,0.0
0.040754173,0.73484945,5413888,7167.168521404266,0.0058578625,0,3125.0,4701,0.040754173,-0.2,-5.467864036560059,0.0
0.04711724,0.7544403,5414912,7168.042522192001,0.0073072435,0,3125.0,4701,0.04711724,-0.2,-12.766487121582031,0.0
0.043592215,0.73617935,5415936,7168.8505227565765,0.005723971,1,3125.0,4702,0.043592215,-0.15,-5.375361919403076,0.0
0.027426336,0.69849,5416960,7169.638519525528,0.0052563017,0,3125.0,4702,0.027426336,-0.15,0.5657737553119659,0.0
0.03642536,0.7222708,5417984,7170.440553665161,0.00495448,0,3125.0,4702,0.03642536,-0.15,-5.909640789031982,0.0
0.033975367,0.7635347,5419008,7171.232698917389,0.009119652,1,3125.0,4703,0.033975367,-0.15,-17.565664291381836,0.0
0.034549505,0.73707676,5420032,7172.082731962204,0.0053837635,0,3125.0,4703,0.034549505,-0.15,-7.048341751098633,0.0
0.093867935,0.82083935,5421056,7172.810697555542,0.013440998,1,3125.0,4704,0.093867935,-0.15,-11.49074649810791,0.0
