#{"t_start": 1604058113.3954546, "env_id": "SlimeVolley-v0"}
r,l,t
-5,569,917.684908
-4,761,918.444793
-5,1063,919.503232
-4,970,923.301775
-5,502,923.803149
-5,435,924.23732
-5,927,925.160705
-5,554,925.712584
-5,828,926.538521
-5,807,930.181886
-5,540,930.71957
-5,529,931.245875
-5,607,931.850709
-5,466,932.314739
-5,771,933.08273
-5,649,933.72881
-5,746,937.316926
-5,487,937.803838
-5,672,938.475039
-5,490,938.964928
-5,711,939.674546
-5,580,940.252591
-5,695,940.945587
-3,1043,944.838329
-3,791,945.628159
-5,590,946.21748
-5,605,946.821973
-5,608,947.428835
-5,923,951.195434
-4,640,951.83327
-4,725,952.556172
-5,594,953.147824
-5,564,953.710591
-5,542,954.252939
-5,552,954.804121
-5,660,958.306435
-5,476,958.782543
-5,555,959.337509
-5,729,960.065003
-4,698,960.761186
-5,567,961.326306
-5,555,964.724359
-4,842,965.56369
-5,442,966.00439
-5,629,966.631196
-4,815,967.44353
-5,635,968.076629
-5,597,968.67195
-5,620,972.138385
-5,621,972.757266
-5,568,973.324188
-5,452,973.775309
-5,889,974.662052
-5,879,975.539046
-5,765,979.13943
-5,471,979.608841
-5,596,980.202821
-5,913,981.113409
-5,514,981.626699
-5,565,982.190791
-5,568,985.601382
-5,652,986.252746
-5,538,986.789479
-5,567,987.355436
-5,471,987.825564
-4,640,988.464
-5,743,989.204532
-5,433,992.488536
-5,894,993.381067
-5,499,993.879403
-4,627,994.505022
-5,513,995.016792
-5,791,995.806006
-5,899,999.556786
-5,486,1000.041658
-5,543,1000.582767
-5,637,1001.217199
-4,521,1001.73633
-5,440,1002.175041
-4,759,1002.929934
-4,672,1006.445101
-5,577,1007.020202
-5,484,1007.502509
-5,616,1008.117599
-4,541,1008.657115
-4,681,1009.336193
-5,622,1009.955688
-4,955,1013.749645
-5,657,1014.403116
-5,518,1014.918323
-5,490,1015.405395
-5,687,1016.088435
-5,555,1017.099127
-5,661,1017.797019
-4,769,1018.608248
-5,393,1019.022593
-5,758,1019.821819
-5,635,1020.491417
-5,593,1021.117289
-5,791,1021.953103
-5,698,1022.688423
-5,534,1023.251153
-4,483,1023.760784
-5,609,1024.403645
-5,603,1025.039142
-5,416,1025.477104
-5,510,1026.014659
-5,853,1026.913572
-5,475,1027.414505
-4,873,1028.334799
-5,553,1028.917971
-5,494,1029.439224
-5,952,1030.442182
-5,515,1030.984996
-5,481,1031.49163
-5,515,1032.034388
-5,423,1032.479466
-5,774,1033.294231
-4,763,1034.099857
-5,563,1034.693193
-5,419,1035.135249
-5,555,1035.720946
-5,559,1036.310447
-5,828,1037.182232
-5,511,1037.720369
-5,535,1038.284275
-5,817,1039.146276
-5,668,1039.850387
-4,605,1040.487658
-5,689,1041.215036
-5,626,1041.876177
-5,576,1042.484293
-5,478,1042.988552
-5,608,1043.630041
-5,484,1044.142085
-5,598,1044.772511
-5,573,1045.376497
-4,744,1046.160407
-5,806,1047.009603
-5,455,1047.489532
-5,476,1047.991711
-5,514,1048.533223
-5,893,1049.473939
-5,749,1050.262754
-5,465,1050.752852
-4,801,1051.597298
-5,738,1052.375029
-4,830,1053.251215
-5,507,1053.785717
-5,391,1054.199128
-5,552,1054.782419
-5,470,1055.279903
-3,739,1056.062825
