loss_pol_surr,loss_vf_loss,loss_ent,ev_tdlam_before,loss_kl,EpThisIter,TimeElapsed,EpisodesSoFar,TimestepsSoFar,loss_pol_entpen,EpLenMean,EpRewMean
-0.030429589,0.011206939,1.4131896,0.9424815811216831,0.012439474,1,589.2036514282227,280,179968,-0.014131896,631.75,-0.71
-0.019682594,0.018759334,1.5584636,0.5936376750469208,0.014355954,0,589.649600982666,280,180224,-0.015584636,631.75,-0.71
-0.03260678,0.021357479,1.5140755,0.9419887065887451,0.021340197,1,592.0122857093811,281,180480,-0.015140755,628.7,-0.68
-0.02548075,0.023845911,1.4700763,0.9452206902205944,0.009237234,0,592.4588243961334,281,180736,-0.014700763,628.7,-0.68
-0.026069801,0.02027404,1.2159587,0.4749581217765808,0.012560069,0,593.0088059902191,281,180992,-0.012159586,628.7,-0.68
-0.029780034,0.04684236,1.4362092,0.9046432226896286,0.015528551,1,595.3912179470062,282,181248,-0.014362092,629.19,-0.67
-0.027735084,0.022046363,1.3232694,0.6713448166847229,0.020873187,0,595.836948633194,282,181504,-0.013232693,629.19,-0.67
-0.026554508,0.009920391,1.4394405,0.9319686070084572,0.015921999,1,598.1732676029205,283,181760,-0.014394404,627.84,-0.72
-0.019796137,0.021300584,1.53003,0.931053102016449,0.009007558,0,598.7242500782013,283,182016,-0.015300298,627.84,-0.72
-0.028016243,0.026795452,1.4155502,0.9274629727005959,0.013294079,0,599.1709609031677,283,182272,-0.0141555015,627.84,-0.72
-0.02480309,0.010361946,1.3810128,0.9569002948701382,0.008869795,1,601.5253939628601,284,182528,-0.013810127,628.59,-0.67
-0.023112884,0.024124037,1.5973896,0.8305127024650574,0.008575682,0,601.9713387489319,284,182784,-0.015973896,628.59,-0.67
-0.032581642,0.020877967,1.2922223,0.6578536033630371,0.02102833,0,602.5246412754059,284,183040,-0.012922222,628.59,-0.67
-0.024550213,0.026533104,1.38643,0.9398153834044933,0.010684147,1,604.9287121295929,285,183296,-0.013864301,631.49,-0.65
-0.01745116,0.015658109,1.2345275,0.7963080257177353,0.00412873,0,605.375433921814,285,183552,-0.012345275,631.49,-0.65
-0.026590955,0.011445088,1.4045517,0.9785314612090588,0.012129455,1,608.0008640289307,286,183808,-0.014045518,629.73,-0.69
-0.02413978,0.03187448,1.4152246,0.9178009182214737,0.013935514,0,608.4472761154175,286,184064,-0.014152245,629.73,-0.69
-0.01941228,0.018848311,1.3513839,0.8998573198914528,0.0060551744,0,608.8934438228607,286,184320,-0.013513839,629.73,-0.69
-0.016796693,0.01555873,1.3408375,0.9373618215322495,0.0032910781,1,611.2714352607727,287,184576,-0.013408374,631.38,-0.65
-0.018251145,0.014413834,1.2432002,0.575727254152298,0.011261174,0,611.8336708545685,287,184832,-0.0124320015,631.38,-0.65
-0.027813077,0.0187628,1.4175032,0.9338671639561653,0.009886195,1,614.1865382194519,288,185088,-0.014175033,630.89,-0.66
-0.022679945,0.025956387,1.129595,0.39048129320144653,0.013300582,0,614.672566652298,288,185344,-0.01129595,630.89,-0.66
-0.034017302,0.035045415,1.3225917,0.8883893638849258,0.01590915,0,615.1777055263519,288,185600,-0.013225917,630.89,-0.66
-0.024345703,0.014222036,1.1746781,0.95564104616642,0.014696283,1,617.5436580181122,289,185856,-0.011746781,632.97,-0.63
-0.018290319,0.020848375,1.0428222,0.9056887924671173,0.0076780017,0,617.9916648864746,289,186112,-0.010428222,632.97,-0.63
-0.027564684,0.01953401,1.4256823,0.8138652592897415,0.015122459,0,618.4390161037445,289,186368,-0.014256823,632.97,-0.63
-0.026398148,0.012482654,1.2002947,0.9339748471975327,0.007402516,1,620.9411196708679,290,186624,-0.012002948,633.45,-0.59
-0.04527715,0.014156045,1.1849284,0.8559748977422714,0.020182997,0,621.3898913860321,290,186880,-0.011849283,633.45,-0.59
-0.016241416,0.025196156,1.3036389,0.8411734700202942,0.012719288,0,621.8377368450165,290,187136,-0.013036389,633.45,-0.59
-0.01862301,0.01423928,1.2163868,0.9557379856705666,0.0065899314,1,624.2137825489044,291,187392,-0.012163868,636.58,-0.53
-0.02448799,0.02496785,1.3104925,0.9116067439317703,0.0031829535,0,624.7869987487793,291,187648,-0.013104925,636.58,-0.53
-0.019178905,0.0155887855,1.3915954,0.9254492893815041,0.0030933542,0,625.2340676784515,291,187904,-0.013915952,636.58,-0.53
-0.025093485,0.018213063,1.2523493,0.8907603099942207,0.0078017367,1,627.5980498790741,292,188160,-0.012523493,635.17,-0.5
-0.024115277,0.022807732,1.2491376,0.9218353033065796,0.0052320845,0,628.0454313755035,292,188416,-0.012491376,635.17,-0.5
-0.024486084,0.017183173,1.2168677,0.8469145447015762,0.01096155,1,630.5014853477478,293,188672,-0.0121686775,635.17,-0.48
-0.026613008,0.014100206,1.3053387,0.9422653168439865,0.0077748704,0,630.989572763443,293,188928,-0.013053387,635.17,-0.48
-0.022462409,0.030062716,1.3492918,0.8804223015904427,0.011280653,0,631.4367461204529,293,189184,-0.013492918,635.17,-0.48
-0.033383258,0.0068362798,1.2979676,0.9741883035749197,0.011886752,1,633.8118758201599,294,189440,-0.012979676,636.65,-0.43
-0.02402196,0.023935657,1.141371,0.5792788863182068,0.0064725797,0,634.3543174266815,294,189696,-0.01141371,636.65,-0.43
-0.025868893,0.023032293,1.357196,0.920139990746975,0.0033559995,0,634.8203251361847,294,189952,-0.013571959,636.65,-0.43
-0.021393359,0.0120821465,1.2285037,0.9510021843016148,0.0065573673,1,637.1982061862946,295,190208,-0.012285037,638.94,-0.41
-0.020560004,0.013700636,1.234124,0.9251225739717484,0.005271513,0,637.6462943553925,295,190464,-0.01234124,638.94,-0.41
-0.024886452,0.02702487,1.3488549,0.8949402645230293,0.015249201,0,638.0980296134949,295,190720,-0.013488549,638.94,-0.41
-0.027343474,0.010393653,1.3886268,0.9508166201412678,0.019101197,1,640.6133322715759,296,190976,-0.013886267,640.53,-0.43
-0.031198723,0.014263859,1.3335172,0.9377745762467384,0.016661191,0,641.0611209869385,296,191232,-0.01333517,640.53,-0.43
-0.013740661,0.010494768,1.3071437,0.9191492423415184,0.0034813876,1,643.4835803508759,297,191488,-0.013071436,641.16,-0.38
-0.014569739,0.019100972,1.2766075,0.9216886386275291,0.0020088472,0,644.0710716247559,297,191744,-0.012766076,641.16,-0.38
-0.024045136,0.020107243,1.1987646,0.5871691703796387,0.011330804,0,644.5197005271912,297,192000,-0.011987645,641.16,-0.38
-0.022236928,0.014942345,1.2167556,0.9382984563708305,0.011781277,1,646.9474816322327,298,192256,-0.012167555,640.1,-0.44
-0.036428303,0.023117557,1.221115,0.9155600666999817,0.008226148,0,647.5587012767792,298,192512,-0.0122111505,640.1,-0.44
-0.019837296,0.021082364,1.2528262,0.9570843242108822,0.009942326,1,650.1866402626038,299,192768,-0.012528262,641.42,-0.42
-0.026093155,0.02662525,1.3863461,0.9183273613452911,0.015643764,0,650.7451918125153,299,193024,-0.013863461,641.42,-0.42
-0.019932542,0.015712105,1.3353329,0.9192551299929619,0.0076811006,0,651.2958316802979,299,193280,-0.013353329,641.42,-0.42
-0.025148764,0.008635825,1.3558753,0.9562152847647667,0.0059445957,1,653.954140663147,300,193536,-0.013558753,640.05,-0.44
-0.030750895,0.024815422,1.3002995,0.8425382226705551,0.012803597,0,654.4031617641449,300,193792,-0.0130029945,640.05,-0.44
-0.026535083,0.013376224,1.3657863,0.9281803742051125,0.017505268,0,654.9658892154694,300,194048,-0.013657862,640.05,-0.44
-0.02398571,0.0062770643,1.2862536,0.9699875507503748,0.011070295,1,657.3176794052124,301,194304,-0.012862535,641.61,-0.45
-0.023157815,0.016368695,1.2236319,0.9205323085188866,0.005724086,0,657.765921831131,301,194560,-0.012236319,641.61,-0.45
-0.015511818,0.020397203,1.2089194,0.9063746631145477,0.004250173,0,658.2153587341309,301,194816,-0.012089194,641.61,-0.45
-0.023299208,0.0066604433,1.1341015,0.9767197873443365,0.01105144,1,660.6673066616058,302,195072,-0.011341014,643.66,-0.43
-0.029704083,0.02161367,1.1651396,0.9297842234373093,0.013954016,0,661.1162457466125,302,195328,-0.011651396,643.66,-0.43
-0.015643986,0.023636624,1.2333285,0.9308483153581619,0.0036001906,0,661.6829631328583,302,195584,-0.012333283,643.66,-0.43
-0.02220298,0.019745808,1.3632545,0.9112861752510071,0.015053552,1,664.0920991897583,303,195840,-0.013632545,645.2,-0.36
-0.016949605,0.011634359,1.2503768,0.9425649642944336,0.0067776,0,664.5422925949097,303,196096,-0.012503769,645.2,-0.36
-0.02088223,0.020377528,1.1498089,0.8932647928595543,0.0058466885,0,664.9936606884003,303,196352,-0.011498088,645.2,-0.36
-0.026507314,0.009385522,1.2488892,0.8884734362363815,0.01643036,1,667.3767321109772,304,196608,-0.012488892,645.71,-0.32
-0.016011912,0.019405395,1.1658574,0.8508037477731705,0.013313709,0,667.9814033508301,304,196864,-0.0116585735,645.71,-0.32
-0.026003923,0.011599412,1.2971247,0.9396037124097347,0.00970082,1,670.5573909282684,305,197120,-0.0129712485,642.77,-0.38
-0.019025192,0.02091765,1.2064006,0.8849514275789261,0.004878416,0,671.0943584442139,305,197376,-0.012064006,642.77,-0.38
-0.027893247,0.01760143,1.3007627,0.8730971664190292,0.013878567,1,673.5612504482269,306,197632,-0.013007627,642.14,-0.32
-0.026462268,0.026473816,1.2195971,0.90949647128582,0.0030938953,0,674.1220450401306,306,197888,-0.01219597,642.14,-0.32
-0.011076853,0.014467642,1.0990238,0.9437084309756756,0.004165112,1,676.5598633289337,307,198144,-0.010990239,642.26,-0.28
-0.024829535,0.015417666,1.0434145,0.7423485517501831,0.00581503,0,677.0894455909729,307,198400,-0.010434143,642.26,-0.28
-0.014676712,0.012782191,1.1053677,0.8564409911632538,0.0033187568,1,683.0992040634155,308,198656,-0.011053675,640.96,-0.3
-0.02089864,0.054522224,1.2384388,0.6805964708328247,0.014665545,0,683.5476739406586,308,198912,-0.012384388,640.96,-0.3
-0.023317797,0.0177207,1.1706903,0.8993409052491188,0.014681455,0,683.9954152107239,308,199168,-0.011706904,640.96,-0.3
-0.03176235,0.01601806,1.1376424,0.9038643687963486,0.016493265,1,687.1131603717804,309,199424,-0.011376424,640.04,-0.3
-0.027383443,0.029184867,1.1336994,0.9143578037619591,0.011364338,0,687.5652997493744,309,199680,-0.011336993,640.04,-0.3
-0.010953862,0.016971115,1.2870312,0.7240241467952728,0.0051641352,0,688.0177593231201,309,199936,-0.012870312,640.04,-0.3
-0.018487768,0.020803887,1.266187,0.9300356656312943,0.0075144153,0,983.7601013183594,309,200192,-0.01266187,640.04,-0.3
-0.031579096,0.015770908,1.2946209,0.9226430952548981,0.008083052,0,984.2162086963654,309,200448,-0.012946209,640.04,-0.3
-0.023074104,0.016341975,1.2085586,0.9223575070500374,0.010708404,1,986.61092710495,310,200704,-0.012085587,647.39,-0.23
-0.025454924,0.014848071,1.2137045,0.9275438040494919,0.009020593,0,987.0635883808136,310,200960,-0.012137045,647.39,-0.23
-0.028271306,0.008985894,1.3083701,0.8857455477118492,0.014747995,1,989.6696858406067,311,201216,-0.013083702,645.37,-0.21
-0.027412113,0.010575004,1.0984268,0.938319493085146,0.009218368,0,990.1213960647583,311,201472,-0.010984267,645.37,-0.21
-0.03157162,0.01648509,1.0431557,0.9078056737780571,0.014514024,0,990.5730013847351,311,201728,-0.010431556,645.37,-0.21
-0.019213313,0.013073357,0.93478155,0.7431316077709198,0.0076179826,1,993.004068851471,312,201984,-0.009347815,647.01,-0.2
-0.023701811,0.015148109,0.9571872,0.8027437627315521,0.016823534,0,993.520838022232,312,202240,-0.009571871,647.01,-0.2
-0.021076709,0.01697583,1.0326761,0.6690935492515564,0.0027009207,1,995.9877455234528,313,202496,-0.010326761,644.23,-0.24
-0.028574053,0.025069278,1.1775857,0.8874637112021446,0.009938948,0,996.4380311965942,313,202752,-0.011775857,644.23,-0.24
-0.031160498,0.019606123,1.0411949,0.9411521479487419,0.023518,1,998.9220442771912,314,203008,-0.010411948,642.31,-0.3
-0.021172374,0.01621856,1.0730294,0.9138906896114349,0.025480822,0,999.4029896259308,314,203264,-0.010730293,642.31,-0.3
-0.016990505,0.011357281,1.1293454,0.9420900829136372,0.008630856,0,999.8535327911377,314,203520,-0.011293454,642.31,-0.3
-0.023543613,0.020509653,1.0266416,0.8639978170394897,0.0079652285,1,1002.2576823234558,315,203776,-0.010266417,641.8,-0.31
-0.022832502,0.015041492,0.94709516,0.8828531354665756,0.012190163,0,1002.7081916332245,315,204032,-0.009470951,641.8,-0.31
-0.02585963,0.02482855,1.2020595,0.7713382095098495,0.011732761,1,1005.224287033081,316,204288,-0.012020595,638.69,-0.34
-0.029905576,0.022555472,1.0015317,0.9243064895272255,0.0090795085,0,1005.6746077537537,316,204544,-0.010015316,638.69,-0.34
-0.014371981,0.006024157,0.95195186,0.9645211435854435,0.014424769,1,1008.1450984477997,317,204800,-0.009519518,640.32,-0.28
-0.026392456,0.01851977,0.860061,0.5736692547798157,0.015871331,0,1008.6394195556641,317,205056,-0.00860061,640.32,-0.28
-0.025563179,0.013775133,0.9464972,0.9604055918753147,0.008550786,1,1011.0288021564484,318,205312,-0.009464972,639.36,-0.29
-0.026116967,0.023351071,1.025923,0.9025823399424553,0.013445416,0,1011.5478677749634,318,205568,-0.010259231,639.36,-0.29
-0.021823073,0.020049158,0.9750173,0.9158032163977623,0.012212158,0,1011.9981491565704,318,205824,-0.0097501725,639.36,-0.29
-0.018526565,0.015546983,1.0048156,0.9365847408771515,0.008385801,1,1014.384400844574,319,206080,-0.010048156,641.89,-0.32
-0.01730416,0.021145271,1.1241577,0.43071138858795166,0.009873196,0,1014.8317518234253,319,206336,-0.011241577,641.89,-0.32
-0.026907274,0.010130012,1.0171442,0.9556521512567997,0.0059626773,1,1017.3668911457062,320,206592,-0.010171442,640.75,-0.31
-0.020999655,0.024355106,0.8138539,0.9129328280687332,0.013991231,0,1017.905766248703,320,206848,-0.008138539,640.75,-0.31
-0.03263831,0.027844474,0.90988654,0.8776785731315613,0.021212412,0,1018.3912427425385,320,207104,-0.009098864,640.75,-0.31
-0.023471126,0.017152876,0.92129177,0.9449997134506702,0.0089141475,1,1020.7904291152954,321,207360,-0.009212918,642.1,-0.36
-0.013090542,0.040383104,0.87983847,0.8976089954376221,0.005751866,0,1021.3292803764343,321,207616,-0.008798385,642.1,-0.36
-0.016209781,0.017126914,0.83969235,0.9009078443050385,0.0020916043,1,1023.7675998210907,322,207872,-0.008396924,642.38,-0.4
-0.024120979,0.021118684,0.95790607,0.9125131964683533,0.0133899655,0,1024.2394971847534,322,208128,-0.009579061,642.38,-0.4
-0.022889217,0.02326195,0.8383168,0.9116848558187485,0.008333353,0,1024.6871843338013,322,208384,-0.008383168,642.38,-0.4
-0.011572905,0.01728909,0.8818183,0.9360180273652077,0.0024065464,1,1027.0694696903229,323,208640,-0.008818183,644.76,-0.43
-0.021996528,0.013827989,1.093508,0.8215955942869186,0.012031196,0,1027.5186514854431,323,208896,-0.01093508,644.76,-0.43
-0.02023812,0.02242164,1.0523608,0.9292349144816399,0.0052632205,0,1027.9661180973053,323,209152,-0.010523606,644.76,-0.43
-0.016052024,0.013484644,0.846746,0.6862362325191498,0.00882764,0,1028.5296034812927,323,209408,-0.00846746,644.76,-0.43
-0.025153711,0.016788641,1.249016,0.9349863082170486,0.017590048,1,1030.961207151413,324,209664,-0.012490162,648.3,-0.46
-0.014212273,0.020881519,1.2562841,0.9347686246037483,0.0036655536,0,1031.494854927063,324,209920,-0.012562841,648.3,-0.46
-0.019632392,0.010759149,1.1345634,0.9405420236289501,0.0102692535,1,1034.1600787639618,325,210176,-0.011345634,649.42,-0.4
-0.015326796,0.01831765,1.2162149,0.8999584838747978,0.008557534,0,1034.6200001239777,325,210432,-0.012162147,649.42,-0.4
-0.031928174,0.015532441,0.9715719,0.9416535012423992,0.008310615,0,1035.2107055187225,325,210688,-0.00971572,649.42,-0.4
-0.0141741745,0.01667051,1.1203854,0.912618026137352,0.013185879,1,1037.6448497772217,326,210944,-0.011203854,648.73,-0.37
-0.018037174,0.013962351,1.2149984,0.7138938903808594,0.013798296,0,1038.0942623615265,326,211200,-0.012149983,648.73,-0.37
-0.026354287,0.023761176,1.1008458,0.8985812291502953,0.02866143,1,1040.753110408783,327,211456,-0.011008457,648.4,-0.31
-0.026300171,0.015888784,1.0646962,0.9443534202873707,0.006124338,0,1041.3128020763397,327,211712,-0.010646961,648.4,-0.31
-0.015460437,0.019102432,1.0681317,0.9114651381969452,0.0024754945,0,1041.7622570991516,327,211968,-0.010681316,648.4,-0.31
-0.020056676,0.016120665,0.9323164,0.8918630033731461,0.005082906,1,1044.1600852012634,328,212224,-0.009323163,647.84,-0.26
-0.022787191,0.021955926,1.0440999,0.9491826146841049,0.008225773,0,1044.6067185401917,328,212480,-0.010440999,647.84,-0.26
-0.021643715,0.013999567,1.0663261,0.9527854174375534,0.0056037824,1,1047.0081706047058,329,212736,-0.010663261,647.58,-0.32
-0.028821072,0.03002443,0.9007281,0.8802833184599876,0.010128774,0,1047.5242626667023,329,212992,-0.009007281,647.58,-0.32
-0.035964254,0.02373039,1.2472064,0.5943964719772339,0.010692428,1,1050.06409907341,330,213248,-0.012472065,649.29,-0.24
-0.018084966,0.025394823,1.2301433,0.920439176261425,0.010525776,0,1050.5871713161469,330,213504,-0.012301432,649.29,-0.24
-0.030714147,0.024449207,0.8867209,0.8538209497928619,0.005207608,0,1051.0354704856873,330,213760,-0.00886721,649.29,-0.24
-0.019282697,0.012093158,1.129952,0.9576122984290123,0.0062458683,1,1053.9327008724213,331,214016,-0.011299519,648.72,-0.24
-0.015756764,0.018510927,0.9895654,0.9240801855921745,0.007631354,0,1054.526823759079,331,214272,-0.009895653,648.72,-0.24
-0.02022865,0.017516673,1.1798078,0.9253318682312965,0.019504372,0,1055.0080642700195,331,214528,-0.011798077,648.72,-0.24
-0.014867112,0.013388302,1.1135957,0.951993927359581,0.004183921,1,1057.7037053108215,332,214784,-0.011135956,650.12,-0.2
-0.02335573,0.014145765,0.9457855,0.6789530217647552,0.0105142575,0,1058.2249057292938,332,215040,-0.0094578555,650.12,-0.2
-0.024823412,0.011404542,0.912923,0.8470994532108307,0.006781144,1,1060.7533938884735,333,215296,-0.009129229,650.13,-0.2
-0.01776049,0.026678618,1.1307157,0.9093974381685257,0.010209487,0,1061.3600146770477,333,215552,-0.011307158,650.13,-0.2
-0.024800625,0.0126764495,1.3376341,0.9459256902337074,0.010362418,1,1063.8049705028534,334,215808,-0.01337634,648.26,-0.25
-0.025827512,0.010069297,1.4075243,0.8069970458745956,0.019446742,1,1066.1691784858704,335,216064,-0.014075243,644.29,-0.19
-0.016341321,0.021431662,1.2245657,0.9284775033593178,0.0016246246,0,1066.6151371002197,335,216320,-0.012245657,644.29,-0.19
-0.008499357,0.026811345,1.0792667,0.8470359891653061,0.001563262,0,1067.0597174167633,335,216576,-0.010792667,644.29,-0.19
-0.015658267,0.012761206,1.297353,0.8826875016093254,0.0058565047,1,1069.5300867557526,336,216832,-0.012973531,644.51,-0.19
-0.020058773,0.028496593,1.1224868,0.8605579286813736,0.0041994504,0,1069.9788761138916,336,217088,-0.011224869,644.51,-0.19
-0.012057994,0.022104466,1.2332355,0.8468901664018631,0.024340268,0,1070.4424176216125,336,217344,-0.012332354,644.51,-0.19
-0.03469018,0.025076259,1.404954,0.9251623004674911,0.01828501,0,1071.0078945159912,336,217600,-0.014049538,644.51,-0.19
-0.03468912,0.014821699,1.5204737,0.6432188749313354,0.016777685,1,1073.6640622615814,337,217856,-0.015204737,647.99,-0.14
-0.023547743,0.0240059,1.0654023,0.9025848805904388,0.008227581,0,1074.1326804161072,337,218112,-0.010654023,647.99,-0.14
-0.012296334,0.017853798,1.1249311,0.9485199637711048,0.013024698,1,1076.5024552345276,338,218368,-0.01124931,647.83,-0.08
-0.026893938,0.025525626,1.4379894,0.4297052025794983,0.010891485,0,1076.949714899063,338,218624,-0.0143798925,647.83,-0.08
-0.023849446,0.010383353,1.2599093,0.9597732834517956,0.0084856665,1,1079.3217113018036,339,218880,-0.012599093,647.05,-0.03
-0.009939961,0.021504564,1.0973725,0.9313346892595291,0.0033064878,0,1079.8918612003326,339,219136,-0.0109737255,647.05,-0.03
-0.028896952,0.01467771,1.4079119,0.802988737821579,0.009748925,0,1080.3389492034912,339,219392,-0.014079118,647.05,-0.03
-0.01714654,0.018153314,1.0375965,0.607285737991333,0.00492819,1,1082.7227296829224,340,219648,-0.0103759635,647.04,0.04
-0.015596388,0.01884988,1.22543,0.930420495569706,0.01795353,0,1083.1694366931915,340,219904,-0.0122543,647.04,0.04
-0.025307607,0.013397308,1.1997105,0.9280145913362503,0.011809401,1,1085.8009350299835,341,220160,-0.011997104,648.6,0.05
-0.032119535,0.021829879,1.3737383,0.9143709242343903,0.018510465,0,1086.3536763191223,341,220416,-0.013737381,648.6,0.05
-0.015180725,0.019440774,1.2241213,0.9252674803137779,0.0034336348,0,1086.801260471344,341,220672,-0.012241213,648.6,0.05
-0.030467492,0.012448938,1.18945,0.9128897711634636,0.02297711,1,1089.1898665428162,342,220928,-0.011894499,649.59,0.02
-0.015041436,0.017728385,1.36761,0.9245308935642242,0.009926092,0,1089.6379125118256,342,221184,-0.0136760995,649.59,0.02
-0.02173432,0.01966117,1.4821708,0.4898295998573303,0.012161737,1,1092.1786353588104,343,221440,-0.014821708,651.66,0.0
-0.020148493,0.01662031,1.4649172,0.9229284226894379,0.011490563,0,1092.6562616825104,343,221696,-0.014649173,651.66,0.0
-0.030399553,0.0130981635,1.265518,0.9621839672327042,0.017149538,1,1095.0630095005035,344,221952,-0.01265518,648.82,0.03
-0.008403539,0.013750081,0.9213606,0.6242155432701111,0.0027859774,0,1095.5104701519012,344,222208,-0.009213606,648.82,0.03
-0.016309991,0.026043836,1.3168705,0.8793601915240288,0.011871017,1,1097.9380850791931,345,222464,-0.013168704,647.49,-0.05
-0.015338211,0.023439785,1.382831,0.8911827281117439,0.0023321265,0,1098.4545848369598,345,222720,-0.013828309,647.49,-0.05
-0.015989572,0.028301477,1.0614054,0.9157609269022942,0.0066733854,0,1098.902795791626,345,222976,-0.010614054,647.49,-0.05
-0.030563755,0.0214208,1.5231501,0.8494632244110107,0.0115603935,1,1101.2617404460907,346,223232,-0.0152315,649.34,-0.09
-0.017158912,0.014892537,0.94860685,0.5076361000537872,0.008236764,0,1101.7107405662537,346,223488,-0.009486068,649.34,-0.09
-0.019127479,0.016457781,1.2907021,0.9431484863162041,0.011622268,0,1102.2837705612183,346,223744,-0.01290702,649.34,-0.09
-0.0342554,0.012081792,1.1384251,0.9561851471662521,0.011568137,1,1104.664632320404,347,224000,-0.0113842515,651.6,-0.07
-0.019027576,0.027082782,1.2466304,0.9358032867312431,0.0058607846,0,1105.1128432750702,347,224256,-0.012466303,651.6,-0.07
-0.0153237255,0.010363843,1.3545051,0.9686816483736038,0.007897439,1,1107.4825985431671,348,224512,-0.013545051,652.56,-0.12
-0.027052263,0.017736098,1.3920747,0.927526019513607,0.01363942,0,1107.9313757419586,348,224768,-0.013920747,652.56,-0.12
-0.01595333,0.011220637,1.0220586,0.6289275288581848,0.007872727,0,1108.5227184295654,348,225024,-0.010220586,652.56,-0.12
-0.010089416,0.01813526,1.2338793,0.9207805916666985,0.0033572544,1,1110.9163382053375,349,225280,-0.012338792,653.88,-0.09
-0.021597974,0.022287339,1.0547972,0.7244282066822052,0.013931257,0,1111.388932466507,349,225536,-0.010547971,653.88,-0.09
-0.013160398,0.016727777,0.90951216,0.7452095448970795,0.013955701,0,1111.9111969470978,349,225792,-0.00909512,653.88,-0.09
-0.027084403,0.012229301,0.96952087,0.9635006599128246,0.014534615,1,1115.029708623886,350,226048,-0.009695208,651.53,-0.11
-0.014460888,0.015216868,1.0657986,0.9457817636430264,0.008254726,0,1115.5277626514435,350,226304,-0.010657987,651.53,-0.11
-0.01963858,0.017211473,1.1108533,0.9169373884797096,0.0028814701,0,1116.0785598754883,350,226560,-0.011108533,651.53,-0.11
-0.024723362,0.018464476,1.0464795,0.8820957317948341,0.00688064,1,1118.4416513442993,351,226816,-0.010464794,652.56,-0.07
-0.021322843,0.017003994,1.07218,0.9465879574418068,0.00509967,0,1118.9404637813568,351,227072,-0.010721801,652.56,-0.07
-0.01560503,0.024755172,1.0598602,0.9124433770775795,0.0066565103,1,1127.9501106739044,352,227328,-0.010598602,652.22,-0.02
-0.012183385,0.021732144,0.67442256,0.43609410524368286,0.005020629,0,1128.3982045650482,352,227584,-0.006744225,652.22,-0.02
-0.022101775,0.013359102,1.1827685,0.9279557168483734,0.008026256,1,1130.8719737529755,353,227840,-0.011827684,650.69,-0.08
-0.009814221,0.026105663,1.0163485,0.9463415592908859,0.0046322644,0,1131.4260687828064,353,228096,-0.010163484,650.69,-0.08
-0.01355226,0.015614681,0.78021204,0.7552730441093445,0.0019273511,0,1131.873461008072,353,228352,-0.0078021204,650.69,-0.08
-0.020129493,0.008379635,0.9957293,0.9612173177301884,0.007940008,1,1134.230839729309,354,228608,-0.009957293,652.07,-0.07
-0.022099141,0.019215796,1.1882701,0.9137882068753242,0.0126003325,0,1134.679280757904,354,228864,-0.011882701,652.07,-0.07
-0.022413304,0.011508313,1.2641268,0.9376371651887894,0.007843817,0,1135.2532367706299,354,229120,-0.012641267,652.07,-0.07
-0.025558863,0.016763203,1.0613015,0.9395298659801483,0.017268742,1,1137.9845504760742,355,229376,-0.010613014,654.87,-0.12
-0.005771115,0.020969803,0.93571573,0.9319674298167229,0.0035097622,0,1138.5245425701141,355,229632,-0.009357157,654.87,-0.12
-0.024932798,0.011423185,0.9056122,0.8721951991319656,0.0077628344,1,1141.0716452598572,356,229888,-0.009056121,654.24,-0.13
-0.006787166,0.013367626,0.8245762,0.9357803240418434,0.004839116,0,1141.5536456108093,356,230144,-0.008245762,654.24,-0.13
-0.011153862,0.022739965,0.76017296,0.9106338247656822,0.00594044,0,1142.0017170906067,356,230400,-0.007601729,654.24,-0.13
-0.011872614,0.021451395,0.7982168,0.5197228491306305,0.005465394,1,1145.172724723816,357,230656,-0.007982168,654.1,-0.14
-0.03229627,0.023671098,0.94862497,0.8016705960035324,0.0139178885,0,1145.7059705257416,357,230912,-0.00948625,654.1,-0.14
-0.012169071,0.008533882,1.0776238,0.9630492627620697,0.011396706,1,1148.2706248760223,358,231168,-0.0107762385,654.56,-0.22
-0.014062075,0.013859721,1.1076617,0.9372609481215477,0.0101180235,0,1148.7209520339966,358,231424,-0.011076616,654.56,-0.22
-0.02987933,0.016270854,1.1221445,0.9202791303396225,0.021814732,0,1149.289021730423,358,231680,-0.011221444,654.56,-0.22
-0.017549995,0.010107427,0.9602231,0.7548971176147461,0.0068975366,1,1151.755152463913,359,231936,-0.00960223,655.78,-0.2
-0.021980613,0.022715334,1.2934651,0.8113363236188889,0.0040768553,0,1152.2085995674133,359,232192,-0.012934652,655.78,-0.2
-0.025995139,0.015994933,1.0190917,0.9088938534259796,0.007067575,0,1152.768194437027,359,232448,-0.010190917,655.78,-0.2
-0.028192692,0.0125801265,1.261751,0.9296164810657501,0.016531369,1,1155.4598820209503,360,232704,-0.01261751,654.92,-0.23
-0.021365568,0.010210166,1.0670041,0.9398928508162498,0.008885556,0,1155.9387519359589,360,232960,-0.01067004,654.92,-0.23
-0.018984862,0.018413879,1.1746098,0.9126237407326698,0.008542048,1,1158.3325152397156,361,233216,-0.011746098,657.73,-0.2
-0.01168922,0.0203437,1.2616476,0.8994304984807968,0.0031890376,0,1158.8931970596313,361,233472,-0.012616476,657.73,-0.2
-0.017645445,0.015747583,1.2142622,0.9149499908089638,0.009142205,0,1159.4624061584473,361,233728,-0.012142623,657.73,-0.2
