loss_kl,loss_pol_surr,TimestepsSoFar,loss_ent,ev_tdlam_before,EpisodesSoFar,loss_pol_entpen,loss_vf_loss,TimeElapsed,EpThisIter,EpLenMean,EpRewMean
0.001375418,-0.01246961,3438592,0.9761474,-4.210624694824219,3573,-0.009761474,0.000110446446,3806.24032497406,0,2963.72,27.817200000001648
0.00092868507,-0.007112069,3438848,1.1890244,-0.4972355365753174,3573,-0.011890246,8.3298044e-05,3806.4322938919067,0,2963.72,27.817200000001648
0.0018974264,-0.010923906,3439104,1.2524421,-3.1998276710510254,3573,-0.012524421,8.151525e-05,3806.638291835785,0,2963.72,27.817200000001648
0.0029528926,-0.010863787,3439360,1.1991497,-6.77778434753418,3573,-0.011991496,8.6631284e-05,3806.8293256759644,0,2963.72,27.817200000001648
0.004084832,-0.008502893,3439616,1.2024918,-5.616300582885742,3573,-0.012024918,0.00013137478,3807.0363285541534,0,2963.72,27.817200000001648
0.0006781869,-0.00788483,3439872,1.2848786,-6.424023628234863,3573,-0.012848785,4.8925987e-05,3807.249294757843,0,2963.72,27.817200000001648
0.002833391,-0.011053327,3440128,1.2522553,0.26639193296432495,3574,-0.012522553,0.040720046,3807.486292362213,1,2963.72,27.817200000001645
0.0017318014,-0.005932007,3440384,1.2495036,-0.31162309646606445,3574,-0.012495037,0.0010672368,3807.694325685501,0,2963.72,27.817200000001645
0.0006851365,-0.004000511,3440640,0.9476986,-3.643547534942627,3574,-0.009476986,0.00029977676,3807.928634405136,0,2963.72,27.817200000001645
0.001285694,-0.008768499,3440896,1.2326001,0.5527428686618805,3574,-0.012326,0.013074731,3808.166635990143,0,2963.72,27.817200000001645
0.0010535652,-0.0064209662,3441152,1.3580322,-0.8429250717163086,3574,-0.013580322,0.0004124366,3808.3666381835938,0,2963.72,27.817200000001645
0.0015629127,-0.010524116,3441408,1.1385458,0.49439483880996704,3574,-0.011385457,0.025446016,3808.563633441925,0,2963.72,27.817200000001645
0.00079173286,-0.009748494,3441664,1.2723118,-1.2464361190795898,3574,-0.012723117,0.0011418379,3808.7606275081635,0,2963.72,27.817200000001645
0.001167631,-0.00638994,3441920,1.1793495,-6.056177139282227,3574,-0.011793495,0.0005235219,3808.9696357250214,0,2963.72,27.817200000001645
0.0016187701,-0.0030443668,3442176,0.909906,-2.640566110610962,3574,-0.00909906,0.00082008366,3809.1756358146667,0,2963.72,27.817200000001645
0.00090256974,-0.0028670528,3442432,1.0974869,-5.5661115646362305,3574,-0.010974869,0.00028970197,3809.3766367435455,0,2963.72,27.817200000001645
