#{"t_start": 1603445699.4267945, "env_id": "SlimeVolley-v0"}
r,l,t
-3,842,436.049327
-5,640,436.819904
-5,460,437.374839
-4,634,438.135854
-5,663,438.932305
-4,746,439.828321
-5,733,440.711513
-4,776,441.652207
-5,564,442.329779
-5,527,442.962361
-5,447,443.499291
-5,525,444.129716
-5,446,444.664753
-5,752,445.567543
-5,604,446.292071
-5,523,446.920346
-5,495,447.514569
-5,646,448.293424
-5,559,448.964492
-5,466,449.522918
-5,528,450.155973
-5,420,450.659713
-4,651,451.44371
-5,437,451.967654
-5,749,452.865436
-4,870,453.910952
-5,553,454.574477
-5,466,455.133487
-5,482,455.715461
-5,466,456.276823
-5,581,456.973618
-5,451,457.513877
-5,552,458.176775
-5,385,458.639511
-5,496,459.234266
-5,617,459.974323
-5,810,460.951375
-5,794,461.907586
-4,717,462.7677
-5,525,463.397615
-5,515,464.020192
-5,636,464.785087
-4,869,465.828226
-4,927,466.940315
-5,644,467.719946
-4,805,468.685862
-3,993,469.878539
-5,591,470.588501
-5,626,471.340268
-5,377,471.791764
-5,597,472.509392
-4,615,473.247451
-5,708,474.107826
-5,629,474.867853
-5,418,475.369174
-5,501,475.973899
-5,479,476.550336
-4,600,477.274143
-4,674,478.083954
-5,483,478.663743
-5,887,479.730324
-5,809,480.705348
-5,538,481.354548
-5,684,482.179581
-5,454,482.724545
-5,813,483.701909
-5,577,484.395836
-5,754,485.300431
-5,555,485.966799
-5,455,486.512277
-5,537,487.156244
-5,571,487.841563
-5,533,488.484076
-5,526,489.115213
-4,747,490.012237
-5,483,490.591244
-5,495,491.18454
-5,467,491.744057
-5,467,492.307645
-5,488,492.897006
-5,638,493.662963
-5,653,494.445156
-5,415,494.944086
-4,634,495.703708
-5,634,496.46474
-5,569,497.146922
-5,633,497.906065
-4,699,498.743369
-4,702,499.58558
-4,856,500.614961
-3,835,501.626066
-5,613,502.363817
-5,575,503.054314
-5,680,503.871775
-5,482,504.450177
-5,563,505.127092
-5,434,505.648132
-5,634,506.408545
-5,619,507.151183
-4,628,507.904607
-5,604,508.62897
-5,511,509.242753
-5,539,509.889976
-5,486,510.486772
-5,852,511.59836
-5,555,512.265743
-5,503,512.872237
-5,534,513.529937
-4,813,514.531157
-5,530,515.168529
-5,661,515.960372
