loss_pol_entpen,EpLenMean,loss_kl,EpisodesSoFar,EpRewMean,ev_tdlam_before,TimestepsSoFar,loss_vf_loss,TimeElapsed,loss_pol_surr,loss_ent,EpThisIter
0.0,3011.37,0.0031488917,2014,-0.59,0.5716868937015533,2957312,0.0013761609,3377.272831916809,-0.002785214,0.58148324,2
0.0,3011.37,0.0016099572,2015,-0.58,0.3310239315032959,2961408,0.0034795047,3381.6919507980347,-0.0005982998,0.47666213,1
0.0,3011.37,0.0017504266,2016,-0.56,0.5564672946929932,2965504,0.0019530265,3386.1169514656067,-0.00064344174,0.6152484,1
0.0,3011.37,0.002012233,2018,-0.55,0.4376625418663025,2969600,0.002696567,3390.5239510536194,-0.0013029126,0.5757574,2
0.0,3011.37,0.0019544614,2019,-0.53,-0.840854287147522,2973696,0.00020832245,3395.0479514598846,-0.0011633975,0.54947275,1
0.0,3011.37,0.002048149,2020,-0.56,0.4155464172363281,2977792,0.0045173587,3399.466579437256,-0.0016313663,0.57572967,1
0.0,3011.37,0.0018648538,2022,-0.54,0.06935477256774902,2981888,0.004165416,3403.934579372406,-0.0014685949,0.52342814,2
0.0,3011.37,0.0023579926,2023,-0.55,0.5988287627696991,2985984,0.003926399,3408.3575780391693,-0.002081527,0.5696967,1
0.0,3011.37,0.0023803061,2025,-0.55,0.5486653745174408,2990080,0.0012494562,3412.7506556510925,-0.0030048871,0.5737876,2
0.0,3011.37,0.0020934115,2026,-0.55,-2.5933823585510254,2994176,0.0002658456,3417.143921136856,-0.0009472495,0.6418685,1
0.0,3011.37,0.0022927793,2027,-0.54,0.4799724817276001,2998272,0.0017366211,3421.517923593521,-0.002414072,0.6372087,1
0.0,3011.37,0.0018147326,2028,-0.53,-2.905086040496826,3002368,0.000103382656,3445.885934114456,-0.0020988348,0.5946267,1
0.0,3021.37,0.0018657586,2030,-0.5,-2.6137471199035645,3006464,0.000118790995,3450.3812248706818,-0.00073416886,0.61290133,2
0.0,3021.37,0.0020127117,2031,-0.51,0.45913493633270264,3010560,0.00214435,3454.868094921112,-0.0016146139,0.54446083,1
0.0,3021.37,0.0019346456,2032,-0.51,0.4219491481781006,3014656,0.0018942141,3459.3517849445343,-0.00044722582,0.60063356,1
0.0,3021.37,0.0016777165,2034,-0.51,0.4570663571357727,3018752,0.001345359,3463.9057846069336,-0.000260473,0.5441714,2
0.0,3021.37,0.001744477,2035,-0.48,0.23107248544692993,3022848,0.0017545781,3468.328784227371,0.00012786337,0.5824209,1
0.0,3021.37,0.0030985223,2036,-0.49,0.2600938677787781,3026944,0.0048900386,3472.79478430748,-0.0029087854,0.63519394,1
0.0,3021.37,0.0018353016,2038,-0.49,-1.0199871063232422,3031040,0.00040963368,3477.215784549713,-0.00037830556,0.5816555,2
0.0,3021.37,0.0027064378,2039,-0.48,0.49810540676116943,3035136,0.0035939754,3481.630784511566,-0.00045893478,0.59332657,1
0.0,3025.5,0.0028282849,2041,-0.44,0.1492190957069397,3039232,0.004803618,3486.0871143341064,-0.0034495927,0.63397044,2
0.0,3025.5,0.0021805027,2042,-0.45,0.3109845519065857,3043328,0.0012748982,3490.5631144046783,-0.0020437175,0.61756134,1
0.0,3025.5,0.002589749,2043,-0.46,0.7214955985546112,3047424,0.0009824059,3495.0516250133514,-0.0018305811,0.6717712,1
0.0,3025.5,0.002384318,2045,-0.43,0.34238362312316895,3051520,0.0035209865,3499.508615732193,-0.002101676,0.6407748,2
0.0,3010.0,0.0018027367,2046,-0.43,0.2865150570869446,3055616,0.0015091047,3504.2362520694733,-0.0013831398,0.59672606,1
0.0,3010.0,0.0021439448,2047,-0.42,-1.2918965816497803,3059712,0.0002931297,3508.873090028763,-0.00095762126,0.6311916,1
0.0,3010.0,0.0023007817,2049,-0.43,0.5574418306350708,3063808,0.0034903698,3513.4830887317657,-0.0040479545,0.619733,2
0.0,3010.0,0.002423133,2050,-0.46,0.22036629915237427,3067904,0.0037775931,3518.046090364456,-0.0020674116,0.67584795,1
0.0,3010.0,0.0020563737,2052,-0.46,0.355326771736145,3072000,0.0015308161,3522.5663890838623,-0.00064624095,0.66034955,2
0.0,3010.0,0.0017073683,2053,-0.44,0.27873504161834717,3076096,0.0018678167,3527.114044904709,-0.0002829251,0.58910435,1
0.0,3010.0,0.0023335551,2054,-0.43,0.3299384117126465,3080192,0.0049943905,3531.575008869171,-0.001730418,0.6003987,1
0.0,3010.0,0.0031940981,2056,-0.42,0.5282173752784729,3084288,0.0026350382,3536.0370972156525,-0.0025383718,0.6613099,2
0.0,3010.0,0.0021728533,2057,-0.42,0.3697439432144165,3088384,0.005241574,3540.3550972938538,-0.0010059902,0.65394604,1
0.0,3010.0,0.0019499273,2058,-0.43,-0.71988844871521,3092480,0.00049203413,3544.7720971107483,-0.0011663963,0.62251407,1
0.0,3010.0,0.0017077028,2060,-0.44,-0.5935640335083008,3096576,0.00017740268,3549.2873046398163,-0.0016911929,0.59262764,2
0.0,3010.0,0.0016582295,2061,-0.42,0.464905321598053,3100672,0.0026757377,3553.6253395080566,-0.0002934807,0.6279986,1
0.0,3010.0,0.0025540707,2062,-0.41,0.39347511529922485,3104768,0.0022113842,3558.1313276290894,-0.0024237293,0.6776206,1
0.0,3010.0,0.0014066837,2064,-0.41,0.32090818881988525,3108864,0.001796155,3562.565279483795,-0.00024674297,0.59494066,2
0.0,3010.0,0.0017460751,2065,-0.4,0.377957284450531,3112960,0.004552789,3567.01358294487,-0.0021644658,0.5484256,1
0.0,3010.0,0.0016648474,2067,-0.4,-1.4396891593933105,3117056,0.0002649286,3571.429663181305,-0.0011042949,0.6196301,2
0.0,3010.0,0.0018849798,2068,-0.39,-2.433263063430786,3121152,0.00012715664,3575.8646631240845,-0.0007782327,0.63921046,1
0.0,3010.0,0.0019753666,2069,-0.38,0.43607664108276367,3125248,0.0005325989,3580.2876629829407,-0.0013269188,0.63671774,1
0.0,3010.0,0.001575483,2071,-0.39,-1.1058268547058105,3129344,0.00017717187,3584.830540895462,-0.000294301,0.5561816,2
0.0,3010.0,0.0020488545,2072,-0.39,0.4002329707145691,3133440,0.0012059092,3589.2885415554047,-0.0018224386,0.60533834,1
0.0,3010.0,0.0027729333,2073,-0.39,0.4464612603187561,3137536,0.0038898932,3593.7438859939575,-0.002313752,0.59519553,1
0.0,3010.0,0.0018031045,2075,-0.4,0.5487530827522278,3141632,0.0018744492,3598.2459201812744,-0.0005777639,0.6407037,2
0.0,3010.0,0.001757558,2076,-0.39,0.310375452041626,3145728,0.0007751437,3602.7194447517395,-0.0001557424,0.6558967,1
0.0,3010.0,0.0021879692,2077,-0.4,0.5381366908550262,3149824,0.0011717677,3607.2334814071655,-0.0017777313,0.6676427,1
0.0,3010.0,0.0021349345,2079,-0.36,0.33388131856918335,3153920,0.0022132776,3611.6775138378143,-0.0026588053,0.6424832,2
0.0,3010.0,0.0014246047,2080,-0.35,0.243000328540802,3158016,0.0015864983,3616.1584951877594,0.00017205156,0.57197565,1
0.0,3010.0,0.0015995824,2082,-0.36,0.5763070583343506,3162112,0.00092410226,3620.5014963150024,-0.0008067582,0.5314228,2
0.0,3010.0,0.0023180116,2083,-0.38,0.2299441695213318,3166208,0.001906655,3625.0455288887024,-0.002901092,0.6795656,1
0.0,3010.0,0.0026576659,2084,-0.38,0.6662745475769043,3170304,0.0013088133,3629.485843896866,-0.0024866376,0.64011735,1
0.0,3010.0,0.001692151,2086,-0.38,-3.5996851921081543,3174400,0.00011622512,3633.913843154907,-0.0006211544,0.61404335,2
0.0,3010.0,0.0016426631,2087,-0.37,-4.070904731750488,3178496,7.8662546e-05,3638.3941378593445,-0.001145342,0.621161,1
0.0,3010.0,0.0016589037,2088,-0.36,-9.85169506072998,3182592,0.00012827596,3642.9271721839905,-0.00110533,0.6485136,1
0.0,3010.0,0.0015658785,2090,-0.36,0.19569027423858643,3186688,0.0019447533,3647.287137031555,-0.0013142425,0.5908613,2
0.0,3010.0,0.0025988813,2091,-0.36,0.512726753950119,3190784,0.0027335854,3651.8150453567505,-0.0030046168,0.63824207,1
0.0,3010.0,0.002798875,2092,-0.36,0.5416343808174133,3194880,0.0023634168,3656.3020458221436,-0.0021614537,0.6584416,1
0.0,3010.0,0.0016727734,2094,-0.36,0.4654316306114197,3198976,0.00088357995,3660.8795664310455,-0.0011995098,0.5823477,2
0.0,3010.0,0.002026764,2095,-0.37,0.7045879364013672,3203072,0.0014012323,3665.346540212631,-0.00046444323,0.6679379,1
0.0,3010.0,0.0018892599,2097,-0.37,0.5856439769268036,3207168,0.002848473,3669.841171979904,-0.0016654404,0.61440897,2
0.0,3010.0,0.0017721609,2098,-0.36,-1.1240925788879395,3211264,0.00018435637,3674.2696590423584,-0.00021954486,0.6239672,1
0.0,3010.0,0.0017982369,2099,-0.35,0.5798780918121338,3215360,0.004151874,3678.7086596488953,-0.0017534542,0.5955261,1
0.0,3010.0,0.0022997702,2101,-0.38,0.3883357048034668,3219456,0.004555934,3683.102658033371,-0.003920378,0.6333796,2
0.0,3007.54,0.0019166495,2102,-0.39,0.5742612779140472,3223552,0.010213162,3687.5444231033325,-0.0016841606,0.5797491,1
0.0,3007.54,0.0020121785,2103,-0.36,0.5891624391078949,3227648,0.0035229987,3692.0979125499725,-0.00189048,0.6986264,1
0.0,3007.54,0.0019343843,2105,-0.37,0.4153584837913513,3231744,0.0012272245,3696.6176590919495,-0.00030938897,0.70251006,2
0.0,3007.54,0.0018652236,2106,-0.35,0.5314079225063324,3235840,0.0024465302,3701.108850479126,-0.0017836364,0.63349456,1
0.0,3007.54,0.0014735318,2108,-0.32,0.2757524847984314,3239936,0.0010754246,3705.5440843105316,6.7977817e-06,0.6499424,2
0.0,3007.54,0.0013368089,2109,-0.35,0.4314843416213989,3244032,0.0021252134,3710.028792858124,-0.0015279357,0.5153486,1
0.0,3007.54,0.001571065,2110,-0.36,0.39840131998062134,3248128,0.0015963663,3714.4687926769257,-0.0019192693,0.63589543,1
0.0,3007.54,0.0017556037,2111,-0.35,-1.8529884815216064,3252224,0.00016716904,3738.967702150345,-0.0012344234,0.6570629,1
0.0,3020.0,0.0018252322,2113,-0.37,0.5385505259037018,3256320,0.002856835,3743.330570936203,-0.0006229223,0.6385714,2
0.0,3020.0,0.0017667717,2114,-0.36,0.1634320616722107,3260416,0.0033962305,3747.711572408676,-0.0017694463,0.6428336,1
0.0,3020.0,0.001863706,2115,-0.38,-1.6200251579284668,3264512,0.00031482166,3752.200570821762,-0.0019991365,0.6912766,1
0.0,3020.0,0.0020087557,2117,-0.4,-1.9016051292419434,3268608,0.00021758514,3756.6566078662872,-0.0010919214,0.6945421,2
0.0,3020.0,0.0021520872,2118,-0.38,0.5787861049175262,3272704,0.000542285,3761.157462835312,-0.00084681204,0.67018,1
0.0,3020.0,0.0021864187,2119,-0.4,0.2995014786720276,3276800,0.0015477369,3765.5954625606537,-0.0024323845,0.6000493,1
0.0,3020.0,0.0015534048,2121,-0.36,-6.864662170410156,3280896,9.2483504e-05,3770.0969772338867,-0.00042255328,0.66271764,2
0.0,3020.0,0.002460668,2122,-0.38,0.3251325488090515,3284992,0.0006731452,3774.5629765987396,-0.0017601326,0.75007695,1
0.0,3020.0,0.0023933188,2124,-0.38,0.5832055807113647,3289088,0.0024224827,3778.9619772434235,-0.001673016,0.68017256,2
0.0,3020.0,0.0025558707,2125,-0.38,0.48484957218170166,3293184,0.0029901445,3783.38894200325,-0.0025968915,0.66583616,1
0.0,3020.0,0.0016857797,2126,-0.38,0.6083259880542755,3297280,0.0013706634,3787.8069252967834,-0.0012675866,0.5444125,1
0.0,3020.0,0.0017754537,2128,-0.37,0.38253170251846313,3301376,0.002835249,3792.303889274597,-0.0003432217,0.6166143,2
0.0,3010.0,0.0017649832,2129,-0.36,-0.17775630950927734,3305472,0.00015203106,3796.7382497787476,-0.0010971865,0.65578264,1
0.0,3010.0,0.0018639758,2130,-0.36,-0.290737509727478,3309568,9.321118e-05,3801.255341529846,-0.0009242869,0.72566175,1
0.0,3010.0,0.001982643,2132,-0.33,0.4823664426803589,3313664,0.002883211,3805.7643802165985,-0.0022900794,0.71528035,2
0.0,3010.0,0.0017963378,2133,-0.34,0.42817413806915283,3317760,0.0027806058,3810.0978257656097,-0.0012352751,0.663483,1
0.0,3010.0,0.0014436358,2134,-0.32,0.5685537159442902,3321856,0.0032376188,3814.49072933197,-0.0009979071,0.57891285,1
0.0,3010.0,0.0015026615,2136,-0.34,0.16596698760986328,3325952,0.0018267588,3818.9216392040253,-0.0016906352,0.61953527,2
0.0,3010.0,0.002103326,2137,-0.34,0.3776610493659973,3330048,0.0027597472,3823.4536402225494,-0.0019081314,0.65458417,1
0.0,3010.0,0.0017372243,2139,-0.36,0.6347623467445374,3334144,0.0010518088,3827.8956458568573,0.00019768998,0.69563407,2
0.0,3010.0,0.001725828,2140,-0.34,0.46428465843200684,3338240,0.002381459,3832.320637702942,-0.0004462474,0.6086561,1
0.0,3010.0,0.0014442698,2141,-0.34,-0.778286337852478,3342336,0.00021948387,3836.705640077591,-0.0021716002,0.6055016,1
0.0,3010.0,0.0017992544,2143,-0.32,-0.8629711866378784,3346432,0.00019559711,3841.1596372127533,-0.0015553503,0.59840906,2
0.0,3010.0,0.0015475992,2144,-0.32,0.2772674560546875,3350528,0.0025417537,3845.67963886261,-0.0011251916,0.5425478,1
0.0,3010.0,0.0015920217,2145,-0.3,0.3948371410369873,3354624,0.0018456049,3850.1786394119263,-0.00024721702,0.6501252,1
0.0,3010.0,0.0020363624,2147,-0.31,0.29494214057922363,3358720,0.0022432008,3854.7086386680603,-0.00051997043,0.70902896,2
0.0,3010.0,0.0016836459,2148,-0.3,-0.06321275234222412,3362816,0.001547338,3859.290761947632,-0.0006375448,0.6761243,1
0.0,3010.0,0.0018003472,2149,-0.28,0.15503275394439697,3366912,0.0032990915,3863.702724456787,-0.0011241408,0.65473187,1
0.0,3010.0,0.0016929986,2151,-0.21,0.03672480583190918,3371008,0.0049815215,3868.192724466324,-0.0011947614,0.6622278,2
0.0,3010.0,0.0017200571,2152,-0.21,0.24346786737442017,3375104,0.0014705405,3872.600726366043,-0.0012057835,0.62923664,1
0.0,3010.0,0.0013836824,2154,-0.23,-0.5049139261245728,3379200,0.00016255217,3876.9867248535156,-0.00094782317,0.57688266,2
0.0,3010.0,0.0014393376,2155,-0.22,0.25700855255126953,3383296,0.00168297,3881.481724500656,-0.00079422526,0.66087604,1
0.0,3010.0,0.0018540522,2156,-0.24,0.38816994428634644,3387392,0.0016461998,3885.994332551956,-0.0019895844,0.62456006,1
0.0,3010.0,0.0012928423,2158,-0.25,0.5544171333312988,3391488,0.00053649076,3890.3943111896515,-0.00079506263,0.60743517,2
0.0,3010.0,0.0023689135,2159,-0.27,0.37882131338119507,3395584,0.0023639603,3894.82631111145,-0.0019360249,0.76408863,1
0.0,3010.0,0.0014974211,2160,-0.28,0.48212772607803345,3399680,0.0031318483,3899.2722673416138,-0.00043726945,0.65009606,1
0.0,3010.0,0.0018179814,2162,-0.31,0.6492161154747009,3403776,0.001010802,3903.8341941833496,0.0007908207,0.63849986,2
0.0,3010.0,0.0015791592,2163,-0.29,0.6087311804294586,3407872,0.0013372725,3908.3361942768097,-0.0016938103,0.6407056,1
0.0,3010.0,0.002221199,2164,-0.3,0.45536255836486816,3411968,0.0014675118,3912.6920318603516,-0.0014550611,0.6730238,1
0.0,3010.0,0.0017419723,2166,-0.32,0.4385209083557129,3416064,0.0040088524,3917.1180329322815,-0.0017506748,0.61832756,2
0.0,3010.0,0.0016348119,2167,-0.32,0.4702218770980835,3420160,0.0044699595,3921.6320049762726,-0.0013937952,0.70066553,1
0.0,3010.0,0.0017021179,2169,-0.33,0.3692088723182678,3424256,0.004730137,3926.178743124008,-0.00074983586,0.63638103,2
0.0,3010.0,0.0018410371,2170,-0.33,0.0751151442527771,3428352,0.0020147155,3930.5337760448456,-0.0008035044,0.7507731,1
0.0,3010.0,0.0015864704,2171,-0.33,-0.9458131790161133,3432448,0.00023772285,3935.075720310211,-0.00040686212,0.6074027,1
0.0,3010.0,0.0014715159,2173,-0.33,0.5898838937282562,3436544,0.0012515187,3939.5854847431183,-0.00034869957,0.7052583,2
0.0,3010.0,0.0014830711,2174,-0.33,-1.2371959686279297,3440640,0.00035855733,3944.093629360199,-0.00046440476,0.63031346,1
0.0,3010.0,0.0021758059,2175,-0.33,0.3675993084907532,3444736,0.0015923271,3948.4126286506653,-0.0014371745,0.68661994,1
0.0,3010.0,0.001424163,2177,-0.34,-2.246035575866699,3448832,0.00010661453,3952.838629245758,1.6860664e-05,0.6377848,2
0.0,3010.0,0.0023216002,2178,-0.36,0.3576081395149231,3452928,0.0045635826,3957.178243160248,-0.002277339,0.7930802,1
0.0,3010.0,0.0018813937,2180,-0.36,0.61262446641922,3457024,0.0033347595,3961.648197889328,-0.0011656694,0.64588356,2
0.0,3010.0,0.0013828981,2181,-0.37,0.5259716212749481,3461120,0.0017151397,3966.052857875824,-0.0008650385,0.599833,1
0.0,3010.0,0.0017640676,2182,-0.36,0.6420893371105194,3465216,0.0019419881,3970.3788583278656,-0.0022609239,0.67145246,1
0.0,3010.0,0.0015294992,2184,-0.33,0.3245372176170349,3469312,0.0033802523,3974.867824077606,-0.0011291048,0.694493,2
0.0,3010.0,0.0015512556,2185,-0.33,-0.26782071590423584,3473408,0.00021126788,3979.2558233737946,-6.4666034e-05,0.6659553,1
0.0,3010.0,0.0013116476,2186,-0.33,0.6768822968006134,3477504,0.00074346457,3983.659568309784,-0.00090832094,0.5940303,1
0.0,3010.0,0.0015241248,2188,-0.34,0.498430073261261,3481600,0.002241842,3988.134087562561,-0.0010826477,0.6984482,2
0.0,3010.0,0.0015828768,2189,-0.34,0.33380210399627686,3485696,0.0027857185,3992.6632554531097,-0.00083523523,0.63960224,1
0.0,3010.0,0.0018004238,2190,-0.33,0.30028849840164185,3489792,0.0019311407,3997.1432576179504,-0.0014298715,0.71573925,1
0.0,3010.0,0.0015399143,2192,-0.34,-0.36275243759155273,3493888,0.00014116966,4001.5403571128845,-0.00037205074,0.67539066,2
0.0,3010.0,0.0012701156,2193,-0.35,0.6087562739849091,3497984,0.0021647185,4005.988422393799,-0.00029574934,0.57450897,1
0.0,3010.0,0.001467491,2194,-0.34,0.1859467625617981,3502080,0.0014075658,4030.40545463562,0.00012950558,0.62911946,1
0.0,3020.0,0.0013368004,2196,-0.32,0.5894365310668945,3506176,0.0046221134,4034.870417356491,-0.0001723892,0.558147,2
0.0,3020.0,0.0018103713,2197,-0.32,0.5520346760749817,3510272,0.0032767833,4039.3598580360413,-0.0020272573,0.667653,1
0.0,3020.0,0.0017532421,2198,-0.32,0.45860743522644043,3514368,0.005324077,4043.824964761734,-0.0011848256,0.645643,1
0.0,3020.0,0.0011922665,2200,-0.32,0.5904852449893951,3518464,0.0013364136,4048.3149638175964,7.582689e-05,0.6327055,2
0.0,3020.0,0.001598277,2201,-0.31,0.0638384222984314,3522560,0.0029802774,4052.852937221527,-0.0015660517,0.6867992,1
0.0,3022.46,0.0013467009,2202,-0.31,0.5319684743881226,3526656,0.0044112727,4057.332937002182,-0.0013439985,0.5744673,1
0.0,3022.46,0.001562177,2204,-0.32,0.4913516640663147,3530752,0.00084151776,4061.756936788559,-3.150711e-05,0.7026522,2
0.0,3022.46,0.0014617363,2205,-0.32,0.5697341561317444,3534848,0.0041370997,4066.226087331772,-0.0016711247,0.60272044,1
0.0,3022.46,0.0015095493,2206,-0.31,0.6760047674179077,3538944,0.003096781,4070.6770889759064,-0.0010753749,0.66063064,1
0.0,3022.46,0.001307437,2208,-0.32,-0.5049877166748047,3543040,0.00035773084,4075.1505670547485,0.00016070844,0.6083282,2
0.0,3022.46,0.0013414125,2209,-0.31,0.6358081996440887,3547136,0.0011247093,4079.626911878586,-0.0004846435,0.5432496,1
0.0,3022.46,0.0018605841,2211,-0.32,0.5835900604724884,3551232,0.002338643,4084.186982870102,-0.00011964026,0.74197865,2
0.0,3010.0,0.0016311514,2212,-0.32,0.639068990945816,3555328,0.001596541,4088.6349823474884,0.0003699693,0.6758393,1
0.0,3010.0,0.0014305419,2213,-0.33,0.14371615648269653,3559424,0.0029558658,4093.0487966537476,-0.0019847378,0.58631086,1
0.0,3010.0,0.0013710009,2215,-0.34,0.583724170923233,3563520,0.0016094234,4097.427795648575,0.00037205836,0.64266306,2
0.0,3010.0,0.0018786857,2216,-0.35,0.5284387469291687,3567616,0.0022089134,4101.907796621323,-0.0015932685,0.7776391,1
0.0,3010.0,0.0012219426,2217,-0.34,0.4882016181945801,3571712,0.0019796859,4106.227840185165,-7.3199626e-06,0.55690813,1
0.0,3010.0,0.0013679242,2219,-0.31,0.46763551235198975,3575808,0.0018351858,4110.732840061188,0.0003568086,0.66767853,2
0.0,3010.0,0.0013444929,2220,-0.31,0.5540584921836853,3579904,0.0014882528,4115.183840513229,-0.001288437,0.606723,1
0.0,3010.0,0.0018120265,2222,-0.35,0.6632142663002014,3584000,0.0043052547,4119.731333732605,-0.0011818985,0.63872194,2
0.0,3010.0,0.001419788,2223,-0.32,0.33305829763412476,3588096,0.006279023,4124.191332817078,-0.0008344938,0.6972318,1
0.0,3010.0,0.0014194465,2224,-0.3,0.6348306834697723,3592192,0.0011163427,4128.589333295822,-0.00013772852,0.6532263,1
0.0,3010.0,0.0015070258,2226,-0.3,-0.19883418083190918,3596288,0.00026066764,4133.108333110809,-0.00021463237,0.6851045,2
0.0,3010.0,0.0013965534,2227,-0.29,0.4705531597137451,3600384,0.0026436737,4137.528075456619,0.00054209074,0.667482,1
0.0,3010.0,0.0012651631,2228,-0.33,0.4656980633735657,3604480,0.0007913076,4141.949075460434,-0.0012534691,0.5845255,1
0.0,3010.0,0.0014033337,2230,-0.34,-0.654251217842102,3608576,0.00011417809,4146.391077280045,-0.0008402525,0.6115339,2
0.0,3010.0,0.0013118951,2231,-0.34,-2.4015095233917236,3612672,0.00011489786,4150.91717338562,0.00010076538,0.70946836,1
0.0,3010.0,0.0013611612,2232,-0.33,-2.004284143447876,3616768,9.456657e-05,4155.320173501968,-0.00019291264,0.6811699,1
0.0,3010.0,0.0014300081,2234,-0.33,0.505190521478653,3620864,0.003517845,4159.799975633621,-0.00059196085,0.6584439,2
0.0,3010.0,0.0015449417,2235,-0.34,0.4302603602409363,3624960,0.003315799,4164.295076608658,-0.0011709349,0.6323442,1
0.0,3010.0,0.001946777,2237,-0.37,0.6239498555660248,3629056,0.0049635684,4168.759333372116,-0.00035577893,0.6531601,2
0.0,3010.0,0.0013777424,2238,-0.36,0.6543776094913483,3633152,0.004085389,4173.206571817398,-0.0018095031,0.6439927,1
0.0,3010.0,0.0015861372,2239,-0.36,0.40342211723327637,3637248,0.0057295915,4177.685307502747,-0.0018186123,0.58918864,1
0.0,3010.0,0.0013249165,2241,-0.38,-1.744291067123413,3641344,0.00037605336,4182.162479877472,-0.0007065525,0.5813169,2
0.0,3010.0,0.00117683,2242,-0.36,0.5628509521484375,3645440,0.0021434752,4186.6409912109375,2.8596027e-05,0.58014023,1
0.0,3010.0,0.001504208,2243,-0.35,-1.9148969650268555,3649536,0.00017197119,4191.1358160972595,0.00025238248,0.7434631,1
0.0,3010.0,0.0016409495,2245,-0.36,0.3841652274131775,3653632,0.0025106184,4195.554616928101,-0.000317781,0.64365876,2
0.0,3010.0,0.0011458566,2246,-0.35,0.23460274934768677,3657728,0.0019571194,4199.871951341629,-6.558804e-05,0.59610707,1
0.0,3010.0,0.0012349514,2247,-0.32,-1.1198501586914062,3661824,0.00022370531,4204.274951219559,-6.731541e-05,0.6299731,1
0.0,3010.0,0.0013960975,2249,-0.36,0.4535917043685913,3665920,0.0037407211,4208.739951372147,-0.001725761,0.6246176,2
0.0,3010.0,0.0011455265,2250,-0.38,-1.1135625839233398,3670016,0.00019786543,4213.180953979492,0.0009201325,0.61684924,1
0.0,3010.0,0.0012156738,2252,-0.37,0.6736534237861633,3674112,0.0007832689,4217.714718580246,5.701033e-05,0.6305457,2
0.0,3010.0,0.0015488629,2253,-0.38,0.482563316822052,3678208,0.003854463,4222.14771771431,-0.0013103175,0.66901416,1
0.0,3010.0,0.0012458477,2254,-0.38,-1.0822644233703613,3682304,0.00036064276,4226.442326545715,-0.0003948288,0.5831727,1
0.0,3010.0,0.0012462471,2256,-0.37,0.4758017063140869,3686400,0.0052811946,4230.907351493835,-0.0013410349,0.5883051,2
0.0,3010.0,0.001084389,2257,-0.37,-2.4418694972991943,3690496,0.00026689417,4235.370351314545,8.03296e-05,0.6085342,1
0.0,3010.0,0.0012147871,2258,-0.37,-2.5232903957366943,3694592,9.703103e-05,4239.670376300812,0.0006817186,0.6494579,1
0.0,3010.0,0.0011138943,2260,-0.35,0.6593975722789764,3698688,0.0011508825,4244.139544248581,-0.0013040326,0.6577316,2
0.0,3010.0,0.0011865009,2261,-0.35,-3.436833381652832,3702784,0.00013952043,4248.5675439834595,-9.6578384e-05,0.6143982,1
0.0,3010.0,0.0011690918,2262,-0.34,0.30649298429489136,3706880,0.0025485102,4253.082741260529,-0.0011305502,0.6222453,1
0.0,3010.0,0.0015530857,2264,-0.36,0.5917553603649139,3710976,0.0015436729,4257.448741197586,-0.0013465572,0.64727074,2
0.0,3010.0,0.0013348318,2265,-0.35,-3.6844735145568848,3715072,8.1499165e-05,4261.833742618561,-0.00014626305,0.62947804,1
0.0,3010.0,0.0013559782,2267,-0.38,0.4586389660835266,3719168,0.004047859,4266.3254606723785,-0.0003180944,0.64973736,2
0.0,3010.0,0.0011135491,2268,-0.39,0.5359086990356445,3723264,0.0010677371,4270.745341062546,-0.0008220138,0.6245758,1
0.0,3010.0,0.001335604,2269,-0.38,-1.0169494152069092,3727360,0.00014644803,4275.211340904236,-0.0010091567,0.6705834,1
0.0,3010.0,0.0012324367,2271,-0.37,0.32183682918548584,3731456,0.003644847,4279.671340703964,-0.00013200007,0.5946567,2
0.0,3010.0,0.0012703151,2272,-0.37,0.46743011474609375,3735552,0.0039442317,4284.028341293335,-0.0016925205,0.59164864,1
0.0,3010.0,0.0011796576,2273,-0.39,0.3894840478897095,3739648,0.0030831452,4288.426342248917,-0.00019739335,0.6520059,1
0.0,3010.0,0.0016760608,2275,-0.4,0.3377152681350708,3743744,0.0027560198,4292.8003623485565,-0.0007932119,0.64697134,2
0.0,3010.0,0.0011882915,2276,-0.39,-1.3196327686309814,3747840,0.00016763137,4297.276951789856,-0.00029152876,0.604993,1
0.0,3010.0,0.001079645,2277,-0.39,0.47246605157852173,3751936,0.0016156527,4320.625905513763,-0.00015366531,0.6116838,1
0.0,3020.0,0.0010879372,2279,-0.34,0.5976540446281433,3756032,0.0024017706,4325.102905511856,0.00018141198,0.676553,2
0.0,3020.0,0.0013317247,2280,-0.33,-2.6886894702911377,3760128,0.000105913445,4329.570904254913,-0.00023072679,0.7803068,1
0.0,3020.0,0.0011951765,2281,-0.32,0.5819115340709686,3764224,0.0007751256,4333.977905035019,-0.001449859,0.6818397,1
0.0,3020.0,0.0018316334,2283,-0.35,0.4716341495513916,3768320,0.0032896656,4338.44256901741,-0.0022320582,0.6172459,2
0.0,3020.0,0.0012209666,2284,-0.35,-0.8898110389709473,3772416,0.00021860258,4342.833693742752,-0.00021200738,0.6398755,1
0.0,3020.0,0.0015920885,2285,-0.35,0.36583614349365234,3776512,0.0010414354,4347.305783510208,-0.00057852303,0.6795462,1
0.0,3020.0,0.0012322465,2287,-0.38,0.4928531050682068,3780608,0.0013677182,4351.779793262482,0.00014052761,0.6008474,2
0.0,3020.0,0.0010191754,2288,-0.35,0.6669033467769623,3784704,0.0010221894,4356.260771512985,0.00065105886,0.63177913,1
0.0,3020.0,0.001125827,2289,-0.35,0.44673657417297363,3788800,0.00248174,4360.7900993824005,7.618358e-05,0.651191,1
